Date,Aceh,Bali,Banten,Bengkulu,DI Yogyakarta,DKI Jakarta,Gorontalo,Jambi,Jawa Barat,Jawa Tengah,Jawa Timur,Kalimantan Barat,Kalimantan Selatan,Kalimantan Tengah,Kalimantan Timur,Kalimantan Utara,Kepulauan Bangka Belitung,Kepulauan Riau,Lampung,Maluku Utara,Maluku,Nusa Tenggara Barat,Nusa Tenggara Timur,Papua Barat,Papua,Riau,Sulawesi Barat,Sulawesi Selatan,Sulawesi Tengah,Sulawesi Tenggara,Sulawesi Utara,Sumatera Barat,Sumatera Selatan,Sumatera Utara,USDIDR Close,Price Crude Oil,Change % Crude Oil,Price Natural Gas,Change % Natural Gas,Price Newcastle Coal,Change % Newcastle Coal,Price Palm Oil,Change % Palm Oil,Price US Sugar,Change % US Sugar,Price US Wheat,Change % US Wheat
2022-01-11,32390.0,41680.0,36180.0,44200.0,35330.0,37000.0,31290.0,43100.0,36360.0,35940.0,35250.0,42230.0,34720.0,42000.0,39510.0,45280.0,42770.0,40210.0,33030.0,42810.0,41840.0,41930.0,44360.0,45480.0,43300.0,38370.0,29830.0,27540.0,38340.0,34630.0,34150.0,31960.0,36460.0,37880.0,14313.0,80.67,3.82,3.968,3.5,197.1,0.31,5.3,-1.23,18.11,1.57,770.25,1.08
2022-01-12,33090.0,39720.0,37040.0,45900.0,35120.0,37770.0,30840.0,43910.0,36750.0,36140.0,35620.0,42330.0,35610.0,42560.0,41410.0,44870.0,41800.0,39820.0,33100.0,43920.0,45360.0,43160.0,45610.0,47320.0,43880.0,38050.0,29910.0,27740.0,37810.0,33790.0,36170.0,32840.0,35940.0,38680.0,14277.0,82.02,1.67,4.327,9.05,203.0,2.99,5.26,-0.75,18.34,1.27,757.75,-1.62
2022-01-13,33170.0,41360.0,38180.0,46000.0,34060.0,36590.0,31180.0,44100.0,37170.0,36370.0,35420.0,41980.0,35020.0,42960.0,42300.0,44460.0,42090.0,40630.0,33150.0,46500.0,45840.0,42120.0,45190.0,44190.0,43300.0,38510.0,30740.0,28070.0,36510.0,34220.0,36010.0,34170.0,35450.0,37910.0,14298.90039,81.62,-0.49,4.005,-7.44,211.5,4.19,5.33,1.33,18.09,-1.36,746.75,-1.45
2022-01-14,32510.0,41720.0,37890.0,45420.0,35040.0,38430.0,31630.0,42790.0,37580.0,36280.0,36460.0,42020.0,34750.0,42720.0,41370.0,44270.0,42800.0,40500.0,33430.0,46340.0,46150.0,41720.0,45930.0,43430.0,44400.0,38580.0,30360.0,28200.0,37320.0,34030.0,36010.0,32600.0,35540.0,37890.0,14276.0,83.3,2.06,4.081,1.9,216.75,2.48,5.3,-0.56,18.31,1.22,741.5,-0.7
2022-01-15,32290.0,42000.0,38030.0,45530.0,35810.0,39340.0,31760.0,44290.0,37760.0,36640.0,36550.0,42270.0,34650.0,43130.0,42460.0,44450.0,42230.0,40630.0,34090.0,46340.0,44950.0,44630.0,47690.0,41050.0,43660.0,37470.0,30750.0,28290.0,37060.0,34050.0,36010.0,34240.0,36000.0,37970.0,14268.82296,83.14764656,1.049450673,4.4785781,8.662784746,217.4544402,2.252632903,6.472160035,0.288915597,18.55277189,1.276275813,739.3997289,1.563837108
2022-01-16,32060.000000000004,41420.0,37340.0,45420.0,36270.0,39340.0,32070.0,44480.0,37690.0,36000.0,36610.0,42600.0,34580.0,42850.0,39280.0,43840.0,41920.0,40250.0,33800.0,45090.0,43880.0,42780.0,45720.0,41950.0,44350.0,38790.0,30830.0,28310.0,36390.0,34270.0,36080.0,33120.0,36250.0,38180.0,14286.43251,83.83,0.64,4.335,6.22,218.4605003,1.48011211,6.463034202,0.478598853,18.55987156,1.968997107,740.0818145,3.073153134
2022-01-17,32080.0,41350.0,37620.0,45280.0,36480.0,38040.0,32300.0,44300.0,38160.0,36950.0,37050.0,42840.0,33790.0,42850.0,40750.0,43650.0,41220.0,40170.0,33310.0,46340.0,44460.0,43930.0,46480.0,43760.0,42740.0,37700.0,30690.0,28440.0,37620.0,34300.0,36330.0,34020.0,36230.0,37240.0,14314.5,83.69,-0.17,4.276,-1.36,220.5,1.73,5.32,0.38,18.56690645,2.218219908,748.4183636,3.841978853
2022-01-18,32050.0,42340.0,37530.0,46110.0,36280.0,37220.0,32610.0,44180.0,37760.0,36840.0,37040.0,41880.0,34490.0,42970.0,41440.0,43870.0,40460.0,39880.0,34560.0,46340.0,45760.0,43930.0,45500.0,44480.0,42740.0,37430.0,30740.0,27880.0,37620.0,34360.0,35960.0,33780.0,36280.0,37480.0,14349.7002,84.83,1.36,4.048,-5.33,221.0,0.23,6.444825818,0.843887649,18.66,1.91,769.0,3.71
2022-01-19,31850.0,42000.0,37400.0,46010.0,36280.0,38370.0,32610.0,43770.0,37880.0,37050.0,37250.0,41880.0,34230.0,43330.0,39660.0,44080.0,41610.0,39900.0,33950.0,46340.0,47130.0,44170.0,45280.0,44480.0,42080.0,37490.0,30740.0,28340.0,37420.0,34390.0,36150.0,33940.0,36220.0,37270.0,14382.2998,85.8,1.14,3.845,-5.01,223.1,0.95,5.353,0.62,19.07,2.2,796.5,3.58
2022-01-20,32050.0,41720.0,37160.0,45040.0,36470.0,38390.0,32570.0,44330.0,38160.0,37240.0,37240.0,41940.0,34410.0,43060.0,37560.0,43880.0,42400.0,39900.0,33900.0,46340.0,45970.0,44700.0,45810.0,44480.0,42660.0,37700.0,30260.0,28200.0,36910.0,34520.0,36430.0,34590.0,36130.0,36980.0,14362.7998,85.55,-0.29,3.649,-5.1,225.65,1.14,5.4,0.88,18.93,-0.73,790.25,-0.78
2022-01-21,32480.0,42710.0,36740.0,44400.0,36680.0,38010.0,32820.0,44130.0,38030.0,37040.0,37110.0,42350.0,33930.0,42760.0,39340.0,43160.0,41400.0,39420.0,34600.0,45070.0,47530.0,45430.0,46680.0,44190.0,42660.0,37760.0,30170.0,28090.0,37720.0,34520.0,35280.0,35310.0,36150.0,36680.0,14343.0,84.14,-1.65,3.782,3.64,224.6,-0.47,5.504,1.93,18.9,-0.16,780.0,-1.3
2022-01-22,32200.000000000004,42340.0,36570.0,44500.0,36680.0,38810.0,32910.0,44460.0,37390.0,36900.0,37630.0,42110.0,33110.0,42690.0,37280.0,43360.0,40990.0,40310.0,33990.0,46080.0,47580.0,46050.0,44460.0,41010.0,42750.0,37570.0,29990.0,28380.0,38040.0,34520.0,36460.0,34060.0,36350.0,36510.0,14324.84646,84.46737175,-3.136007742,4.705115713,5.761358676,223.8885802,0.724066615,6.408582185,0.722403174,18.60110902,-0.512107875,777.51727,1.043044525
2022-01-23,32020.000000000004,42340.0,38600.0,44200.0,36680.0,38010.0,32950.0,43060.0,37850.0,37050.0,37420.0,43570.0,33960.0,42670.0,39780.0,42970.0,40810.0,39850.0,33880.0,47810.0,44970.0,43370.0,44700.0,39900.0,43480.0,37950.0,30070.0,27760.0,36090.0,34520.0,36110.0,34570.0,36330.0,36890.0,14312.20201,84.20986175,-3.164463217,4.736655157,5.885527816,224.1654016,0.642884345,6.399557346,0.260320822,18.60775517,-0.842515013,785.0306411,2.557897649
2022-01-24,31700.0,42290.0,36780.0,40160.0,36900.0,38010.0,32930.0,43130.0,37590.0,36440.0,37560.0,42440.0,34530.0,42530.0,41950.0,43160.0,40840.0,39900.0,34210.0,45600.0,47470.0,44910.0,45270.0,44250.0,42750.0,37290.0,30170.0,27770.0,38690.0,34450.0,35280.0,33620.0,35800.0,36070.0,14329.7002,82.41,-2.06,3.875,2.46,225.25,0.29,5.438,-1.2,18.81,-0.48,800.5,2.63
2022-01-25,31770.0,42000.0,36570.0,42260.0,36660.0,37010.0,32910.0,41880.0,37530.0,36520.0,36380.0,42590.0,34840.0,42810.0,40070.0,43160.0,42470.0,39900.0,33960.0,46460.0,46660.0,44480.0,44730.0,44250.0,43800.0,36430.0,30170.0,27750.0,38490.0,34610.0,35280.0,33400.0,35750.0,36220.0,14365.0,84.37,2.38,3.894,0.49,227.3,0.91,5.454,0.29,18.78,-0.16,818.0,2.19
2022-01-26,31600.0,41530.0,36530.0,42020.0,36350.0,35250.0,32820.0,41870.0,37110.0,36360.0,36030.0,43730.0,34080.0,42680.0,41030.0,43160.0,41380.0,39420.0,33640.0,46660.0,48080.0,44900.0,45280.0,44250.0,42750.0,36650.0,30760.0,27520.0,38210.0,34550.0,35450.0,33000.0,35680.0,35140.0,14330.5,85.96,1.88,4.036,3.65,227.8,0.22,5.506,0.95,18.49,-1.54,795.0,-2.81
2022-01-27,31750.0,42210.0,34490.0,40330.0,36150.0,37010.0,32310.000000000004,41510.0,37120.0,36100.0,35640.0,42780.0,32770.0,42720.0,39950.0,42770.0,41140.0,39900.0,33610.0,46660.0,48080.0,45190.0,44900.0,44250.0,42830.0,36270.0,30430.0,27340.0,36920.0,34340.0,35450.0,33280.0,35150.0,34550.0,14366.40039,85.29,-0.78,4.283,6.12,227.6,-0.09,5.613,1.94,18.41,-0.43,777.0,-2.26
2022-01-28,31630.0,41930.0,36800.0,40790.0,35560.0,37010.0,32480.0,40290.0,36940.0,35830.0,35650.0,42870.0,34200.0,42590.0,40950.0,43160.0,40350.0,39030.0,33410.0,47740.0,48830.0,45550.0,45540.0,46910.0,42830.0,36580.0,30430.0,27400.0,38880.0,33170.0,36190.0,32140.0,34470.0,34320.0,14389.2002,85.43,0.16,4.473,4.44,227.65,0.02,5.803,3.38,18.2,-1.14,786.25,1.19
2022-01-29,31400.0,42110.0,36770.0,39780.0,35360.0,37010.0,32410.0,39180.0,36910.0,35450.0,35670.0,44140.0,33830.0,42390.0,38930.0,43160.0,41380.0,38570.0,33940.0,46660.0,48430.0,43560.0,46300.0,42460.0,40600.0,35520.0,29950.0,27410.0,38290.0,34330.0,35450.0,32540.0,34150.0,34260.0,14399.60971,85.50707209,-0.805294579,4.921570696,25.81903163,226.3446726,-0.756028671,6.345711293,2.859276898,18.64627147,-0.139868984,782.8539648,1.89262633
2022-01-30,31830.0,41840.0,35940.0,38580.0,35700.0,36590.0,32170.0,39180.0,36610.0,35480.0,35390.0,43890.0,33740.0,43150.0,41310.0,42770.0,39600.0,38870.0,32740.000000000004,46660.0,46030.0,44640.0,45130.0,42300.0,42690.0,35000.0,30120.0,27090.0,36460.0,34300.0,34620.0,32540.0,33810.0,34740.0,14398.47925,86.04286138,-0.755477352,4.951669765,24.74822619,224.6189109,-0.98254313,6.336787448,1.695228051,18.65246409,-0.024054653,766.0714561,1.003370721
2022-01-31,31250.0,39620.0,36510.0,39120.0,35560.0,36590.0,31800.0,37970.0,36260.0,35190.0,34590.0,43590.0,34380.0,43140.0,40300.0,43160.0,40300.0,40570.0,32670.0,46660.0,48260.0,43930.0,45740.0,47410.0,43130.0,32700.000000000004,30130.0,27150.0,36860.0,34310.0,36100.0,32160.0,33290.0,34190.0,14381.59961,86.49,1.24,4.675,4.52,222.75,-2.15,5.785,-0.31,18.22,0.11,761.25,-3.18
2022-02-01,31320.0,39590.0,36760.0,38280.0,35360.0,36590.0,31290.0,36910.0,36540.0,35250.0,34190.0,43990.0,34400.0,43220.0,39160.0,43160.0,39540.0,39260.0,32530.0,46620.0,47540.0,42860.0,44580.0,42840.0,43830.0,32370.0,29800.0,27340.0,37340.0,34200.0,36390.0,30970.0,32990.0,33940.0,14350.0,86.46,-0.03,4.573,-2.18,218.1,-2.09,6.318983041,-2.164485399,18.48,1.43,769.0,1.02
2022-02-02,30960.0,39850.0,36260.0,37610.0,35160.0,36800.0,31290.0,36150.0,36020.0,34850.0,33990.0,43770.0,34810.0,43200.0,41600.0,42770.0,40240.0,40040.0,32650.0,45820.0,49060.0,43110.0,44440.0,47720.0,43160.0,31620.0,30120.0,26930.0,37110.0,34550.0,36070.0,29090.0,32820.0,33670.0,14322.2998,86.69,0.27,5.044,10.3,220.1,0.92,6.310102479,-2.470877349,17.93,-2.98,755.0,-1.82
2022-02-03,30890.0,39300.0,36570.0,36910.0,34960.0,36300.0,31090.0,35560.0,35580.0,35070.0,33530.0,43540.0,35340.0,43180.0,40210.0,42770.0,39830.0,39260.0,31910.0,46910.0,49060.0,43720.0,44760.0,48770.0,43160.0,31820.0,29800.0,27060.0,36300.0,34700.0,36160.0,28610.0,32660.0,33520.0,14363.7998,88.45,2.03,4.72,-6.42,221.0,0.41,5.714,-1.23,17.99,0.33,751.75,-0.43
2022-02-04,30590.0,38110.0,35930.0,37090.0,33660.0,36300.0,30930.0,35470.0,35350.0,34150.0,33480.0,43340.0,34910.0,43540.0,42500.0,43360.0,40470.0,38870.0,32320.0,46760.0,49770.0,42990.0,44160.0,48840.0,42960.0,31810.0,29650.0,27060.0,37030.0,34590.0,36110.0,27820.0,32480.0,33220.0,14377.0,90.33,2.13,4.492,-4.83,227.3,2.85,5.779,1.14,18.23,1.33,763.25,1.53
2022-02-05,30350.0,38680.0,35920.0,36720.0,35210.0,35880.0,30770.0,35380.0,34850.0,34040.0,33230.0,44570.0,35880.0,44170.0,38730.0,43880.0,40110.0,39200.0,32780.0,46300.0,49190.0,42160.0,43710.0,48560.0,43010.0,31590.0,28270.0,27030.0,36610.0,34480.0,36580.0,28930.0,31820.0,32970.0,14384.44692,89.14457504,1.389139759,5.12794305,-3.343078312,230.8317656,4.104420601,6.28354736,3.178479423,18.68825923,0.340755005,768.0057753,2.036787987
2022-02-06,30500.0,37870.0,35280.0,36140.0,34530.0,35880.0,31230.0,34260.0,34790.0,33950.0,33040.0,44410.0,35940.0,44110.0,43880.0,44280.0,39800.0,39680.0,32430.0,46660.0,48530.0,45470.0,44490.0,45260.0,43090.0,30320.0,28950.0,27170.0,36230.0,34360.0,36210.0,28430.0,31310.0,33000.0,14391.80919,88.89434884,0.578148315,5.156601743,-2.746346807,233.7472143,4.21717578,6.274724509,1.850377906,18.69399833,0.518998791,765.2811786,2.397708734
2022-02-07,30100.0,37070.0,35600.0,36110.0,33170.0,35530.0,30790.0,31950.0,34550.0,33820.0,32960.0,44580.0,35780.0,44060.0,39280.0,44280.0,39810.0,39670.0,32720.0,46660.0,49810.0,43040.0,44490.0,47620.0,43530.0,30370.0,29610.0,27070.0,37880.0,34450.0,37800.0,28890.0,30770.0,32630.000000000004,14400.40039,89.77,-0.62,4.198,-6.54,236.0,3.83,5.652,-2.2,18.05,-0.99,768.75,0.72
2022-02-08,30300.0,38070.0,35520.0,35540.0,33170.0,35530.0,30550.0,32060.000000000004,34470.0,33700.0,32500.0,45190.0,35930.0,44320.0,45170.0,44830.0,40110.0,39670.0,32240.000000000004,46760.0,49810.0,43640.0,43290.0,48310.0,43880.0,29580.0,29450.0,27390.0,37880.0,35100.0,37690.0,28120.0,30660.0,32720.0,14405.59961,87.9,-2.08,4.218,0.48,239.25,1.38,5.566,-1.52,18.08,0.17,778.75,1.3
2022-02-09,30210.0,36530.0,36120.0,34810.0,32970.0,35310.0,30600.0,31630.0,34530.0,33480.0,32410.0,45220.0,36080.0,44160.0,42610.0,44900.0,38890.0,39670.0,32350.0,46760.0,49810.0,42340.0,43170.0,50230.0,43410.0,29810.0,29770.0,27620.0,37570.0,34120.0,37780.0,27690.0,30660.0,32800.0,14379.5,88.53,0.72,3.98,-5.64,239.25,0.0,5.765,3.58,18.48,2.21,785.0,0.8
2022-02-10,29960.0,36200.0,35520.0,34950.0,32950.0,34240.0,30250.0,31540.0,34570.0,33570.0,32270.000000000004,44820.0,35350.0,44180.0,42800.0,44400.0,38020.0,39990.0,31280.0,47850.0,48500.0,41800.0,42830.0,49260.0,43460.0,29960.0,29610.0,27690.0,36120.0,34120.0,37690.0,27570.0,30420.0,32860.0,14334.2002,88.56,0.03,3.943,-0.93,239.1,-0.06,5.74,-0.43,18.3,-0.97,771.5,-1.72
2022-02-11,29410.0,36650.0,36060.0,33580.0,32950.0,35310.0,30250.0,31750.0,34680.0,33390.0,32520.000000000004,45000.0,36110.0,44250.0,42450.0,44470.0,38320.0,39700.0,31380.0,45920.0,49810.0,42310.0,43530.0,46870.0,43510.0,29610.0,29610.0,27740.0,36730.0,34050.0,37780.0,27990.0,30480.0,31350.0,14328.0,91.42,3.23,3.935,-0.2,245.0,2.47,5.8,1.05,18.26,-0.22,797.75,3.4
2022-02-12,29670.0,36250.0,35520.0,34070.0,32750.0,35310.0,30970.0,31950.0,34530.0,33380.0,32390.0,45450.0,35550.0,44610.0,39900.0,43680.0,38630.0,38880.0,31780.0,46620.0,49790.0,41350.0,42540.0,44060.0,42890.0,30030.0,29610.0,27480.0,37390.0,34360.0,37270.0,28160.0,30810.0,32110.0,14338.76241,92.28696863,3.8605166,5.324232774,1.834077375,243.9150609,3.262727539,6.222090386,3.232498329,18.72707232,-0.51033989,813.0709324,3.369045863
2022-02-13,29720.0,36260.0,34930.0,33900.0,32750.0,35530.0,31400.0,31860.0,34340.0,33300.0,32430.0,45820.0,35690.0,44440.0,39000.0,45500.0,38930.0,39700.0,31830.0,46960.0,46950.0,45350.0,41200.0,43360.0,44140.0,29240.0,29610.0,27830.0,35810.0,34420.0,38470.0,27680.0,30180.0,33060.0,14355.89428,92.55870527,3.100767875,5.351451091,2.68653961,242.56025,2.183616603,6.213368529,3.713280754,18.73235789,-0.621765498,812.105052,3.032270238
2022-02-14,29440.0,36230.0,36060.0,33150.0,32950.0,35530.0,32000.0,32190.0,34170.0,33100.0,32420.0,45150.0,35150.0,44370.0,42350.0,45500.0,38690.0,39700.0,31990.0,46760.0,48500.0,40930.0,43130.0,46270.0,44560.0,29230.0,29800.0,27790.0,37160.0,34350.0,38400.0,28380.0,30120.0,32670.0,14344.7002,93.5,2.28,4.16,5.72,240.0,-2.04,5.935,2.33,18.12,-0.77,799.25,0.19
2022-02-15,29560.0,36430.0,35260.0,33280.0,32950.0,33730.0,31780.0,32320.0,34170.0,33310.0,32170.0,44660.0,34510.0,43800.0,42090.0,45500.0,39140.0,40040.0,31730.0,46760.0,48500.0,40930.0,42540.0,46270.0,42510.0,29770.0,29890.0,28070.0,36460.0,34460.0,38470.0,26720.0,30050.0,32380.000000000004,14303.0,90.21,-3.52,4.241,1.95,239.0,-0.42,5.865,-1.18,18.07,-0.28,779.75,-2.44
2022-02-16,29470.0,36100.0,35260.0,33390.0,32710.0,33330.0,32170.0,32150.0,33880.0,33240.0,32210.0,44210.0,34790.0,43940.0,42040.0,44870.0,39370.0,40040.0,31730.0,47580.0,48500.0,40930.0,42080.0,46270.0,43310.0,30140.0,29860.0,28180.0,36140.0,34020.0,38380.0,28250.0,29910.0,32480.0,14260.59961,91.83,1.8,4.572,7.8,235.5,-1.46,5.83,-0.6,18.07,0.0,780.5,0.1
2022-02-17,29630.0,35740.0,34570.0,33010.0,32310.000000000004,33730.0,32300.0,31130.0,34470.0,33060.0,32010.0,44410.0,34910.0,43310.0,41770.0,45270.0,37920.0,39880.0,31790.0,45920.0,48790.0,41410.0,41670.0,46060.0,43310.0,30380.0,29890.0,28010.0,35560.0,34020.0,38230.0,28720.0,29900.0,33200.0,14274.40039,90.04,-1.95,4.43,-3.11,232.4,-1.32,5.967,2.35,18.28,1.16,798.0,2.24
2022-02-18,29470.0,35740.0,34980.0,33200.0,31670.0,33520.0,32640.0,31350.0,34530.0,32970.0,31980.0,44180.0,34060.0,43670.0,40220.0,45270.0,39520.0,39700.0,31650.0,46760.0,48930.0,41650.0,42580.0,47270.0,43190.0,31610.0,29890.0,28240.0,36300.0,33430.0,38250.0,28130.0,29760.0,32580.0,14348.0,90.21,0.19,4.377,-1.2,232.35,-0.02,6.008,0.69,18.2,-0.44,797.0,-0.13
2022-02-19,28590.0,35530.0,35110.0,33600.0,31670.0,33330.0,32630.000000000004,31040.0,34350.0,32880.0,32070.0,44390.0,34370.0,43370.0,44670.0,45680.0,38640.0,39700.0,31510.0,46760.0,48800.0,41160.0,42860.0,43660.0,44460.0,30230.0,29860.0,28290.0,36030.0,33860.0,38400.0,28140.0,30020.0,32150.0,14386.9699,91.76913945,0.397918885,5.510439869,4.046643022,227.5889658,1.580668131,6.161340369,2.731200842,18.76271073,1.31993253,798.8119151,4.225193533
2022-02-20,29450.0,35420.0,34750.0,33410.0,32310.000000000004,33120.0,32800.0,31180.0,34490.0,32740.000000000004,31940.0,45080.0,33870.0,42980.0,40630.0,45120.0,40040.0,39700.0,31090.0,47580.0,48460.0,42610.0,42290.0,42820.0,43590.0,30830.0,29890.0,28350.0,35640.0,34320.0,37030.0,27950.0,29190.0,32440.0,14381.67383,91.62,1.56,4.579,4.62,229.8209615,2.147727429,6.152719507,3.13088649,18.76754277,1.495798142,805.9999947,6.455690342
2022-02-21,29700.0,35420.0,35110.0,34430.0,32310.000000000004,33120.0,32760.0,31450.0,34170.0,32650.0,31480.0,44600.0,32460.0,42530.0,41980.0,45120.0,38540.0,39050.0,31230.0,48470.0,48860.0,41900.0,41240.0,42540.0,42920.0,30670.0,29890.0,28420.0,36610.0,34490.0,38480.0,28230.0,29920.0,31630.0,14365.90039,92.65,1.12,4.705,2.75,233.85,0.65,6.177,2.81,18.77231002,1.369273961,820.3533557,6.895170561
2022-02-22,29490.0,35270.0,35270.0,33420.0,32310.000000000004,34160.0,32820.0,31930.0,33970.0,32260.0,31450.0,44460.0,32630.000000000004,42580.0,41980.0,45120.0,39010.0,38290.0,31640.0,44010.0,48690.0,41570.0,42250.0,46470.0,42550.0,30910.0,29890.0,27670.0,36480.0,34190.0,38090.0,28900.0,29970.0,31970.0,14355.0,91.91,-0.8,4.461,-5.19,236.25,1.03,6.354,2.87,18.48,1.54,844.25,5.93
2022-02-23,29660.0,35270.0,35910.0,33630.0,32120.0,33710.0,32990.0,32200.000000000004,34050.0,32260.0,31090.0,44530.0,33170.0,42150.0,41930.0,45120.0,38560.0,39850.0,31020.0,46760.0,48650.0,41900.0,41730.0,47820.0,42550.0,31100.0,30050.0,28340.0,36480.0,34110.0,38090.0,28610.0,30030.0,31950.0,14395.0,90.69,-1.33,4.593,2.96,237.7,0.61,6.506,2.39,18.53,0.27,876.0,3.76
