Date,Aceh,Bali,Banten,Bengkulu,DI Yogyakarta,DKI Jakarta,Gorontalo,Jambi,Jawa Barat,Jawa Tengah,Jawa Timur,Kalimantan Barat,Kalimantan Selatan,Kalimantan Tengah,Kalimantan Timur,Kalimantan Utara,Kepulauan Bangka Belitung,Kepulauan Riau,Lampung,Maluku Utara,Maluku,Nusa Tenggara Barat,Nusa Tenggara Timur,Papua Barat,Papua,Riau,Sulawesi Barat,Sulawesi Selatan,Sulawesi Tengah,Sulawesi Tenggara,Sulawesi Utara,Sumatera Barat,Sumatera Selatan,Sumatera Utara,USDIDR Close,Price Crude Oil,Change % Crude Oil,Price Natural Gas,Change % Natural Gas,Price Newcastle Coal,Change % Newcastle Coal,Price Palm Oil,Change % Palm Oil,Price US Sugar,Change % US Sugar,Price US Wheat,Change % US Wheat
2022-01-11,28780.0,22840.0,27140.0,26650.0,24360.0,32180.0,33830.0,25310.0,27040.0,24340.0,23640.0,28390.0,26170.0,29670.0,30230.0,32320.0,27690.0,31110.0,24830.0,43290.0,35590.0,26300.0,32830.0,41530.0,41200.0,27530.0,28430.0,27360.0,31540.0,31980.0,32600.0,26740.0,26450.0,28840.0,14313.0,80.67,3.82,3.968,3.5,197.1,0.31,5.3,-1.23,18.11,1.57,770.25,1.08
2022-01-12,29070.0,22640.0,26730.0,26760.0,23980.0,31650.0,33630.0,25650.0,27370.0,24210.0,23640.0,28390.0,26190.0,29540.0,30480.0,32320.0,27330.0,30810.0,25100.0,41890.0,35030.0,25430.0,33190.0,36210.0,39590.0,27600.0,28080.0,27600.0,31630.0,31530.0,32650.0,26770.0,26200.0,28860.0,14277.0,82.02,1.67,4.327,9.05,203.0,2.99,5.26,-0.75,18.34,1.27,757.75,-1.62
2022-01-13,29310.0,22640.0,27000.0,26650.0,23980.0,32180.0,33540.0,25650.0,26970.0,24480.0,23720.0,28240.0,26380.0,28860.0,30890.0,32740.000000000004,27490.0,32180.0,25060.0,43360.0,33790.0,25270.0,32790.0,42230.0,40060.0,27470.0,28590.0,27590.0,31370.0,32080.0,32600.0,26430.0,26180.0,28770.0,14298.90039,81.62,-0.49,4.005,-7.44,211.5,4.19,5.33,1.33,18.09,-1.36,746.75,-1.45
2022-01-14,29300.0,22970.0,26690.0,26650.0,23770.0,32180.0,34300.0,25650.0,27280.0,24070.0,23850.0,28310.0,26230.0,29060.0,30360.0,32740.000000000004,27650.0,30810.0,25000.0,42440.0,35040.0,24720.0,33090.0,40950.0,40060.0,27810.0,29020.0,27570.0,31830.0,32080.0,33320.0,26140.0,26110.0,28350.0,14276.0,83.3,2.06,4.081,1.9,216.75,2.48,5.3,-0.56,18.31,1.22,741.5,-0.7
2022-01-15,29180.0,22970.0,26600.0,26650.0,23770.0,33090.0,32860.0,25650.0,27320.0,24150.0,23900.0,28100.0,26150.0,29700.0,30990.0,32740.000000000004,27330.0,30980.0,24630.0,42440.0,34520.0,25490.0,33560.0,41290.0,39740.0,27630.0,28690.0,27570.0,31500.0,32310.000000000004,33770.0,26250.0,26190.0,28660.0,14268.82296,83.14764656,1.049450673,4.4785781,8.662784746,217.4544402,2.252632903,6.472160035,0.288915597,18.55277189,1.276275813,739.3997289,1.563837108
2022-01-16,29090.0,22580.0,26210.0,26650.0,23770.0,30650.0,34540.0,25650.0,27120.0,24400.0,23710.0,28670.0,26330.0,29570.0,30810.0,32740.000000000004,27260.0,31510.0,24830.0,41880.0,35730.0,26200.0,33890.0,42430.0,40970.0,27320.0,29020.0,27470.0,31250.0,32520.000000000004,33990.0,26030.0,26640.0,29140.0,14286.43251,83.83,0.64,4.335,6.22,218.4605003,1.48011211,6.463034202,0.478598853,18.55987156,1.968997107,740.0818145,3.073153134
2022-01-17,29240.0,22810.0,27000.0,26650.0,24380.0,32640.0,32490.000000000004,25410.0,27220.0,24350.0,23410.0,28690.0,26080.0,29660.0,31490.0,32740.000000000004,27600.0,31530.0,24500.0,41960.0,36900.0,26340.0,33750.0,41170.0,41170.0,27650.0,28690.0,27430.0,31570.0,32520.000000000004,33040.0,26350.0,26350.0,28510.0,14314.5,83.69,-0.17,4.276,-1.36,220.5,1.73,5.32,0.38,18.56690645,2.218219908,748.4183636,3.841978853
2022-01-18,28850.0,22810.0,26880.0,26650.0,24380.0,32180.0,31600.0,25500.0,27210.0,24760.0,23800.0,28490.0,26230.0,29870.0,31740.0,32740.000000000004,27260.0,30300.0,24960.0,42460.0,35880.0,26250.0,33740.0,41680.0,41170.0,27280.0,28690.0,27280.0,31500.0,32550.0,33470.0,26780.0,26520.0,28610.0,14349.7002,84.83,1.36,4.048,-5.33,221.0,0.23,6.444825818,0.843887649,18.66,1.91,769.0,3.71
2022-01-19,28540.0,23110.0,26740.0,26650.0,24380.0,32030.0,32540.0,25500.0,27340.0,24490.0,23470.0,28590.0,26300.0,29560.0,31670.0,33200.0,27920.0,31530.0,24070.0,42460.0,35630.0,26280.0,33580.0,41680.0,41570.0,27070.0,28690.0,27330.0,31990.0,32790.0,34000.0,26610.0,25930.0,28330.0,14382.2998,85.8,1.14,3.845,-5.01,223.1,0.95,5.353,0.62,19.07,2.2,796.5,3.58
2022-01-20,28600.0,23110.0,26470.0,26960.0,24380.0,32180.0,31100.0,25410.0,27370.0,24750.0,23590.0,28590.0,26160.0,28830.0,30140.0,33200.0,28220.0,30930.0,24010.0,42190.0,35670.0,25970.0,33220.0,41680.0,40240.0,27570.0,29430.0,27500.0,31660.0,32920.0,33860.0,26410.0,25720.0,28130.0,14362.7998,85.55,-0.29,3.649,-5.1,225.65,1.14,5.4,0.88,18.93,-0.73,790.25,-0.78
2022-01-21,28480.0,22510.0,26250.0,26540.0,23980.0,32180.0,32590.000000000004,25370.0,27160.0,24750.0,23690.0,28400.0,26010.0,28710.0,31120.0,34210.0,28110.0,30680.0,24180.0,41510.0,35260.0,25580.0,33430.0,43600.0,40350.0,27560.0,29430.0,27580.0,31160.0,32780.0,32850.0,26740.0,25840.0,28350.0,14343.0,84.14,-1.65,3.782,3.64,224.6,-0.47,5.504,1.93,18.9,-0.16,780.0,-1.3
2022-01-22,28380.0,22630.0,26430.0,26250.0,24380.0,33090.0,33200.0,25810.0,27160.0,24780.0,23490.0,28590.0,26250.0,28850.0,29670.0,33990.0,27810.0,31100.0,24180.0,41890.0,35870.0,25580.0,32960.0,41110.0,40240.0,27110.0,29430.0,27710.0,31070.0,33150.0,31910.0,26750.0,26020.0,28030.0,14324.84646,84.46737175,-3.136007742,4.705115713,5.761358676,223.8885802,0.724066615,6.408582185,0.722403174,18.60110902,-0.512107875,777.51727,1.043044525
2022-01-23,28280.0,22630.0,26230.0,26270.0,24380.0,32180.0,33120.0,25640.0,27400.0,24760.0,23540.0,29250.0,26390.0,28850.0,31410.0,33990.0,28090.0,29490.0,24230.0,41040.0,36680.0,25520.0,33360.0,43800.0,40420.0,27160.0,29250.0,27630.0,31930.0,33150.0,32140.0,26760.0,26140.0,28400.0,14312.20201,84.20986175,-3.164463217,4.736655157,5.885527816,224.1654016,0.642884345,6.399557346,0.260320822,18.60775517,-0.842515013,785.0306411,2.557897649
2022-01-24,28350.0,22970.0,26610.0,26560.0,24580.0,32180.0,33290.0,25730.0,27260.0,25120.0,23700.0,28350.0,26330.0,29010.0,30930.0,34430.0,27180.0,31750.0,23960.0,41890.0,36820.0,26480.0,32750.0,41860.0,40290.0,27400.0,28690.0,27590.0,31380.0,32910.0,32140.0,26260.0,25420.0,28230.0,14329.7002,82.41,-2.06,3.875,2.46,225.25,0.29,5.438,-1.2,18.81,-0.48,800.5,2.63
2022-01-25,28290.0,22970.0,25580.0,26560.0,24470.0,31820.0,32820.0,25470.0,27030.0,24740.0,23790.0,28680.0,26430.0,29180.0,30780.0,33990.0,27260.0,32110.0,24260.0,41690.0,36990.0,26380.0,32960.0,41450.0,39500.0,27190.0,28860.0,27480.0,31200.0,32780.0,32260.0,26670.0,25620.0,28520.0,14365.0,84.37,2.38,3.894,0.49,227.3,0.91,5.454,0.29,18.78,-0.16,818.0,2.19
2022-01-26,28350.0,22640.0,26490.0,26460.0,24580.0,32640.0,32850.0,25370.0,26960.0,24620.0,23930.0,28940.0,26320.0,28950.0,30490.0,33990.0,27240.0,32200.000000000004,24290.0,41690.0,36670.0,27000.0,33120.0,41210.0,39530.0,27760.0,29190.0,27330.0,31020.0,32980.0,32260.0,26140.0,25990.0,28200.0,14330.5,85.96,1.88,4.036,3.65,227.8,0.22,5.506,0.95,18.49,-1.54,795.0,-2.81
2022-01-27,28400.0,22870.0,26080.0,26850.0,24970.0,32180.0,32610.0,25370.0,27050.0,24900.0,23710.0,28260.0,25540.0,28580.0,30710.0,34210.0,27680.0,31960.0,24560.0,42250.0,36650.0,26360.0,33010.0,41210.0,39600.0,28000.0,29190.0,27320.0,31850.0,33340.0,32260.0,25960.0,26060.0,28060.0,14366.40039,85.29,-0.78,4.283,6.12,227.6,-0.09,5.613,1.94,18.41,-0.43,777.0,-2.26
2022-01-28,28570.0,22730.0,26120.0,26850.0,24970.0,32180.0,32100.0,25370.0,27190.0,24540.0,23600.0,28310.0,26290.0,28260.0,30650.0,33990.0,27060.0,32290.0,24610.0,42090.0,36730.0,26830.0,32760.0,43270.0,39730.0,27510.0,28860.0,27450.0,32010.0,32990.0,32330.0,26890.0,25930.0,28490.0,14389.2002,85.43,0.16,4.473,4.44,227.65,0.02,5.803,3.38,18.2,-1.14,786.25,1.19
2022-01-29,28670.0,22610.0,26290.0,26850.0,24870.0,32180.0,30890.0,25650.0,27010.0,24480.0,23410.0,28580.0,26380.0,28040.0,29330.0,34210.0,27070.0,32420.0,25100.0,42760.0,37660.0,26400.0,32110.0,40420.0,38700.0,28090.0,28130.0,27490.0,30730.0,32750.0,32190.0,26770.0,25930.0,28290.0,14399.60971,85.50707209,-0.805294579,4.921570696,25.81903163,226.3446726,-0.756028671,6.345711293,2.859276898,18.64627147,-0.139868984,782.8539648,1.89262633
2022-01-30,28360.0,22610.0,26430.0,26660.0,24230.0,30100.0,32490.000000000004,25460.0,27440.0,24520.0,23460.0,28030.0,26410.0,28040.0,31130.0,33990.0,27120.0,30280.0,24520.0,42250.0,36510.0,26130.0,32100.0,41600.0,40420.0,27720.0,28860.0,27400.0,30830.0,33060.0,32360.0,26620.0,26040.0,28920.0,14398.47925,86.04286138,-0.755477352,4.951669765,24.74822619,224.6189109,-0.98254313,6.336787448,1.695228051,18.65246409,-0.024054653,766.0714561,1.003370721
2022-01-31,28600.0,22680.0,25990.0,26960.0,24570.0,32180.0,33150.0,25310.0,27160.0,24440.0,23540.0,28170.0,26070.0,27960.0,30200.0,33990.0,27200.0,32530.0,24580.0,42250.0,36970.0,27200.0,32180.0,41030.0,38830.0,28200.0,28320.0,27060.0,31290.0,33110.0,32560.000000000004,26610.0,25610.0,28310.0,14381.59961,86.49,1.24,4.675,4.52,222.75,-2.15,5.785,-0.31,18.22,0.11,761.25,-3.18
2022-02-01,28610.0,22610.0,26730.0,26770.0,24570.0,32180.0,31380.0,25590.0,26990.0,24430.0,23620.0,28270.0,26060.0,27900.0,29600.0,33990.0,27090.0,32050.0,24380.0,41960.0,36930.0,26980.0,32540.0,39840.0,39980.0,28240.0,28320.0,27660.0,31700.0,33170.0,33700.0,26890.0,27050.0,28580.0,14350.0,86.46,-0.03,4.573,-2.18,218.1,-2.09,6.318983041,-2.164485399,18.48,1.43,769.0,1.02
2022-02-02,28970.0,22430.0,25920.0,26570.0,24570.0,32180.0,32290.0,25590.0,27110.0,24830.0,23470.0,28190.0,26170.0,28080.0,31570.0,33990.0,27450.0,32500.0,24230.0,42510.0,36340.0,26790.0,32840.0,41030.0,40050.0,27910.0,28860.0,27500.0,32110.0,32990.0,33540.0,26950.0,27220.0,28920.0,14322.2998,86.69,0.27,5.044,10.3,220.1,0.92,6.310102479,-2.470877349,17.93,-2.98,755.0,-1.82
2022-02-03,29000.0,22420.0,26190.0,26570.0,24180.0,32180.0,32070.0,25490.0,27070.0,24770.0,23640.0,27820.0,25840.0,28050.0,31160.0,33990.0,28060.0,32420.0,24220.0,41180.0,35610.0,26020.0,32450.000000000004,40850.0,39630.0,27760.0,27950.0,27370.0,32390.0,32710.0,33260.0,27080.0,26960.0,28710.0,14363.7998,88.45,2.03,4.72,-6.42,221.0,0.41,5.714,-1.23,17.99,0.33,751.75,-0.43
2022-02-04,28880.0,22720.0,25920.0,26570.0,24650.0,32180.0,32340.000000000004,25490.0,26970.0,24700.0,23580.0,28050.0,25660.0,28120.0,31160.0,33990.0,28130.0,29740.0,24510.0,43260.0,35320.0,26270.0,32710.0,38930.0,39630.0,27390.0,28570.0,27330.0,32870.0,33060.0,33260.0,27160.0,26820.0,28730.0,14377.0,90.33,2.13,4.492,-4.83,227.3,2.85,5.779,1.14,18.23,1.33,763.25,1.53
2022-02-05,28790.0,22500.0,26560.0,27140.0,24230.0,30100.0,31780.0,25490.0,26930.0,24770.0,23750.0,28130.0,26240.0,28350.0,31040.0,33990.0,28110.0,29960.0,24970.0,43070.0,35670.0,26110.0,32470.0,41290.0,40060.0,27030.0,28130.0,27240.0,32620.0,32740.000000000004,34040.0,27170.0,26970.0,28500.0,14384.44692,89.14457504,1.389139759,5.12794305,-3.343078312,230.8317656,4.104420601,6.28354736,3.178479423,18.68825923,0.340755005,768.0057753,2.036787987
2022-02-06,28630.0,22540.0,25800.0,27140.0,24180.0,32180.0,32130.000000000004,25580.0,27150.0,24700.0,23780.0,28310.0,26170.0,28410.0,31410.0,34210.0,27340.0,32170.0,24630.0,42760.0,36290.0,26940.0,32610.0,40120.0,40730.0,27370.0,27710.0,27360.0,32310.000000000004,32760.0,33130.0,26860.0,26960.0,28790.0,14391.80919,88.89434884,0.578148315,5.156601743,-2.746346807,233.7472143,4.21717578,6.274724509,1.850377906,18.69399833,0.518998791,765.2811786,2.397708734
2022-02-07,28930.0,22660.0,26900.0,27330.0,24180.0,32180.0,32040.0,25490.0,27030.0,24660.0,23770.0,28160.0,26030.0,28410.0,30070.0,33990.0,27660.0,31930.0,24450.0,42760.0,35900.0,26180.0,32120.0,41030.0,39570.0,27770.0,27480.0,27450.0,31790.0,32620.0,33550.0,26940.0,26600.0,28310.0,14400.40039,89.77,-0.62,4.198,-6.54,236.0,3.83,5.652,-2.2,18.05,-0.99,768.75,0.72
2022-02-08,28970.0,22610.0,26730.0,27830.0,24570.0,32180.0,31500.0,25490.0,27230.0,24690.0,23720.0,28290.0,26260.0,28190.0,30450.0,33990.0,28190.0,31930.0,24520.0,42760.0,35900.0,26370.0,31770.0,42430.0,39440.0,27320.0,27650.0,27580.0,31610.0,32940.0,33090.0,27130.0,26800.0,28650.0,14405.59961,87.9,-2.08,4.218,0.48,239.25,1.38,5.566,-1.52,18.08,0.17,778.75,1.3
2022-02-09,29020.0,22650.0,27120.0,28230.0,24770.0,32180.0,32430.0,25580.0,27380.0,24850.0,23850.0,28170.0,26250.0,28410.0,30810.0,34210.0,27370.0,31930.0,24450.0,43720.0,35900.0,27120.0,31680.0,41600.0,39440.0,27430.0,27630.0,27460.0,31720.0,32600.0,32790.0,27050.0,27010.0,28650.0,14379.5,88.53,0.72,3.98,-5.64,239.25,0.0,5.765,3.58,18.48,2.21,785.0,0.8
2022-02-10,29340.0,22760.0,26560.0,28350.0,24980.0,32180.0,31840.0,25860.0,27180.0,25000.0,23760.0,28230.0,26660.0,29210.0,30700.0,33990.0,27950.0,32110.0,24480.0,44810.0,36550.0,26670.0,31750.0,39790.0,39910.0,27490.0,27630.0,27590.0,32410.0,33010.0,32890.0,26880.0,27090.0,28680.0,14334.2002,88.56,0.03,3.943,-0.93,239.1,-0.06,5.74,-0.43,18.3,-0.97,771.5,-1.72
2022-02-11,29400.0,22760.0,26360.0,28260.0,24980.0,32180.0,31500.0,25770.0,26950.0,25010.0,23850.0,28290.0,26460.0,28930.0,30570.0,34210.0,27660.0,32040.0,25070.0,44150.0,35900.0,26030.0,31670.0,40820.0,39440.0,27710.0,27480.0,27370.0,32680.0,33020.0,32620.0,27190.0,27320.0,28530.0,14328.0,91.42,3.23,3.935,-0.2,245.0,2.47,5.8,1.05,18.26,-0.22,797.75,3.4
2022-02-12,29490.0,22550.0,26560.0,28570.0,24980.0,32180.0,32570.0,25770.0,27000.0,24990.0,23840.0,28560.0,26420.0,29730.0,30100.0,31690.0,28230.0,31710.0,25180.0,44150.0,35380.0,26290.0,31590.0,41200.0,40120.0,27640.0,27480.0,27490.0,32720.0,33750.0,33130.0,27540.0,27150.0,29130.0,14338.76241,92.28696863,3.8605166,5.324232774,1.834077375,243.9150609,3.262727539,6.222090386,3.232498329,18.72707232,-0.51033989,813.0709324,3.369045863
2022-02-13,29490.0,22760.0,26100.0,28560.0,24980.0,30520.0,32840.0,26580.0,27320.0,24800.0,23650.0,28740.0,26310.0,29880.0,30060.0,33990.0,27600.0,32040.0,25230.0,42510.0,36180.0,28230.0,31870.0,39870.0,40500.0,27430.0,27630.0,27490.0,32120.0,33090.0,33490.0,27480.0,27380.0,29360.0,14355.89428,92.55870527,3.100767875,5.351451091,2.68653961,242.56025,2.183616603,6.213368529,3.713280754,18.73235789,-0.621765498,812.105052,3.032270238
2022-02-14,29870.0,23230.0,26770.0,29220.0,25070.0,32560.000000000004,32020.000000000004,26380.0,27510.0,25200.0,24050.0,28530.0,26070.0,30180.0,30990.0,34210.0,28210.0,32560.000000000004,25490.0,42250.0,34100.0,26910.0,31590.0,40850.0,40130.0,27440.0,27810.0,27490.0,32480.0,33060.0,33780.0,27120.0,26840.0,29320.0,14344.7002,93.5,2.28,4.16,5.72,240.0,-2.04,5.935,2.33,18.12,-0.77,799.25,0.19
2022-02-15,29930.0,23450.0,26830.0,29300.0,25170.0,32560.000000000004,31260.0,25940.0,27760.0,25060.0,23980.0,28300.0,26780.0,30100.0,30780.0,34430.0,27510.0,31700.0,25480.0,42250.0,35510.0,27040.0,31700.0,40850.0,41970.0,27520.0,27630.0,27110.0,32000.0,32470.0,33540.0,26880.0,27100.0,29110.0,14303.0,90.21,-3.52,4.241,1.95,239.0,-0.42,5.865,-1.18,18.07,-0.28,779.75,-2.44
2022-02-16,29880.0,23650.0,27360.0,29300.0,24770.0,32560.000000000004,31620.0,25940.0,27460.0,24930.0,23970.0,28230.0,26780.0,30170.0,30520.0,34430.0,27520.0,32000.0,25340.0,43070.0,35510.0,27040.0,31140.0,40150.0,41480.0,27620.0,27560.0,27230.0,32420.0,33160.0,33270.0,26850.0,27000.0,29230.0,14260.59961,91.83,1.8,4.572,7.8,235.5,-1.46,5.83,-0.6,18.07,0.0,780.5,0.1
2022-02-17,30100.0,22910.0,27610.0,28900.0,24570.0,32710.0,31330.0,26210.0,27420.0,24920.0,24090.0,28490.0,26960.0,30170.0,30340.0,34430.0,28160.0,28990.0,25420.0,41680.0,35770.0,26500.0,31280.0,39220.0,41040.0,27870.0,27630.0,27430.0,32000.0,33230.0,33380.0,26770.0,26970.0,29160.0,14274.40039,90.04,-1.95,4.43,-3.11,232.4,-1.32,5.967,2.35,18.28,1.16,798.0,2.24
2022-02-18,30090.0,23310.0,26750.0,29100.0,24720.0,32560.000000000004,31130.0,26020.0,27300.0,24920.0,23970.0,28460.0,27160.0,30590.0,29760.0,34640.0,28090.0,31270.0,25150.0,42510.0,35230.0,26920.0,31310.0,41060.0,41170.0,27880.0,27630.0,27510.0,32510.0,32730.0,34060.0,27440.0,27180.0,28960.0,14348.0,90.21,0.19,4.377,-1.2,232.35,-0.02,6.008,0.69,18.2,-0.44,797.0,-0.13
2022-02-19,30080.0,22760.0,26520.0,31020.0,24950.0,32180.0,31630.0,26020.0,27470.0,24720.0,24480.0,28500.0,26910.0,30930.0,30650.0,34640.0,27520.0,31270.0,25480.0,42060.0,35180.0,27040.0,32070.0,39830.0,41030.0,27790.0,27560.0,27430.0,32210.0,32990.0,33580.0,27140.0,27430.0,29620.0,14386.9699,91.76913945,0.397918885,5.510439869,4.046643022,227.5889658,1.580668131,6.161340369,2.731200842,18.76271073,1.31993253,798.8119151,4.225193533
2022-02-20,30060.0,22760.0,26370.0,31210.0,24760.0,32560.000000000004,31480.0,25760.0,27540.0,24980.0,24290.0,28770.0,26990.0,30930.0,30800.0,34240.0,27150.0,31270.0,25510.0,42860.0,36110.0,26790.0,31180.0,40800.0,42320.0,27760.0,27630.0,27470.0,32510.0,32900.0,33370.0,27210.0,27650.0,29810.0,14381.67383,91.62,1.56,4.579,4.62,229.8209615,2.147727429,6.152719507,3.13088649,18.76754277,1.495798142,805.9999947,6.455690342
2022-02-21,30130.0,22650.0,26390.0,30920.0,24480.0,32180.0,31600.0,26020.0,27440.0,24820.0,23960.0,28770.0,26960.0,31080.0,30310.0,34240.0,28370.0,30320.0,25350.0,42210.0,36600.0,26900.0,31200.0,39320.0,41170.0,27710.0,27810.0,27550.0,33020.0,32870.0,33480.0,26910.0,26960.0,29230.0,14365.90039,92.65,1.12,4.705,2.75,233.85,0.65,6.177,2.81,18.77231002,1.369273961,820.3533557,6.895170561
2022-02-22,30550.0,22260.0,27290.0,31760.0,24380.0,32560.000000000004,32810.0,26340.0,27300.0,24990.0,24310.0,28930.0,26800.0,31340.0,31290.0,34030.0,27660.0,30270.0,25530.0,42060.0,36060.0,26580.0,31560.0,40100.0,41170.0,27870.0,28530.0,27720.0,32910.0,34200.0,33940.0,27030.0,26870.0,29180.0,14355.0,91.91,-0.8,4.461,-5.19,236.25,1.03,6.354,2.87,18.48,1.54,844.25,5.93
2022-02-23,30300.0,22310.0,25760.0,31850.0,24580.0,33090.0,32960.0,26020.0,27610.0,24710.0,23840.0,29650.0,26830.0,31800.0,31650.0,34240.0,28470.0,30130.0,25210.0,42560.0,36010.0,26900.0,31510.0,43360.0,41430.0,27800.0,28700.0,27970.0,33330.0,33790.0,34140.0,27490.0,27100.0,29340.0,14395.0,90.69,-1.33,4.593,2.96,237.7,0.61,6.506,2.39,18.53,0.27,876.0,3.76
