Date,Harga Bahan Pangan Bawang Merah,Harga Bahan Pangan Bawang Putih Bonggol,Harga Bahan Pangan Beras Medium,Harga Bahan Pangan Beras Premium,Harga Bahan Pangan Cabai Merah Keriting,Harga Bahan Pangan Cabai Rawit Merah,Harga Bahan Pangan Daging Ayam Ras,Harga Bahan Pangan Daging Sapi Murni,Harga Bahan Pangan Gula Konsumsi,Harga Bahan Pangan Minyak Goreng Curah,Harga Bahan Pangan Minyak Goreng Kemasan Sederhana,Harga Bahan Pangan Telur Ayam Ras,Harga Bahan Pangan Tepung Terigu (Curah)
12/03/2022,34860,30500,13260,14480,66110,81500,40200,139520,13260,,15930,25630,10060
13/03/2022,35250,30650,12940,14570,66550,79350,39720,135000,13220,,16270,25540,9990
14/03/2022,33610,29830,13260,14480,65370,57370,40040,140220,13260,,15930,25280,10060
15/03/2022,30680,28280,12990,14060,61790,78460,40070,137170,12820,,14980,24450,9930
16/03/2022,33210,29960,13320,14560,63760,80640,40200,140220,13230,,16330,25110,10000
17/03/2022,33500,29960,13320,14560,62790,79470,40510,137280,13230,,19740,25060,10000
18/03/2022,33210,29960,13320,14560,62400,78540,40510,141410,13280,,21190,25440,10080
19/03/2022,34020,30310,13380,14660,64510,79020,39810,147460,13170,,22710,26350,10270
20/03/2022,34020,30490,13380,14660,61490,77150,40270,136340,13250,,20900,25070,10010
21/03/2022,32920,29680,13360,14210,59200,76680,40670,132970,12820,,24250,23770,9440
22/03/2022,35310,31120,13560,14750,63630,79860,40940,142870,13360,,22500,25150,9860
23/03/2022,30310,27620,13150,14140,57690,73340,39880,138010,12820,,23370,23970,9930
24/03/2022,33310,29610,13400,14640,57540,75400,40040,140950,13230,,23310,24580,10620
25/03/2022,33310,29610,13400,14640,62220,75740,40040,140950,13230,,23190,24750,10620
26/03/2022,34190,29780,13340,14770,60400,41630,39400,149160,13190,,22800,25210,10540
27/03/2022,33780,30520,13470,14750,62550,78000,39260,146900,13110,,23620,25290,10270
28/03/2022,33310,29770,13320,14640,60170,75740,40040,142110,13300,,23700,24620,10620
29/03/2022,33310,29770,13320,14640,60170,74560,40040,140950,13300,,23700,24790,10620
30/03/2022,34290,30740,13460,14900,61290,78280,38740,142670,13130,,23430,25360,10220
31/03/2022,33310,29450,13320,14640,55850,71370,40170,142800,13300,,23620,24660,10620
01/04/2022,30410,27620,13060,14140,52830,65820,40720,141860,12900,,23560,23870,10560
02/04/2022,32890,29050,13320,14640,56400,71370,40600,147120,13300,,23480,25140,10620
03/04/2022,32540,28990,13320,14640,57890,71370,40190,147120,13330,,23330,25340,10650
04/04/2022,32540,28990,13320,14640,64560,74100,39160,146390,13330,,23330,24780,10650
05/04/2022,32540,28990,13320,14640,64360,74100,40610,146390,13330,,23300,25160,10650
06/04/2022,32750,29390,13320,14640,61540,71590,40780,145550,13330,,23440,25090,10650
07/04/2022,32750,29950,13320,14640,59800,69340,40310,152500,13450,,21710,25830,10790
08/04/2022,32100,29390,13320,14560,56440,68400,40800,145550,12920,,23840,25550,10720
09/04/2022,32570,29390,13320,14560,56600,68400,40950,145550,13260,,23710,25060,10800
10/04/2022,32570,29450,13320,14560,54950,68400,41090,146990,13260,,23440,25060,10800
11/04/2022,34220,30320,13560,14750,56980,69900,41830,150030,13480,,23950,25240,10610
12/04/2022,32770,29120,13320,14560,52660,62520,40780,146990,13190,,23580,25060,10800
13/04/2022,32330,28960,13320,14560,52170,65710,40920,146990,13140,,23390,25060,10800
14/04/2022,29370,27440,13060,14060,47110,63590,40550,144930,12710,,23130,24370,10760
15/04/2022,32480,28960,13320,14560,50190,67840,40750,146990,13140,,23390,25100,10800
16/04/2022,29370,27440,13060,14060,45900,63590,40550,144930,12710,,23130,24370,10760
17/04/2022,28530,27360,13060,14060,44820,60610,40550,144930,12710,,23130,24410,10940
18/04/2022,31030,29580,13320,14560,50010,66210,40780,146990,13140,,23600,25370,11020
19/04/2022,28350,27580,13060,14060,45720,61820,40400,144110,12710,,23060,24670,11020
20/04/2022,29770,30040,13320,14560,48050,64580,40620,146990,13140,,23580,25250,11020
21/04/2022,30900,28710,13010,14560,48970,64580,40620,146990,13140,17580,23460,25250,11020
22/04/2022,27860,26420,13060,14060,45850,60610,40400,144930,12710,14490,23230,24800,11020
23/04/2022,30290,27930,13320,14560,51560,64130,40620,144020,13140,16130,23610,26530,11260
24/04/2022,31480,28900,13320,14560,51600,65620,40620,149640,13140,16900,23470,25530,11020
25/04/2022,28680,26850,13060,14060,47960,62250,40400,147980,12710,16760,23230,25170,11020
26/04/2022,30720,28710,13320,14560,49900,64260,41090,149640,13140,16980,23260,25930,11070
27/04/2022,28930,27610,13080,14070,48890,60550,40540,143930,12660,14000,23060,24760,11100
28/04/2022,28490,27380,12990,14090,46860,62720,39840,161200,12800,14250,22880,25500,11160
29/04/2022,28630,27200,12990,14060,48120,59360,40940,149400,12710,14000,22880,25310,11080
30/04/2022,31430,28840,13260,14590,53700,64350,41170,152480,13210,16950,23300,25930,11130
01/05/2022,29090,26770,12990,14090,50250,60850,41330,151260,12800,14250,22880,25310,11160
02/05/2022,30470,27950,12980,14110,52700,66960,41610,150040,12860,14250,23060,25650,11270
03/05/2022,33890,30830,13330,14460,57220,69720,42500,146540,13190,18710,23910,27040,10920
04/05/2022,33090,30260,12990,14410,56160,70350,41680,147110,13190,17180,23820,27010,11230
05/05/2022,32910,30480,12990,14320,56250,69220,41710,150030,13210,17180,23550,27180,11200
06/05/2022,32910,30480,12990,14320,56830,68920,41710,150030,13340,17180,23550,27180,11200
07/05/2022,33280,30710,12990,14370,57140,68950,39950,156300,13090,17180,23480,27840,10920
08/05/2022,33640,30710,12990,14370,57710,67950,40970,143980,13250,16780,23820,26380,11230
09/05/2022,33310,30300,12990,14320,52870,68240,41400,147190,13210,16780,23550,26710,11200
10/05/2022,31950,29930,12990,14320,48160,66710,41570,145750,13140,16550,23470,26790,11070
11/05/2022,31950,29930,12990,14320,47210,66710,41570,147190,13140,16550,23470,26830,11070
12/05/2022,31950,29610,12990,14320,46870,66710,42100,147190,13140,16550,23470,26830,11070
13/05/2022,32150,29450,12990,14320,46010,66710,41940,147190,13140,16550,23330,26750,11070
14/05/2022,32180,29700,12900,14370,43790,68890,42360,154510,13000,16550,23210,27860,10780
15/05/2022,32150,29450,12990,14320,45240,66100,43250,147190,13140,16550,23330,26750,11070
16/05/2022,31510,29050,12990,14320,48110,64400,43250,147190,13140,16550,23330,26750,11070
17/05/2022,32090,29050,12990,14320,47760,60630,43250,148560,13140,16550,23330,26290,11070
18/05/2022,31300,29210,12990,14320,47370,59940,43250,147350,13090,16550,23170,26990,11080
19/05/2022,32210,28960,12990,14320,46130,59720,43420,147350,13090,16550,23170,26990,11080
20/05/2022,32210,29930,12990,14320,47630,60800,43280,147940,13090,16550,23170,27540,11080
21/05/2022,31830,29030,12990,14320,53870,61020,43280,150910,13090,16550,23170,27920,11080
22/05/2022,31400,29130,12990,14320,55190,66340,43680,150910,13090,16780,23170,27920,11080
23/05/2022,31400,28660,12990,14320,54360,65690,43540,150910,13090,16550,23170,27920,11080
24/05/2022,32030,28750,12990,14320,53460,66830,43250,150910,13090,16350,23330,28720,11080
25/05/2022,32060,29110,12990,14370,53200,69030,42220,154700,12910,16350,23150,30260,10640
26/05/2022,32060,29110,12820,14370,53200,69030,40350,154700,12910,16120,23010,30260,10640
27/05/2022,31640,28290,12990,14320,54950,67440,43700,150910,13060,16520,22880,28480,11080
28/05/2022,31920,29940,12990,14370,58710,66090,43020,147940,13070,16520,22870,29520,11100
29/05/2022,32210,29060,12990,14320,57380,67290,43700,150910,13060,16520,22750,28840,11080
30/05/2022,32210,28790,12990,14320,59080,68840,43030,150910,12980,16520,22750,28840,11100
31/05/2022,31370,29280,12990,14370,61070,67860,42710,147940,12980,16520,22870,28200,11120
01/06/2022,29950,28500,12990,14320,61140,70080,43030,150910,12850,16520,22830,29070,11100
02/06/2022,29950,28500,12990,14320,62670,73080,43030,150910,12850,16520,22570,29120,11100
03/06/2022,30140,28500,12990,14320,67570,78330,43330,151660,12850,16520,22490,30040,11100
04/06/2022,31690,28930,12990,14370,69620,77220,43060,148810,12820,16520,22580,28690,11120
05/06/2022,31540,28500,12990,14320,70360,80130,43330,151660,12850,16520,22490,29270,11100
06/06/2022,32310,28500,12990,14360,68550,83400,42730,151660,12880,16520,22490,29270,11100
07/06/2022,32310,28500,12990,14360,68550,83400,42730,151660,12880,16520,22490,30170,11100
08/06/2022,32590,29200,12840,14360,74500,92380,42110,146790,12880,16520,22490,30170,11100
09/06/2022,33690,30410,13160,14460,79740,93780,43500,146270,13030,17940,22660,30640,10960
10/06/2022,,,,,,,,,,,,,
11/06/2022,,,,,,,,,,,,,
12/06/2022,,,,,,,,,,,,,
13/06/2022,,,,,,,,,,,,,
14/06/2022,,,,,,,,,,,,,
15/06/2022,,,,,,,,,,,,,
16/06/2022,,,,,,,,,,,,,
17/06/2022,,,,,,,,,,,,,
18/06/2022,,,,,,,,,,,,,
19/06/2022,,,,,,,,,,,,,
20/06/2022,,,,,,,,,,,,,
21/06/2022,,,,,,,,,,,,,
22/06/2022,,,,,,,,,,,,,
23/06/2022,,,,,,,,,,,,,
24/06/2022,,,,,,,,,,,,,
25/06/2022,,,,,,,,,,,,,
26/06/2022,,,,,,,,,,,,,
27/06/2022,,,,,,,,,,,,,
28/06/2022,,,,,,,,,,,,,
29/06/2022,,,,,,,,,,,,,
30/06/2022,,,,,,,,,,,,,
01/07/2022,,,,,,,,,,,,,
02/07/2022,,,,,,,,,,,,,
03/07/2022,,,,,,,,,,,,,
04/07/2022,,,,,,,,,,,,,
05/07/2022,,,,,,,,,,,,,
06/07/2022,,,,,,,,,,,,,
07/07/2022,,,,,,,,,,,,,
08/07/2022,,,,,,,,,,,,,
09/07/2022,,,,,,,,,,,,,
10/07/2022,,,,,,,,,,,,,
11/07/2022,,,,,,,,,,,,,
12/07/2022,,,,,,,,,,,,,
13/07/2022,,,,,,,,,,,,,
14/07/2022,37380,26950,12630,13880,108060,115240,41380,151170,12720,14190,20910,29200,11340
15/07/2022,37590,26670,12630,13880,110950,118070,41190,149440,12880,14190,20510,29380,11340
16/07/2022,37590,27980,12990,14370,109330,118070,40010,154700,13080,14160,20640,30870,11030
17/07/2022,37930,28260,12680,14170,111550,121780,41310,150910,13070,14080,21040,30040,11290
18/07/2022,38380,28260,12680,14170,108810,117270,41310,150910,13140,14080,20950,30040,11290
19/07/2022,38380,28100,12680,14170,108810,115760,41310,150910,13140,14080,20950,30040,11290
20/07/2022,38380,28260,12680,14170,108090,115820,41310,152220,13140,14390,20600,30040,11290
21/07/2022,38380,28630,12680,14170,108210,114950,40970,152220,13140,14080,20090,30160,11290
22/07/2022,38660,28630,12680,14170,108650,114950,40970,152220,13190,14080,20090,30160,11290
23/07/2022,38660,28630,12680,14170,111070,114950,40970,152220,13190,14080,20090,30160,11290
24/07/2022,37800,28220,12990,14370,108930,114130,39630,156270,13220,14080,19180,30910,11030
25/07/2022,38110,28290,12680,14170,109330,113110,40800,152220,13190,14080,20030,30160,11290
26/07/2022,38130,28870,12630,14200,108250,102260,39670,152590,13220,14090,19700,30180,11340
27/07/2022,38110,28290,12680,14170,104400,94380,40520,154960,13330,14080,19240,29990,11290
28/07/2022,38110,28830,12680,14170,104050,93110,40520,153630,13470,14080,19240,29910,11290
29/07/2022,38630,29190,12680,14170,102880,92940,40690,153630,13470,13990,19090,29750,11290
30/07/2022,38630,29190,12680,14170,102880,92940,40690,153630,13470,13990,19090,29750,11290
31/07/2022,38350,29190,12680,14170,104410,92940,40690,153630,13470,13990,19090,29920,11290
01/08/2022,38670,28910,12680,14170,101240,91790,39940,153630,13470,13900,18170,29800,11290
02/08/2022,38670,28910,12680,14170,100920,90680,40520,153630,13540,13740,18000,29800,11320
03/08/2022,39490,29760,13000,14210,99750,97720,40600,164920,13990,14000,17030,31060,10970
04/08/2022,37460,28550,12680,14170,98620,90680,40860,153630,13540,13740,18000,29330,11320
05/08/2022,37460,28550,12680,14170,98620,90680,40860,153630,13540,13740,18000,29200,11320
06/08/2022,36720,29190,12630,14200,97880,86550,40060,151060,13470,13690,18230,28880,11380
07/08/2022,37360,28360,12680,14200,98530,92390,40860,153630,13540,13740,18050,29200,11100
08/08/2022,37360,28360,12680,14070,98530,92390,40860,153630,13540,13740,18050,29200,11100
09/08/2022,37090,28360,12680,14070,96930,93350,40860,153630,13510,13690,17990,29200,11100
10/08/2022,36650,28740,12680,14070,96090,89990,40220,153630,13660,13570,17710,29320,11160
11/08/2022,39590,28740,12680,14070,97410,90950,40220,153630,13660,13380,17530,29320,11160
12/08/2022,38970,28700,12680,14070,96670,90160,38970,153630,13660,13380,17530,29240,11160
13/08/2022,38970,28700,12680,14070,95970,90160,40050,153630,13660,13380,17530,29240,11160
14/08/2022,38250,28190,12990,14250,93620,92200,38920,157960,13640,13380,16420,30010,10870
15/08/2022,38490,29100,12680,14040,94620,87710,40220,153630,13660,13380,17530,29240,11160
16/08/2022,37640,28970,12990,14220,90820,91070,38790,157960,13550,13380,16580,30010,10890
17/08/2022,37970,29100,12680,14040,93340,87710,40220,153630,13610,13380,17680,29290,11170
18/08/2022,37970,29100,12680,14040,93340,87710,40220,153630,13610,13380,17680,29120,11170
19/08/2022,37460,28240,12680,14040,89060,82440,40390,153630,13610,13380,17680,29820,11170
20/08/2022,37460,28240,12680,14040,87690,81200,40390,153630,13390,13380,17460,29570,11170
21/08/2022,37460,28240,12680,14040,87690,81910,40390,153630,13520,13380,17460,29750,11170
22/08/2022,37330,28240,12680,14040,84090,79460,40250,153630,13750,13220,17460,29880,11220
23/08/2022,34720,28210,12820,14220,80580,79270,39510,151060,13630,13220,16390,29490,11100
24/08/2022,35450,27390,12840,14190,78700,79970,40120,153630,13740,13380,16160,30670,11220
25/08/2022,35360,27200,12990,14220,79150,78810,38870,157960,13700,13310,16120,31470,10950
26/08/2022,35450,27580,12840,14190,81760,75890,40290,153630,13740,13230,16240,30370,11220
27/08/2022,36180,28530,12840,14190,81760,75890,40290,153630,13740,13230,16240,30540,11360
28/08/2022,35970,28720,12840,14190,82400,77730,40120,153630,13740,13230,16240,30390,11360
29/08/2022,35490,27390,12840,14220,84390,72680,40700,153630,13740,13230,16240,30370,11360
30/08/2022,35490,27390,12840,14220,84390,72680,40620,153630,13740,13230,16240,30630,11360
31/08/2022,33520,25710,12820,13940,80660,70610,39690,152590,13540,13080,15440,30100,11260
01/09/2022,35040,27390,12870,14220,84380,75760,40620,153630,13770,13230,16240,30630,11360
02/09/2022,34990,27580,12870,14220,89270,76350,40610,153630,13700,13230,15760,30240,11360
03/09/2022,34310,28420,12850,13940,86500,74140,40070,151060,13660,13180,15980,29760,11260
04/09/2022,34740,27740,12870,14220,87810,76570,40610,153630,13700,13230,16080,29790,11360
05/09/2022,35790,28940,12870,14220,95890,82940,40770,150010,13790,13230,16450,30230,11100
06/09/2022,36370,27450,12870,14220,99110,82940,40770,150010,13790,13380,16450,30160,11480
07/09/2022,36160,27450,12840,14170,102950,84180,40930,150010,13790,13230,16450,30390,11480
08/09/2022,36160,27450,12840,14170,102950,84180,40770,150010,13790,13230,16450,30620,11620
09/09/2022,35940,27760,12840,14170,101220,84230,40440,152810,13870,13230,16450,30370,11620
10/09/2022,36920,27400,12990,14200,100130,84950,38090,161410,13840,13230,16360,30880,11260
11/09/2022,36760,27400,12990,14200,101740,85070,39040,161410,14000,13230,16360,30880,11260
12/09/2022,36510,27800,12840,14170,97490,81990,40440,152810,14000,13230,16450,30330,11620
13/09/2022,35650,27610,12840,14190,95310,83280,40090,152810,14090,13410,16530,30450,11620
14/09/2022,35650,27610,12840,14190,96850,84100,40090,152810,14090,13410,16340,30390,11620
15/09/2022,35650,27300,12720,14140,93810,85340,40090,152810,14320,13410,16340,30100,11620
16/09/2022,35650,27300,12720,14140,88730,90760,40270,152810,14320,13410,16230,30060,11620
17/09/2022,35280,28140,12670,14170,94440,90710,39680,150120,14210,13390,16500,30070,11550
18/09/2022,35650,27670,12720,14140,85590,86680,40270,152810,14320,13410,16340,30060,11620
19/09/2022,36160,27670,12680,14140,90360,91330,40270,152810,14320,13580,16230,29720,11710
20/09/2022,37110,27300,12760,14140,93380,92560,39720,152810,14320,13580,16420,29750,11710
21/09/2022,35950,27300,12760,14140,93720,92560,39720,152810,14320,13410,16420,29750,11710
22/09/2022,36440,27300,12780,14200,93330,91810,39720,152810,14320,13580,16420,29860,11710
23/09/2022,36900,27810,12780,14200,87160,88710,40090,151490,14320,13580,16420,29600,11710
24/09/2022,36750,27160,12620,14050,85530,86550,40090,151490,14320,13580,16360,29600,11770
25/09/2022,36750,27160,12780,14050,85420,86320,40090,151490,14320,13580,16360,29600,11770
26/09/2022,37190,27050,12760,14040,80690,87770,40070,151490,14320,13230,15960,29310,11900
27/09/2022,37100,27220,12720,14190,80650,86740,39310,148610,14210,13390,16220,29290,11800
28/09/2022,35740,24800,12720,13740,71240,81240,39930,150120,14210,13290,15290,28690,11500
29/09/2022,37500,26560,12760,14160,75360,82660,40220,151490,14320,13410,16040,28670,11640
30/09/2022,36680,26560,12760,14160,75960,81390,40220,151490,14320,13410,16040,28770,11640
01/10/2022,36680,26560,12760,14160,73000,80510,40070,151490,14320,13410,15890,28770,11640
02/10/2022,36410,26560,12760,14160,73310,79170,40070,151490,14320,13410,16040,28770,11640
03/10/2022,36060,26890,12620,14160,74290,81550,40250,151490,14190,13410,15910,28770,11640
04/10/2022,35520,26890,12620,14080,72920,79440,40250,151490,14190,13410,15740,28680,11640
05/10/2022,37030,26890,12620,14080,72130,78530,40070,151490,14190,13410,15910,28950,11640
06/10/2022,37030,26890,12580,14050,68040,76070,40070,151490,14120,13410,15760,28950,11640
07/10/2022,37210,27260,12580,14050,73500,78380,40100,151490,14120,13230,15600,28780,11640
08/10/2022,37210,27260,12580,14050,69510,75230,40100,151490,14050,13230,15600,28780,11640
09/10/2022,35670,25680,12450,13580,65850,75820,38820,146430,13690,12980,14880,28580,11410
10/10/2022,36210,27030,12580,14080,77440,75640,39920,151490,14270,13410,15760,28590,11640
11/10/2022,36450,27820,12560,14130,79740,76800,39530,148610,13980,13390,16070,29080,11500
12/10/2022,36430,27710,12580,14080,77440,75470,40270,151490,14120,13410,15760,28690,11640
13/10/2022,36820,27140,12580,14110,79040,74610,39920,151490,14120,13410,15760,28690,11730
14/10/2022,36910,27140,12580,14110,78210,76150,40270,151490,14120,13410,15760,28690,11730
15/10/2022,36910,27140,12580,14110,74080,76150,40270,151490,14120,13410,15760,28690,11730
16/10/2022,35190,27140,12580,14110,74080,76150,40270,151490,14120,13410,15760,28690,11730
17/10/2022,37510,26980,12610,14110,76600,73960,40270,151490,14120,13410,15760,28590,11640
18/10/2022,36730,27140,12610,14110,67820,74930,39940,150180,14120,13410,15760,28610,11640
19/10/2022,35500,25880,12720,13680,70850,74120,39610,148610,13980,13240,14900,27800,11580
20/10/2022,37950,27090,12610,14110,73970,75130,39400,150180,14120,13410,15650,28150,11640
21/10/2022,36930,28220,12590,14170,75400,75420,38540,147110,13980,13390,15940,28240,11500
22/10/2022,36890,27610,12580,14050,70690,74620,40270,150180,14120,13410,15650,27950,11550
23/10/2022,36890,27610,12580,14050,70020,74620,40110,150180,14120,13410,15650,27950,11550
24/10/2022,37080,28520,12560,14100,71570,73480,39160,147110,13980,13390,15940,28210,11400
25/10/2022,37480,27450,12500,13890,68500,71540,39940,150180,14120,13410,15650,28260,11730
26/10/2022,37480,27610,12500,14120,61170,67370,39940,150180,14120,13410,15650,28260,11730
27/10/2022,37290,27610,12500,14050,63590,69500,39940,150180,14120,13410,15540,28430,11730
28/10/2022,36700,27480,12500,14050,58800,66190,38350,150180,14120,13410,15650,28430,11730
29/10/2022,36700,27320,12500,14050,58440,65820,39520,150180,14120,13490,15650,28430,11730
30/10/2022,35950,27320,12500,14050,57210,64570,40110,150180,14120,13330,15430,28430,11730
31/10/2022,37330,26770,12500,14080,58180,67580,39940,150180,14120,13330,15430,28350,11730
01/11/2022,38250,26980,12500,14080,57410,66670,39940,150180,14120,13330,15430,28350,11730
02/11/2022,38110,26840,12540,14080,58460,66870,40100,150180,14120,13330,15430,28340,11730
03/11/2022,38250,26840,12540,14080,58890,66110,40100,150180,14120,13330,15430,28420,11730
04/11/2022,38090,26650,12630,14270,54570,65430,38840,158180,14170,13330,15180,29240,11390
05/11/2022,38080,26840,12540,14080,57640,66060,40270,150180,14150,13330,15430,28190,11730
06/11/2022,38080,26840,12540,14080,58040,66060,40270,150180,14150,13330,15430,28010,11730
07/11/2022,39030,27780,12680,14230,58590,66060,40100,150180,14150,13330,15180,28130,11730
08/11/2022,38640,26490,12540,14080,56010,65310,40430,150180,14150,13330,15430,28130,11730
09/11/2022,39350,27180,12500,14130,60080,66660,39720,147110,14010,13390,15680,28120,11600
10/11/2022,39980,26700,12540,14080,55620,64180,40430,150180,14150,13330,15430,28330,11730
11/11/2022,40810,27780,12540,14080,56070,63550,40600,148810,14150,13330,15430,28240,11730
