Date,Harga Bahan Pangan Bawang Merah,Harga Bahan Pangan Bawang Putih Bonggol,Harga Bahan Pangan Beras Medium,Harga Bahan Pangan Beras Premium,Harga Bahan Pangan Cabai Merah Keriting,Harga Bahan Pangan Cabai Rawit Merah,Harga Bahan Pangan Daging Ayam Ras,Harga Bahan Pangan Daging Sapi Murni,Harga Bahan Pangan Gula Konsumsi,Harga Bahan Pangan Minyak Goreng Curah,Harga Bahan Pangan Minyak Goreng Kemasan Sederhana,Harga Bahan Pangan Telur Ayam Ras,Harga Bahan Pangan Tepung Terigu (Curah)
06/03/2022,38120,28850,12340,13890,47760,79910,43840,141290,14380,,19350,25480,9490
07/03/2022,38390,28830,12400,13980,49750,79120,43840,143170,14350,,19430,25690,9520
08/03/2022,37850,28290,12460,13980,49760,80370,43800,144600,14330,,19740,25840,9570
09/03/2022,37480,28390,12400,13980,47240,78340,43210,143170,14350,,19530,25760,9520
10/03/2022,37270,28180,12390,13980,46770,80920,43200,144180,14300,,19860,25850,9560
11/03/2022,36760,28130,12360,13900,45210,80120,42390,142050,14450,,19860,25340,9490
12/03/2022,37640,28610,12430,13980,47420,81790,43520,144590,14450,,20020,25510,9600
13/03/2022,37020,28420,12300,13900,46770,82270,42850,143100,14490,,19940,25700,9530
14/03/2022,36210,28430,12390,13980,46730,82590,43370,144110,14460,,20700,25640,9520
15/03/2022,35780,28310,12370,13900,42920,81190,43020,141670,14450,,20930,25210,9440
16/03/2022,36370,28720,12340,13980,44880,81620,43460,145260,14490,,21470,25360,9560
17/03/2022,35670,28710,12390,14010,45490,80740,43580,144110,14460,,22550,25110,9520
18/03/2022,35220,28750,12390,14010,48260,78440,43350,144110,14460,,22570,25260,9520
19/03/2022,35730,29030,12370,13940,47900,82770,43470,142920,14570,,22850,24730,9570
20/03/2022,35170,28750,12390,14010,46200,81210,43380,143880,14560,,24210,25030,9520
21/03/2022,34630,28880,12380,14020,48540,80270,42770,144470,14540,,25240,25680,9650
22/03/2022,34660,29110,12400,14010,46410,80900,43680,143410,14560,,25440,24950,9660
23/03/2022,34410,29180,12330,14010,46850,80150,44260,143830,14490,,25720,24460,9660
24/03/2022,34030,29040,12200,13930,46830,79670,43380,143880,14630,,25530,24800,9570
25/03/2022,34010,29100,12330,14010,45600,78220,43990,144360,14490,,25910,24540,9660
26/03/2022,33650,29250,12420,14020,44160,77300,44310,145370,14530,,25740,24350,9640
27/03/2022,33150,29410,12220,14020,45910,73960,44480,144700,14530,,25810,24670,9640
28/03/2022,33600,29340,12310,14010,45230,76450,44850,145020,14490,,25970,24850,9660
29/03/2022,33140,29290,12420,14020,44400,76800,44600,144700,14530,,25900,24920,9640
30/03/2022,32520,30070,12260,14020,45920,76760,45130,144700,14680,,26040,25580,9640
31/03/2022,32260,29960,12310,14010,45090,76820,45040,145310,14780,,26250,25830,9660
01/04/2022,32770,29490,12310,14010,45560,76010,44740,147380,14850,,26150,26500,9790
02/04/2022,32990,29820,12260,14020,47370,76350,44630,148050,14800,,26390,27320,9770
03/04/2022,32770,29830,12310,14010,46970,75220,44790,146010,14810,,25450,26780,9790
04/04/2022,32540,30070,12310,14010,47010,74360,44700,146410,14810,,26310,26860,9790
05/04/2022,32440,29740,12240,14010,47850,73140,44610,147090,14810,,26780,27350,9860
06/04/2022,32340,29740,12310,14010,47210,71430,44490,146410,14810,,27130,27230,9860
07/04/2022,32310,29860,12280,14010,46600,63390,44410,146030,14770,,27200,27460,9860
08/04/2022,32750,29890,12280,14010,46870,73580,43950,145700,14820,,27200,27690,9860
09/04/2022,32980,30010,12280,14010,47270,72250,44300,144980,14820,,26620,27830,10000
10/04/2022,32630,30010,12280,14010,47040,72200,44300,144980,14820,,26650,27900,10000
11/04/2022,32500,30170,12280,14010,45650,72230,42870,144980,14820,,26830,28600,10080
12/04/2022,31460,29830,12280,14010,46420,71800,42570,144360,14740,,26910,29210,10080
13/04/2022,31000,30070,12280,14010,45540,69230,42770,144730,14780,,26780,29550,10120
14/04/2022,30670,29330,12240,14010,45360,68460,42670,144360,14740,,26810,29550,10120
15/04/2022,31000,29830,12240,14010,44140,68140,42840,144360,14740,,26780,29630,10120
16/04/2022,31100,29580,12240,14010,44080,68010,42670,145400,14780,,26700,29670,10120
17/04/2022,31410,29460,12300,14060,45500,69010,42030,145820,14760,,26750,29890,10210
18/04/2022,31080,29650,12240,14010,44000,68460,42300,146030,14780,,26760,30150,10120
19/04/2022,31350,30000,12340,14020,45520,69450,42310,146920,14840,,26930,30010,10210
20/04/2022,30110,29850,12240,14010,43520,66030,41540,146030,14780,,26510,30290,10120
21/04/2022,29900,29610,12260,14020,41110,62660,41430,146010,14690,20860,26360,30470,10050
22/04/2022,29890,29920,12240,14010,41850,63250,41600,146300,14710,20650,26340,30640,10120
23/04/2022,29970,29720,12240,14010,40870,61650,41730,146300,14710,20290,26340,30980,10120
24/04/2022,30080,29530,12240,14010,40990,61290,41660,146300,14650,20290,26210,30980,10190
25/04/2022,30070,29530,12240,14010,40750,59020,41820,145740,14710,19150,25700,31350,10190
26/04/2022,30230,29530,12240,13980,40410,58580,41780,146100,14710,18850,25510,31740,10190
27/04/2022,30560,29450,12170,13980,41010,58090,42190,146450,14710,18850,25430,31860,10220
28/04/2022,30710,29430,12170,13980,43050,56800,42700,148210,14710,19400,25510,33030,10220
29/04/2022,31190,29470,12170,13980,44650,58190,43490,148940,14670,18850,25500,32130,10220
30/04/2022,31040,29930,12170,13980,45550,60730,44260,151770,14670,18930,25560,32520,10220
01/05/2022,31190,29720,12170,13980,47640,63340,44830,156610,14670,18930,25560,32400,10300
02/05/2022,31120,27920,12750,14750,50020,56260,45500,169710,14490,22000,26140,30980,10950
03/05/2022,31750,29410,12350,14370,50010,54560,45250,162140,14740,20650,25560,31490,10470
04/05/2022,31760,30100,12140,13980,48290,62400,43350,150250,14640,19250,25550,31590,10320
05/05/2022,31920,29770,12150,13970,47720,62220,43370,148360,14610,19170,25590,31910,10270
06/05/2022,31820,29640,12170,13980,50730,66980,44080,148920,14710,18760,25500,30910,10300
07/05/2022,32240,29310,12170,13980,48910,67270,44010,148920,14670,18760,25500,30830,10300
08/05/2022,32120,29260,12220,14060,48160,66410,43440,149630,14650,18950,25460,30760,10410
09/05/2022,32700,29460,12240,13980,46720,64900,43770,148230,14670,18420,25100,30480,10220
10/05/2022,32240,29180,12170,14010,48250,64420,43310,147500,14680,18420,24980,30360,10290
11/05/2022,32000,28960,12170,13980,47420,64080,42930,147500,14680,18420,24770,30070,10290
12/05/2022,32200,29130,12170,13980,47670,64440,43050,146780,14680,18420,24770,29840,10290
13/05/2022,32600,29230,12170,14010,48610,65270,42840,146780,14680,18190,24500,29810,10290
14/05/2022,32810,29230,12130,13980,49240,64880,42430,146780,14680,18160,24500,29620,10290
15/05/2022,32810,28850,12130,13980,50040,66330,42340,146780,14680,18160,24500,29620,10290
16/05/2022,33050,28710,12130,13980,49730,64050,42020,147280,14680,18830,24430,29620,10290
17/05/2022,32060,28360,12130,13980,49300,65530,41760,148360,14680,18220,24630,29540,10290
18/05/2022,31970,27810,12130,13980,47830,63350,41850,148360,14680,18220,24630,29540,10290
19/05/2022,31620,27850,12130,13980,48490,63720,41450,149530,14680,18220,24630,29540,10290
20/05/2022,31870,28170,12100,13940,48310,64390,41450,149530,14680,18220,24560,29540,10290
21/05/2022,31870,27860,12100,13940,48900,67060,41450,149530,14680,17780,24420,29310,10290
22/05/2022,32110,27860,12100,13940,48870,66880,41510,149530,14680,17780,24570,29270,10290
23/05/2022,32610,27790,12160,13940,49220,67890,42040,149290,14680,17950,24320,29390,10290
24/05/2022,34250,27780,12100,13940,49410,70030,42410,148760,14610,17810,24050,29540,10370
25/05/2022,34170,27780,12100,13940,49330,69880,42410,148760,14610,17810,24050,29540,10370
26/05/2022,34610,27780,12100,13940,49530,70370,41740,148760,14610,17810,23900,29620,10370
27/05/2022,35730,27960,12100,13940,50250,72570,42380,148760,14610,17630,23750,29610,10370
28/05/2022,36140,27610,12170,13980,51240,73220,42230,148760,14640,17430,23720,30240,10370
29/05/2022,36770,27770,12130,13940,53180,73340,42320,148080,14640,17480,23790,29770,10370
30/05/2022,37440,27290,12130,13940,53540,74040,42510,148080,14640,17520,23760,29880,10370
31/05/2022,38730,27440,12140,13940,53980,76010,42410,148720,14690,17470,23860,29960,10400
01/06/2022,38910,27500,12130,13940,53530,74740,42450,147290,14640,17430,23730,29620,10370
02/06/2022,40490,27360,12130,13940,53200,75710,42680,147830,14640,17430,23730,29340,10700
03/06/2022,41190,27000,12130,13940,52840,76680,42580,147830,14640,17390,23760,29380,10430
04/06/2022,42060,26830,12130,13940,52050,78010,42750,147490,14640,17430,23670,29350,10370
05/06/2022,42740,26840,12100,13940,53070,77620,42860,147490,14640,17330,23590,29270,10370
06/06/2022,43430,26720,12130,13940,52410,77780,43160,147490,14640,17330,23590,29200,10370
07/06/2022,44820,26690,12130,13940,51390,80970,43850,147850,14640,17330,23590,29200,10370
08/06/2022,45750,26160,12140,13940,53200,80590,44480,149710,14690,17250,23720,29090,10400
09/06/2022,45480,26690,12220,13940,53200,82030,44920,149270,14690,17150,23530,28870,10560
10/06/2022,,,,,,,,,,,,,
11/06/2022,,,,,,,,,,,,,
12/06/2022,,,,,,,,,,,,,
13/06/2022,,,,,,,,,,,,,
14/06/2022,,,,,,,,,,,,,
15/06/2022,,,,,,,,,,,,,
16/06/2022,,,,,,,,,,,,,
17/06/2022,,,,,,,,,,,,,
18/06/2022,,,,,,,,,,,,,
19/06/2022,,,,,,,,,,,,,
20/06/2022,,,,,,,,,,,,,
21/06/2022,,,,,,,,,,,,,
22/06/2022,,,,,,,,,,,,,
23/06/2022,,,,,,,,,,,,,
24/06/2022,,,,,,,,,,,,,
25/06/2022,,,,,,,,,,,,,
26/06/2022,,,,,,,,,,,,,
27/06/2022,,,,,,,,,,,,,
28/06/2022,,,,,,,,,,,,,
29/06/2022,,,,,,,,,,,,,
30/06/2022,,,,,,,,,,,,,
01/07/2022,,,,,,,,,,,,,
02/07/2022,,,,,,,,,,,,,
03/07/2022,,,,,,,,,,,,,
04/07/2022,,,,,,,,,,,,,
05/07/2022,,,,,,,,,,,,,
06/07/2022,,,,,,,,,,,,,
07/07/2022,,,,,,,,,,,,,
08/07/2022,,,,,,,,,,,,,
09/07/2022,,,,,,,,,,,,,
10/07/2022,,,,,,,,,,,,,
11/07/2022,,,,,,,,,,,,,
12/07/2022,,,,,,,,,,,,,
13/07/2022,,,,,,,,,,,,,
14/07/2022,65840,26300,12100,13940,59730,92370,45000,149280,14680,14530,21540,29840,11070
15/07/2022,66050,26680,12100,13940,59880,92070,44030,149280,14680,14730,21240,29910,11070
16/07/2022,65850,26680,12100,13940,60130,91990,43830,149280,14600,14480,21050,29840,11070
17/07/2022,66770,26630,12060,13940,60130,91990,43540,149280,14600,14480,21050,29840,11140
18/07/2022,66770,26190,12100,13940,60450,90890,43380,149280,14600,14270,21050,29480,11170
19/07/2022,66090,26340,12100,13940,60450,91310,43320,149280,14680,14130,20900,29370,11170
20/07/2022,66700,26130,12100,13940,63330,92210,42810,149280,14680,14130,20850,29190,11170
21/07/2022,67440,25410,12100,13940,63870,91520,42810,149280,14680,14130,20850,29190,11170
22/07/2022,67680,25760,12040,13860,61020,91360,42300,147790,14570,14280,20480,28980,11110
23/07/2022,67010,26450,12110,13940,62990,91670,44010,150020,14570,14240,20920,29190,11270
24/07/2022,66600,25780,12150,13980,61160,90300,42580,149220,14500,14120,20740,28930,11110
25/07/2022,66870,25930,12100,13940,60980,89260,42460,149280,14530,14270,20650,28910,11190
26/07/2022,67160,26150,12100,13940,61410,88180,42370,148890,14530,14270,20730,28760,11190
27/07/2022,67160,26280,12100,13940,62570,89270,42370,148890,14530,14120,20730,28760,11190
28/07/2022,66140,26550,12100,13940,63600,89630,42170,148890,14460,14120,20550,28340,11190
29/07/2022,64720,25990,12100,13940,64000,87810,41740,148890,14460,14040,20970,28270,11270
30/07/2022,62970,25560,12040,13860,59440,85610,40740,147380,14490,14040,20150,28230,11140
31/07/2022,62360,25520,12100,13940,63800,85220,41300,148890,14460,14080,20540,28310,11270
01/08/2022,57400,25300,12100,13940,64530,85150,40750,149280,14460,14080,20320,28380,11270
02/08/2022,54160,25340,12140,13940,63460,84250,40540,149280,14390,13860,20040,28080,11270
03/08/2022,51860,25230,12120,13890,64130,81660,40920,149330,14370,13920,19970,28120,11320
04/08/2022,51920,25410,12150,13940,64210,87540,41220,149690,14340,13950,20140,28010,11370
05/08/2022,50520,25350,12140,13940,64410,86760,39990,148590,14320,13860,19900,28080,11270
06/08/2022,51080,25460,12150,13940,63470,86900,39990,148480,14340,13850,19680,28250,11290
07/08/2022,49590,25380,12140,13980,63280,86200,40420,148590,14320,13860,19830,28150,11270
08/08/2022,48800,25380,12140,13980,62270,85210,40000,148200,14320,13860,19830,28150,11270
09/08/2022,49090,25580,12140,13980,63920,84660,39760,148200,14320,13860,19650,28150,11270
10/08/2022,48590,25580,12170,13980,63760,84080,39760,148200,14320,13960,19650,28160,11270
11/08/2022,48180,25580,12170,13980,64270,85720,40000,148200,14320,13960,19830,28200,11270
12/08/2022,46880,25460,12170,13980,62270,84430,40000,148200,14320,13860,19650,28230,11270
13/08/2022,46990,25840,12190,13980,63190,83060,41060,149270,14340,13950,19710,28110,11370
14/08/2022,45540,25420,12170,13980,59410,80620,39690,148200,14390,13860,19270,28270,11270
15/08/2022,45250,25340,12170,13980,59920,79040,39610,148200,14390,14330,18980,28570,11270
16/08/2022,43970,25330,12170,13980,60700,79350,39550,148590,14390,13780,18770,28630,11270
17/08/2022,43330,25290,12170,13980,60780,77820,39400,148590,14430,13870,18770,29070,11270
18/08/2022,43330,25460,12170,13980,59680,78270,39620,148590,14430,13970,18770,29680,11270
19/08/2022,43660,25660,12220,14010,61850,78010,40570,149690,14460,13960,18910,29860,11370
20/08/2022,43560,25620,12190,14010,60170,76160,40110,148900,14460,13960,18520,29850,11370
21/08/2022,41810,25280,12210,14010,60940,75070,40670,148980,14430,13870,18600,29710,11340
22/08/2022,41100,25290,12210,14010,60510,73880,40760,148980,14430,13920,18530,29720,11340
23/08/2022,40570,24970,12210,14010,56770,72400,40670,148980,14430,13920,19180,29540,11340
24/08/2022,40710,24910,12210,14010,56460,70570,40880,148980,14490,13830,18360,30470,11340
25/08/2022,39680,24930,12190,14010,57170,69510,40450,148900,14450,13960,18610,30560,11290
26/08/2022,39240,24780,12210,14010,56940,68090,40970,148980,14490,13880,18430,30520,11340
27/08/2022,38830,24780,12190,14010,57750,69730,40990,148900,14520,13820,18160,30740,11370
28/08/2022,38400,24590,12280,14010,58710,66760,41280,148980,14480,13840,18150,30690,11340
29/08/2022,38400,24590,12210,14010,59280,68260,41070,148980,14480,13840,17960,30610,11340
30/08/2022,38000,24590,12210,14010,59240,68290,41150,148980,14480,13840,17890,30570,11340
31/08/2022,37470,24590,12210,14010,61400,71640,41150,148980,14480,13840,17690,30570,11340
01/09/2022,37310,24310,12210,14010,60740,72990,41000,148980,14480,13930,17620,30400,11340
02/09/2022,36720,24380,12210,14040,59800,73710,41000,148980,14450,13800,17500,30400,11340
03/09/2022,36060,24280,12210,14040,59270,74520,41070,148980,14450,13800,17570,30150,11340
04/09/2022,36130,24140,12220,14040,58630,76100,41140,148980,14450,13800,17570,30280,11340
05/09/2022,35950,24110,12220,14040,58640,78040,41230,149710,14450,13800,17570,30200,11410
06/09/2022,35930,24010,12220,14040,61260,78890,41370,149710,14490,13760,17540,30070,11410
07/09/2022,35100,24010,12220,14040,60470,78890,41360,150040,14520,13720,17170,30020,11410
08/09/2022,35320,23960,12320,14120,62310,80460,41220,150780,14520,13710,17430,30050,11410
09/09/2022,35540,23960,12320,14120,63230,80810,41540,150780,14520,13710,17430,29970,11410
10/09/2022,36080,24030,12320,14120,65500,80190,42450,150780,14450,13710,17430,30010,11410
11/09/2022,36320,24030,12310,14120,65500,81900,42580,150780,14520,13770,17430,30090,11480
12/09/2022,36820,24170,12330,14120,66290,82760,42790,150780,14520,13810,17430,30160,11530
13/09/2022,36970,24560,12330,14120,66650,83070,43300,151480,14520,13810,17430,30110,11530
14/09/2022,36000,24690,12330,14120,67460,84140,43290,151480,14520,13810,17430,29860,11530
15/09/2022,36250,24690,12330,14120,69090,86030,43370,152180,14520,13810,17430,29750,11530
16/09/2022,36470,24760,12400,14160,70900,85600,43580,152180,14520,13810,17350,29750,11530
17/09/2022,36300,24760,12400,14140,72090,86410,43610,152180,14450,13810,17180,29830,11530
18/09/2022,36210,24470,12400,14190,73860,86160,43970,152350,14530,13870,17220,29970,11580
19/09/2022,36120,24500,12400,14200,73770,87300,44100,152180,14520,13880,17200,29640,11530
20/09/2022,35990,24240,12360,14140,73940,88480,44560,150890,14530,14080,16940,29640,11500
21/09/2022,36260,24300,12400,14200,74700,87390,45390,152180,14520,13880,17150,29700,11530
22/09/2022,36260,24300,12400,14200,74480,87450,45950,152180,14520,13790,17130,29700,11530
23/09/2022,36260,24300,12400,14200,74620,87360,45790,152180,14520,13790,17130,29700,11530
24/09/2022,35950,24240,12400,14200,72740,87080,45690,152180,14520,13790,17130,29550,11530
25/09/2022,35520,24240,12400,14200,73370,86850,45820,152180,14520,13790,17130,29700,11530
26/09/2022,35520,24030,12400,14200,74210,86320,45710,152180,14520,13790,17130,29440,11530
27/09/2022,35370,23970,12400,14200,73820,85050,45900,152180,14520,13790,16740,29260,11530
28/09/2022,35180,23780,12400,14200,71050,83300,45790,152180,14490,13790,17060,28730,11530
29/09/2022,35090,23780,12400,14200,69660,83120,45630,152800,14490,13760,17030,28490,11530
30/09/2022,34750,23610,12350,14170,68880,81710,45770,153410,14410,13740,17030,28460,11500
01/10/2022,34670,23620,12400,14200,70120,82470,44680,153160,14490,14230,16710,28450,11530
02/10/2022,34590,23620,12400,14200,71040,81590,45150,153160,14420,13760,16960,28380,11530
03/10/2022,34380,23620,12400,14200,70540,81730,45320,153160,14490,13760,16960,28300,11530
04/10/2022,34450,23690,12430,14230,67890,78550,45420,153160,14490,13710,16960,28340,11530
05/10/2022,34450,23690,12430,14230,67700,78350,45340,153160,14490,13680,16960,28340,11530
06/10/2022,34620,23650,12460,14270,67190,79130,45180,153690,14490,13530,16950,28530,11540
07/10/2022,34600,23690,12430,14230,66920,77790,44730,153160,14490,13680,16960,28570,11530
08/10/2022,34600,23640,12430,14230,66160,76640,44580,153870,14490,13650,16830,28570,11530
09/10/2022,34660,23700,12420,14250,64610,75890,44330,154170,14530,13870,16550,28780,11580
10/10/2022,34460,23570,12450,14230,63840,73070,44110,153870,14490,13720,16750,28800,11530
11/10/2022,34460,23490,12450,14230,63140,71730,44110,153870,14490,13650,16750,28650,11530
12/10/2022,34730,23490,12450,14230,63610,71640,43670,153240,14490,13650,16750,28780,11530
13/10/2022,34800,23490,12450,14230,63370,71190,43680,153240,14490,13720,16750,28930,11530
14/10/2022,34800,23490,12450,14230,63800,71390,42250,153950,14490,13720,16590,28880,11530
15/10/2022,35710,23860,12570,14250,65200,72940,44610,153490,14530,13790,16730,29110,11580
16/10/2022,35080,23630,12450,14230,63640,70410,43420,153950,14490,13720,16520,29180,11530
17/10/2022,35410,23560,12450,14230,62160,68860,43420,153950,14490,13720,16520,29360,11530
18/10/2022,35280,23560,12450,14230,61070,68640,43200,153950,14490,13720,16520,29350,11530
19/10/2022,35090,23490,12450,14230,62670,68240,42820,153950,14490,13720,16520,29160,11530
20/10/2022,35090,23320,12450,14230,63320,68760,42750,153950,14420,13640,16520,29290,11530
21/10/2022,35760,23450,12450,14230,62560,68510,42550,153950,14420,13720,16520,29290,11530
22/10/2022,35170,23390,12450,14230,62480,68570,42380,153950,14420,13720,16520,29290,11530
23/10/2022,35170,23390,12490,14230,62520,67920,42190,153950,14420,13650,16520,29290,11530
24/10/2022,35080,23390,12450,14230,62990,68950,41800,153950,14420,13650,16410,29360,11530
25/10/2022,35070,23450,12450,14230,62460,65160,41480,153950,14420,13650,16430,29360,11530
26/10/2022,35360,23780,12440,14230,61620,64410,41660,153950,14420,13650,16360,29430,11530
27/10/2022,35360,23840,12440,14230,59830,64370,41590,153950,14420,13650,16360,29430,11530
28/10/2022,35360,23910,12440,14230,59950,62670,41640,154770,14420,13650,16360,29430,11530
29/10/2022,35210,23900,12440,14230,60170,61760,41710,154050,14420,13650,16360,29510,11530
30/10/2022,35210,23760,12440,14230,59840,61090,42220,154770,14420,13650,16360,29580,11530
31/10/2022,35590,23940,12480,14230,53150,58390,42090,154770,14420,13650,16360,29700,11530
01/11/2022,36260,24030,12400,14170,54180,59740,41730,153650,14450,13620,16190,29690,11500
02/11/2022,36560,24110,12410,14230,53860,57570,41790,154770,14420,13620,16210,29700,11530
03/11/2022,37490,24200,12410,14230,53900,57140,41640,154770,14420,13750,16320,29920,11530
04/11/2022,37900,24140,12410,14230,53930,56710,41590,154770,14420,13390,16290,29160,11610
05/11/2022,38310,24140,12410,14230,54820,55390,41730,154770,14420,13670,16210,29920,11610
06/11/2022,38590,24140,12410,14230,55110,56650,41730,154770,14420,14310,16210,29990,11610
07/11/2022,38590,24140,12410,14230,54740,56650,41520,154770,14420,13670,16210,29990,11610
08/11/2022,39490,24040,12410,14230,53340,55820,41000,154770,14420,13670,16130,29990,11610
09/11/2022,39770,24040,12410,14230,54280,56380,41150,154770,14420,13670,16130,29990,11610
10/11/2022,40210,24040,12370,14230,54390,56730,41120,154770,14420,13670,16130,29990,11610
11/11/2022,40060,23860,12370,14230,54180,56300,40900,154770,14420,13670,16130,29920,11530
