Date,Harga Bahan Pangan Bawang Merah,Harga Bahan Pangan Bawang Putih Bonggol,Harga Bahan Pangan Beras Medium,Harga Bahan Pangan Beras Premium,Harga Bahan Pangan Cabai Merah Keriting,Harga Bahan Pangan Cabai Rawit Merah,Harga Bahan Pangan Daging Ayam Ras,Harga Bahan Pangan Daging Sapi Murni,Harga Bahan Pangan Gula Konsumsi,Harga Bahan Pangan Minyak Goreng Curah,Harga Bahan Pangan Minyak Goreng Kemasan Sederhana,Harga Bahan Pangan Telur Ayam Ras,Harga Bahan Pangan Tepung Terigu (Curah)
05/09/2022,46090,34960,12850,14570,61430,92000,45960,113560,15930,16620,26520,34220,12640
06/09/2022,45840,35380,12750,14580,62950,90070,46650,116490,15930,16960,25990,34680,12540
07/09/2022,46920,35950,12620,14600,61920,92150,46670,118720,15950,16810,26420,35010,12510
08/09/2022,46490,36800,12540,14520,58980,87220,45330,117710,15880,16610,26530,35300,12630
09/09/2022,44370,36530,12790,14630,62860,88250,46130,110530,15880,17200,27580,35580,12690
10/09/2022,43530,35990,12820,14620,63230,87950,44820,115730,15940,16620,26430,34980,12670
11/09/2022,42630,35210,12850,14590,59110,84600,45280,115730,15870,16810,26440,34670,12720
12/09/2022,45200,35830,12580,14650,63910,90030,45270,120660,15950,16980,26780,35240,12540
13/09/2022,43060,35060,12580,14650,63240,86230,46710,120660,15950,16380,26590,35240,12540
14/09/2022,43880,34690,12580,14650,64360,90000,46710,120660,15950,16220,26220,35450,12540
15/09/2022,43540,34830,12830,14640,63220,89580,46220,119160,15930,16960,24890,35120,12630
16/09/2022,44280,34660,12860,14650,54160,86140,43320,111400,15930,16960,25730,35020,12700
17/09/2022,43140,34660,12540,14720,61090,89340,46140,120660,15940,16220,23890,35200,12450
18/09/2022,42950,34120,12780,14710,58080,91410,45470,115730,15930,16620,25140,34590,12580
19/09/2022,43140,34200,12650,14720,59390,86980,46270,120660,15940,16220,25270,34980,12450
20/09/2022,44110,35070,12890,14620,57990,86620,46090,115730,15940,16620,26060,34980,12750
21/09/2022,44110,35070,12890,14620,59080,86690,46090,115730,15940,16620,26060,34980,12750
22/09/2022,45590,37170,12860,14590,60470,87410,45510,107190,15870,17970,27360,35780,12880
23/09/2022,41630,33800,12820,14650,58580,87410,45590,115730,15930,16370,24860,34600,12580
24/09/2022,44250,34960,12860,14710,59810,87410,45590,113070,15870,17440,25960,35290,12640
25/09/2022,41770,33690,12860,14750,57750,84800,46140,119160,15920,17440,24490,34400,12400
26/09/2022,42000,33790,12810,14630,60210,94840,46270,115730,15930,17070,25840,34660,12730
27/09/2022,42800,34860,12750,14630,63720,98540,47430,113070,15880,17440,26610,35280,12780
28/09/2022,43890,34540,12710,14710,61150,91390,47110,113070,15870,17440,25400,34160,12640
29/09/2022,43190,34590,12880,14580,60540,92310,46060,111400,15930,17440,26200,35340,12840
30/09/2022,40520,33710,12710,14600,66150,96210,45850,115730,15930,16320,25600,34660,12730
01/10/2022,41630,34260,12780,14740,68550,91100,47180,115730,15940,17070,25860,34590,12750
02/10/2022,40020,34870,12860,14640,62690,87720,47710,114450,15870,17920,25410,34560,12770
03/10/2022,40520,34260,12780,14640,64750,90760,47340,115730,15910,17030,25640,34430,12820
04/10/2022,39450,33230,12750,14710,60220,88850,47050,115730,15890,17030,24590,33910,12700
05/10/2022,40340,34660,12780,14740,61200,93630,47340,115730,15910,17030,25480,34130,12820
06/10/2022,39920,34600,12630,14710,60890,95220,46560,115730,15850,17030,25390,33900,12920
07/10/2022,38500,33160,12360,14650,56180,86920,45160,110930,15740,16600,24680,33380,13060
08/10/2022,38710,34300,12560,14700,60840,85110,45950,111770,15850,16320,24990,32930,12810
09/10/2022,39820,36040,12590,14770,58230,99090,46610,108450,15730,17400,25940,34000,12970
10/10/2022,38780,34250,12550,14700,57760,96450,45950,111770,15850,16320,24990,32930,12800
11/10/2022,38810,32900,12580,14680,52860,88390,46160,111770,15830,17030,24200,33420,12790
12/10/2022,38790,33020,12670,14680,54910,87100,46250,111770,15930,16320,24420,32220,12580
13/10/2022,41520,34650,12790,14740,57610,91600,47140,111770,15830,17030,25480,33260,12820
14/10/2022,39640,32320,12460,14630,53370,90810,45110,111770,15690,16320,23690,31840,12660
15/10/2022,39920,33190,12720,14800,54140,87900,45640,111770,15700,17030,23830,32500,12790
16/10/2022,40950,35590,12660,14900,58650,101130,45770,108450,15390,16600,25410,32230,12850
17/10/2022,41150,34710,12760,14820,55330,93430,46250,111770,15610,17030,24650,33070,12920
18/10/2022,40670,33760,12880,14820,52600,86410,45180,111770,15670,17030,24050,32770,12700
19/10/2022,41250,33540,12740,14850,56950,92160,46010,111770,15650,17030,24680,33120,12870
20/10/2022,40140,33240,12510,14680,52680,88400,46040,115850,15790,16320,24070,33180,12440
21/10/2022,38460,31060,12080,14660,47910,82830,44900,119310,15640,16600,22630,32650,12290
22/10/2022,38940,32330,12360,14840,51630,84100,45850,117120,15690,16130,23270,31900,12360
23/10/2022,38770,32320,12660,14810,46610,85720,45190,111770,15470,16320,23150,30980,12610
24/10/2022,40610,35340,12860,14910,56510,91760,46820,108450,15610,17400,25620,33690,12820
25/10/2022,40540,33890,12540,14870,54810,91580,46400,117120,15650,16760,24610,33570,12670
26/10/2022,39270,32270,12710,14830,46080,84280,45540,111770,15570,17030,23630,32550,12760
27/10/2022,41260,33850,12710,14710,53520,75720,43830,109300,15690,17400,25040,33530,13010
28/10/2022,41750,33420,12740,14740,51710,83160,46900,111770,15790,16130,24850,32270,12690
29/10/2022,40620,32830,12690,14700,38280,76790,45440,109300,15590,17200,23430,32230,12860
30/10/2022,42480,35460,12740,14950,49470,90730,46480,108450,15440,17400,25540,33000,12940
31/10/2022,44040,35690,12390,14820,44150,84840,45070,113210,15580,17400,25860,34490,12780
01/11/2022,41820,34270,12540,14770,52860,84680,46400,117120,15790,16210,24390,33660,12690
02/11/2022,40410,33560,12360,14900,51950,76450,46310,122170,15600,16390,22720,32850,12400
03/11/2022,40970,34140,12740,14850,50170,83610,46010,113560,15650,16390,24440,33330,12900
04/11/2022,42330,35010,12540,14910,52850,84180,46910,118720,15650,16210,24440,33380,12660
05/11/2022,40990,34040,12460,14710,50030,83090,46330,119260,15650,15970,23740,33380,12610
06/11/2022,44950,38120,12560,14740,47400,84550,48570,118000,15990,16820,26140,34930,13010
07/11/2022,41190,33560,12340,14810,47790,79550,47610,122820,15550,16390,22650,32410,12310
08/11/2022,41770,35880,12540,14910,48200,84440,47410,119260,15650,16210,24530,33250,12660
09/11/2022,40390,34300,12480,14740,45020,74760,46500,121210,15650,16210,23290,33330,12550
10/11/2022,40700,35910,12610,14750,45070,76490,45490,114450,15690,16980,23380,33970,12890
11/11/2022,42050,36560,12540,14910,49980,80330,47920,121210,15650,16210,24080,33690,12610
