Date,Harga Bahan Pangan Bawang Merah,Harga Bahan Pangan Bawang Putih Bonggol,Harga Bahan Pangan Beras Medium,Harga Bahan Pangan Beras Premium,Harga Bahan Pangan Cabai Merah Keriting,Harga Bahan Pangan Cabai Rawit Merah,Harga Bahan Pangan Daging Ayam Ras,Harga Bahan Pangan Daging Sapi Murni,Harga Bahan Pangan Gula Konsumsi,Harga Bahan Pangan Minyak Goreng Curah,Harga Bahan Pangan Minyak Goreng Kemasan Sederhana,Harga Bahan Pangan Telur Ayam Ras,Harga Bahan Pangan Tepung Terigu (Curah)
16/02/2022,34440,30170,11800,14870,55990,71110,43940,137550,14770,,18030,25420,9060
17/02/2022,35140,30170,11800,14870,55640,71520,43310,137550,14770,,18110,25420,8980
18/02/2022,35400,30590,11800,14870,55600,72400,43670,137550,14740,,18110,25420,9060
19/02/2022,35710,30930,11800,14870,56920,72400,43370,137550,14740,,17950,25420,9060
20/02/2022,36260,30930,11800,14870,58460,74070,42980,137550,14740,,18150,25420,9060
21/02/2022,36560,31080,11800,14870,58430,75640,42530,137550,14560,,18370,25420,9060
22/02/2022,37630,31340,11820,14870,58430,76070,42580,137550,14560,,18540,25560,9060
23/02/2022,38350,31800,11820,14870,60750,75600,42150,137550,14560,,18660,25420,9060
24/02/2022,38570,31930,11820,14870,60750,76440,41990,137550,14560,,18740,25420,9100
25/02/2022,38570,31730,11780,14870,60750,76490,41910,137550,14560,,18740,25350,9060
26/02/2022,38630,31730,11780,14870,62120,75130,41530,137550,14560,,18740,25500,9060
27/02/2022,39230,32320,11780,14870,60570,77100,41770,137550,14560,,18740,25500,9060
28/02/2022,39160,31600,11780,14870,60190,76250,41610,137550,14560,,18740,25500,9060
01/03/2022,39160,31670,11780,14870,60950,76990,41630,137550,14560,,18860,25320,9060
02/03/2022,39160,31670,11780,14870,60950,77400,42060,137550,14560,,18760,25380,9060
03/03/2022,39870,32060,11780,14870,62070,79510,41270,137550,14560,,18760,25400,9060
04/03/2022,40260,32420,11780,14870,63200,80940,41550,137550,14560,,18690,25400,9060
05/03/2022,40260,31990,11780,14870,63540,84840,41360,137550,14560,,18690,25650,9060
06/03/2022,40260,32350,11780,14870,63940,84840,41570,137550,14560,,18690,25600,9060
07/03/2022,40650,32080,11840,14860,64250,86660,41500,137750,14530,,18830,25430,9060
08/03/2022,41910,32760,11780,14870,64310,87790,42370,137550,14490,,19010,25760,9060
09/03/2022,41870,32520,11850,14870,63610,86400,41690,137550,14490,,18940,25760,9060
10/03/2022,42310,32520,11820,14870,64750,86150,41780,138280,14490,,18870,25760,9060
11/03/2022,42310,32210,11850,14870,64580,87320,41710,138280,14530,,18870,25830,9100
12/03/2022,42070,32210,11850,14910,64280,87500,41710,138280,14560,,19010,26040,9100
13/03/2022,41580,32430,11850,14870,65250,87100,42140,139450,14700,,18940,25970,9100
14/03/2022,41250,32520,11850,14870,62410,86340,41790,139450,14700,,19020,26040,9100
15/03/2022,41710,33020,11820,14870,64260,86020,41600,139450,14780,,18960,26250,9100
16/03/2022,41760,34030,11850,14870,65570,87450,41950,138720,14740,,19020,26400,9100
17/03/2022,41290,33550,11840,14860,65140,85830,41540,139010,14570,,19620,26280,9100
18/03/2022,40710,33540,11760,14860,63160,82090,41540,138620,14800,,20410,26140,9030
19/03/2022,41040,33800,11850,14870,64570,84800,41710,138720,14740,,21280,26480,9130
20/03/2022,41150,33900,11850,14870,65570,85270,41770,138720,14670,,21350,26550,9200
21/03/2022,39690,33470,11850,14870,62990,84890,41550,138720,14770,,20900,26550,9050
22/03/2022,39940,33790,11850,14870,66810,80830,41690,138720,14770,,21610,26740,9050
23/03/2022,38790,33990,11850,14870,64360,83540,40680,138720,14840,,21680,26620,9050
24/03/2022,38790,33450,11850,14870,64230,82870,40520,139080,14840,,21850,26550,9090
25/03/2022,38790,33130,11850,14870,64400,81560,40190,139430,14840,,22140,26550,9090
26/03/2022,39120,32890,11850,14870,64430,81680,40320,139430,14880,,22960,26780,9170
27/03/2022,39060,33210,11850,14870,64800,83260,40240,140120,14920,,22170,26780,9170
28/03/2022,38970,33090,11850,14870,65480,80820,40800,140120,14920,,23040,26780,9170
29/03/2022,38460,32280,11800,14940,64370,80450,40520,140930,14830,,23570,27330,9180
30/03/2022,38010,32630,11780,14870,63110,79190,41050,140490,14990,,23910,26630,9100
31/03/2022,37610,32790,11780,14870,64170,79820,41290,140490,14990,,23910,26630,9170
01/04/2022,37420,32630,11850,14800,63740,78470,42250,141240,14990,,24550,26560,9240
02/04/2022,37340,33380,11780,14870,63370,77910,42590,141590,14990,,24780,26630,9240
03/04/2022,36290,32640,11780,14950,63370,76960,42520,141240,14990,,24850,26630,9280
04/04/2022,36090,32950,11780,14870,64560,75840,41940,141240,14950,,24850,26470,9280
05/04/2022,35940,32760,11850,14870,65180,71800,42850,140830,15060,,24700,26470,9350
06/04/2022,36180,33500,11850,14870,65540,78280,42660,140830,14990,,25020,26630,9350
07/04/2022,35540,33500,11850,14870,65620,78590,42450,140830,14990,,25090,26470,9380
08/04/2022,34990,32940,11820,14870,65370,78530,42090,140830,15030,,25090,26600,9310
09/04/2022,35330,32620,11820,14870,64010,77180,42180,140830,15030,,25090,26600,9350
10/04/2022,34990,32850,11780,14870,62790,76940,41890,140830,14990,,25090,26650,9350
11/04/2022,35650,32540,11850,14870,64480,74870,42320,140830,14850,,24960,26650,9350
12/04/2022,35290,32180,11780,14870,63760,72380,42240,141490,14890,,24820,26650,9350
13/04/2022,35790,32850,11850,14870,63760,74400,42380,141100,14850,,24960,26470,9350
14/04/2022,34980,32250,11780,14870,61950,72950,42100,141100,14890,,25130,26620,9420
15/04/2022,35050,32630,11780,14870,61150,71330,41720,141100,14850,,25050,26730,9350
16/04/2022,34850,32820,11780,14870,59500,71200,41720,141100,14850,,25200,26550,9350
17/04/2022,35050,32630,11780,14870,57630,69240,41720,141100,14850,,25200,26550,9350
18/04/2022,35030,32410,11780,14910,58970,67820,41560,141100,14850,,24990,26280,9350
19/04/2022,34940,32230,11780,14910,58750,66510,41770,141100,14850,,24990,26220,9350
20/04/2022,34150,33050,11780,14870,57390,65770,41560,141100,14930,,24990,26220,9350
21/04/2022,34650,32340,11780,14870,57190,65550,41620,141100,14930,17310,24940,26220,9350
22/04/2022,34710,32230,11850,14870,57380,64490,41560,141100,14930,17370,24870,26220,9350
23/04/2022,34710,32500,11780,14870,56830,64300,41990,141100,14960,17600,25100,26220,9380
24/04/2022,34780,32720,11850,14910,56950,64250,42220,141100,14930,17520,25100,26220,9380
25/04/2022,34730,32590,11770,14830,57130,67000,42840,142000,14920,17680,25330,26310,9370
26/04/2022,34680,32250,11780,14870,57360,63990,43360,142170,14930,17680,25010,26780,9690
27/04/2022,34770,32250,11780,14870,57190,64650,43810,142920,14930,17680,25080,26820,9490
28/04/2022,36370,32340,11780,14870,58830,66140,44630,144060,14930,17680,25080,26820,9450
29/04/2022,36370,32340,11780,14870,61180,68270,45450,144450,14930,17680,25080,27050,9450
30/04/2022,36210,32720,11850,14870,61250,69030,46250,146080,14930,17590,25080,27120,9550
01/05/2022,36650,33170,11780,14870,62570,68640,46680,151070,14960,17700,25080,27250,9550
02/05/2022,35930,32740,11800,14940,62600,70550,46310,150360,14920,17380,25090,27130,9570
03/05/2022,35990,33090,11780,14870,62810,68970,46130,147300,14930,17700,25080,27120,9550
04/05/2022,35860,32670,11780,14870,62810,70030,46190,147300,14930,17700,25080,27120,9550
05/05/2022,35900,32410,11780,14800,64800,71890,46430,146620,14890,17700,25080,27120,9550
06/05/2022,36000,32900,11780,14870,65350,76280,46360,144450,14930,17180,25080,26980,9550
07/05/2022,36000,32570,11780,14870,62520,74670,46640,144450,14930,17700,25010,27360,9550
08/05/2022,36340,32260,11780,14870,62190,73530,47190,144450,14850,17700,24940,27430,9510
09/05/2022,35840,32190,11850,14870,61370,73640,46650,144450,14850,17700,24940,27430,9550
10/05/2022,39020,32370,11780,14870,60580,69290,45960,144430,14850,17500,24590,27430,9510
11/05/2022,39200,32150,11780,14870,60580,68570,45350,144430,14850,17610,24660,27430,9580
12/05/2022,39300,33260,11780,14870,61200,68090,46330,145150,14850,17610,24660,27430,9580
13/05/2022,39200,33260,11850,14870,60760,66420,45630,146540,14850,17440,24660,27370,9580
14/05/2022,40060,33700,11850,14870,60040,67150,45080,147640,14820,17440,24730,27370,9510
15/05/2022,40140,33770,11850,14870,59450,66100,45230,147640,14820,17440,24650,27440,9490
16/05/2022,40640,33170,11850,14870,58330,64430,44190,148190,14820,17680,24850,27440,9510
17/05/2022,41040,33140,11850,14870,58270,66060,43380,149820,14850,17680,24500,27440,9480
18/05/2022,42540,33820,11850,14870,57510,65830,43440,150540,14850,17710,24500,27630,9510
19/05/2022,42920,34440,11850,14870,60190,69560,43320,151670,14820,17860,24540,27420,9510
20/05/2022,43400,33640,11850,14870,60000,71270,43330,150930,14850,17710,24500,27490,9510
21/05/2022,43380,34170,11850,14870,60300,70410,43080,151670,14820,17710,24540,27710,9480
22/05/2022,43500,33860,11850,14870,59520,70490,43360,151670,14820,17710,24500,27520,9480
23/05/2022,43740,33280,11920,14790,59520,70530,42740,151000,14800,17510,24620,27690,9440
24/05/2022,43460,32910,11850,14870,60330,71570,43830,150930,14890,17600,24430,27710,9510
25/05/2022,43550,33360,11850,14870,60330,71600,43280,150930,14850,17600,24430,27710,9550
26/05/2022,43780,33080,11850,14870,60840,71170,42650,151670,14740,17600,24430,27780,9510
27/05/2022,44220,33080,11910,14870,60330,71060,42570,151670,14820,17600,24500,27710,9550
28/05/2022,44050,33220,11850,14870,61350,71850,42570,151670,14820,17600,24500,27710,9580
29/05/2022,44430,33780,11850,14870,62160,75760,42210,151670,14820,17370,24500,27780,9580
30/05/2022,44430,33580,11850,14870,63000,79380,42320,152370,14850,17370,24500,27780,9580
31/05/2022,43980,33170,11800,14860,67480,81490,41550,152560,14800,17370,24390,27620,9550
01/06/2022,44050,33620,11880,14870,66790,80540,41900,152370,14710,17370,24500,27780,9550
02/06/2022,43560,33770,11880,14870,66630,80410,41770,151620,14710,17370,24500,27780,9550
03/06/2022,43560,32990,11880,14870,65800,80900,41850,152370,14780,17370,24610,27850,9550
04/06/2022,43410,33090,11880,14870,69070,84210,42450,152370,14710,17430,24570,28450,9580
05/06/2022,43410,33090,11880,14870,69350,84910,42470,152370,14710,17430,24570,28610,9580
06/06/2022,43410,33090,11880,14870,70260,87420,42910,152370,14710,17600,24500,28940,9580
07/06/2022,43550,32840,11880,14870,72880,91720,44130,152370,14710,17600,24370,28940,9580
08/06/2022,43900,32840,11880,14870,73580,93670,44980,152370,14710,17600,24370,28550,9580
09/06/2022,44450,33210,11880,14870,73780,97320,47390,153130,14710,17600,24370,29160,9580
10/06/2022,,,,,,,,,,,,,
11/06/2022,,,,,,,,,,,,,
12/06/2022,,,,,,,,,,,,,
13/06/2022,,,,,,,,,,,,,
14/06/2022,,,,,,,,,,,,,
15/06/2022,,,,,,,,,,,,,
16/06/2022,,,,,,,,,,,,,
17/06/2022,,,,,,,,,,,,,
18/06/2022,,,,,,,,,,,,,
19/06/2022,,,,,,,,,,,,,
20/06/2022,,,,,,,,,,,,,
21/06/2022,,,,,,,,,,,,,
22/06/2022,,,,,,,,,,,,,
23/06/2022,,,,,,,,,,,,,
24/06/2022,,,,,,,,,,,,,
25/06/2022,,,,,,,,,,,,,
26/06/2022,,,,,,,,,,,,,
27/06/2022,,,,,,,,,,,,,
28/06/2022,,,,,,,,,,,,,
29/06/2022,,,,,,,,,,,,,
30/06/2022,,,,,,,,,,,,,
01/07/2022,,,,,,,,,,,,,
02/07/2022,,,,,,,,,,,,,
03/07/2022,,,,,,,,,,,,,
04/07/2022,,,,,,,,,,,,,
05/07/2022,,,,,,,,,,,,,
06/07/2022,,,,,,,,,,,,,
07/07/2022,,,,,,,,,,,,,
08/07/2022,,,,,,,,,,,,,
09/07/2022,,,,,,,,,,,,,
10/07/2022,,,,,,,,,,,,,
11/07/2022,,,,,,,,,,,,,
12/07/2022,,,,,,,,,,,,,
13/07/2022,,,,,,,,,,,,,
14/07/2022,68040,29850,11800,14880,87880,114740,43230,152360,14800,15710,22470,29210,10280
15/07/2022,67610,31280,11880,14950,90780,114000,42310,153080,14850,15520,22800,29350,10530
16/07/2022,67190,31280,11880,14950,91330,115260,42650,152380,14850,15520,22670,29350,10610
17/07/2022,67900,31280,11880,14950,90880,114210,42700,152380,14850,15430,22740,29350,10610
18/07/2022,68580,32040,11880,14950,89830,110120,42590,152380,14850,15430,22670,29500,10680
19/07/2022,69370,31280,11880,14950,90590,111570,42460,153080,14850,15430,22670,29640,10680
20/07/2022,69430,31280,11880,14950,90940,112690,42000,152380,14850,15430,22410,29640,10680
21/07/2022,72390,31560,11880,14950,90480,109230,41530,152380,14850,15100,22410,29710,10680
22/07/2022,73070,31620,11880,14950,90050,107530,41610,153080,14850,15010,22330,29780,10680
23/07/2022,72020,31210,11880,14950,89000,100380,40780,153080,14850,15000,21800,29710,10680
24/07/2022,71310,31210,12030,15020,88010,98610,40620,152380,14850,15000,21800,29780,10680
25/07/2022,70220,31320,11890,14940,88660,97350,41180,153320,14840,15100,21940,29840,10730
26/07/2022,68170,32350,12030,15020,88390,97830,40930,152380,14850,15680,21880,29850,10750
27/07/2022,66950,31700,11950,15020,88390,97580,40670,153750,14850,15000,21630,29850,10750
28/07/2022,64650,30980,12060,15010,89120,95860,40280,152840,14860,14780,21500,29930,10770
29/07/2022,61750,30710,12030,15020,88010,95380,39450,153040,14780,14760,21260,29930,10830
30/07/2022,59710,30190,12100,15020,85890,96170,39680,153040,14780,14760,21260,29930,10930
31/07/2022,57830,30630,12070,15100,86040,95510,39550,151810,14800,14740,21440,30000,10850
01/08/2022,56340,30400,12100,15020,87630,93460,39760,153040,14780,14680,20770,29930,10830
02/08/2022,56560,30460,12100,15020,87630,92630,40150,153040,14780,14680,20580,29780,10830
03/08/2022,54150,29370,12040,15110,87590,89280,39850,152140,14770,14630,19380,29510,11030
04/08/2022,53960,29940,12100,15020,87990,90910,40000,153040,14780,14680,20340,29780,10830
05/08/2022,52350,29940,12100,15020,86390,90310,39840,153040,14780,14680,20280,29710,10830
06/08/2022,52150,29700,12100,15020,86390,88510,39840,153040,14740,14560,20200,29710,10830
07/08/2022,51240,29700,12100,15020,84270,88510,39840,153040,14740,14560,20260,29710,10830
08/08/2022,49170,29500,12100,15020,86520,88080,39920,153040,14740,14560,20200,29710,10830
09/08/2022,49160,29720,12100,15020,86570,87420,39450,153040,14670,14510,19970,29630,10830
10/08/2022,49430,30700,12170,15020,85140,89400,39860,151960,14790,14520,20640,29910,10840
11/08/2022,47290,29460,12100,15020,86180,89050,39760,153040,14670,14510,19810,29460,10890
12/08/2022,47130,29460,12100,15020,86120,88140,39760,153040,14670,14430,19730,29530,10890
13/08/2022,46250,29780,12100,15020,84280,88240,39450,153040,14670,14430,19900,29530,10890
14/08/2022,44760,29510,12100,15020,83650,86720,39450,153040,14740,14350,19530,29530,10890
15/08/2022,43150,29020,12100,15020,81280,86720,39590,153040,14670,14600,19530,29570,10890
16/08/2022,42990,28700,12100,15020,81370,82170,39810,153040,14600,14430,19560,29570,10890
17/08/2022,42840,28700,12100,15020,79600,81350,39970,153040,14530,14350,19620,29710,10890
18/08/2022,41770,28810,12100,15020,75220,80490,40620,153040,14600,14260,19560,29990,10890
19/08/2022,41370,29330,12100,15020,74500,79610,40540,153040,14530,14260,19560,29790,10890
20/08/2022,40970,28640,12100,15020,77400,81340,40900,153040,14490,14210,19560,30060,10890
21/08/2022,40230,28140,12040,15020,76000,80290,41080,153280,14530,13970,19190,30000,10890
22/08/2022,40860,28400,12100,15020,75970,80500,41530,153040,14490,14130,19560,30200,10890
23/08/2022,40360,28210,12100,15020,72960,79880,41820,153040,14490,14130,19480,30150,10970
24/08/2022,39720,28210,12100,15020,70880,78140,42040,154460,14490,14130,19390,30380,10970
25/08/2022,39160,28210,12100,15020,71520,77960,42210,154130,14490,14210,19390,30900,10970
26/08/2022,38540,28010,12100,15020,70020,77570,42370,154130,14490,14050,19280,30890,10970
27/08/2022,38680,28010,12100,15020,67280,76200,42230,154130,14460,14050,19280,30890,11260
28/08/2022,38100,28010,12100,15020,67800,76200,42010,154130,14530,14050,19280,30890,11260
29/08/2022,37740,28010,12100,15020,67340,75130,42230,153790,14530,14050,19280,30890,11260
30/08/2022,37580,28010,12100,15020,66400,73020,41840,153790,14530,14050,19280,30560,11330
31/08/2022,37680,28260,11990,14980,66470,76340,42310,154090,14490,14150,19560,31110,11350
01/09/2022,37110,28010,12120,15050,67900,75780,41610,153790,14530,14050,19280,30620,11400
02/09/2022,36800,27300,12130,15050,69930,77000,41190,154540,14530,14050,19280,31570,11400
03/09/2022,36220,27300,11970,15050,73840,78830,40470,154540,14530,13870,19190,31410,11400
04/09/2022,35880,27300,12120,15050,76790,79530,40240,154170,14530,13870,19130,31600,11400
05/09/2022,36510,27380,12120,15050,79690,81160,40470,154540,14530,13870,19190,31420,11470
06/09/2022,36570,27380,12250,15090,83620,82610,40550,154540,14530,13870,19240,31340,11470
07/09/2022,37070,27380,12250,15090,84370,84580,40480,154540,14530,13970,19280,31340,11470
08/09/2022,36850,27380,12250,15130,85110,84250,40320,154540,14530,13970,19210,31340,11470
09/09/2022,36990,27380,12250,15130,85620,83870,40260,154540,14530,14050,19210,31150,11470
10/09/2022,36920,27450,12250,15130,84970,84410,40650,154540,14530,13970,19210,31080,11470
11/09/2022,36740,27450,12250,15130,85430,84410,40580,154540,14530,14050,19210,30780,11470
12/09/2022,36870,27450,12250,15130,85800,84410,41100,154540,14530,14050,19210,30670,11470
13/09/2022,36000,28020,12250,15050,88240,82980,42070,154540,14530,14050,19120,30880,11470
14/09/2022,36060,28390,12250,15130,85960,81620,42230,154540,14530,14130,19120,30880,11470
15/09/2022,36060,28330,12280,15130,85500,82220,42650,154540,14530,13890,18980,30960,11470
16/09/2022,36060,28640,12280,15130,84820,81810,43020,154540,14530,13890,18890,31190,11470
17/09/2022,36060,28740,12280,15130,83930,81200,42940,154540,14530,13890,19060,30720,11470
18/09/2022,36090,28740,12280,15130,83850,81840,42860,154540,14530,13890,19060,30690,11470
19/09/2022,36090,28430,12280,15130,83850,83440,42780,154540,14530,13890,19060,30720,11470
20/09/2022,36300,28740,12280,15130,83120,83390,42560,153830,14530,13970,19060,30360,11470
21/09/2022,36650,28670,12320,15130,82160,83950,42780,153830,14530,14130,18970,30210,11470
22/09/2022,36580,28740,12280,15130,81100,83620,42580,153830,14530,14200,18970,30350,11470
23/09/2022,36450,28600,12320,15130,81450,83640,42580,153830,14530,14200,18970,30000,11470
24/09/2022,36100,28740,12360,15130,79890,82920,42580,153830,14490,14200,18970,30020,11470
25/09/2022,35550,28740,12390,15130,79430,82940,42510,153830,14490,14120,18970,29880,11470
26/09/2022,35350,28740,12390,15130,76090,83510,42510,153830,14490,14050,18860,29880,11470
27/09/2022,35620,28500,12390,15260,74320,83100,43140,154190,14490,14120,18970,29880,11470
28/09/2022,35620,28430,12390,15260,74720,83480,43140,154190,14490,14120,18970,29880,11600
29/09/2022,34770,28160,12390,15320,72770,83870,43440,154190,14490,14120,18970,29710,11600
30/09/2022,34700,28160,12390,15320,71830,83220,43440,154540,14490,14120,18970,29710,11600
01/10/2022,34900,28270,12390,15430,70630,85120,43320,153760,14530,14130,19220,29730,11640
02/10/2022,34830,28020,12390,15320,71760,84360,43370,154190,14490,13970,18970,29560,11600
03/10/2022,34690,27830,12470,15320,71780,83940,43640,154190,14490,14040,18970,29560,11600
04/10/2022,34610,27600,12470,15320,71100,84150,43640,154190,14490,14120,18970,29520,11600
05/10/2022,34610,27380,12470,15320,68950,81550,43470,154540,14490,14120,18970,29320,11600
06/10/2022,34610,27610,12470,15320,68980,83060,43350,154540,14530,14120,18880,29190,11530
07/10/2022,34610,27610,12470,15320,68590,82440,43430,154540,14530,14120,18880,28940,11530
08/10/2022,34610,27460,12470,15320,68920,81040,43440,154540,14530,14120,18880,28790,11730
09/10/2022,34610,27460,12470,15320,68710,80790,43440,154540,14530,14120,18880,28790,11530
10/10/2022,34810,27550,12470,15320,69210,80160,43150,154540,14490,14120,18740,28640,11530
11/10/2022,34710,27780,12390,15320,69210,79360,43700,153830,14490,14120,18680,28600,11530
12/10/2022,34870,27420,12390,15320,69060,79360,43920,153830,14490,14040,18680,28800,11530
13/10/2022,34870,27780,12390,15320,69060,79080,43840,153830,14490,14040,18620,28600,11530
14/10/2022,34870,27700,12390,15320,69460,79770,43840,154190,14490,13960,18680,28600,11530
15/10/2022,34950,27890,12390,15320,68870,79030,43840,154190,14490,13960,18680,28600,11530
16/10/2022,35090,27660,12390,15320,69760,78610,43840,154190,14490,14040,18680,28680,11530
17/10/2022,34890,27660,12390,15320,69000,78610,43620,154190,14490,14040,18680,28680,11530
18/10/2022,35680,27660,12360,15320,68250,77940,43310,154190,14490,14080,18350,28870,11530
19/10/2022,35680,27520,12360,15320,68250,78010,42710,154200,14490,14080,18350,28870,11530
20/10/2022,35470,27520,12360,15290,66460,76300,42840,154190,14490,14080,18350,29270,11530
21/10/2022,35830,27820,12360,15320,65360,76500,42700,154190,14490,14080,18350,29020,11460
22/10/2022,35830,27460,12360,15320,65490,75030,42700,154190,14460,14080,18350,29330,11460
23/10/2022,35830,27460,12360,15320,66100,74360,42860,154190,14460,14080,18350,29130,11460
24/10/2022,35830,27460,12360,15320,65450,72830,41800,154190,14460,13870,17990,29130,11460
25/10/2022,35700,27570,12360,15320,63720,73610,42240,155500,14460,13870,17990,29130,11400
26/10/2022,35490,27570,12360,15260,63410,73190,41900,155120,14460,13870,17990,29200,11460
27/10/2022,35490,27270,12360,15260,64020,73270,41900,155500,14460,13830,17990,29200,11460
28/10/2022,35490,27350,12360,15260,63280,73830,41830,155500,14460,13870,17990,29200,11460
29/10/2022,35490,27050,12360,15260,62920,72540,41990,155500,14460,13870,18090,29280,11330
30/10/2022,35490,27050,12430,15260,61620,70030,41630,155500,14460,13870,17990,29410,11460
31/10/2022,35490,26970,12420,15260,61300,69080,41480,155500,14460,13800,17990,29340,11460
01/11/2022,35790,27270,12420,15260,60890,68960,41480,155500,14380,13800,17990,29550,11460
02/11/2022,35580,27190,12420,15260,60890,68960,41640,155500,14460,13800,17990,29410,11460
03/11/2022,35640,26860,12420,15260,59340,65740,41640,155500,14460,13840,17990,29680,11460
04/11/2022,35640,26860,12420,15260,58560,64480,41320,155500,14460,13800,17990,29680,11460
05/11/2022,35770,27010,12420,15260,58410,64990,41050,155500,14460,13840,18070,29680,11460
06/11/2022,36450,27230,12420,15260,58770,64050,41140,155500,14460,13840,18070,29680,11460
07/11/2022,38280,27230,12420,15260,59210,65830,41140,155850,14460,13840,18230,29680,11500
08/11/2022,38520,27230,12420,15260,57680,65880,41750,155850,14460,13840,18390,29680,11530
09/11/2022,39450,27010,12420,15260,57680,65880,41900,155850,14380,13920,18480,29680,11530
10/11/2022,39700,27200,12420,15260,59550,65880,42530,155850,14380,13920,18560,29680,11530
11/11/2022,40000,27450,12370,15280,57950,64310,42600,155540,14410,13830,18250,29650,11580
