Date,Harga Bahan Pangan Bawang Merah,Harga Bahan Pangan Bawang Putih Bonggol,Harga Bahan Pangan Beras Medium,Harga Bahan Pangan Beras Premium,Harga Bahan Pangan Cabai Merah Keriting,Harga Bahan Pangan Cabai Rawit Merah,Harga Bahan Pangan Daging Ayam Ras,Harga Bahan Pangan Daging Sapi Murni,Harga Bahan Pangan Gula Konsumsi,Harga Bahan Pangan Minyak Goreng Curah,Harga Bahan Pangan Minyak Goreng Kemasan Sederhana,Harga Bahan Pangan Telur Ayam Ras,Harga Bahan Pangan Tepung Terigu (Curah)
04/02/2022,29070,27390,12700,14400,31700,33500,31810,132840,13660,,17720,22300,9520
05/02/2022,28000,27030,12690,14470,30380,37000,31590,135980,13660,,17470,22300,9700
06/02/2022,28410,27370,12790,14430,31530,37000,30320,135430,13660,,17380,22360,9820
07/02/2022,28930,27770,12730,14430,32670,37000,30370,135560,13550,,17440,22080,9730
08/02/2022,28750,27320,12650,14390,33380,24000,29580,135560,13460,,17350,22220,9730
09/02/2022,29310,27430,12760,14410,33910,40000,29810,135560,13510,,17260,21900,9730
10/02/2022,29590,27490,12790,14420,34720,40000,29960,132840,13640,,17650,21630,9520
11/02/2022,29160,27710,12770,14470,34190,37000,29610,134320,13580,,17200,21840,9800
12/02/2022,29860,27640,12620,14520,37420,55500,30030,134720,13750,,16800,21000,9660
13/02/2022,30410,27430,12660,14420,36540,36000,29240,135160,13540,,17090,21220,9890
14/02/2022,31930,27440,12720,14430,39240,40000,29230,135560,13740,,17020,21460,9880
15/02/2022,32540,27520,12740,14440,39500,40000,29770,135560,13700,,17210,21670,9940
16/02/2022,32490,27620,12710,14430,40590,37000,30140,135560,13740,,17070,21840,9940
17/02/2022,32530,27870,12710,14430,40910,38000,30380,135560,13660,,17220,21780,9940
18/02/2022,33360,27880,12790,14470,41070,,31610,135660,13720,,16910,21750,9870
19/02/2022,32530,27790,12830,14450,41590,40000,30230,135560,13620,,16980,21580,9940
20/02/2022,32920,27760,12820,14420,43720,40000,30830,134150,13720,,17140,21680,9700
21/02/2022,34120,27710,12900,14490,45220,40000,30670,135510,13580,,17010,21970,9930
22/02/2022,33820,27870,12790,14490,45590,40000,30910,135560,13620,,17390,22150,9940
23/02/2022,33630,27800,12780,14490,45320,45000,31100,135510,13580,,17320,22210,9940
24/02/2022,32640,27790,12750,14490,44870,45000,30650,135560,13580,,17310,22350,9940
25/02/2022,32700,27610,12730,14350,45520,45000,30730,134320,13640,,17430,22190,9640
26/02/2022,32910,27540,12790,14530,46710,45000,30770,136080,13650,,17600,22170,10010
27/02/2022,33480,28240,12790,14490,45260,42000,31000,136400,13580,,17710,22350,10010
28/02/2022,33800,28050,12740,14490,44970,42000,30880,136400,13550,,17790,22460,10060
01/03/2022,33880,27880,12720,14480,46080,42000,30250,137370,13660,,17410,22100,10190
02/03/2022,34550,28150,12800,14470,46970,57500,30480,137590,13760,,17360,22520,10110
03/03/2022,34580,27840,12710,14530,48670,56000,30360,137180,13640,,17620,22390,10050
04/03/2022,34510,27850,12820,14480,52000,60000,30940,136950,13560,,17080,22960,10250
05/03/2022,34320,27640,12780,14440,51150,60000,30490,138280,13590,,17350,22630,10060
06/03/2022,34950,28230,12700,14430,53800,60000,30970,137160,13690,,17250,22620,9910
07/03/2022,34540,28580,12730,14390,56490,75000,31920,137420,13630,,17250,22720,9920
08/03/2022,35300,28380,12750,14440,57130,77000,31990,139170,13660,,17140,22900,10140
09/03/2022,35820,28460,12630,14360,59510,77500,32650,137420,13690,,17520,23050,9970
10/03/2022,35610,28490,12770,14500,60280,77500,32580,137840,13800,,17140,23190,10310
11/03/2022,36050,28820,12650,14380,58740,77500,32320,137310,13780,,17230,23110,9880
12/03/2022,35450,28780,12680,14380,58810,60000,32350,137280,13750,,17040,23040,9900
13/03/2022,35550,28620,12670,14420,60470,60000,32890,137010,13780,,17050,23080,9750
14/03/2022,35170,29060,12720,14430,57510,62000,32690,138300,13730,,17080,23200,10290
15/03/2022,35030,29320,12860,14500,58410,65000,32540,136680,13740,,17260,23690,10630
16/03/2022,34890,28980,12710,14460,58060,65000,33560,138220,13720,,17330,23120,10240
17/03/2022,35210,29040,12750,14390,58150,60000,33690,138020,13740,,17730,23220,10240
18/03/2022,35380,29130,12700,14460,59490,,34140,138780,13870,,19490,23050,10280
19/03/2022,35210,28650,12650,14400,58520,65000,34440,137700,13750,,19740,23010,9790
20/03/2022,34910,29030,12780,14460,58670,65000,33810,139740,13900,,20110,23170,10190
21/03/2022,35990,31520,13250,14710,58970,,34380,135560,13990,,19410,24090,10480
22/03/2022,34860,28760,12780,14470,58270,65000,34000,140120,14130,,22160,23070,10350
23/03/2022,33750,28870,12810,14460,58980,55000,34090,138720,14110,,21930,23430,10180
24/03/2022,34200,28980,12790,14470,57130,50000,34010,140120,14190,,22560,23180,10330
25/03/2022,34890,29250,12780,14510,57610,,34810,141490,14260,,22710,23210,10410
26/03/2022,33980,29190,12800,14460,55690,40000,34840,140650,14280,,22390,23270,10120
27/03/2022,33590,29160,12730,14470,53350,55000,34400,142300,14320,,22360,23050,10470
28/03/2022,33660,30020,12810,14470,48580,45000,33940,141610,14400,,22450,22980,10580
29/03/2022,32360,29660,12800,14470,47070,55000,33690,141220,14380,,22390,23190,10660
30/03/2022,31920,28760,12690,14420,47120,55000,33930,143320,14320,,22730,23320,10440
31/03/2022,31560,29020,12720,14470,44360,55000,33940,143870,14320,,22840,23240,10350
01/04/2022,32870,29830,12710,14560,45840,,35470,147450,14530,,22950,23370,10500
02/04/2022,31880,29130,12620,14460,43810,,34690,153330,14520,,23110,23400,10390
03/04/2022,31520,28980,12670,14510,43910,45000,34490,152130,14230,,22950,23220,10290
04/04/2022,31540,28920,12610,14550,44160,45000,34560,151420,14450,,22230,23220,10470
05/04/2022,30850,28630,12710,14530,43450,55000,35290,149390,14540,,22610,23120,10510
06/04/2022,29960,28140,12690,14670,43460,55000,34780,147870,14410,,22520,23290,10470
07/04/2022,31270,28660,12690,14640,42350,45000,34820,147320,14460,,23070,23150,10470
08/04/2022,31780,28560,12720,14680,41650,41000,34120,148060,14530,,23420,23110,10440
09/04/2022,33030,28550,12590,14530,40340,43000,34580,147080,14290,,23400,23080,10430
10/04/2022,32440,28610,12520,14530,40390,44000,34660,147680,14630,,23240,22640,10130
11/04/2022,34730,28480,12560,14620,37360,43270,33290,147210,14460,,22980,22950,10300
12/04/2022,34420,29060,12600,14660,37090,43990,33560,146240,14580,,23200,23130,10350
13/04/2022,34820,28980,12480,14600,36640,42430,33300,146240,14580,,23120,22970,10480
14/04/2022,33590,29080,12520,14600,36100,42430,33380,146240,14500,,22970,22750,10480
15/04/2022,33730,28730,12520,14560,35540,40000,33420,145900,14550,,22970,22760,10380
16/04/2022,34380,28770,12540,14600,34810,42430,33360,146340,14500,,22980,22690,10480
17/04/2022,34550,28840,12560,14570,35540,42430,33060,145500,14580,,23040,22910,10450
18/04/2022,34990,28590,12590,14610,33780,40000,33070,145500,14580,,22920,22730,10450
19/04/2022,36040,28740,12460,14610,35200,41470,33070,145500,14670,,22750,22950,10450
20/04/2022,36530,28890,12520,14580,36230,41470,32720,144250,14550,,22910,22900,10490
21/04/2022,35580,28900,12560,14610,35900,41470,33160,145500,14580,19760,23560,23000,10280
22/04/2022,35960,28900,12560,14730,35360,42500,33790,145500,14670,18960,23560,23180,10530
23/04/2022,35930,28670,12560,14610,35340,42500,33710,145500,14670,19000,23820,23340,10500
24/04/2022,36380,28830,12560,14610,37110,42500,34390,145930,14580,19230,23480,23650,10430
25/04/2022,37310,29030,12560,14610,36550,41470,34630,149360,14580,19080,23300,23810,10610
26/04/2022,37630,28750,12640,14610,35880,42430,34650,149360,14670,19240,23660,24470,10610
27/04/2022,38780,28990,12560,14610,35920,42430,35070,150650,14670,19090,23660,24760,10610
28/04/2022,39020,29580,12520,14620,36860,43470,36340,150510,14550,19600,23640,25090,10660
29/04/2022,39290,29860,12640,14650,37440,43470,36810,156050,14670,18890,23670,25450,10610
30/04/2022,40490,30210,12610,14620,38700,45000,38390,162000,14750,18790,23730,25680,10570
01/05/2022,42270,30160,12480,14480,41570,45000,40370,162250,14660,18790,23730,25520,10660
02/05/2022,42540,30670,12470,14550,41980,45000,42510,158580,14550,18350,23510,26330,10690
03/05/2022,41530,30470,12420,14540,41500,45000,41040,154750,14700,18430,23600,26200,10280
04/05/2022,41030,30190,12780,14650,45010,45000,38070,157220,14480,18760,23680,25350,10300
05/05/2022,39430,29530,12380,14430,40870,44500,39340,155340,14530,18760,23640,25020,10690
06/05/2022,40670,29640,12570,14530,43090,45000,39930,156270,14640,18670,23640,25000,10650
07/05/2022,40050,29390,12670,14530,41890,40000,38900,156270,14640,18670,23640,25220,10740
08/05/2022,39210,29300,12470,14530,42300,43990,38140,153450,14580,18870,23760,25130,10660
09/05/2022,39410,28860,12560,14530,40600,41350,37730,152330,14630,18260,23480,24950,10570
10/05/2022,42690,29540,12480,14400,37650,56860,38090,153450,14650,18130,23200,24780,10410
11/05/2022,41030,29210,12600,14570,35760,57730,37700,150290,14530,17750,23110,24850,10610
12/05/2022,40530,28990,12520,14480,34440,57730,37490,150850,14490,17810,22800,24610,10660
13/05/2022,41370,28850,12480,14450,33310,57730,36740,151320,14580,17980,23040,24650,10380
14/05/2022,43270,27790,12380,14710,34410,65380,38830,148940,14230,17280,23090,24890,10400
15/05/2022,42250,28390,12610,14530,34970,45000,36140,149360,14330,17810,22940,24600,10730
16/05/2022,41870,27870,12570,14530,34490,43990,35530,149240,14340,17780,23120,24600,10380
17/05/2022,42200,27790,12600,14530,34010,45000,36430,149360,14310,17870,22900,24440,10510
18/05/2022,41790,27790,12640,14570,34800,43990,35620,147760,14440,17890,23070,24510,10470
19/05/2022,44320,27490,12580,14670,35060,46480,35510,146690,14430,18140,23430,24760,10220
20/05/2022,42380,27210,12470,14520,34050,42990,34060,145070,14610,18280,23290,24530,10680
21/05/2022,44800,27850,12600,14650,38190,57970,34750,145760,14270,17860,23510,24680,9760
22/05/2022,42160,27310,12640,14510,38240,43470,34310,147460,14490,18570,22910,24600,10470
23/05/2022,42190,27140,12720,14510,39420,60000,33820,147400,14350,17930,23280,24920,10610
24/05/2022,42870,26890,12640,14470,39500,60000,33640,147400,14350,17910,23370,24920,10510
25/05/2022,42910,27470,12520,14370,38850,60000,33750,145940,14290,17300,22950,25400,10800
26/05/2022,43030,26860,12520,14460,41470,49190,32620,147750,14210,17220,22510,25690,10560
27/05/2022,42080,26390,12680,14460,41680,49750,32430,148140,14220,17330,22630,25550,10690
28/05/2022,42850,27510,12530,14460,43150,52000,31140,146720,14130,17130,22460,26070,10530
29/05/2022,41920,27550,12520,14350,42110,49750,32730,147080,14110,17120,22450,25790,10560
30/05/2022,45310,27060,12690,14510,49030,45550,30890,145760,14330,17610,22950,25300,10290
31/05/2022,45550,26140,12670,14650,54780,69930,28900,147140,14320,18200,22940,25380,10140
01/06/2022,46330,26700,12540,14270,53260,68440,30450,144880,13960,17420,22570,25930,10280
02/06/2022,46940,26230,12560,14510,60690,69930,29660,148470,14200,17980,22860,25460,10380
03/06/2022,46910,26000,12520,14510,59730,60000,29720,146890,14480,17820,22690,25110,10740
04/06/2022,44980,26550,12310,14450,57820,68680,30070,147080,14080,18090,22290,24720,10160
05/06/2022,45290,26150,12520,14510,58120,68680,29850,149900,14240,17810,22770,25130,10550
06/06/2022,48050,26570,12600,14340,61370,70180,30260,145540,14210,17900,22690,25990,10420
07/06/2022,47580,26570,12430,14380,62530,73990,31030,147600,14270,18290,22320,25770,10550
08/06/2022,46960,26440,12470,14270,62890,67080,32100,147470,14190,17820,22440,25930,10280
09/06/2022,46770,25690,12470,14440,68800,90000,30630,151540,14150,18090,22860,25610,9960
10/06/2022,,,,,,,,,,,,,
11/06/2022,,,,,,,,,,,,,
12/06/2022,,,,,,,,,,,,,
13/06/2022,,,,,,,,,,,,,
14/06/2022,,,,,,,,,,,,,
15/06/2022,,,,,,,,,,,,,
16/06/2022,,,,,,,,,,,,,
17/06/2022,,,,,,,,,,,,,
18/06/2022,,,,,,,,,,,,,
19/06/2022,,,,,,,,,,,,,
20/06/2022,,,,,,,,,,,,,
21/06/2022,,,,,,,,,,,,,
22/06/2022,,,,,,,,,,,,,
23/06/2022,,,,,,,,,,,,,
24/06/2022,,,,,,,,,,,,,
25/06/2022,,,,,,,,,,,,,
26/06/2022,,,,,,,,,,,,,
27/06/2022,,,,,,,,,,,,,
28/06/2022,,,,,,,,,,,,,
29/06/2022,,,,,,,,,,,,,
30/06/2022,,,,,,,,,,,,,
01/07/2022,,,,,,,,,,,,,
02/07/2022,,,,,,,,,,,,,
03/07/2022,,,,,,,,,,,,,
04/07/2022,,,,,,,,,,,,,
05/07/2022,,,,,,,,,,,,,
06/07/2022,,,,,,,,,,,,,
07/07/2022,,,,,,,,,,,,,
08/07/2022,,,,,,,,,,,,,
09/07/2022,,,,,,,,,,,,,
10/07/2022,,,,,,,,,,,,,
11/07/2022,,,,,,,,,,,,,
12/07/2022,,,,,,,,,,,,,
13/07/2022,,,,,,,,,,,,,
14/07/2022,50930,24640,12230,14180,108860,101000,31570,148550,14110,16650,20880,25170,10580
15/07/2022,51060,24840,12500,14410,110710,97190,30660,145890,14230,16580,21270,25270,10940
16/07/2022,49140,23430,12150,13970,104150,95240,32700,148340,14080,16160,20960,25060,11030
17/07/2022,48110,22030,12220,14350,110180,120000,32020,148340,14290,16220,20210,25090,10410
18/07/2022,49650,23610,12500,14440,102500,93810,30550,145890,14230,16820,20310,25370,10920
19/07/2022,49640,23560,12450,14430,102960,93810,29380,146490,14090,16490,20890,24970,10740
20/07/2022,48920,23880,12450,14380,95000,96700,29700,143560,14290,16090,20470,25380,11160
21/07/2022,49440,24070,12400,14480,96490,93810,29780,144910,14170,16190,21070,24630,10850
22/07/2022,48990,23820,12550,14590,97640,93810,28800,144990,14210,16380,20110,25100,10810
23/07/2022,48630,24320,12330,14360,96960,110000,29650,142370,14200,16010,20460,24850,10090
24/07/2022,49580,23780,12500,14540,97560,90830,28530,143960,14320,16170,20210,25230,10550
25/07/2022,48130,24190,12300,14270,89850,110000,30330,149780,14340,15820,20650,24860,10530
26/07/2022,46040,24540,12450,14380,89890,92630,29760,143560,14350,15950,20060,25750,11160
27/07/2022,44720,24670,12400,14390,88730,79840,29620,145890,14230,16330,20540,24980,10650
28/07/2022,45270,24400,12540,14440,89770,81420,29500,145390,14290,16120,20390,25120,10860
29/07/2022,42740,24040,12500,14430,91510,82460,28560,146490,13950,16350,20390,25230,10740
30/07/2022,41830,24670,12400,14330,89620,85000,28940,145030,14250,16160,20230,25260,10840
31/07/2022,41640,24920,12520,14430,92330,85000,27920,144550,14290,16060,19810,25480,10960
01/08/2022,41090,24570,12450,14380,88430,85000,28570,145490,14250,16060,20400,25140,11050
02/08/2022,41920,24670,12450,14380,87500,85000,28580,145490,14250,16160,20300,25230,10940
03/08/2022,,,,,,,,,,,,,
04/08/2022,40520,23940,12500,14380,86490,82460,28410,145350,14250,16060,19910,25130,10860
05/08/2022,40780,23760,12450,14440,87980,81420,27500,145280,14270,15930,19560,25010,11000
06/08/2022,39450,24360,12560,14530,86480,85000,27910,145720,14250,15090,18820,25000,10880
07/08/2022,37550,23240,12530,14590,88670,79840,27330,145880,14090,15530,18980,24860,10450
08/08/2022,38620,24110,12520,14510,82600,75000,26950,145230,14290,15500,19520,25120,10940
09/08/2022,37600,23880,12480,14420,82320,77460,27130,143160,14370,15410,19380,25450,11130
10/08/2022,37080,24060,12550,14470,83210,77460,27450,144480,14350,15350,19260,25150,11110
11/08/2022,37600,23620,12550,14470,82310,77460,27510,144470,14350,15430,19370,25210,11020
12/08/2022,37650,24020,12550,14470,81680,71140,27060,144470,14290,15500,19260,25030,11050
13/08/2022,35330,23030,12520,14460,78670,72110,26660,143940,14300,15510,18510,26230,11210
14/08/2022,35930,23740,12490,14370,73300,71200,27270,143560,14410,15460,19040,26400,11090
15/08/2022,34980,23770,12540,14470,74410,71200,26770,144440,14280,15430,19130,26390,11000
16/08/2022,33830,23850,12550,14470,67810,71200,27030,144440,14370,15430,19120,26660,11030
17/08/2022,34740,23890,12630,14470,64630,71200,27450,144610,14380,15960,19120,26780,10980
18/08/2022,36270,24020,12630,14470,66590,69820,27860,144610,14380,15540,19180,26720,11150
19/08/2022,33890,23650,12630,14470,68600,73890,28090,144610,14360,15420,19130,26810,10980
20/08/2022,33900,23790,12510,14420,69690,70000,27890,143290,14400,15330,19070,27340,11080
21/08/2022,32500,23680,12560,14460,71120,67450,28150,143620,14340,15420,18690,27490,11210
22/08/2022,32150,23490,12550,14400,68780,70000,28910,144610,14370,15330,18910,26830,11080
23/08/2022,32700,23470,12640,14400,68070,62050,28820,144610,14370,15270,19480,26760,11050
24/08/2022,32510,23360,12670,14460,69370,62050,29760,144610,14370,15350,18930,26960,10890
25/08/2022,34370,23540,12500,14400,70110,62050,30170,144610,14370,15270,18930,26870,10890
26/08/2022,33770,23600,12450,14350,68500,62050,30840,143290,14400,14960,18720,27320,10940
27/08/2022,33370,23440,12510,14400,69370,64230,30380,144610,14370,15270,18770,27400,10880
28/08/2022,32570,23400,12560,14480,70510,62050,30190,145040,14310,15300,18510,27390,10960
29/08/2022,32740,23690,12540,14440,80010,59160,29700,144610,14370,15270,18320,27330,10890
30/08/2022,33800,23500,12590,14490,81730,72460,29990,144610,14370,15270,18290,27920,10890
31/08/2022,33280,23430,12630,14440,82320,72460,29740,144610,14370,15270,18290,27960,10890
01/09/2022,32550,23510,12630,14510,82610,72460,29070,144610,14370,15850,17660,27920,10980
02/09/2022,32510,23530,12720,14440,81130,50320,29270,144610,14370,15270,18330,27720,11030
03/09/2022,31800,23770,12650,14440,83760,64810,29230,144610,14370,15190,18210,27680,10940
04/09/2022,30990,23770,12650,14440,89460,67080,29200,144610,14370,15190,18260,27760,11060
05/09/2022,31800,23860,12750,14460,96160,63870,29090,144610,14370,15230,18450,27680,10920
06/09/2022,30640,23360,12790,14500,102160,64810,28590,144610,14370,15190,18340,27780,11110
07/09/2022,31820,23760,12750,14500,100680,64810,28710,144610,14370,15190,18520,27820,11110
08/09/2022,32260,24010,12750,14540,98860,63870,28040,143290,14360,15020,18550,27950,11470
09/09/2022,32180,23710,12790,14580,98940,64810,27630,144610,14330,15180,19430,27210,11170
10/09/2022,32080,23850,12820,14540,97530,60000,26730,143290,14400,14950,19160,27910,11480
11/09/2022,32150,23510,12850,14580,94230,62450,27320,144610,14370,15250,19200,27140,11150
12/09/2022,32570,23640,12840,14660,83710,63870,27800,144610,14330,14960,19020,27030,11580
13/09/2022,31950,24000,12880,14630,80220,62450,27430,143290,14330,14860,18780,27400,11740
14/09/2022,31930,24090,12820,14630,75650,62450,27620,143290,14360,14770,18780,27430,11740
15/09/2022,31980,24440,12840,14660,73240,58480,27860,144610,14240,14870,18950,26890,11580
16/09/2022,32510,24590,12840,14660,75380,63870,28170,144610,14330,14940,18890,26670,11760
17/09/2022,34620,24440,13020,14540,72590,60000,28130,145040,14270,14950,18680,26750,11560
18/09/2022,33680,25280,12840,14660,69390,60000,28350,145450,14200,14870,18980,26590,11750
19/09/2022,33290,24850,12750,14660,71180,62450,28460,145450,14240,14860,18790,26640,11760
20/09/2022,33010,25010,12870,14670,70690,60000,28720,144190,14270,15030,18990,26450,11820
21/09/2022,32750,24690,12840,14740,68530,61400,28090,145450,14240,14940,18710,26460,11760
22/09/2022,32670,24570,12840,14740,68170,61620,27640,145450,14240,14860,18840,26280,11750
23/09/2022,33710,24600,12850,14740,67490,62450,28670,145450,14240,14860,18830,26270,11750
24/09/2022,33870,24400,12860,14860,66130,62450,28550,145040,14270,14840,18610,25970,11640
25/09/2022,33720,24140,12890,14740,67380,62450,28410,145450,14240,14770,18350,26140,11660
26/09/2022,34770,24400,12950,14730,62140,61400,28320,144190,14310,14670,18440,26540,11940
27/09/2022,34230,24350,13030,14830,60010,62450,28120,145450,14240,14610,18590,25990,11750
28/09/2022,33610,24430,13030,14870,60010,61400,28220,145450,14310,14690,18810,25800,11750
29/09/2022,33480,24520,13030,14950,58500,62450,28050,144610,14290,14610,18450,25740,11750
30/09/2022,33870,24600,13070,14980,57910,62450,27740,145450,14240,14690,18450,25590,11750
01/10/2022,33020,24160,13030,14890,56810,67450,27510,145450,14260,14780,18570,25540,11710
02/10/2022,32120,24160,13180,15020,53530,63870,27310,145040,14190,14670,18140,25050,11680
03/10/2022,32710,24270,13070,14980,54950,65000,26830,145450,14150,14700,18670,25320,11660
04/10/2022,33030,24350,13070,14980,51800,50990,26560,146280,14110,14610,18570,25250,11620
05/10/2022,33540,24010,12990,14890,52060,62450,26880,148940,14070,15060,17820,25130,11650
06/10/2022,33500,24280,13160,14980,52860,51380,25890,146280,14110,14690,18500,25350,11660
07/10/2022,34550,24620,13110,14880,53150,40000,26540,146560,14130,14640,18260,25570,11370
08/10/2022,33720,24380,12990,14820,52790,60000,25930,146280,14150,14610,18500,25190,11660
09/10/2022,32970,24110,13040,14860,54800,62450,25850,145450,14150,14610,18460,25210,11590
10/10/2022,33820,24730,13030,14890,57690,65000,26480,145950,14120,14490,18410,25390,11590
11/10/2022,32860,24760,13020,14820,57730,62450,25840,145450,14110,14450,18540,24910,11620
12/10/2022,33610,24520,13020,14820,60800,62450,25810,145450,14150,14530,18540,25030,11660
13/10/2022,32460,25120,13020,14820,62680,62450,26050,145450,14110,14530,18540,25010,11660
14/10/2022,33670,24460,13170,14940,60650,62450,25880,145950,14030,14490,18250,24580,11630
15/10/2022,33080,24380,13160,14890,59570,62450,26000,145950,14030,14490,18330,24580,11630
16/10/2022,34050,24380,13060,14850,60800,62450,26250,144190,14120,14360,18290,25370,11830
17/10/2022,33420,23700,13130,14820,53610,55000,26000,144770,14110,14300,18110,24920,11620
18/10/2022,33580,23820,13000,14810,55510,57450,26680,145040,14070,14410,18120,24770,11720
19/10/2022,33380,23730,13190,15050,56670,55000,26030,145040,14020,14720,17720,24820,11500
20/10/2022,33530,23760,13280,14960,52410,52440,26770,144190,14120,14140,18210,25340,11780
21/10/2022,32950,23820,13130,14960,51940,55000,26820,145450,14110,14380,18220,25080,11660
22/10/2022,32630,23700,13140,14980,48490,46900,26520,145040,14070,14240,17850,24470,11590
23/10/2022,32730,23980,13130,15030,42890,43870,25680,143620,14210,14290,18730,25220,11880
24/10/2022,33560,24140,13140,14940,45700,50000,27360,145950,14120,14420,17980,24920,11590
25/10/2022,33720,24040,13230,14990,44530,44720,26860,145450,14110,14380,18060,24790,11540
26/10/2022,34180,24090,13060,14900,45180,43820,26780,145450,14110,14440,17850,24820,11660
27/10/2022,34210,23580,13030,14830,42710,43820,27900,145950,14120,14440,18120,24330,11290
28/10/2022,33380,23690,13070,14850,39200,44810,27500,145450,14110,14490,18110,24640,11700
29/10/2022,32950,23620,13240,14970,38290,45000,27810,145550,14030,14390,17790,24480,11590
30/10/2022,32550,24040,13170,14840,40430,47620,27510,145040,14120,14440,18050,24850,11420
31/10/2022,33200,23970,13130,14850,39310,47620,27550,145950,14120,14540,17960,24500,11710
01/11/2022,32520,23680,13220,14950,38460,43470,27780,145040,14040,14340,17660,24220,11640
02/11/2022,32560,23700,13080,14870,39250,52140,27720,145450,14140,14270,17540,24370,11630
03/11/2022,32340,23190,13080,15030,39200,50950,27690,145450,14140,14270,17500,24520,11500
04/11/2022,32630,23110,13080,14950,38450,51750,27750,144610,14050,14270,17230,24170,11670
05/11/2022,31910,23540,13090,14900,35680,47620,28110,145010,14160,14270,17160,24140,11690
06/11/2022,31740,23820,13260,14980,34980,42430,28140,145250,14090,14430,17310,24410,11850
07/11/2022,31610,23780,13090,14900,34660,46810,28250,145980,14190,14390,17210,24100,11670
08/11/2022,31960,23680,13120,14890,36100,45750,28300,143370,14220,14220,17330,24440,11860
09/11/2022,31970,23730,13180,14900,37110,45750,27820,145140,14150,14240,17310,24350,11730
10/11/2022,31950,23390,13130,14900,35940,43800,27900,145580,14070,14350,17380,24340,11590
11/11/2022,31900,23140,13150,14920,35780,30370,27930,145580,14070,14170,17220,24390,11670
12/11/2022,31160,23390,13330,15010,34550,37950,28120,145250,14080,14430,17680,24780,11980
