Date,Harga Bahan Pangan Bawang Merah,Harga Bahan Pangan Bawang Putih Bonggol,Harga Bahan Pangan Beras Medium,Harga Bahan Pangan Beras Premium,Harga Bahan Pangan Cabai Merah Keriting,Harga Bahan Pangan Cabai Rawit Merah,Harga Bahan Pangan Daging Ayam Ras,Harga Bahan Pangan Daging Sapi Murni,Harga Bahan Pangan Gula Konsumsi,Harga Bahan Pangan Minyak Goreng Curah,Harga Bahan Pangan Minyak Goreng Kemasan Sederhana,Harga Bahan Pangan Telur Ayam Ras,Harga Bahan Pangan Tepung Terigu (Curah)
23/01/2022,37070,33990,12460,13940,61760,68320,42970,143200,14660,,19620,31580,8740
24/01/2022,37780,34430,12460,13940,61760,67240,43160,143600,14660,,20090,31580,8740
25/01/2022,38080,33990,12460,13940,61760,63820,43160,143600,14660,,20090,31420,8740
26/01/2022,37850,33990,12460,13940,62760,64770,43160,143600,14660,,20090,31210,8740
27/01/2022,38080,34210,12460,13940,61760,64770,42770,141530,14660,,19860,30900,8740
28/01/2022,37510,33990,12460,13940,62650,63550,43160,143600,14660,,19860,31110,8740
29/01/2022,37740,34210,12460,13940,63590,63550,43160,143600,14660,,19860,31110,8740
30/01/2022,36610,33990,12460,13940,61660,60340,42770,143600,14660,,19860,30900,8740
31/01/2022,36610,33990,12460,13940,60590,58930,43160,141530,14660,,19860,30900,8740
01/02/2022,37080,33990,12460,13940,60650,63550,43160,143600,14820,,19950,31070,8740
02/02/2022,36850,33990,12460,13940,58810,62680,42770,143600,14820,,19740,30530,8740
03/02/2022,36850,33990,12460,13940,58810,62680,42770,143600,14820,,19950,30290,8740
04/02/2022,37080,33990,12460,13940,58810,62680,43360,141530,14820,,20050,29930,8740
05/02/2022,37080,33990,12460,13940,60210,62680,43880,141530,14820,,19840,29720,8740
06/02/2022,37310,34210,12460,13940,61180,60970,44280,143600,14820,,19840,29720,8740
07/02/2022,37080,33990,12460,13940,60210,61880,44280,143600,14820,,19760,30160,8740
08/02/2022,36450,33990,12510,13940,61060,73600,44830,143600,14560,,19520,29590,8740
09/02/2022,36450,34210,12510,13940,60810,71660,44900,143600,14560,,19520,29590,8740
10/02/2022,36450,33990,12510,13940,61060,73830,44400,143600,14560,,19520,28840,8740
11/02/2022,36680,34210,12510,13940,61060,72820,44470,143600,14560,,19520,28840,8740
12/02/2022,34580,31690,12390,13800,52910,68530,43680,137480,14560,,19400,29370,8650
13/02/2022,36100,33990,12510,13940,61060,75910,45500,141530,14560,,19300,28810,8970
14/02/2022,36100,34210,12510,13940,61980,77830,45500,143600,14560,,19300,28810,8970
15/02/2022,35950,34430,12510,13940,60680,76210,45500,143600,14420,,19300,28610,8970
16/02/2022,36380,34430,12510,13940,58840,75780,44870,143600,14420,,18870,28610,8970
17/02/2022,37000,34430,12510,13940,59790,75780,45270,141530,14420,,18410,27560,8970
18/02/2022,36790,34640,12510,13940,58840,74660,45270,143600,14420,,18410,27750,8970
19/02/2022,37190,34640,12510,13940,58840,80020,45680,143600,14420,,18410,27750,8970
20/02/2022,36790,34240,12510,13940,59790,83420,45120,141530,14420,,18410,27600,8970
21/02/2022,37190,34240,12510,13940,58840,85860,45120,143600,14420,,18410,27600,8970
22/02/2022,38520,34030,12510,13940,62490,88550,45120,143600,14420,,18410,26580,8970
23/02/2022,38320,34240,12510,13940,61310,89630,45120,143600,14420,,18410,26430,8970
24/02/2022,38320,34240,12510,13940,61310,89630,44710,143600,14420,,18500,26430,8970
25/02/2022,38710,34440,12510,13940,61030,93590,45310,141530,14420,,18950,26430,8970
26/02/2022,38710,34440,12510,13940,61030,99960,45310,143600,14420,,18950,26250,8970
27/02/2022,38710,34240,12510,13940,61880,98820,45310,143600,14420,,18950,26250,8970
28/02/2022,38490,34240,12510,13940,63890,110710,44900,143600,14530,,19650,26180,8970
01/03/2022,38870,34640,12510,13940,69850,118530,45400,143600,14790,,19650,25810,8970
02/03/2022,38870,34640,12510,13940,69920,116490,46030,141530,14790,,20550,25990,9390
03/03/2022,39090,34640,12510,13940,66360,115190,45610,143600,14790,,20550,25810,9390
04/03/2022,39090,34850,12510,13940,68960,110370,46030,143600,14790,,20550,25620,9390
05/03/2022,39280,34640,12510,13940,66730,108860,46030,143600,14790,,20550,25620,9390
06/03/2022,39050,34840,12510,13940,71080,109190,46030,143600,14790,,20940,25620,9390
07/03/2022,39490,34840,12510,13940,76650,115660,46030,143600,14790,,20940,25650,9390
08/03/2022,39840,35250,12230,13990,77720,116020,45510,143600,14790,,23130,25810,9390
09/03/2022,41290,35250,12230,13990,75910,110560,45930,141530,14990,,24140,26000,9390
10/03/2022,41290,35050,12230,13990,73910,110560,45930,141530,14790,,24730,26000,9390
11/03/2022,41270,34850,12230,13990,75910,110360,45510,143600,14790,,25400,26340,9390
12/03/2022,41740,35050,12230,13990,74930,109530,45510,143600,14790,,25720,26150,9390
13/03/2022,41510,35050,12230,13990,69920,107360,45930,143600,14790,,25400,26340,9390
14/03/2022,41510,35510,12230,13990,71300,104980,45930,143600,14790,,25400,26340,9390
15/03/2022,40920,34890,12230,13990,71300,106340,45940,143600,14790,,25070,27060,9390
16/03/2022,40920,34840,12230,13990,71300,102090,45940,141530,14790,,25070,26600,9390
17/03/2022,41360,34840,12230,13990,71300,103730,45940,143600,14790,,25070,27120,9390
18/03/2022,41360,34470,12230,13990,71300,97680,45940,141530,14990,,25770,27320,9390
19/03/2022,41130,34680,12230,13990,71300,105130,45940,143600,14990,,25770,27320,9390
20/03/2022,41360,34680,12230,13990,71300,105560,45940,141530,14990,,24990,27320,9510
21/03/2022,40480,34890,12230,13990,71370,104000,45520,143600,15150,,25150,27380,9710
22/03/2022,40480,34470,12230,13990,71370,100590,45110,143600,15150,,25690,27380,9710
23/03/2022,40890,34900,12230,13990,68010,100590,45520,143600,15150,,25360,27380,9710
24/03/2022,40890,34900,12230,13990,65950,97680,45520,143600,15150,,25570,27180,9710
25/03/2022,41110,34680,12230,13990,65500,96630,45520,143600,15150,,25510,27160,10160
26/03/2022,40870,34470,12230,13990,65500,98070,45520,141530,15150,,25320,27160,10160
27/03/2022,41110,34680,12230,13990,66560,100160,44900,141530,15150,,25320,27160,10160
28/03/2022,41110,34890,12230,13990,66560,99030,44900,141530,15150,,25320,27160,9920
29/03/2022,40890,34890,12230,13990,68250,101410,45520,143600,15150,,25320,27160,10160
30/03/2022,40890,35090,12230,13990,69790,96310,45520,141530,15150,,25320,27160,10160
31/03/2022,41130,35090,12230,13990,70920,98160,45330,143600,15150,,25320,27160,9920
01/04/2022,40520,35510,12370,14030,73990,98160,45330,143600,15290,,25900,27290,9920
02/04/2022,40520,35710,12230,14030,70680,99020,45330,144370,15290,,25900,27290,9920
03/04/2022,40520,35510,12370,14030,72590,102090,45520,143200,15290,,25900,27120,9920
04/04/2022,40930,36350,12370,14030,73600,104920,45340,144870,15290,,25960,27310,10290
05/04/2022,40950,36350,12370,14030,75910,103380,45340,141610,15290,,25960,27510,10110
06/04/2022,40950,36350,12370,14030,75910,105190,45340,139590,15290,,25960,27540,10110
07/04/2022,40730,36150,12370,14030,75130,105550,45340,141610,15290,,25960,27540,10110
08/04/2022,40920,36150,12370,14030,71660,102740,45340,146100,15480,,25960,27540,10110
09/04/2022,40070,35690,12370,14030,72370,100970,45340,146100,15480,,26160,27720,10110
10/04/2022,40070,35690,12370,14030,73370,99680,45340,144820,15480,,26160,27720,10110
11/04/2022,39490,35690,12370,14030,73310,96340,44720,146100,15480,,26460,27540,10110
12/04/2022,39910,35890,12370,14030,74320,95300,44310,146100,15640,,27170,27130,10110
13/04/2022,39490,35690,12370,14030,76650,93900,44930,146100,15660,,27170,27130,10110
14/04/2022,39510,35480,12370,14030,76650,92410,44520,146100,15660,,27170,26930,10110
15/04/2022,39300,35270,12370,14030,70840,84880,44320,147430,15870,,27080,27130,10110
16/04/2022,39510,35480,12370,14030,69790,84880,44720,147430,15870,,27080,27330,10110
17/04/2022,39290,35270,12370,14030,69710,84880,44720,147430,15870,,27080,27110,10110
18/04/2022,39090,34860,12370,14030,67600,83860,44510,147430,15870,,26920,27110,10110
19/04/2022,38250,34860,12370,14030,66360,80720,44510,147430,15870,,26920,27110,10110
20/04/2022,36070,37160,12370,14030,64940,81110,44510,147430,15680,,26920,27110,10110
21/04/2022,38460,35050,12370,14030,63710,77720,44510,147430,15870,27000,27130,27110,10110
22/04/2022,38050,35070,12370,14030,61470,74930,44510,148730,15870,,26930,26890,10300
23/04/2022,37840,34850,12370,14030,61470,74200,44300,148310,15870,,26930,27110,10300
24/04/2022,37630,34640,12370,14030,60490,73310,44300,148310,15870,,26930,27110,10300
25/04/2022,37840,35050,12370,14030,62390,76650,44480,152440,15990,,26930,28520,10300
26/04/2022,38250,35270,12370,14030,61160,77720,44480,153620,16180,,26930,28520,10300
27/04/2022,38450,35070,12370,14030,61010,75360,45750,154770,15990,,26930,28520,10300
28/04/2022,38660,35270,12370,14030,61920,78200,45750,154770,15990,,26930,28620,10300
29/04/2022,38860,35690,12370,14030,71120,81520,45960,154770,16180,,26930,29800,10300
30/04/2022,38860,35690,12370,14030,74220,82580,45960,154770,15990,,26930,30000,10300
01/05/2022,38860,35690,12370,14030,75650,86350,46760,151690,16180,,26930,29780,10300
02/05/2022,38860,35890,12370,14030,78620,89480,47140,157290,15990,,27130,29780,10300
03/05/2022,39240,36480,12370,14030,76980,89480,47140,157290,16180,,26890,29060,10300
04/05/2022,39020,36280,12370,14030,78130,76730,46540,154770,16180,,26930,29060,10300
05/05/2022,39210,36280,12370,14030,79210,79580,46540,156390,16180,,26930,29060,10300
06/05/2022,39210,36280,12370,14030,73310,80400,46540,154770,16180,,26930,29190,10300
07/05/2022,39210,36280,12370,14030,73310,79370,46540,156390,16180,,26930,29220,10300
08/05/2022,38750,36070,12370,14030,72230,78280,46540,156390,16180,,26930,29240,10300
09/05/2022,38750,35690,12370,14030,68090,71260,47370,150000,16180,,26930,29260,10300
10/05/2022,39320,35480,12370,14030,75180,73190,47960,147430,16180,,26930,29960,10300
11/05/2022,39320,35480,12370,14030,75180,72440,47760,147430,16180,,26930,30000,10300
12/05/2022,39540,35480,12370,14030,75180,73450,47760,147430,16180,,26930,29890,10300
13/05/2022,39490,35270,12370,14030,70680,67730,47350,147430,16180,,26930,29860,10310
14/05/2022,40080,35270,12370,14030,69210,67000,47350,147430,16180,,26720,29870,10300
15/05/2022,40080,35480,12370,14030,69210,69490,46920,147430,16180,,26720,29650,10300
16/05/2022,40080,35480,12370,14030,66810,69490,46920,146590,16180,,26520,29870,10300
17/05/2022,40760,35880,12370,14030,62460,69770,46360,147430,15960,,26090,29140,10300
18/05/2022,41160,36060,12370,14030,61530,68170,47350,147430,15960,,26090,29590,10300
19/05/2022,41330,36250,12370,14030,61710,69710,47350,147430,15960,,26090,29360,10300
20/05/2022,41290,36040,12370,14030,63390,72370,46920,146590,16160,,26090,29420,10300
21/05/2022,42650,36260,12370,14030,64340,72370,47350,146590,16160,,26090,29420,10300
22/05/2022,42410,36220,12370,14030,64340,71300,47350,146590,16160,,26090,29420,10300
23/05/2022,42410,36070,12370,14030,64340,76720,47530,147430,16160,,26090,29620,10300
24/05/2022,44500,36610,11990,13800,66830,78640,47950,146590,15950,,25950,31610,10980
25/05/2022,42410,35850,12370,14030,65480,74500,46920,146590,16160,,26160,30850,10300
26/05/2022,42650,36070,12370,14030,66460,77720,47350,146590,16160,,26160,30840,10300
27/05/2022,42410,36070,12370,14030,66460,77570,47350,147430,16160,,26160,30840,10300
28/05/2022,42590,36040,12370,14030,75030,77270,47350,146590,16160,,25960,31030,10300
29/05/2022,42590,36040,12370,14030,75030,77270,46940,147430,16160,,25960,31030,10300
30/05/2022,42830,36260,12370,14030,75030,81720,45540,146590,16160,,25960,31030,10300
31/05/2022,43610,36260,12370,14030,73010,80600,45960,147430,16160,,25960,31180,10300
01/06/2022,43370,36040,12370,14030,73010,81480,45960,147430,16160,,25960,31180,10300
02/06/2022,43610,36440,12370,14030,74100,82360,45960,148730,16160,,25960,31410,10300
03/06/2022,43370,36260,12370,14030,71080,80150,45960,148730,16160,,25960,31180,10300
04/06/2022,43370,36620,12370,14030,72590,85690,45960,148310,16160,,25960,31410,10300
05/06/2022,42920,36620,12370,14030,73500,89920,45960,148310,16160,,25760,31260,10300
06/06/2022,42750,36840,12370,14030,75570,85380,45960,148730,16160,,25760,31220,10300
07/06/2022,42990,36620,12370,14030,80400,85940,45960,148730,16160,,25760,31360,10300
08/06/2022,42990,36450,12370,14030,81770,90260,45960,148730,16160,,24980,31360,10300
09/06/2022,42810,36450,12370,14030,76070,93090,45960,148730,16160,,24980,31590,10300
10/06/2022,,,,,,,,,,,,,
11/06/2022,,,,,,,,,,,,,
12/06/2022,,,,,,,,,,,,,
13/06/2022,,,,,,,,,,,,,
14/06/2022,,,,,,,,,,,,,
15/06/2022,,,,,,,,,,,,,
16/06/2022,,,,,,,,,,,,,
17/06/2022,,,,,,,,,,,,,
18/06/2022,,,,,,,,,,,,,
19/06/2022,,,,,,,,,,,,,
20/06/2022,,,,,,,,,,,,,
21/06/2022,,,,,,,,,,,,,
22/06/2022,,,,,,,,,,,,,
23/06/2022,,,,,,,,,,,,,
24/06/2022,,,,,,,,,,,,,
25/06/2022,,,,,,,,,,,,,
26/06/2022,,,,,,,,,,,,,
27/06/2022,,,,,,,,,,,,,
28/06/2022,,,,,,,,,,,,,
29/06/2022,,,,,,,,,,,,,
30/06/2022,,,,,,,,,,,,,
01/07/2022,,,,,,,,,,,,,
02/07/2022,,,,,,,,,,,,,
03/07/2022,,,,,,,,,,,,,
04/07/2022,,,,,,,,,,,,,
05/07/2022,,,,,,,,,,,,,
06/07/2022,,,,,,,,,,,,,
07/07/2022,,,,,,,,,,,,,
08/07/2022,,,,,,,,,,,,,
09/07/2022,,,,,,,,,,,,,
10/07/2022,,,,,,,,,,,,,
11/07/2022,,,,,,,,,,,,,
12/07/2022,,,,,,,,,,,,,
13/07/2022,,,,,,,,,,,,,
14/07/2022,70060,33230,12660,14440,88410,139870,48360,151650,15630,,24410,31630,10980
15/07/2022,70900,32970,12660,14440,87190,139870,47550,151230,15540,,24410,31630,10980
16/07/2022,70260,32970,12660,14440,87190,135260,47160,151650,15540,,24410,31840,10380
17/07/2022,70260,32710,12660,14440,88010,133200,47160,151650,15540,,24410,31630,10980
18/07/2022,71230,32970,12660,14440,79440,130020,47550,151230,15540,,24410,31630,10980
19/07/2022,71230,32970,12660,14440,81460,128960,47350,151230,15540,,24410,31630,10980
20/07/2022,73970,32970,12660,14440,83090,124360,46360,151230,15540,,24410,32000,10980
21/07/2022,74550,32970,12660,14440,81520,120110,47350,151230,15540,,24410,32430,10980
22/07/2022,76570,33230,12660,14440,82060,116340,47140,151230,15770,,24790,32670,10980
23/07/2022,78280,33730,12660,14440,79960,111700,46940,151230,15770,,24670,32890,10380
24/07/2022,78600,33730,12570,14240,78870,102090,46940,151650,15770,,24670,32890,10980
25/07/2022,78600,33730,12570,14240,79890,98430,46940,151230,15770,,22620,32670,10980
26/07/2022,78600,33730,12570,14240,78280,99240,46940,151650,15770,,24460,32670,10980
27/07/2022,76530,33730,12570,14240,77130,98430,46940,151230,15770,,24270,32670,10980
28/07/2022,76220,33730,12570,14240,79370,97830,46510,151230,15770,,24270,32890,10980
29/07/2022,76220,35660,12570,14240,79370,96070,46130,151230,15770,,23800,32890,10980
30/07/2022,72220,35470,12570,14240,78280,94260,46130,151230,15770,,23800,32890,10980
31/07/2022,72220,35470,12570,14240,78280,94260,46510,151230,15770,,23800,33100,10980
01/08/2022,70100,35270,12570,14240,75180,94510,45130,151230,15770,,24380,33680,10980
02/08/2022,71010,35660,12570,14240,75100,95280,45130,151650,15770,,23800,33900,10980
03/08/2022,70250,35010,12720,14300,80500,105690,45680,150000,15590,,24000,33630,10970
04/08/2022,69170,35000,12570,14240,77130,102700,44080,151230,15770,,23800,34120,10980
05/08/2022,68150,35000,12570,14240,76070,103810,44480,151650,15770,,23440,33900,10980
06/08/2022,67280,35000,12570,14240,75030,103290,44480,151230,15770,,23520,33420,10980
07/08/2022,66210,35000,12570,14240,75030,101290,44480,151230,15770,,23130,33350,10980
08/08/2022,64380,35000,12570,14240,75030,106360,44480,151650,15770,,22700,33160,10980
09/08/2022,65220,35200,12570,14240,77130,106700,44480,151230,15770,,22700,33560,10980
10/08/2022,64320,35000,12570,14240,74870,112020,44480,151230,15770,,22700,33160,10380
11/08/2022,60730,33840,12570,14240,74870,109510,44480,151650,15770,,22700,33370,10380
12/08/2022,60280,33840,12570,14240,74870,112250,44480,151650,15770,,22460,33600,10380
13/08/2022,60800,34050,12570,14240,86000,98430,44260,151230,15770,,22460,33600,10380
14/08/2022,60090,34250,12570,14240,80900,98380,44480,151230,15770,,22460,33600,10380
15/08/2022,63170,34060,12720,14300,73640,104870,45680,150000,15740,,23420,33750,10480
16/08/2022,59140,34050,12570,14240,77280,105880,43310,151230,15890,,21680,33380,10610
17/08/2022,57200,33840,12570,14240,77280,104010,42920,151230,15890,,21680,33380,10610
18/08/2022,57200,34050,12570,14240,76220,104010,43310,151230,15890,,21860,33380,10610
19/08/2022,56180,33840,12570,14240,72990,96660,42720,151650,15890,,20780,33730,10610
20/08/2022,56180,33840,12570,14240,73830,96660,42720,151230,15890,,20670,33760,10610
21/08/2022,55530,33010,12570,14240,71190,94400,43310,151650,15890,,20670,33960,10610
22/08/2022,53370,33010,12570,14240,70290,91170,43310,151230,15890,,20840,33740,10610
23/08/2022,54400,33010,12570,14240,69790,86960,43310,151650,15890,,20840,33740,10610
24/08/2022,54400,33010,12570,14260,75030,89400,43310,151230,15890,,20840,35570,10610
25/08/2022,53370,32810,12570,14260,72750,87490,43310,151230,15890,,20670,35500,10610
26/08/2022,52940,32810,12570,14260,71490,88550,44030,151230,15890,,20120,35280,10610
27/08/2022,52940,32810,12570,14260,71490,88550,43630,151650,15890,,20670,35280,10610
28/08/2022,52940,33010,12570,14260,71410,88550,44030,151230,15890,,20670,35510,10610
29/08/2022,51840,33010,12570,14260,71910,88610,44030,151650,15890,,20670,35510,10610
30/08/2022,47570,33010,12570,14360,69720,86420,44030,151650,15890,,20670,35510,10610
31/08/2022,46960,33010,12570,14360,70760,85380,44480,151230,15890,,20670,35730,10610
01/09/2022,46960,32810,12570,14360,71300,83790,44700,151230,15890,,20670,35940,10610
02/09/2022,46930,33210,12570,14360,71160,83600,44700,151650,15890,,20670,35670,10610
03/09/2022,46050,33010,12570,14360,71810,82990,44920,151230,15890,,20670,35870,11060
04/09/2022,46050,33010,12570,14360,68480,82990,44920,151230,15890,,20670,35670,11060
05/09/2022,46050,33210,12570,14360,69720,83960,44920,151230,15890,,20670,35670,11060
06/09/2022,43840,33210,12650,14360,71820,84000,44920,154950,15790,,20850,36210,11270
07/09/2022,44410,33210,12860,14560,72040,84440,45540,153690,15790,,20850,36000,11060
08/09/2022,43450,33010,12860,14560,75910,80250,45940,153690,15790,,20850,35570,10200
09/09/2022,42430,32810,12860,14560,73600,76980,45520,157400,15690,,20480,36090,11700
10/09/2022,42430,33590,12860,14560,68530,78200,45520,158210,15690,,20480,36090,11700
11/09/2022,42430,32810,12860,14560,70680,79370,45520,157290,15690,,20480,36090,11980
12/09/2022,42430,32810,12860,14560,69640,78280,45520,157290,15690,,20480,36300,12490
13/09/2022,42430,32810,12860,14560,68930,77480,45520,159840,15690,,20480,36300,12490
14/09/2022,41950,33080,12860,14560,70320,79300,45520,159840,15690,,20480,36160,12490
15/09/2022,42150,32870,12860,14560,69290,77060,45520,159840,15690,,20480,36160,12490
16/09/2022,43230,34710,13190,14700,70400,77670,45900,159840,15870,,19900,36430,12490
17/09/2022,42500,33510,12860,14560,67410,77280,45720,157290,15690,,20100,36160,12490
18/09/2022,42090,33510,12860,14560,67410,75100,45060,159790,15690,,20100,35820,12720
19/09/2022,42090,33510,12860,14560,70410,75380,45060,159840,15690,,20100,35820,12490
20/09/2022,42150,33300,12860,14560,67410,76490,45060,157290,15690,,20100,35610,12720
21/09/2022,42150,32010,12860,14560,65370,71430,45060,159840,15690,,20100,35410,12720
22/09/2022,42150,32010,12860,14560,64980,69670,45060,159840,15470,,19740,35610,12720
23/09/2022,42090,32010,12860,14560,65370,69150,44600,159840,15470,14000,19740,35610,12720
24/09/2022,42530,31780,12860,14560,66520,68260,44600,159840,15470,14000,19740,35610,12720
25/09/2022,43190,33100,12590,14450,68260,78020,44500,159790,15340,14000,19210,35770,12630
26/09/2022,41490,31780,12860,14560,64410,67410,44600,159840,15470,14000,19740,35400,12720
27/09/2022,41540,32010,12860,14560,66430,67540,44600,159790,15470,14000,19740,34490,12720
28/09/2022,41490,31540,12860,14560,65850,62880,44600,159840,15470,14000,19740,34210,12720
29/09/2022,41490,31780,12860,14750,65850,67010,44600,159790,15470,14000,19740,34210,12720
30/09/2022,41490,31780,12860,14750,65450,65750,44600,159790,15470,14000,19540,34400,12720
01/10/2022,40120,31780,12860,14750,65450,67660,44600,159840,15470,14000,19540,34210,12720
02/10/2022,40150,32820,12820,14690,66890,72970,44500,159790,15340,14000,18970,33610,12630
03/10/2022,40120,31220,13050,14750,65040,70170,43960,159790,15470,14000,19540,33120,12720
04/10/2022,40690,31790,13050,14750,65040,74750,44140,159840,15250,14000,19540,32930,12720
05/10/2022,40480,31600,13050,14750,65450,75050,43690,159840,15250,14000,19360,32930,12720
06/10/2022,39710,31130,13050,14750,65450,75230,43690,159840,15250,14000,19360,32740,12720
07/10/2022,39910,31280,13050,14750,64410,75470,43330,159840,15250,14000,19360,32930,12720
08/10/2022,39910,31280,12650,14750,64410,72540,43140,159840,15250,14000,19360,32740,12720
09/10/2022,39910,31280,13050,14750,65450,73370,43140,159790,15470,14000,19360,32740,12720
10/10/2022,40300,31280,13050,14750,64320,76720,42750,159840,15470,,19170,32740,12720
11/10/2022,40300,31440,13050,14750,65280,76830,42750,159840,15470,,19170,32520,12720
12/10/2022,40300,31520,13050,14750,63110,76630,43140,159790,15470,,19170,32710,12720
13/10/2022,40300,31520,13050,14750,61190,78660,43330,159840,15470,,19170,32510,12720
14/10/2022,40900,34290,13440,14940,60280,79610,44770,159840,15870,,18970,33250,12720
15/10/2022,40300,31750,13050,14750,60410,78660,43330,159790,15470,,19170,32190,12720
16/10/2022,40300,31750,13050,14750,59450,77790,43330,159840,15470,,18970,32190,12720
17/10/2022,40300,31750,13050,14750,60410,77320,43330,159840,15470,,19170,32190,12720
18/10/2022,40300,31750,13050,14750,62300,77590,43330,159790,15470,,19170,32710,12720
19/10/2022,40300,31750,13050,14750,63730,76440,42620,159790,15470,,19170,33120,12720
20/10/2022,40300,31280,13050,14750,60630,75520,42620,159840,15470,,19170,33120,12720
21/10/2022,40300,31280,13050,14750,60630,76570,42620,159790,15470,,19170,32910,12720
22/10/2022,40300,31750,13050,14750,62520,76830,42620,159840,15470,,19170,32910,12720
23/10/2022,40300,31750,13050,14750,60290,74660,42620,159840,15470,,19170,32720,12720
24/10/2022,39890,31280,13050,14750,58450,74660,42620,159840,15470,,19170,32720,12720
25/10/2022,39890,31280,13050,14750,60410,73040,42620,161080,15470,,19170,32510,12720
26/10/2022,40300,31280,13050,14750,61190,73040,42620,161080,15470,,19170,32510,12720
27/10/2022,40300,31280,13050,14750,60490,72210,42620,161080,15470,,19170,32320,12720
28/10/2022,40300,31280,13050,14750,61470,72210,42620,161440,15470,,18770,32320,12720
29/10/2022,40300,31110,13050,14750,63590,70850,42440,161080,15470,,18770,32420,12720
30/10/2022,40300,30880,13050,14750,60490,71660,42050,161440,15470,,18770,32420,12720
31/10/2022,39890,30880,13050,14750,60490,70740,42250,161080,15470,,18380,32710,12720
01/11/2022,39890,31110,13050,14750,62460,69100,42250,161080,15470,,18000,33140,12720
02/11/2022,40300,31110,13050,14750,61160,68080,42250,161440,15470,,18000,33140,12720
03/11/2022,40490,30880,13050,14750,59150,66890,41870,161080,15470,,18000,33140,12720
04/11/2022,40710,31110,13050,14750,64490,67660,41870,161440,15470,,18200,33180,12720
05/11/2022,40710,31110,13050,14750,62650,66660,42250,159840,15470,,18200,33180,12720
06/11/2022,41130,30880,13050,14750,62650,68750,42900,161440,15250,14000,18200,33180,12720
07/11/2022,41500,30880,13050,14750,60510,66810,43660,161440,15250,14000,18380,33180,12720
08/11/2022,40860,31110,13050,14750,59370,65080,43400,161080,15250,14000,18380,33370,12720
09/11/2022,40860,30880,13050,14750,59370,66050,43400,161080,15250,14000,18380,33370,12720
10/11/2022,41080,30880,13050,14750,58130,65080,44060,161080,15250,14000,18380,33370,12720
11/11/2022,41080,30880,13050,14750,57200,62940,43660,161080,15250,14000,18380,33370,12720
12/11/2022,41080,31110,13050,14750,55360,59400,44060,161440,15250,14000,18380,33570,12720
13/11/2022,41260,31110,13050,14750,55470,58450,44060,161080,15250,14000,18380,33570,12720
14/11/2022,42600,31110,13050,14750,55190,56120,44060,161080,15250,14000,18380,33370,12720
15/11/2022,42380,30880,13050,14750,55060,56850,43560,164950,15250,14000,18380,33180,12720
16/11/2022,41750,31100,13110,14980,57550,60280,46890,167480,15310,,18480,32740,12970
17/11/2022,43600,30880,13050,14750,60630,58060,43960,167480,15250,14000,18380,32860,12720
18/11/2022,43040,30880,13050,14750,60630,59180,44820,164950,15250,14000,18380,32660,12720
