Date,Harga Bahan Pangan Bawang Merah,Harga Bahan Pangan Bawang Putih Bonggol,Harga Bahan Pangan Beras Medium,Harga Bahan Pangan Beras Premium,Harga Bahan Pangan Cabai Merah Keriting,Harga Bahan Pangan Cabai Rawit Merah,Harga Bahan Pangan Daging Ayam Ras,Harga Bahan Pangan Daging Sapi Murni,Harga Bahan Pangan Gula Konsumsi,Harga Bahan Pangan Minyak Goreng Curah,Harga Bahan Pangan Minyak Goreng Kemasan Sederhana,Harga Bahan Pangan Telur Ayam Ras,Harga Bahan Pangan Tepung Terigu (Curah)
12/02/2022,26700,27480,9870,11250,28940,39140,29610,124920,14490,,20590,20520,8570
13/02/2022,27190,27630,9870,11250,28780,40930,29610,124920,14490,,21100,20600,8570
14/02/2022,28420,27810,9890,11250,29110,40930,29800,124920,14490,,20940,20520,8570
15/02/2022,29410,27630,9820,11250,32270,42680,29890,124920,14490,,20780,20350,8650
16/02/2022,30340,27560,9750,11260,34770,43000,29860,126180,14390,,21150,20540,8590
17/02/2022,29770,27630,9820,11250,34130,42770,29890,124920,14490,,20440,20320,8650
18/02/2022,29910,27630,9820,11250,33540,42140,29890,124920,14490,,20090,20320,8650
19/02/2022,31130,27560,9750,11260,36070,44530,29860,126180,14390,,20310,20680,8590
20/02/2022,30430,27630,9820,11250,36060,43660,29890,124920,14490,,20090,20320,8650
21/02/2022,31990,27810,9820,11250,35060,41410,29890,124920,14490,,19350,20140,8650
22/02/2022,30760,28530,9820,11250,36820,37540,29890,124920,14490,,19350,19880,8650
23/02/2022,33320,28700,9820,11250,37930,43090,30050,124920,14490,,19520,19530,8650
24/02/2022,32030,29040,9820,11250,38680,42720,30220,124920,14490,,19520,19850,8650
25/02/2022,32680,29040,9820,11250,38390,43570,30220,124920,14490,,19520,19850,8650
26/02/2022,32330,28700,9820,11250,38230,43570,30380,124920,14490,,19520,20000,8650
27/02/2022,32330,29040,9820,11250,38070,43940,30220,124920,14490,,19520,19790,8650
28/02/2022,33920,29040,9820,11250,39960,44910,30220,125900,14490,,19700,19630,8650
01/03/2022,33940,28700,9820,11250,38860,45000,28320,125900,14490,,19700,19630,8650
02/03/2022,33760,28300,9820,11250,38860,44400,30220,127420,14490,,19700,19790,8650
03/03/2022,35890,30380,9820,11250,39740,46180,30020,126940,14490,,19860,19530,8650
04/03/2022,34070,30550,9790,11210,39220,44940,30020,126940,14490,,19860,19360,8650
05/03/2022,35930,28300,9790,11210,39220,45910,29860,124920,14490,,19800,19530,8650
06/03/2022,35750,28300,9790,11210,39750,45850,29860,126940,14490,,19490,19530,8650
07/03/2022,36110,27980,9790,11210,39910,45850,30020,127900,14490,,19490,19500,8650
08/03/2022,35740,27980,9790,11210,39920,46570,30150,127900,14490,,19490,19870,8650
09/03/2022,36720,28300,9790,11210,39920,48570,30150,127500,14490,,19490,19870,8650
10/03/2022,36380,27980,9890,11370,40640,50220,30150,127500,14490,,19490,20140,8650
11/03/2022,34520,28300,9840,11310,40040,50930,30150,128510,14490,,19490,20420,8650
12/03/2022,34700,28300,9840,11310,39730,51630,30150,128510,14490,,19490,20420,8650
13/03/2022,34230,28300,9840,11290,40520,52660,30150,128510,14490,,19490,20420,8650
14/03/2022,34860,28300,9860,11390,41140,53450,30150,128510,14490,,19490,20420,8650
15/03/2022,34390,28470,9790,11310,43660,54230,30150,128900,14580,,19490,20240,8650
16/03/2022,34270,28170,9560,11170,43590,55360,30070,128630,14390,,19390,20220,8790
17/03/2022,35280,27810,9860,11310,43820,59650,30060,128900,14490,,19490,20360,8650
18/03/2022,33130,28470,9860,11310,44130,60080,30060,128900,14490,,19490,19670,8650
19/03/2022,33880,28140,9860,11310,44040,60080,30060,128900,14490,,19650,19590,8650
20/03/2022,33060,28870,9860,11310,44630,59280,29820,128900,14490,,20000,19770,8910
21/03/2022,31690,28210,10080,11350,42170,60780,30250,126580,14490,,20600,19230,9000
22/03/2022,33910,28140,9950,11310,43890,57930,30020,128900,14580,,20710,19770,8970
23/03/2022,33240,28700,9800,11230,43740,59040,30020,128900,14580,,20280,19940,8970
24/03/2022,33240,28700,9800,11230,44610,59830,30020,128900,14580,,20280,19940,8970
25/03/2022,33060,28870,9800,11230,42810,59650,30190,128900,14580,,20280,19790,8970
26/03/2022,33060,28700,9800,11230,42810,59650,30020,128900,14580,,18210,19790,8790
27/03/2022,32910,28700,9800,11230,43270,60230,30020,128900,14580,,17020,19710,8970
28/03/2022,32420,28530,9800,11230,44170,56950,30020,127940,14580,,20390,20360,8970
29/03/2022,33060,28700,9800,11230,43030,56050,30020,127940,14580,,21080,22000,8970
30/03/2022,33360,27980,9720,11230,43890,56750,30020,127940,14660,,21810,20560,8970
31/03/2022,32910,28300,9950,11230,44060,56620,30390,127940,14580,,22230,20730,8970
01/04/2022,32100,28320,9800,11230,46770,54900,30990,127940,14410,,22750,20760,9000
02/04/2022,32270,28810,9720,11230,47720,56160,31460,128900,14410,,22890,20760,9160
03/04/2022,32270,27400,9700,11230,47720,56160,31460,128900,14410,,22950,20920,9160
04/04/2022,31750,28570,9850,11170,54030,54820,30880,128630,14690,,23760,23680,9190
05/04/2022,31920,29220,9740,11230,59870,56390,30950,128900,14740,,22750,20580,9160
06/04/2022,31240,29360,9670,11230,58620,57350,30950,128900,14900,,22950,20420,9160
07/04/2022,31710,29360,9670,11230,59480,58850,30950,128900,14900,,22950,20400,9160
08/04/2022,31710,29190,9670,11230,53890,56880,30640,128900,14900,,22950,20400,9160
09/04/2022,30220,29860,9670,11230,55650,54450,31030,128900,14900,,23170,20400,9160
10/04/2022,29900,29690,9670,11230,53840,53950,30820,128900,14900,,22300,20450,9160
11/04/2022,29900,29220,9670,11230,53690,53230,31410,128900,14900,,21840,20240,9160
12/04/2022,29460,29690,9670,11230,54240,48860,31410,128900,14900,,22030,20250,9160
13/04/2022,29120,29690,9670,11230,53410,47400,31450,128900,14900,,22030,20270,9160
14/04/2022,29140,29830,9670,11230,54270,45670,31580,128900,14900,,23060,20300,9160
15/04/2022,28810,29510,9670,11230,51220,44360,31410,128900,14900,,22660,20300,9160
16/04/2022,28150,29510,9670,11230,48440,43550,31220,128900,14900,,22660,20300,9160
17/04/2022,28480,29510,9670,11230,46670,43550,31030,128900,14900,,22530,20440,9160
18/04/2022,28480,28380,9670,11230,43660,40630,31030,128900,15080,,22530,20610,9160
19/04/2022,28650,29680,9670,11230,43360,41180,31030,128900,15080,,22530,21460,9160
20/04/2022,27460,29740,9670,11290,42510,35570,31030,128900,15080,,22830,21460,9160
21/04/2022,27960,29700,9670,11120,41960,36630,31200,128900,15080,22320,27130,22200,9160
22/04/2022,28750,29360,9670,11280,41060,36360,31410,128900,15080,21620,27480,22350,9160
23/04/2022,28090,29700,9670,11360,42650,36360,31220,128900,15080,22210,28610,22490,9160
24/04/2022,28260,28810,9670,11360,42140,36360,31410,128900,15080,21020,28280,22150,9160
25/04/2022,28590,29360,9670,11360,42140,35440,31220,128900,15080,21240,28630,22660,9160
26/04/2022,27960,28790,9670,11360,39380,32600,31580,128900,15160,19890,28280,22660,9160
27/04/2022,27700,28760,9670,11360,39790,33590,31870,128900,15160,20220,28250,22910,9320
28/04/2022,29820,28760,9670,11320,41600,36200,32780,132940,15160,19830,28280,22760,9320
29/04/2022,30920,28630,9670,11350,42980,36640,33300,136940,15160,20180,27950,22940,9320
30/04/2022,30920,29760,9740,11320,43940,36710,34480,138990,15160,20290,27290,24540,9320
01/05/2022,31720,29630,9740,11320,44440,36790,38850,141950,15160,20320,27430,24530,9320
02/05/2022,30000,30940,10490,12000,41830,39690,33470,135000,15490,22360,27930,23490,9490
03/05/2022,30860,29560,10040,11370,46260,38060,36150,130000,15330,21940,28600,23500,9650
04/05/2022,31380,28460,9660,11270,46840,34500,34820,130000,15000,20220,28170,23200,9490
05/05/2022,31110,29280,9670,11320,43330,35580,34880,134910,15160,19970,26740,23460,9140
06/05/2022,30300,28940,9670,11320,44300,33880,34030,132860,15160,19700,26920,23700,9140
07/05/2022,29810,28630,9670,11320,42890,34420,33520,128980,15000,19530,26760,23700,9140
08/05/2022,31770,28310,9670,11320,38140,34420,33850,127980,15000,19190,27430,23230,9140
09/05/2022,32300,29300,9670,11320,39130,34420,34650,127980,15000,19700,26540,22570,9140
10/05/2022,32810,28650,9670,11320,33670,31120,34650,127980,15000,19190,27570,22870,9140
11/05/2022,34540,28810,9670,11320,34550,31740,35030,127980,15000,18980,27570,22730,9140
12/05/2022,34880,28630,9670,11320,33020,30970,33390,127980,15000,18470,27570,22870,9140
13/05/2022,35360,28980,9670,11320,32290,28310,33210,127980,15000,18310,27590,22870,9140
14/05/2022,35360,28980,9670,11320,32290,28060,32890,127980,15000,18470,27590,22210,9140
15/05/2022,35360,28630,9670,11320,32290,28060,32890,127980,15000,18150,27590,22570,9140
16/05/2022,35020,28310,9670,11320,32470,29300,32890,127980,15000,18470,27500,22570,9140
17/05/2022,34130,29550,9670,11320,32650,29300,32400,127980,15000,17910,27430,22740,9140
18/05/2022,35020,30140,9670,11320,33500,28230,32400,127980,15000,17580,27430,22570,9140
19/05/2022,35020,29560,9670,11320,33500,27510,32900,127980,15000,17580,27430,22570,9140
20/05/2022,34720,29370,9670,11320,33130,26600,32900,127980,15000,18210,27100,23160,9140
21/05/2022,34540,29370,9630,11270,33130,27290,33400,127980,15000,17660,27010,23170,9140
22/05/2022,34540,29370,9630,11270,33660,29720,33400,127980,15000,17660,27010,23330,9140
23/05/2022,34980,29370,9630,11350,33100,27910,33060,127980,14920,17660,26830,23110,9140
24/05/2022,35280,29370,9630,11350,32580,27910,33370,125940,14920,17660,26910,23480,9140
25/05/2022,35280,29370,9630,11350,31750,27200,33400,127980,14920,17460,26830,24070,9140
26/05/2022,35280,29370,9630,11270,31580,27910,33400,127980,14920,17460,26830,24250,9140
27/05/2022,35280,29370,9680,11780,31580,27070,33730,127980,14920,17460,25540,24250,8980
28/05/2022,35830,27970,9470,11230,32320,26520,34530,127480,14900,17410,27100,24500,9190
29/05/2022,35360,29190,9630,11270,31220,26390,33730,127980,14920,17660,26910,23760,8980
30/05/2022,34460,29040,9630,11270,30290,26390,33730,127980,14920,17660,27100,23390,8980
31/05/2022,34170,29040,9630,11270,30290,26730,33390,127980,14920,17660,27450,25360,8980
01/06/2022,34170,28680,9630,11270,30390,29660,33570,128950,14920,17660,26910,23920,8980
02/06/2022,35060,29010,9600,11270,29720,28600,34140,127980,14560,17590,26910,23920,8980
03/06/2022,35060,29160,9630,11270,29720,30430,33550,127980,14920,17660,26660,24490,8980
04/06/2022,35070,28110,9560,11130,28990,28530,33480,127980,14900,17230,26140,25020,8790
05/06/2022,35480,28600,9630,11420,32220,33880,33610,127980,14920,17660,26750,24490,8980
06/06/2022,34580,29340,9630,11270,32670,34550,33700,128730,14920,17590,26750,24740,8980
07/06/2022,34900,29340,9600,11270,33400,38960,33700,128730,14830,17590,26920,24740,9140
08/06/2022,36310,27950,9630,11270,35040,47620,34050,129950,14830,17500,26580,24780,9140
09/06/2022,37320,27950,9630,11270,35040,53890,34640,129950,14830,17500,26580,24780,9140
10/06/2022,,,,,,,,,,,,,
11/06/2022,,,,,,,,,,,,,
12/06/2022,,,,,,,,,,,,,
13/06/2022,,,,,,,,,,,,,
14/06/2022,,,,,,,,,,,,,
15/06/2022,,,,,,,,,,,,,
16/06/2022,,,,,,,,,,,,,
17/06/2022,,,,,,,,,,,,,
18/06/2022,,,,,,,,,,,,,
19/06/2022,,,,,,,,,,,,,
20/06/2022,,,,,,,,,,,,,
21/06/2022,,,,,,,,,,,,,
22/06/2022,,,,,,,,,,,,,
23/06/2022,,,,,,,,,,,,,
24/06/2022,,,,,,,,,,,,,
25/06/2022,,,,,,,,,,,,,
26/06/2022,,,,,,,,,,,,,
27/06/2022,,,,,,,,,,,,,
28/06/2022,,,,,,,,,,,,,
29/06/2022,,,,,,,,,,,,,
30/06/2022,,,,,,,,,,,,,
01/07/2022,,,,,,,,,,,,,
02/07/2022,,,,,,,,,,,,,
03/07/2022,,,,,,,,,,,,,
04/07/2022,,,,,,,,,,,,,
05/07/2022,,,,,,,,,,,,,
06/07/2022,,,,,,,,,,,,,
07/07/2022,,,,,,,,,,,,,
08/07/2022,,,,,,,,,,,,,
09/07/2022,,,,,,,,,,,,,
10/07/2022,,,,,,,,,,,,,
11/07/2022,,,,,,,,,,,,,
12/07/2022,,,,,,,,,,,,,
13/07/2022,,,,,,,,,,,,,
14/07/2022,66200,26810,9560,11310,63160,69360,33870,129960,14830,16990,25590,25850,9490
15/07/2022,67480,26810,9670,11310,65000,67780,33870,129960,14830,16990,25430,25850,9300
16/07/2022,66560,27290,9600,11310,62160,69000,33870,129960,14830,16800,25430,25850,9490
17/07/2022,67030,28000,9600,11220,59400,69360,33870,129960,14830,16630,25430,25850,9300
18/07/2022,67330,28690,9600,11220,57110,68450,33540,129960,14830,16630,25070,25850,9490
19/07/2022,69080,27830,9600,11220,55310,69360,33870,129960,14830,16630,24870,26020,9490
20/07/2022,70400,26470,9600,11220,53290,58820,33220,129960,14830,16630,24370,25760,9490
21/07/2022,72100,26780,9600,11220,48300,51950,32550,129960,14830,16310,22590,25580,9490
22/07/2022,71270,26280,9600,11220,48300,52350,33040,129960,14830,16310,23800,25760,9490
23/07/2022,71530,26950,9520,11070,46400,52610,32660,129960,14790,15660,22840,26030,9390
24/07/2022,71270,26610,9670,11310,46660,52170,32560,129960,14830,16310,23080,25850,9490
25/07/2022,69270,27260,9600,11220,46790,51530,33010,129960,14830,16140,23630,26570,9490
26/07/2022,68420,27260,9600,11220,46790,49970,33010,129960,14830,16140,23080,26240,9490
27/07/2022,67010,27260,9600,11220,44720,49090,33010,129960,14830,16310,22420,26240,9490
28/07/2022,67180,27260,9600,11140,45610,49030,33010,129960,14830,15810,21730,26570,9490
29/07/2022,62790,27260,9600,11220,44810,45900,32520,128950,14830,15640,21150,26740,9490
30/07/2022,61490,26920,9810,11220,43940,46730,32520,129960,14830,14710,20610,26480,9490
31/07/2022,58350,27440,9600,11220,42620,46110,32170,129960,14830,15460,20610,26610,9490
01/08/2022,52980,27090,9600,11220,37700,43100,32170,128950,14830,15460,20610,26500,9490
02/08/2022,49790,27440,9600,11220,39650,41720,31400,128950,14830,15290,20610,26670,9490
03/08/2022,49790,27600,9630,11220,38780,40960,31050,128950,14830,14570,18640,26610,9490
04/08/2022,48350,27770,9630,11170,38400,41890,31050,128950,14830,14570,18640,27100,9490
05/08/2022,46980,27770,9630,11220,38400,43940,31050,128950,14830,15020,20070,27110,9490
06/08/2022,46400,27720,9470,11270,36980,40820,31520,127480,14790,14490,18340,27980,9770
07/08/2022,46790,27250,9630,11220,38400,43940,30730,128950,14830,14570,18280,27460,9490
08/08/2022,46980,27090,9630,11220,39650,43180,30320,128950,14830,14570,18090,27460,9640
09/08/2022,45980,26780,9630,11220,40690,42320,30320,128950,14830,14570,17910,27460,9640
10/08/2022,44720,27290,9630,11220,38160,44800,30320,128950,14830,14740,18110,27460,9640
11/08/2022,44270,27150,9470,11270,39200,46900,30800,127480,14790,14690,17900,27980,9770
12/08/2022,44390,26780,9630,11220,39020,47110,30320,128950,14830,14910,17940,27640,9450
13/08/2022,42430,25740,9660,11090,38690,46950,29320,129940,14740,14740,16460,27710,9970
14/08/2022,42340,26170,9560,11170,37920,46560,30380,129950,14790,14790,17120,27570,9770
15/08/2022,42900,26470,9630,11220,38830,49190,30680,128950,14830,14830,17600,27980,9640
16/08/2022,42070,26470,9630,11220,38700,46570,30680,128950,14830,14830,17600,28480,9640
17/08/2022,42070,26300,9630,11220,40600,49190,30680,128950,14830,14830,17600,28650,9640
18/08/2022,43620,26300,9630,11220,39200,47320,30110,128950,14830,14830,17600,29070,9640
19/08/2022,43270,26300,9670,11260,37640,47870,30500,128950,14830,14830,17600,28980,9790
20/08/2022,42900,26810,9670,11260,39060,48050,30680,128950,14830,14830,17600,28650,9790
21/08/2022,42900,28210,9700,11260,40790,47950,32420,128950,14830,14830,17600,29200,9790
22/08/2022,41580,26810,9700,11260,41980,49010,30300,128950,14830,14660,17570,29880,9790
23/08/2022,41580,26810,9700,11260,41300,49010,29970,128950,14830,14660,17420,29880,9790
24/08/2022,41680,26810,9700,11260,40580,48490,30170,126900,14830,14830,17260,30220,9790
25/08/2022,39060,26570,9710,11210,38600,47820,30230,129950,14790,14790,17120,30660,9960
26/08/2022,39640,26130,9860,11260,40380,47100,30270,128950,14570,14830,17430,31140,9600
27/08/2022,39640,26430,9860,11260,39600,45620,30360,128950,14830,14830,17430,31040,9790
28/08/2022,39100,26130,9860,11260,38640,45600,30170,128950,14830,14830,17430,30450,9790
29/08/2022,39100,26130,9860,11260,37460,45600,30660,128950,14830,14830,17430,31370,9790
30/08/2022,37650,25960,9860,11210,38310,45900,29910,129950,14830,14830,17430,31370,9790
31/08/2022,37650,26460,9860,11290,38310,45900,30480,126180,14830,14830,17430,31370,9790
01/09/2022,37460,26460,9860,11290,38870,46360,30480,126180,14830,14830,17430,32180,9790
02/09/2022,37460,26460,9780,11210,39580,46360,30480,126180,14830,14830,17430,30400,9790
03/09/2022,36980,26160,9900,11210,41080,48590,29650,124930,14790,14790,16950,30030,9960
04/09/2022,37150,26630,9780,11210,40000,47040,30290,126180,14830,14660,17430,29680,9790
05/09/2022,37150,26630,9780,11210,40290,46480,30290,126180,14830,14660,17430,29680,9790
06/09/2022,35710,26630,9780,11210,45010,47400,30080,126180,14830,14660,17430,29510,9790
07/09/2022,36020,27320,9780,11210,49660,49600,31760,126180,14830,14660,17430,28900,9790
08/09/2022,36200,25960,9780,11210,50650,49600,30350,126940,14830,14660,17430,28970,9970
09/09/2022,36200,25960,9780,11210,53340,51130,30350,126940,14830,14660,17430,28970,9970
10/09/2022,36590,25790,9780,11210,53340,51330,30350,126940,14830,14660,17430,28970,9970
11/09/2022,37580,25950,9730,11060,54140,55150,29500,126940,14790,14590,17310,29360,9960
12/09/2022,37720,26080,9780,11210,53950,53270,30360,126940,14830,14830,17430,30060,10140
13/09/2022,36770,26080,9780,11210,53430,53450,30360,126940,14830,14830,17430,29300,10140
14/09/2022,36590,27590,9930,11370,53430,56710,30010,127980,14830,15290,17430,29300,10140
15/09/2022,36770,27780,9930,11420,53430,56100,30480,127980,14830,14830,17430,29470,10320
16/09/2022,36750,28590,9990,11310,53880,58350,29240,127980,14790,14790,17120,28750,10390
17/09/2022,36450,27640,9990,11420,54070,56670,30310,127980,14990,14830,17260,28960,10140
18/09/2022,35740,27640,9990,11420,53390,55770,30310,127980,14830,14830,17430,28460,10320
19/09/2022,35570,27810,9990,11420,53390,55370,30470,127980,15000,14830,17430,28460,10140
20/09/2022,35270,27810,9990,11420,51630,52260,30310,127980,15000,14830,17260,28460,10320
21/09/2022,35270,27120,10150,11420,48840,51670,30120,127980,15000,14830,17260,28540,10320
22/09/2022,35800,27470,10090,11500,48440,51670,30120,127980,15000,14990,17260,28670,10320
23/09/2022,37150,27570,9990,11310,46130,51500,29220,127980,15000,14990,17120,27970,10390
24/09/2022,36280,26950,10150,11500,47300,50440,29670,127980,15000,14990,17260,27960,10320
25/09/2022,36280,27300,10150,11500,46670,50230,29910,127980,15000,14990,17260,27930,10140
26/09/2022,36280,27300,10150,11500,45720,51030,29700,127980,15000,14990,17260,27770,9950
27/09/2022,37980,27300,10150,11500,45590,47540,29700,127980,15000,14660,17100,27140,10320
28/09/2022,37800,27120,10150,11500,42400,50520,29640,127980,15080,14660,17260,26820,10320
29/09/2022,37800,27300,10150,11500,40960,50720,29640,127980,15080,14660,17100,26640,10320
30/09/2022,37800,27300,10150,11500,39280,48860,29640,127980,15080,14660,17100,26480,10320
01/10/2022,37150,25980,9990,11400,39140,46900,30310,128730,15100,15130,17750,26370,10390
02/10/2022,37980,27300,10070,11420,40310,49430,29640,127980,15080,14660,17100,26480,10320
03/10/2022,37800,27300,10150,11500,39230,49050,29640,127980,15080,14660,17100,26480,10320
04/10/2022,37240,27120,10150,11500,39230,49840,29640,127980,15080,14660,17100,25940,10320
05/10/2022,36860,26950,10150,11500,38040,49120,29640,127980,15080,14660,16920,25580,10320
06/10/2022,35930,25960,10150,11500,35730,46290,29200,127980,15080,14660,17100,25430,10320
07/10/2022,33600,26740,10180,11500,33980,43310,29280,127480,15000,14590,17120,25870,10390
08/10/2022,33600,26740,10180,11500,33980,42690,29280,127480,15000,14590,17340,26440,10390
09/10/2022,35900,27460,10150,11500,36410,45180,29310,127980,15080,14660,17100,26380,10320
10/10/2022,35490,27460,10150,11500,37000,48200,29400,127980,15080,14660,17100,26380,10320
11/10/2022,36060,26950,10210,11500,35730,47080,29660,127980,15080,14660,17100,26720,10320
12/10/2022,36060,27290,10150,11500,34390,46520,29560,127980,15080,14660,17100,26720,10320
13/10/2022,36060,27290,10150,11500,34390,45500,32190,127980,15080,14660,17100,26720,10320
14/10/2022,35490,27120,10150,11500,34390,45320,29470,127980,15080,14660,17100,27830,10320
15/10/2022,35590,25770,9990,11400,35340,41720,30220,128730,15100,14590,17550,27070,10390
16/10/2022,35490,26430,10150,11500,36080,44480,29470,127980,15080,13700,17100,26880,10320
17/10/2022,35380,26370,9990,11400,35340,45450,30220,128730,15100,14590,17550,26800,10390
18/10/2022,36870,26940,10150,11500,34000,45510,29660,127980,15080,14660,17100,26490,10320
19/10/2022,32950,27640,10150,11500,32870,42120,29230,127980,15000,14490,16450,26770,10320
20/10/2022,33330,27570,9990,11310,31470,42330,28200,127980,15000,14580,16340,26340,10390
21/10/2022,33280,27120,10150,11500,31880,41740,29230,127980,15000,14490,16450,26740,10320
22/10/2022,32920,26950,10040,11480,30860,37020,28920,126980,15000,14490,16450,26070,10320
23/10/2022,32920,26950,10200,11480,31730,37020,28920,126980,15000,13540,16450,26620,10320
24/10/2022,32920,26950,10200,11480,32360,34240,28920,126980,15000,14410,16450,26460,10320
25/10/2022,32600,26950,10150,11480,30980,35450,28750,126980,15000,14490,16450,26150,10320
26/10/2022,32600,26760,10200,11480,28650,34920,28930,127980,15000,14310,16450,26410,10320
27/10/2022,32810,26430,10200,11480,29190,34920,28930,127980,15000,14490,16450,26910,10320
28/10/2022,32960,26430,10200,11480,29000,35040,29120,127980,15000,14490,16370,26750,10320
29/10/2022,32960,25940,10200,11480,29760,34270,29120,127980,15000,14490,16370,26850,10320
30/10/2022,35000,26170,10060,11260,28520,33910,28210,128730,15000,14490,16580,26950,10490
31/10/2022,32960,25940,10200,11480,28440,32400,29120,127980,15000,14490,16540,26520,10320
01/11/2022,33780,26890,10200,11550,27400,33790,29120,127980,15000,14490,16370,26330,10320
02/11/2022,32920,26890,10200,11480,25420,32560,29120,127980,15000,14490,16370,26610,10320
03/11/2022,32920,26890,10200,11480,27070,32560,29120,127980,15000,14490,16370,26520,10320
04/11/2022,33250,26890,10200,11480,27270,32930,29120,127980,15000,14490,16370,26520,10320
05/11/2022,33250,26580,10200,11480,26080,32210,29120,127980,15000,14490,16370,26520,10320
06/11/2022,33250,26580,10200,11500,25300,32400,29120,127980,15000,14490,16370,26520,10320
07/11/2022,33250,26760,10200,11480,26080,32780,29120,127980,15000,14490,16540,26520,10320
08/11/2022,35850,26940,10200,11480,23810,33520,29120,127980,15000,14490,16540,26350,10320
09/11/2022,35060,25760,10240,11480,24430,33520,29120,127980,15000,14490,16540,26350,10320
10/11/2022,36160,26940,10250,11480,24430,33520,29120,127980,15000,14490,16540,26350,10320
11/11/2022,35360,27550,10250,11480,24430,33720,29120,127980,15000,14490,16540,26350,10320
