Date,Harga Bahan Pangan Bawang Merah,Harga Bahan Pangan Bawang Putih Bonggol,Harga Bahan Pangan Beras Medium,Harga Bahan Pangan Beras Premium,Harga Bahan Pangan Cabai Merah Keriting,Harga Bahan Pangan Cabai Rawit Merah,Harga Bahan Pangan Daging Ayam Ras,Harga Bahan Pangan Daging Sapi Murni,Harga Bahan Pangan Gula Konsumsi,Harga Bahan Pangan Minyak Goreng Curah,Harga Bahan Pangan Minyak Goreng Kemasan Sederhana,Harga Bahan Pangan Telur Ayam Ras,Harga Bahan Pangan Tepung Terigu (Curah)
03/02/2022,23180,23640,10020,11340,24310,26670,33530,110740,13390,,18500,19340,8490
04/02/2022,24450,23580,10020,11350,24250,29150,33480,111650,13380,,18580,19240,8450
05/02/2022,24600,23750,10020,11210,25900,33510,33230,112070,13310,,18000,19200,8270
06/02/2022,24770,23780,10020,11280,26250,35270,33040,111980,13350,,17900,19660,8340
07/02/2022,26150,23770,9980,11350,25980,34580,32960,111490,13340,,17670,19270,8450
08/02/2022,27240,23720,9960,11300,27130,34340,32500,111700,13370,,16970,19060,8480
09/02/2022,27360,23850,10050,11360,27260,34170,32410,111850,13330,,17320,19080,8380
10/02/2022,28490,23760,10010,11370,27310,34220,32270,111210,13320,,16860,19130,8480
11/02/2022,29260,23850,10080,11320,27970,34560,32520,111890,13300,,17020,19550,8470
12/02/2022,28530,23840,9950,11290,28590,34220,32390,111170,13320,,17150,19150,8360
13/02/2022,29030,23650,9940,11280,28440,34000,32430,111240,13390,,16900,19140,8240
14/02/2022,29580,24050,10030,11330,28710,34620,32420,111940,13390,,17240,19070,8420
15/02/2022,30420,23980,9940,11260,30080,35610,32170,112350,13440,,17570,19000,8540
16/02/2022,30730,23970,9940,11300,30660,39440,32210,112620,13450,,17570,18910,8500
17/02/2022,31110,24090,9990,11260,31130,38990,32010,111770,13350,,17800,19650,8530
18/02/2022,31990,23970,9970,11310,31280,39470,31980,111570,13360,,17420,19330,8550
19/02/2022,31720,24480,9980,11260,31520,40060,32070,112110,13390,,17530,19730,8560
20/02/2022,31690,24290,9890,11250,30810,39960,31940,111770,13380,,17450,19880,8630
21/02/2022,32590,23960,9980,11360,32000,39640,31480,111950,13340,,17430,20080,8350
22/02/2022,32060,24310,10070,11330,31580,42270,31450,112050,13360,,17570,20270,8440
23/02/2022,32050,23840,10050,11310,31600,43820,31090,111900,13380,,17400,20460,8510
24/02/2022,32220,23850,10020,11230,31740,44590,31000,111860,13310,,17240,20540,8530
25/02/2022,32360,23930,10080,11300,32150,44930,31520,112900,13370,,16800,20590,8580
26/02/2022,32180,24090,10000,11220,32170,45610,31740,112730,13360,,17290,20620,8520
27/02/2022,32310,24190,10020,11220,32220,47480,31990,112590,13340,,17210,20710,8530
28/02/2022,32580,24240,10020,11260,33090,48490,32360,113040,13390,,17370,20560,8550
01/03/2022,32150,24140,10010,11270,35100,51570,31880,112770,13340,,17110,20550,8590
02/03/2022,32340,23950,10100,11280,35620,53940,32460,113200,13400,,16910,20760,8520
03/03/2022,32520,24010,10030,11260,35210,53590,32180,113110,13360,,16900,20980,8580
04/03/2022,33500,24390,9980,11200,38240,52810,32320,112910,13320,,16920,21450,8520
05/03/2022,33410,24580,10050,11230,39310,55660,32820,113640,13370,,17210,21830,8600
06/03/2022,32600,24310,10000,11220,39210,57330,32960,112840,13310,,17130,22120,8610
07/03/2022,33150,24150,10120,11310,40460,58950,32670,113430,13360,,17020,22700,8610
08/03/2022,32700,24260,10070,11330,41770,59400,32890,113920,13350,,16900,23250,8610
09/03/2022,31980,24260,10080,11340,42120,57630,33350,113900,13400,,16660,23240,8550
10/03/2022,32000,24190,10110,11370,40910,52250,32700,112560,13290,,16950,23270,8620
11/03/2022,32090,24380,10100,11360,42100,52070,32950,113320,13280,,16920,23350,8660
12/03/2022,30410,24580,9950,11200,41550,54190,33250,113640,13360,,16880,23470,8490
13/03/2022,31230,24500,10070,11270,40750,52850,33350,114120,13320,,17070,23280,8640
14/03/2022,30520,25020,10040,11330,40580,49610,33250,113920,13350,,17010,23420,8590
15/03/2022,30700,24940,10040,11340,40370,49620,33170,113440,13430,,17120,23300,8640
16/03/2022,30350,25050,10080,11370,39710,47670,33200,113950,13440,,16910,23170,8610
17/03/2022,29650,25430,10030,11340,39150,48160,33360,113350,13530,,18160,23180,8590
18/03/2022,29100,25520,10050,11330,40690,49280,33400,113290,13650,,19430,23070,8610
19/03/2022,29770,25630,10110,11340,40030,48840,33650,112990,13580,,20260,23230,8400
20/03/2022,28980,25790,10100,11340,39180,48730,33680,113190,13670,,20180,23160,8520
21/03/2022,28290,26330,9990,11330,38650,48850,33880,113260,13850,,20820,23800,8560
22/03/2022,29120,26070,10080,11360,40080,47240,33720,114300,13660,,21480,23300,8660
23/03/2022,29000,26310,10080,11370,40100,45270,33550,113370,13730,,21620,23120,8690
24/03/2022,28430,26110,10100,11380,40140,44950,33700,112970,13770,,21570,23320,8830
25/03/2022,28180,26100,10080,11430,39030,43610,33680,113490,13700,,21460,23450,8760
26/03/2022,28440,26160,9950,11310,39380,43830,33950,113690,13800,,21240,23640,8670
27/03/2022,28510,26600,10060,11370,37910,43810,33850,112850,13760,,21070,23650,8770
28/03/2022,28320,26000,10100,11380,38450,42490,34240,113310,13760,,21260,24000,8760
29/03/2022,27160,26020,10070,11390,38640,40930,34190,112870,13760,,21500,24140,8770
30/03/2022,27880,26210,10030,11350,38010,41980,34350,113290,13810,,21560,24110,8800
31/03/2022,28270,26250,10040,11320,37830,41620,34700,113480,13830,,22110,24270,8750
01/04/2022,28230,26430,10030,11310,37500,41540,35380,113930,13940,,22270,24380,8700
02/04/2022,28530,26240,10140,11400,36420,39840,35700,114220,13860,,21680,24460,8720
03/04/2022,28060,25840,10040,11320,38100,39420,35590,113960,13790,,21960,24300,8810
04/04/2022,28320,25900,10060,11310,37850,39560,36430,116080,13880,,22260,24240,8780
05/04/2022,28250,25960,10060,11320,38860,39470,36600,115000,13880,,22430,23860,8820
06/04/2022,28050,25770,10070,11310,38680,40270,36620,115320,13850,,22300,23930,8690
07/04/2022,28000,25820,9980,11330,37590,38530,36590,115170,13840,,22520,23760,8820
08/04/2022,27950,25710,10060,11320,36740,34520,36340,115390,13820,,22330,23720,8820
09/04/2022,28030,25870,10080,11330,33080,32950,35900,115760,13830,,22470,23790,8790
10/04/2022,28160,25720,10090,11340,35930,31950,36390,115820,13890,,22600,23810,8830
11/04/2022,27750,25890,10110,11360,34820,31260,36030,115450,13880,,22380,23700,8880
12/04/2022,27480,25440,10010,11370,30340,27100,35830,115340,13920,,22530,23960,8840
13/04/2022,27460,25450,10000,11320,30560,27970,35680,115630,13950,,22450,23710,8900
14/04/2022,27000,25180,10040,11360,26950,25270,35410,115510,13830,,22290,23520,8750
15/04/2022,26790,25300,10100,11380,28200,26190,35710,115710,13890,,22330,23500,8830
16/04/2022,26790,25040,10100,11320,26860,25680,35370,116140,13810,,21670,23480,8720
17/04/2022,26190,25080,9980,11290,27160,25490,35820,117130,13900,,22370,23510,8960
18/04/2022,26550,25110,9990,11380,27020,24910,35410,117200,13790,,22030,23470,8740
19/04/2022,26550,24780,10020,11390,26340,24080,35120,115890,13830,,21610,23250,8840
20/04/2022,26360,25690,10050,11370,26610,24580,35550,116320,13790,,22250,23610,8790
21/04/2022,26750,25290,10030,11410,26930,24470,35510,116570,13830,17820,24250,23850,8840
22/04/2022,26960,25060,10080,11420,27230,23990,35870,115530,13810,17960,24260,24080,8850
23/04/2022,27070,24870,10070,11460,27300,23420,35930,116580,13820,17510,24520,24240,8990
24/04/2022,27280,25060,10060,11430,27760,23690,36100,116820,13850,17710,24540,24430,8910
25/04/2022,27450,25050,10010,11360,29620,23240,37000,117470,13850,17650,24270,24540,8900
26/04/2022,28320,25080,10050,11420,31770,23890,37380,117670,13760,17290,24200,24740,9000
27/04/2022,29330,24910,10010,11370,33680,25430,38220,118780,13900,17360,24150,25140,8860
28/04/2022,30220,24690,10060,11440,35750,27380,38850,120130,13890,17420,23820,25500,8910
29/04/2022,30770,24350,9990,11370,36030,27360,39890,121010,13930,17110,24300,25970,9010
30/04/2022,31030,24590,10070,11390,36850,26140,40310,120540,13890,17290,24150,25850,8910
01/05/2022,31770,24950,10070,11410,36820,27330,41180,124380,13940,17120,23730,26170,8900
02/05/2022,30660,24880,10000,11500,37030,27700,39660,124420,13790,16950,24360,25780,8960
03/05/2022,31350,25250,10040,11390,36380,27380,39770,125640,13880,17010,24220,25950,8850
04/05/2022,32050,25380,10040,11360,37500,29030,41160,125120,13850,16900,24170,26130,9040
05/05/2022,32950,25030,10110,11430,36950,28380,41330,124080,13860,16840,24170,26090,8980
06/05/2022,32130,24540,10070,11330,38010,29420,40380,124790,13880,16910,24120,25900,9040
07/05/2022,31910,24810,10040,11390,37080,28480,40150,124160,13860,17040,24090,25720,8970
08/05/2022,31640,24430,10050,11400,36140,27180,39770,123670,13850,16720,24160,25710,9050
09/05/2022,31990,23840,10040,11380,32430,26290,38940,119700,13760,16800,24110,25160,8950
10/05/2022,31790,23560,10050,11370,31150,25120,38290,117580,13820,16820,24120,25290,9060
11/05/2022,32160,23330,10030,11360,31500,25380,37690,118180,13810,16920,24220,25090,9070
12/05/2022,32140,23470,9960,11270,31130,25450,36980,118310,13780,16720,24120,25080,8920
13/05/2022,32240,23360,10020,11350,31720,25370,36450,118420,13790,16710,23990,25100,8990
14/05/2022,32390,23480,10000,11410,30460,26540,35870,117650,13810,16610,24110,25010,8940
15/05/2022,32830,23090,10020,11460,30880,27590,35400,117770,13800,16760,24310,25110,8960
16/05/2022,32690,23050,10000,11340,32800,27900,35520,116900,13770,16820,24200,25090,9040
17/05/2022,34140,22530,9990,11360,33550,32570,33370,117580,13740,16590,24010,24970,8980
18/05/2022,34640,23500,10020,11380,35310,34400,32880,116910,13740,16850,23960,25330,8950
19/05/2022,34740,23310,10030,11370,38740,37100,32970,117210,13720,16690,24270,25440,9030
20/05/2022,35300,22670,10030,11390,40550,40440,32130,117320,13700,16570,23800,25820,8980
21/05/2022,35190,23220,10010,11320,40570,41970,32200,116250,13690,16640,23990,26030,9060
22/05/2022,35490,22990,10040,11410,39470,42060,31980,117650,13720,16670,24010,25850,8910
23/05/2022,35650,22280,10050,11400,41600,42850,31720,117160,13770,16710,24070,26380,9070
24/05/2022,35650,22350,10010,11340,41730,44540,31800,117500,13720,16520,24020,26290,9050
25/05/2022,35920,22280,10050,11360,42990,46040,31520,117990,13730,16590,23760,26550,9100
26/05/2022,36010,22640,9910,11350,42150,47940,30670,117500,13700,16750,24020,26410,9000
27/05/2022,36500,22640,9980,11310,42090,47980,31180,117100,13680,16220,23540,26690,8860
28/05/2022,36320,22240,9980,11350,42570,48070,31100,117300,13630,16180,23830,26590,8910
29/05/2022,35870,21920,10000,11410,45440,49290,31820,116880,13660,16250,23660,26690,9010
30/05/2022,36110,22360,9950,11340,44790,53870,31770,117860,13650,16370,23770,26780,8990
31/05/2022,36680,21970,9980,11320,48490,58520,32310,117060,13600,16370,23740,26840,8940
01/06/2022,36650,22230,9980,11380,49450,62460,32530,117890,13710,16040,23630,26900,9060
02/06/2022,36570,21390,9990,11410,52960,64770,33480,118090,13710,16390,23560,27160,8980
03/06/2022,36680,21490,9900,11260,51080,64340,32750,117120,13690,16160,23620,27050,8950
04/06/2022,37130,21510,10010,11420,53530,68510,33830,117420,13690,16160,23560,27250,8960
05/06/2022,36770,21390,9950,11310,55600,73900,33740,117500,13670,16170,23590,27190,9060
06/06/2022,37450,21350,9960,11330,57070,80500,34690,117310,13690,16190,23540,27560,8930
07/06/2022,38190,20480,9940,11330,59990,84440,34850,117280,13630,16100,23110,27800,9000
08/06/2022,38970,20380,9990,11290,63480,85720,35670,117580,13620,16110,23540,27820,8960
09/06/2022,39420,20310,9890,11380,63220,86340,35090,117570,13680,16470,23560,27800,9110
10/06/2022,,,,,,,,,,,,,
11/06/2022,,,,,,,,,,,,,
12/06/2022,,,,,,,,,,,,,
13/06/2022,,,,,,,,,,,,,
14/06/2022,,,,,,,,,,,,,
15/06/2022,,,,,,,,,,,,,
16/06/2022,,,,,,,,,,,,,
17/06/2022,,,,,,,,,,,,,
18/06/2022,,,,,,,,,,,,,
19/06/2022,,,,,,,,,,,,,
20/06/2022,,,,,,,,,,,,,
21/06/2022,,,,,,,,,,,,,
22/06/2022,,,,,,,,,,,,,
23/06/2022,,,,,,,,,,,,,
24/06/2022,,,,,,,,,,,,,
25/06/2022,,,,,,,,,,,,,
26/06/2022,,,,,,,,,,,,,
27/06/2022,,,,,,,,,,,,,
28/06/2022,,,,,,,,,,,,,
29/06/2022,,,,,,,,,,,,,
30/06/2022,,,,,,,,,,,,,
01/07/2022,,,,,,,,,,,,,
02/07/2022,,,,,,,,,,,,,
03/07/2022,,,,,,,,,,,,,
04/07/2022,,,,,,,,,,,,,
05/07/2022,,,,,,,,,,,,,
06/07/2022,,,,,,,,,,,,,
07/07/2022,,,,,,,,,,,,,
08/07/2022,,,,,,,,,,,,,
09/07/2022,,,,,,,,,,,,,
10/07/2022,,,,,,,,,,,,,
11/07/2022,,,,,,,,,,,,,
12/07/2022,,,,,,,,,,,,,
13/07/2022,,,,,,,,,,,,,
14/07/2022,63730,19130,9960,11320,86150,90020,39820,114890,13130,14370,21540,27550,9350
15/07/2022,63370,19120,9900,11280,80210,83970,38720,114430,13160,14340,21660,27480,9460
16/07/2022,63210,19200,9910,11370,80750,85270,38940,115100,13130,14340,21660,27510,9310
17/07/2022,62880,19160,9860,11250,77770,81460,38700,114770,13070,14310,21770,27700,9480
18/07/2022,59710,19530,9950,11340,76890,78010,38600,114430,13110,13920,21180,27590,9500
19/07/2022,58920,19750,9980,11320,74020,74690,38670,114260,13130,14020,20860,27530,9480
20/07/2022,58090,19430,9910,11310,74350,73310,38390,114510,13130,14100,21320,27550,9550
21/07/2022,55950,19530,9930,11280,73160,71420,38270,114790,13170,14120,20850,27420,9520
22/07/2022,54160,19600,9930,11220,74550,70530,38200,114130,13090,13980,20940,27440,9520
23/07/2022,50740,19400,9940,11330,73130,68060,38130,114550,13090,14040,20740,27400,9610
24/07/2022,49960,19470,9920,11320,70840,67860,38350,114650,13170,14030,21240,27520,9530
25/07/2022,45970,19940,9910,11240,69990,66070,38210,113360,13100,13820,20700,27470,9620
26/07/2022,43540,19960,9950,11270,69510,65690,37870,114160,13050,13820,20560,27190,9820
27/07/2022,42480,19950,9840,11170,70540,63210,38350,114200,13030,13730,20020,27240,9570
28/07/2022,39530,19920,9880,11250,65330,59960,37340,114700,13020,13580,19950,27020,9640
29/07/2022,39740,19880,9880,11220,67950,59680,37640,113890,13060,13620,20400,26790,9580
30/07/2022,39800,19970,9820,11250,63700,60230,37330,114340,12960,13460,19850,26790,9660
31/07/2022,38610,20190,9920,11290,66440,60760,37410,115630,13030,13650,19690,27120,9590
01/08/2022,36030,20020,9960,11310,66010,62460,36920,113730,13030,13730,19270,26760,9660
02/08/2022,35120,20010,9940,11250,65810,62830,36560,113660,13040,13690,19330,26710,9580
03/08/2022,,,,,,,,,,,,,
04/08/2022,33980,19980,9890,11250,63580,60650,35500,113950,13000,13640,19180,26380,9750
05/08/2022,33520,20050,9920,11240,63490,60320,35290,113710,13010,13560,18930,26500,9770
06/08/2022,33430,20290,9910,11300,61960,57900,35000,114620,13020,13680,19060,26280,9700
07/08/2022,33250,20040,9980,11280,61620,58860,35160,113900,12990,13760,19340,26250,9660
08/08/2022,32160,19980,9990,11300,60870,55410,34120,113820,12970,13540,18380,26260,9770
09/08/2022,31910,20290,9980,11340,62310,55360,33930,113580,13000,13600,18550,26130,9810
10/08/2022,31220,20150,9950,11320,61150,53310,33020,113450,12980,13620,18550,26150,9780
11/08/2022,31160,19830,9920,11260,60010,50750,32840,113520,13010,13500,18440,26530,9850
12/08/2022,31300,19760,9960,11340,58310,48530,32570,112850,12970,13560,18350,27440,9880
13/08/2022,30870,19810,9950,11300,56840,45820,31970,113790,12880,13470,18480,27860,9820
14/08/2022,30620,19810,9950,11320,56440,45410,31950,113560,12940,13510,18500,28000,9870
15/08/2022,30030,19780,10000,11340,56480,40990,31720,113650,12960,13490,18620,28630,9860
16/08/2022,29860,19670,9980,11350,54400,40570,31590,113600,12940,13500,18530,28820,9830
17/08/2022,29700,19790,9970,11350,52540,41270,31510,113100,12940,13500,18490,28920,9790
18/08/2022,29190,19650,10000,11330,51770,40610,32020,113880,12980,13470,18530,29030,9840
19/08/2022,29520,19880,10010,11380,53910,41120,32630,114910,12970,13470,18480,29270,9870
20/08/2022,28950,19540,9980,11350,50150,39860,32640,113190,12930,13400,18250,29360,9760
21/08/2022,28970,19610,10050,11420,51930,39720,33010,113480,13020,13450,18300,29400,9860
22/08/2022,27980,19520,10120,11440,50580,37490,33690,113610,13000,13420,18290,29400,9770
23/08/2022,28280,19740,10120,11410,48830,36090,33720,113170,12960,13590,18370,29400,10020
24/08/2022,27910,19550,10080,11440,47870,35710,33790,113840,12970,13480,17960,29450,9980
25/08/2022,27470,19320,10060,11400,49480,35220,33840,113610,12950,13520,18150,29580,9920
26/08/2022,27600,19410,10040,11400,49040,35160,33700,113850,12980,13310,17890,29580,9900
27/08/2022,27380,19420,10010,11360,48570,34670,33750,113400,12870,13440,18310,29630,9860
28/08/2022,26840,19530,10110,11450,49910,34780,33970,113920,12980,13520,18330,29810,9960
29/08/2022,27120,19420,10120,11430,48060,36660,33540,113970,13010,13540,18500,29460,9930
30/08/2022,26230,19500,10100,11450,48940,37310,33330,113130,12930,13540,18170,29240,10020
31/08/2022,26410,19540,10080,11460,49600,39090,33180,113930,12880,13430,18110,28920,10020
01/09/2022,26370,19590,10100,11450,49840,40170,32930,113860,12910,13480,18020,28860,9890
02/09/2022,26590,19620,10110,11450,51670,40740,33360,113490,12880,13410,18070,28640,9890
03/09/2022,26960,19690,10150,11500,51260,41870,33060,113920,12920,13310,17960,28510,10010
04/09/2022,26920,19690,10130,11540,53500,41950,33200,113580,12970,13650,18380,28330,9990
05/09/2022,28260,20000,10200,11520,57740,46650,33540,113840,13050,13430,18370,27840,10080
06/09/2022,28050,19970,10290,11600,60160,48780,33720,113480,12920,13400,18370,27540,10130
07/09/2022,29120,20240,10200,11510,63470,51430,33830,113730,13020,13500,18300,27440,10190
08/09/2022,29650,20480,10270,11580,63520,51870,33860,113100,12950,13480,18040,27640,10190
09/09/2022,29790,20440,10210,11550,61390,50980,33700,113850,12960,13440,18030,27580,10190
10/09/2022,29700,20310,10260,11550,61850,49670,33800,113550,13000,13480,18170,27460,10200
11/09/2022,29510,20510,10240,11630,60970,50830,33960,113720,12980,13480,18390,27630,10270
12/09/2022,29270,20340,10350,11680,60810,50810,33520,114060,13000,13480,17960,27370,10250
13/09/2022,29100,20250,10250,11580,59540,50540,33440,113580,13040,13440,18000,27100,10270
14/09/2022,29460,20370,10270,11570,60310,52340,33280,114210,13060,13380,17780,27080,10120
15/09/2022,29210,20060,10310,11560,55830,52470,33160,113110,12980,13480,18050,27110,10250
16/09/2022,28750,20080,10260,11620,54750,55350,32920,113920,12860,13390,18210,26900,10340
17/09/2022,28570,20100,10300,11650,54670,56780,33390,113780,12960,13480,17980,26890,10230
18/09/2022,28950,20340,10390,11710,54690,58340,33040,114300,12960,13420,18190,26650,10250
19/09/2022,28820,20260,10310,11630,54230,61020,33030,113890,12990,13570,17890,26540,10210
20/09/2022,28450,20230,10310,11630,53020,63390,32960,114100,13010,13360,17930,25970,10280
21/09/2022,28310,20040,10290,11650,50760,61070,32480,114320,12940,13290,17780,25840,10270
22/09/2022,28460,19970,10270,11640,51810,58470,31600,113910,12930,13350,17240,25310,10340
23/09/2022,28350,20210,10300,11630,50030,57720,32100,114350,12970,13370,18000,25410,10290
24/09/2022,27750,20020,10320,11660,48590,55730,31920,114310,12980,13220,17900,25180,10230
25/09/2022,27940,20070,10280,11660,49950,55570,32090,114320,12960,13260,17980,24950,10160
26/09/2022,27900,20360,10330,11700,47050,55380,32080,114020,12990,13370,17670,24440,10420
27/09/2022,27610,19820,10290,11680,47040,54330,32120,115030,12950,13110,17710,24070,10390
28/09/2022,27710,19740,10250,11570,44280,53680,32070,113870,12970,13480,17390,23990,10350
29/09/2022,27570,19750,10330,11650,43570,54340,31580,113610,12970,13430,17450,23620,10250
30/09/2022,27910,19730,10330,11710,43930,53890,30930,114240,13000,13160,17650,23570,10300
01/10/2022,27650,19900,10360,11670,44540,55210,30980,114350,12970,13230,17760,23390,10380
02/10/2022,28250,20330,10380,11730,45420,55190,31510,114420,13030,13210,17820,23570,10400
03/10/2022,28240,19940,10330,11730,45480,53910,30870,114100,13000,13160,16950,23560,10290
04/10/2022,28210,19990,10320,11720,45410,53700,30820,114470,13020,13200,17050,23430,10300
05/10/2022,27990,19830,10300,11730,45940,52590,30780,114450,13030,13130,16730,23320,10280
06/10/2022,28850,19870,10390,11780,45360,49850,30780,113520,13000,13050,16950,23300,10270
07/10/2022,28100,19590,10360,11760,43940,45000,30800,113840,12990,13070,16640,23320,10280
08/10/2022,28320,19650,10440,11740,43570,44140,31050,114370,12980,12980,16560,23470,10280
09/10/2022,28690,19640,10360,11790,43040,44170,30780,113770,12980,13120,16520,23710,10230
10/10/2022,29100,19710,10470,11850,43440,42610,30990,114530,12950,13050,16800,24360,10320
11/10/2022,29170,19750,10400,11810,43850,42240,30770,114350,12970,13080,16530,24740,10340
12/10/2022,29270,19670,10420,11790,42680,40950,30600,114280,12930,13280,16630,24900,10320
13/10/2022,29660,19670,10490,11860,43010,41260,30210,114310,12940,13110,16720,24770,10300
14/10/2022,29690,19710,10460,11800,42350,40370,30140,114110,12960,13180,16710,24670,10310
15/10/2022,29200,19720,10500,11830,40610,39320,30060,114360,12940,13140,16690,24720,10240
16/10/2022,29870,19700,10470,11890,40280,37940,30350,114340,12970,13110,16680,25180,10360
17/10/2022,29470,19760,10490,11810,36690,36700,29660,114570,12970,13200,16500,25210,10280
18/10/2022,29850,19760,10390,11800,35970,35850,29750,113300,12960,13200,16330,25490,10310
19/10/2022,30030,19520,10450,11860,35460,35460,29450,113900,12910,13220,16410,25510,10330
20/10/2022,29490,19640,10420,11780,34090,35660,29420,113350,12950,13290,16550,25280,10300
21/10/2022,29560,19700,10430,11850,34060,35290,29860,114020,12930,13460,16510,25430,10280
22/10/2022,29520,19760,10430,11810,32470,34130,30450,113860,12970,13450,16710,25550,10280
23/10/2022,29820,19580,10450,11790,32160,33550,30160,113890,12970,13420,16530,25720,10270
24/10/2022,29680,19680,10460,11840,32410,34340,30000,114280,12980,13680,16520,25770,10360
25/10/2022,29790,19550,10470,11820,31710,32680,30030,113750,13020,13780,16720,25700,10340
26/10/2022,29330,19270,10500,11850,31690,33400,29760,114720,12980,13850,16650,25640,10390
27/10/2022,29610,19610,10450,11770,32110,32880,30210,113390,12970,13990,16670,25590,10350
28/10/2022,30440,19450,10490,11840,32110,31300,30620,114270,12940,13990,16760,25620,10350
29/10/2022,30400,19340,10440,11820,32570,31450,30700,114110,12990,14050,16860,25730,10310
30/10/2022,30500,19700,10480,11850,32640,30400,30860,114750,12980,13860,16720,25800,10300
31/10/2022,30750,19320,10540,11830,30460,27610,30730,113150,12980,13830,16820,25690,10380
01/11/2022,31890,19540,10470,11810,31910,27870,31360,113680,12950,13730,16720,25520,10300
02/11/2022,32090,19360,10530,11870,31070,26720,30890,113580,12940,14130,16650,25650,10390
03/11/2022,33140,19510,10510,11820,30470,26250,31320,113260,12940,14140,17030,25530,10360
04/11/2022,33160,19320,10480,11820,29520,27100,31250,114280,12990,14210,16710,25830,10360
05/11/2022,32530,19230,10520,11840,28840,26630,31040,113790,12930,14230,16960,25780,10410
06/11/2022,32980,19410,10470,11760,28540,26780,30910,114010,13000,14140,17220,25680,10430
07/11/2022,33240,19230,10550,11890,28770,27010,30980,114150,13010,14220,16840,25820,10410
08/11/2022,32760,19380,10530,11760,27340,26440,31050,113510,13080,14160,16570,25610,10310
09/11/2022,33310,19480,10550,11770,27260,26040,30930,114970,13030,14090,16720,25930,10390
10/11/2022,32450,19130,10520,11850,26840,26280,30840,114400,13000,14390,16770,25970,10450
11/11/2022,32480,19110,10580,11780,26460,26070,30420,113840,13020,14160,16880,26170,10360
12/11/2022,32540,19040,10580,11840,25270,26300,30490,113850,13090,14030,16850,26220,10310
