Date,Harga Bahan Pangan Bawang Merah,Harga Bahan Pangan Bawang Putih Bonggol,Harga Bahan Pangan Beras Medium,Harga Bahan Pangan Beras Premium,Harga Bahan Pangan Cabai Merah Keriting,Harga Bahan Pangan Cabai Rawit Merah,Harga Bahan Pangan Daging Ayam Ras,Harga Bahan Pangan Daging Sapi Murni,Harga Bahan Pangan Gula Konsumsi,Harga Bahan Pangan Minyak Goreng Curah,Harga Bahan Pangan Minyak Goreng Kemasan Sederhana,Harga Bahan Pangan Telur Ayam Ras,Harga Bahan Pangan Tepung Terigu (Curah)
12/02/2022,32120,24990,10080,11490,30380,33250,33380,119020,13710,,17370,19500,8420
13/02/2022,31850,24800,10080,11460,30400,32670,33300,119250,13760,,17430,19440,8460
14/02/2022,32970,25200,10130,11510,31280,34030,33100,119160,13730,,17690,19540,8500
15/02/2022,33430,25060,10080,11470,31650,34160,33310,119330,13750,,17650,19540,8480
16/02/2022,33160,24930,10080,11510,31690,36550,33240,119630,13730,,17880,19770,8470
17/02/2022,34540,24920,10100,11540,32070,37620,33060,119810,13640,,17880,19870,8480
18/02/2022,34490,24920,10100,11520,32440,37940,32970,119710,13650,,17570,20130,8500
19/02/2022,34610,24720,10120,11520,32600,38500,32880,119850,13690,,17760,20250,8500
20/02/2022,34580,24980,10110,11490,32700,38000,32740,119590,13680,,17870,20350,8460
21/02/2022,34420,24820,10100,11510,33120,38670,32650,119600,13690,,17470,20890,8500
22/02/2022,34540,24990,10160,11470,33330,39780,32260,119400,13660,,17560,21130,8450
23/02/2022,34940,24710,10090,11470,34660,40720,32260,119640,13680,,17380,21230,8520
24/02/2022,35310,24850,10110,11500,35150,40990,32240,119380,13720,,17430,21170,8530
25/02/2022,35110,25030,10120,11520,35820,41460,32460,119540,13700,,17510,21040,8560
26/02/2022,35330,24950,10150,11490,36190,43040,32630,120200,13720,,17610,21100,8510
27/02/2022,35160,24840,10120,11540,36500,44200,32810,119950,13730,,17360,21160,8560
28/02/2022,35040,25020,10130,11540,36610,45170,32840,120030,13760,,17380,21190,8560
01/03/2022,35070,25000,10130,11540,38080,48580,32920,119910,13740,,17530,21490,8580
02/03/2022,35340,25050,10150,11430,38840,53950,32930,119760,13740,,17380,21710,8530
03/03/2022,35200,25240,10090,11450,38690,53850,33080,120100,13780,,17710,21780,8580
04/03/2022,34710,24910,10120,11480,39470,54570,33060,119810,13720,,17420,22190,8590
05/03/2022,34940,24960,10150,11510,41430,55510,32970,120310,13720,,17600,22180,8520
06/03/2022,34960,24850,10070,11510,41240,57400,33350,120380,13730,,17450,22190,8510
07/03/2022,34120,25060,10120,11500,42870,59230,33310,120670,13770,,17500,23210,8600
08/03/2022,34580,25190,10110,11520,43800,60530,33690,120140,13770,,17660,23680,8560
09/03/2022,34630,25190,10120,11500,45520,58690,33610,120700,13740,,17550,23990,8580
10/03/2022,34250,25190,10120,11500,43370,54980,33630,120260,13780,,17590,23890,8560
11/03/2022,34000,25490,10120,11510,43360,54460,33780,120790,13780,,17580,23880,8580
12/03/2022,34200,25550,10150,11500,42800,53340,33740,120820,13810,,17500,23840,8490
13/03/2022,33020,25550,10130,11470,42150,54080,33750,120870,13790,,17550,23980,8550
14/03/2022,32830,26020,10100,11490,41740,51400,33760,121130,13870,,17660,23880,8620
15/03/2022,32470,26510,10120,11480,41820,49940,33650,121170,13800,,17440,23720,8600
16/03/2022,32050,26490,10120,11510,41640,49970,33760,121150,13810,,17550,23590,8580
17/03/2022,31400,26520,10120,11530,41390,48200,33770,121130,13910,,19260,23520,8570
18/03/2022,30990,26680,10090,11450,41040,47810,33880,121330,13940,,20990,23390,8600
19/03/2022,31190,26820,10100,11430,40920,47740,33960,121170,13980,,21480,23440,8630
20/03/2022,30790,26600,10090,11550,40910,47560,33970,121170,13990,,21420,23510,8670
21/03/2022,30570,27170,10070,11620,38350,44880,33910,121340,13830,,21720,23570,8610
22/03/2022,30130,26640,10160,11540,40380,44200,34450,121400,14030,,21570,23820,8630
23/03/2022,29370,27030,10090,11440,39650,41950,34290,121400,14070,,22320,24150,8620
24/03/2022,28780,26960,10070,11450,38290,39960,34300,121700,14040,,22320,24220,8690
25/03/2022,28640,27030,10080,11510,37470,39140,34260,122340,14040,,21740,24450,8770
26/03/2022,28960,27030,10100,11490,36970,38750,34610,121850,14060,,22410,24320,8710
27/03/2022,29040,26860,10110,11530,35950,38000,34460,122310,14070,,21960,24460,8700
28/03/2022,27960,27040,10050,11480,33440,36690,34850,122050,14110,,22490,24760,8700
29/03/2022,27930,27060,10080,11510,32770,36720,35090,121710,14070,,22640,24830,8660
30/03/2022,28000,27080,10050,11430,31580,37120,35170,122310,14100,,22820,24900,8670
31/03/2022,27780,26870,10030,11440,32020,37890,35520,121910,14070,,22870,24790,8640
01/04/2022,27910,26910,10050,11420,31700,37500,35640,122570,14060,,22850,25000,8730
02/04/2022,27910,27090,10070,11470,31720,36900,36250,123120,14110,,22920,24840,8740
03/04/2022,28450,27390,10100,11500,31840,36730,36540,123550,14100,,22930,24780,8780
04/04/2022,28750,27050,10070,11460,34920,39570,36460,123510,14140,,23100,24470,8750
05/04/2022,28770,27290,10080,11460,35050,39840,36560,123830,14100,,23080,24450,8730
06/04/2022,29200,27550,10070,11440,35280,38380,36590,123620,14130,,22840,24180,8700
07/04/2022,29140,27520,10060,11460,33180,36650,36470,123910,14140,,23150,24070,8790
08/04/2022,29310,27850,10070,11390,31220,33430,36130,123940,14150,,23240,24560,8780
09/04/2022,29080,27370,10050,11440,30230,31620,36680,123830,14240,,23060,24170,8820
10/04/2022,28880,27920,10040,11460,29320,30310,36720,123720,14160,,23150,24130,8880
11/04/2022,28980,27990,10120,11500,25750,27100,36650,123590,14100,,23040,24030,8840
12/04/2022,29170,27910,10050,11450,25480,27010,36500,124020,14160,,23020,23920,8770
13/04/2022,28450,27980,10020,11430,23560,24710,36500,124530,14150,,23020,23780,8830
14/04/2022,28640,27430,10060,11430,23800,25070,36740,124400,14160,,23100,23700,8760
15/04/2022,28930,28070,10110,11470,22990,24750,36700,123750,14210,,23250,23510,8740
16/04/2022,28360,27650,10080,11530,23100,24400,36710,124760,14260,,22270,23510,8800
17/04/2022,28660,27630,10070,11450,22690,24240,36550,124350,14210,,23170,23550,8790
18/04/2022,28610,27690,10060,11430,24450,25640,36630,124960,14200,,22430,23510,8830
19/04/2022,28870,27570,10060,11460,24460,25280,35840,124640,14200,,22610,23580,8920
20/04/2022,29210,27880,10110,11420,25130,25480,36530,124800,14220,,22900,24000,8900
21/04/2022,29600,27400,10060,11460,24280,24430,36660,125100,14180,17730,23880,24330,9010
22/04/2022,29670,27530,10030,11480,24270,23980,36900,125710,14170,17670,23810,24650,9050
23/04/2022,29850,27560,10090,11460,23810,24040,37260,125950,14180,17510,23830,24810,8980
24/04/2022,30020,27730,10100,11440,24340,24350,37270,126020,14200,17750,23860,24820,9040
25/04/2022,31270,27260,10050,11500,29400,26990,38090,128350,14190,17580,23790,25060,8960
26/04/2022,32350,27420,10050,11450,32280,28130,38140,129250,14170,17480,23870,25280,8990
27/04/2022,33600,27890,10100,11520,34040,29380,39500,131510,14250,17420,23960,25740,9010
28/04/2022,34420,27790,10080,11490,35880,30150,40230,131930,14220,17190,23930,26320,9080
29/04/2022,34790,27630,10140,11620,37680,30430,41130,135010,14210,17030,23840,26510,9030
30/04/2022,36110,28220,10120,11480,39720,32690,41610,136760,14210,17130,24000,26680,9090
01/05/2022,36760,28420,10130,11510,42310,34910,44500,139850,14300,17130,23970,27140,9020
02/05/2022,35960,28270,9990,11420,41780,34840,44700,139310,14250,17130,23720,27150,9280
03/05/2022,36180,27870,10130,11610,42160,35080,44500,138150,14270,17360,23930,27020,9160
04/05/2022,35570,28400,10140,11530,40330,34210,43480,138250,14280,16990,23890,27320,9180
05/05/2022,36190,28030,10100,11480,39890,32480,43810,137590,14280,17280,24100,26900,9060
06/05/2022,35960,27800,10090,11470,35720,31080,43460,136490,14240,17010,23420,26780,8980
07/05/2022,35580,27830,10110,11520,36070,30940,42730,134570,14250,17150,23840,26600,9010
08/05/2022,34750,27280,10090,11540,33680,31420,42130,133480,14170,16970,23930,26650,9100
09/05/2022,35340,27580,10040,11470,28210,30140,41140,133500,14200,17000,23940,26440,9060
10/05/2022,35570,26890,10030,11420,26840,29930,40840,134190,14190,16860,24120,26330,9060
11/05/2022,35800,27070,10030,11430,27600,28760,39900,133500,14170,16730,23780,26440,9140
12/05/2022,36550,27030,10030,11390,28150,29550,39100,134470,14140,16670,23720,26300,8990
13/05/2022,36680,26880,10010,11410,28510,29220,37590,132130,14150,16750,23580,26020,9030
14/05/2022,37150,27450,10050,11440,29100,29880,37250,131490,14140,16710,23850,25830,9080
15/05/2022,36300,26620,10090,11550,28850,29890,36760,132160,14140,16700,23790,25980,9170
16/05/2022,37190,27410,10050,11420,29700,30570,36330,131750,14170,16670,23420,26040,9060
17/05/2022,37860,27290,10050,11430,32730,33710,35560,130050,14170,16550,23670,25950,9110
18/05/2022,38390,26890,10020,11400,33570,36340,35250,130290,14130,16520,23700,25870,9040
19/05/2022,39870,27150,9970,11360,35930,41770,34840,130980,14100,16260,23750,26160,9030
20/05/2022,39740,26820,10020,11410,36390,41760,34230,130540,14100,16330,23900,26500,9080
21/05/2022,39870,27080,9960,11340,36660,42950,34040,129610,14130,16390,23810,26750,9100
22/05/2022,40510,26590,9990,11450,37330,43650,34150,129260,14140,16460,23750,26860,9030
23/05/2022,40210,26220,10010,11410,36400,41720,33960,129500,14150,16360,23750,26960,9050
24/05/2022,40670,26560,10030,11450,37650,43720,33450,128470,14110,16420,23670,27080,9080
25/05/2022,40840,26030,9980,11400,40500,48390,33020,129360,14120,16300,23660,27100,9030
26/05/2022,41000,25920,10030,11470,42280,50010,32710,128360,14070,16090,23830,27040,9060
27/05/2022,40960,25540,9990,11430,41670,48220,33370,128730,14020,16250,23510,27250,9080
28/05/2022,40880,26210,10000,11400,42620,49500,33370,128880,14010,16180,23520,27000,9070
29/05/2022,40760,26120,9990,11430,42690,49790,33560,129480,14040,16420,23450,26980,9120
30/05/2022,40650,25960,10070,11450,45060,52850,34600,129280,14020,16190,23300,27390,9050
31/05/2022,40880,25780,10010,11420,47770,56650,34730,129310,14000,16190,23580,27270,9020
01/06/2022,40480,25420,10030,11470,48960,59710,34800,129530,14040,16340,23390,27260,9100
02/06/2022,41650,26130,10030,11430,48740,60850,35150,129750,13960,16290,23420,27370,9050
03/06/2022,41460,25890,10010,11470,49430,62700,35630,129750,13940,16470,23400,27710,9090
04/06/2022,41150,25690,9970,11390,52330,66760,35630,129300,13960,16560,23680,27440,9090
05/06/2022,41960,25670,9960,11360,54160,70630,35230,128340,14030,16400,23190,27580,9160
06/06/2022,42420,25470,9970,11370,55500,75720,35540,129070,13980,16500,23350,27780,9060
07/06/2022,43020,24920,9960,11390,59190,80300,35400,128680,13940,16580,23360,27810,9130
08/06/2022,43690,25420,10040,11400,61070,82700,35900,129610,13950,16590,23400,27780,9100
09/06/2022,44610,25820,10160,11400,63170,82960,36260,129190,14020,16540,23250,28360,9240
10/06/2022,,,,,,,,,,,,,
11/06/2022,,,,,,,,,,,,,
12/06/2022,,,,,,,,,,,,,
13/06/2022,,,,,,,,,,,,,
14/06/2022,,,,,,,,,,,,,
15/06/2022,,,,,,,,,,,,,
16/06/2022,,,,,,,,,,,,,
17/06/2022,,,,,,,,,,,,,
18/06/2022,,,,,,,,,,,,,
19/06/2022,,,,,,,,,,,,,
20/06/2022,,,,,,,,,,,,,
21/06/2022,,,,,,,,,,,,,
22/06/2022,,,,,,,,,,,,,
23/06/2022,,,,,,,,,,,,,
24/06/2022,,,,,,,,,,,,,
25/06/2022,,,,,,,,,,,,,
26/06/2022,,,,,,,,,,,,,
27/06/2022,,,,,,,,,,,,,
28/06/2022,,,,,,,,,,,,,
29/06/2022,,,,,,,,,,,,,
30/06/2022,,,,,,,,,,,,,
01/07/2022,,,,,,,,,,,,,
02/07/2022,,,,,,,,,,,,,
03/07/2022,,,,,,,,,,,,,
04/07/2022,,,,,,,,,,,,,
05/07/2022,,,,,,,,,,,,,
06/07/2022,,,,,,,,,,,,,
07/07/2022,,,,,,,,,,,,,
08/07/2022,,,,,,,,,,,,,
09/07/2022,,,,,,,,,,,,,
10/07/2022,,,,,,,,,,,,,
11/07/2022,,,,,,,,,,,,,
12/07/2022,,,,,,,,,,,,,
13/07/2022,,,,,,,,,,,,,
14/07/2022,64100,21600,9910,11410,78650,79760,37080,129610,13550,14060,21220,27900,9770
15/07/2022,62960,21880,9950,11430,76360,77480,37130,129580,13560,14100,21340,27710,9750
16/07/2022,62160,21510,9920,11410,76020,74820,37030,130260,13570,13930,21270,27740,9730
17/07/2022,61160,21620,9960,11400,76040,73340,36930,129480,13590,13980,21220,27760,9810
18/07/2022,60080,22300,9960,11440,75410,68820,36670,129860,13560,13880,21180,28110,9780
19/07/2022,60000,21980,9980,11490,73930,66510,36530,129860,13570,13770,20970,27800,9730
20/07/2022,56650,21670,10000,11430,75380,65040,36750,130020,13500,13650,20780,27870,9860
21/07/2022,55440,21860,9990,11480,75010,64780,36790,129580,13500,13630,20430,27810,9890
22/07/2022,51700,21560,9960,11410,74210,63090,36760,129740,13490,13770,20470,27580,9890
23/07/2022,50340,21080,9900,11330,73420,62400,36710,129720,13430,13640,20440,27700,9820
24/07/2022,49670,21560,9940,11410,71860,61420,37200,130170,13470,13800,20450,27720,9840
25/07/2022,45150,21760,9950,11400,71420,59990,37070,130170,13430,13540,20260,27730,9870
26/07/2022,43780,21700,9960,11410,69130,58350,36920,130040,13420,13610,20350,27610,9950
27/07/2022,42180,21460,9990,11450,67680,57440,36880,130270,13420,13510,19980,27550,9960
28/07/2022,41890,21460,9880,11390,67660,58100,37030,129750,13360,13600,20160,27450,10090
29/07/2022,41850,21440,9970,11440,67010,58140,36870,129630,13390,13650,19820,27510,10030
30/07/2022,39860,21730,9940,11410,65330,57390,36760,129950,13400,13490,19540,27350,10060
31/07/2022,39480,21660,9920,11390,65090,57090,36670,129990,13370,13400,19380,27270,10060
01/08/2022,38620,21560,10000,11440,65920,57550,36570,129520,13390,13480,19390,27130,10090
02/08/2022,37620,21440,9990,11460,64850,58040,36460,130050,13400,13330,18970,27070,10040
03/08/2022,33310,20890,9320,10630,66490,64330,36650,125620,13160,13280,19850,27660,9650
04/08/2022,37270,21600,9970,11420,64830,58030,35830,129650,13350,13290,18820,26870,10070
05/08/2022,36900,21390,10020,11510,64830,58420,35970,129160,13350,13240,18710,26750,10030
06/08/2022,36120,21630,9980,11410,63460,57850,35580,129970,13370,13040,18490,26670,10010
07/08/2022,36250,21220,10020,11520,62530,57100,35750,129470,13380,13140,18640,26570,10040
08/08/2022,35290,21510,9990,11440,59970,55110,34820,129290,13370,13230,18670,26340,10090
09/08/2022,34370,21820,9990,11440,58890,54300,34390,129110,13360,13150,18240,26270,10010
10/08/2022,34930,21770,9990,11480,60040,52690,34150,129480,13370,13010,18520,26220,10030
11/08/2022,34690,21720,10010,11510,59510,49060,34170,130380,13420,12930,18220,26530,10190
12/08/2022,34580,21460,10090,11580,59190,47280,34090,129120,13360,12970,18280,27050,10140
13/08/2022,34850,21960,10040,11480,58820,47240,33980,129470,13370,13130,18230,27190,10080
14/08/2022,33970,22050,9960,11410,57380,45830,34050,130170,13380,12770,17930,27500,10130
15/08/2022,32980,21600,10060,11520,53120,41710,34200,129140,13370,13130,18300,28620,10190
16/08/2022,32150,21440,10000,11480,51850,41060,33770,129160,13330,13060,18030,29080,10150
17/08/2022,31970,21340,10030,11500,51720,41920,33960,129260,13310,12900,18050,29230,10130
18/08/2022,32590,21450,10050,11510,51120,41050,34130,129120,13330,12870,17820,29310,10160
19/08/2022,32500,21440,10050,11480,51200,40440,34350,129120,13310,12920,17610,29500,10210
20/08/2022,32290,21650,10100,11540,52000,40880,34450,128410,13270,13140,17820,29600,10150
21/08/2022,32020,21480,10020,11460,50060,40380,34590,129100,13260,12940,17730,29760,10180
22/08/2022,31530,20970,10060,11530,50090,37950,34990,129090,13290,13000,17670,29650,10140
23/08/2022,31510,21500,10070,11500,50400,37220,34590,128970,13340,13130,17610,29780,10160
24/08/2022,30630,21030,10070,11550,48280,35840,35060,129070,13280,12760,17320,29940,10260
25/08/2022,30830,21140,10120,11560,48160,35690,34830,128660,13290,13020,17510,30240,10180
26/08/2022,30580,21130,10110,11520,48210,34750,35060,129480,13240,12650,17420,30150,10250
27/08/2022,30730,21590,10020,11470,47690,34670,34750,129230,13340,12860,17320,30550,10260
28/08/2022,30810,21410,10100,11500,47820,35150,34710,129770,13340,12870,17520,30290,10190
29/08/2022,30160,21620,10090,11530,49280,36820,34520,129160,13260,13060,17440,29910,10140
30/08/2022,30520,21450,10110,11530,51390,38480,34320,129690,13280,12920,17400,29880,10250
31/08/2022,29780,21680,10110,11480,53110,41450,34390,129400,13290,12950,17330,29880,10190
01/09/2022,29820,21470,10100,11540,53850,41860,34480,129400,13290,12860,17390,29770,10190
02/09/2022,29280,21710,10130,11600,55990,43480,34260,128370,13260,12870,17520,29580,10240
03/09/2022,29550,21560,10140,11560,57920,42650,34430,128730,13260,12900,17340,29410,10160
04/09/2022,30010,21490,10130,11660,60880,44050,34070,129030,13310,12850,16740,29190,10220
05/09/2022,29880,21860,10120,11600,64540,47760,34370,128720,13240,12760,17290,28760,10130
06/09/2022,30600,22120,10160,11650,69940,49350,34080,129230,13290,12770,17440,28150,10160
07/09/2022,30460,21600,10120,11620,70890,50950,33990,128420,13270,12690,17070,28020,10160
08/09/2022,30570,21510,10150,11650,68350,50800,34440,128530,13300,12690,17080,27920,10340
09/09/2022,31100,21620,10160,11640,69520,49240,34430,128350,13180,12590,17200,27600,10310
10/09/2022,30840,21570,10160,11590,69540,49240,34310,128620,13230,12560,17180,27700,10270
11/09/2022,30750,21550,10190,11700,69630,49830,34290,128630,13220,12530,16900,27600,10240
12/09/2022,30220,21800,10240,11620,61420,51820,33770,128650,13250,12520,16680,27350,10230
13/09/2022,30320,21690,10090,11670,59540,52610,33720,129080,13220,12610,16550,27280,10030
14/09/2022,30530,21420,10030,11520,57990,52940,33740,128420,13240,12430,16610,27110,10170
15/09/2022,30340,21440,10180,11670,59060,54630,33950,128820,13240,12420,16670,27100,10250
16/09/2022,30560,21670,10200,11660,59980,56900,33750,128940,13220,12440,16470,27280,10290
17/09/2022,30340,21680,10170,11710,58450,59560,33540,129860,13250,12550,16250,26810,10270
18/09/2022,30300,21250,10210,11730,57930,59610,33640,129820,13230,12500,16630,26680,10300
19/09/2022,30280,21710,10230,11730,57510,61790,33630,129240,13240,12450,16380,26140,10210
20/09/2022,30580,21630,10230,11740,56360,61440,33670,129320,13180,12460,16300,26010,10220
21/09/2022,30410,21610,10290,11770,54180,60730,33490,128320,13150,12560,16510,25970,10380
22/09/2022,30460,21590,10230,11720,53190,58790,33430,129420,13200,12420,16360,25630,10230
23/09/2022,30210,21910,10290,11750,50380,56250,33560,128090,13180,12610,16350,25300,10290
24/09/2022,29820,21740,10220,11730,49130,55770,33080,128520,13220,12340,16240,25180,10200
25/09/2022,30060,21620,10300,11670,48780,55610,33580,128700,13210,12510,16410,25250,10250
26/09/2022,29820,21750,10280,11740,44790,54550,33300,128550,13170,12310,16410,24840,10230
27/09/2022,29570,21860,10280,11760,44020,53680,33580,128210,13110,12520,16520,24610,10170
28/09/2022,29280,21970,10290,11730,45970,54570,33160,129010,13170,12430,16380,24410,10240
29/09/2022,29950,21940,10320,11660,45880,54560,32970,128950,13180,12570,16210,24110,10290
30/09/2022,29510,22040,10290,11720,44880,54840,32880,128980,13160,12420,16170,23580,10260
01/10/2022,29530,21970,10280,11740,45190,54860,33020,128670,13170,12430,16500,23600,10340
02/10/2022,29030,22050,10280,11760,44540,54590,32700,127850,13200,12390,16100,23670,10340
03/10/2022,28920,21630,10260,11760,44540,55450,32570,129260,13070,12320,16000,23410,10300
04/10/2022,29420,21660,10220,11750,43880,53710,32610,129560,13110,12400,16220,23550,10300
05/10/2022,29750,21730,10260,11770,43720,52370,32550,128390,13130,12320,16150,23490,10430
06/10/2022,30160,21820,10260,11720,44320,52260,31950,128960,13090,12270,16000,23500,10320
07/10/2022,29940,21790,10250,11740,43470,49840,32130,128670,13110,12530,15790,23580,10330
08/10/2022,30180,21840,10340,11770,44610,48530,32490,128580,13090,12370,16150,24000,10390
09/10/2022,30280,22280,10330,11760,45710,49050,32460,129760,13170,12310,16080,24220,10350
10/10/2022,30300,21840,10340,11810,47040,47440,32290,129200,13130,12370,15870,24770,10430
11/10/2022,30020,21480,10330,11780,48410,48680,32270,129110,13090,12520,15860,25530,10440
12/10/2022,30480,21450,10350,11780,47780,46960,32110,129110,13070,12650,15870,25190,10410
13/10/2022,30110,21720,10340,11750,46630,47580,31850,128130,13070,12400,15710,25240,10450
14/10/2022,30110,21680,10320,11790,45350,45630,32080,129550,13080,12610,15810,25380,10380
15/10/2022,30160,21740,10370,11800,44360,45660,31940,128710,13120,12900,16210,25340,10420
16/10/2022,29520,21350,10290,11800,42380,44270,32190,129530,13160,12690,15790,25580,10370
17/10/2022,30090,21400,10350,11830,38600,42470,31720,129100,13120,12890,16000,25740,10470
18/10/2022,29940,21310,10340,11780,35730,41050,31880,129290,13100,13010,16000,25680,10440
19/10/2022,29500,21600,10260,11780,33930,40410,31550,129380,13070,13130,16440,25590,10490
20/10/2022,30260,21680,10380,11810,34250,40600,31830,129970,13170,13290,16000,25650,10420
21/10/2022,30070,21360,10340,11820,33240,39220,31730,129220,13130,13100,16100,25990,10460
22/10/2022,29450,21590,10500,11900,33180,39160,31960,128060,13150,13220,16090,25770,10510
23/10/2022,29950,21350,10320,11800,32870,38540,31900,129510,13090,13200,16050,25740,10430
24/10/2022,30160,21200,10320,11810,33350,37330,31530,129190,13070,13500,15970,25890,10390
25/10/2022,30220,21310,10430,11790,32900,36670,31780,129070,13090,13270,16270,25990,10440
26/10/2022,30410,21230,10380,11800,32810,36940,31620,129390,13110,13450,16010,25750,10430
27/10/2022,30990,21150,10390,11820,33120,36800,31690,129520,13060,13400,16040,25790,10410
28/10/2022,31270,21150,10360,11820,32330,35840,31980,129390,13120,13280,16030,25730,10470
29/10/2022,30910,21180,10360,11800,32190,35140,32190,129360,13120,13210,16260,25850,10460
30/10/2022,31900,21280,10320,11810,32590,34390,32400,129310,13170,13260,16010,25750,10330
31/10/2022,32920,21280,10380,11900,32290,32930,32270,127930,13170,13510,16130,25880,10440
01/11/2022,32880,21250,10370,11810,32130,32510,32480,129060,13130,13350,16050,25780,10430
02/11/2022,32450,21330,10380,11840,31700,32450,32530,129090,13130,13330,15870,25780,10430
03/11/2022,32480,21050,10350,11820,30230,31530,32470,128700,13150,13400,16000,25710,10450
04/11/2022,32740,21420,10410,11870,29510,31040,32470,128220,13140,13580,16100,25810,10400
05/11/2022,32120,21130,10380,11820,28480,30920,32340,129080,13140,13370,16170,25900,10410
06/11/2022,32210,21190,10310,11710,28280,31040,32480,129600,13170,13700,16190,25910,10520
07/11/2022,31610,21140,10300,11760,27240,31590,32360,129080,13180,13300,16030,25960,10450
08/11/2022,31190,21140,10390,11830,27460,30830,32300,129110,13200,13610,15860,26070,10370
09/11/2022,31040,21210,10360,11880,26160,30330,31940,129430,13160,13410,15970,26120,10490
10/11/2022,30850,20960,10340,11910,25600,30210,31980,128930,13190,13430,15710,26240,10440
11/11/2022,30300,20900,10390,11920,26380,30170,32140,129490,13130,13610,15970,26340,10400
