Date,Harga Bahan Pangan Bawang Merah,Harga Bahan Pangan Bawang Putih Bonggol,Harga Bahan Pangan Beras Medium,Harga Bahan Pangan Beras Premium,Harga Bahan Pangan Cabai Merah Keriting,Harga Bahan Pangan Cabai Rawit Merah,Harga Bahan Pangan Daging Ayam Ras,Harga Bahan Pangan Daging Sapi Murni,Harga Bahan Pangan Gula Konsumsi,Harga Bahan Pangan Minyak Goreng Curah,Harga Bahan Pangan Minyak Goreng Kemasan Sederhana,Harga Bahan Pangan Telur Ayam Ras,Harga Bahan Pangan Tepung Terigu (Curah)
07/03/2022,40370,28990,10350,12490,54300,80280,39140,132090,13870,,14280,26000,10380
08/03/2022,40810,28590,10350,12350,56680,79340,39680,132810,13870,,14280,26140,10520
09/03/2022,42220,29140,10350,12490,56560,84730,39840,133530,13940,,14280,25990,10380
10/03/2022,41530,28940,10350,12350,59000,83670,39840,134250,13920,,14420,26140,10520
11/03/2022,41400,29060,10350,12490,59210,85360,39550,134250,13950,,14420,26140,10370
12/03/2022,40850,27900,10350,12490,58080,85760,39550,133530,13880,,14420,26140,10370
13/03/2022,40410,29400,10600,12350,59780,84210,39860,133530,13720,,14420,26140,10520
14/03/2022,40720,30250,10350,12490,62250,90850,39850,134950,13940,,14180,26140,10520
15/03/2022,41370,31310,10350,12350,60480,90040,39790,134950,14410,,14230,26140,10380
16/03/2022,40770,30250,10350,12490,61530,91140,39730,134950,13990,,14230,26140,10520
17/03/2022,40290,30890,10350,12490,58070,92480,39610,135650,14420,,15340,26140,10520
18/03/2022,39940,29750,10350,12490,62190,92730,39920,137090,14350,,16080,26370,10370
19/03/2022,39600,33500,10350,12490,59370,93040,39610,135650,14350,,16510,26140,10520
20/03/2022,40140,32250,10240,12580,58030,90090,40250,138200,14330,,18180,26370,10440
21/03/2022,39650,31150,10320,12320,65200,96040,37960,134940,14660,,22890,25260,10660
22/03/2022,39920,30760,10310,12490,57590,92080,40470,135650,14700,,24070,26140,10650
23/03/2022,39060,30790,10350,12490,55980,64210,39780,136670,14550,,22330,26140,10520
24/03/2022,38440,30840,10410,12240,56320,90930,39240,134060,14650,,24310,26000,10440
25/03/2022,39030,31880,10350,12490,57010,90710,39860,136360,14550,,24120,26140,10520
26/03/2022,39030,31150,10350,12490,57000,88250,40470,137380,14550,,24120,26170,10520
27/03/2022,38860,30690,10480,12490,54120,91040,39410,137380,14550,,24120,26170,10370
28/03/2022,38810,32220,10240,12410,53090,87180,40640,141880,14650,,24490,26230,10440
29/03/2022,36290,30990,10210,12350,50340,80780,40230,140870,14700,,24570,26170,10520
30/03/2022,36190,30520,10210,12350,49940,80930,40230,140870,14700,,24570,26190,10520
31/03/2022,36610,31130,10210,12350,51080,81320,40230,141500,14700,,24570,26190,10540
01/04/2022,36590,31130,10210,12350,50770,78880,40230,141500,14700,,24570,26190,10540
02/04/2022,36460,30830,10210,12350,49690,80030,40230,141500,14630,,24420,26330,10680
03/04/2022,37140,31860,10350,12490,50760,78350,40230,141500,14920,,24570,27860,10680
04/04/2022,36640,30930,10210,12350,47620,76550,39630,142240,14920,,24570,26190,10680
05/04/2022,36800,31240,10210,12350,49940,77590,40230,142240,14920,,24420,26190,10680
06/04/2022,37140,30080,10240,12240,49760,80750,38720,140990,14790,,24660,26050,10620
07/04/2022,36550,29190,10210,12350,52020,78900,40020,143010,14820,,24570,26170,10810
08/04/2022,37230,30440,10210,12350,50260,79350,39080,141940,14880,,24420,26170,10810
09/04/2022,37590,31120,10210,12350,49940,77490,39610,141940,14880,,24280,26190,10680
10/04/2022,37380,30810,10210,12350,48150,76100,40500,144030,14890,,24280,26190,10810
11/04/2022,37830,30920,10350,12350,44080,71600,40790,144780,14820,,24320,26190,10810
12/04/2022,38200,30920,10350,12350,44730,70690,39900,145430,14880,,24470,26190,10810
13/04/2022,37410,30630,10210,12350,44880,70990,39900,146220,14820,,24180,26420,10810
14/04/2022,36610,30520,10210,12350,41440,67830,39750,145430,14820,,24420,26360,10810
15/04/2022,38240,31150,10240,12410,40740,70310,39900,148180,14790,,24330,26290,10780
16/04/2022,37390,30680,10350,12350,44340,69020,39610,146980,14820,,24280,26620,10810
17/04/2022,38460,31550,10210,12350,46150,68390,39610,146980,14820,,24140,26620,10810
18/04/2022,37510,30550,10210,12350,41000,60620,39740,150160,14820,,24180,26550,10810
19/04/2022,38400,30380,10210,12350,40530,56390,40290,151020,14820,,24320,26190,10950
20/04/2022,37390,30780,10350,12350,39700,56520,39830,151780,14820,,24320,26190,10810
21/04/2022,36710,30440,10210,12350,38710,57900,40490,152510,14670,14610,24140,26470,10810
22/04/2022,37220,30290,10210,12350,40180,58690,40180,153280,14820,14360,23990,26470,10810
23/04/2022,39820,31050,10240,12410,39710,58000,40760,156180,14790,14360,23990,27430,10780
24/04/2022,39020,30900,10350,12350,42210,62950,41310,153280,14820,14360,23990,27160,10810
25/04/2022,42020,30590,10210,12350,44580,54580,42750,155960,14820,14850,24320,27620,10810
26/04/2022,43080,30900,10210,12350,43320,55260,43080,159730,14820,14850,24320,28820,10950
27/04/2022,42650,30900,10210,12350,45560,58710,43080,159730,14820,14970,24130,27480,10950
28/04/2022,45260,31480,10210,12350,53200,61660,44910,161210,14670,14970,24130,27480,10950
29/04/2022,46790,31230,10240,12410,50610,58950,44030,163550,14790,14970,24160,27430,10780
30/04/2022,47740,32960,10210,12350,56650,71870,44650,164640,14820,14850,23990,27620,10950
01/05/2022,48480,32830,10210,12350,61370,70220,46500,163870,14820,14970,24280,27620,10810
02/05/2022,43560,33670,10370,12120,55130,64210,46200,154920,14860,15300,24250,26990,10930
03/05/2022,46200,33310,10240,12410,56280,64230,44030,153920,14900,14970,24330,26910,10940
04/05/2022,47430,33140,10290,12490,62690,64220,42600,149830,14690,14640,24190,27310,10920
05/05/2022,47380,31050,10350,12350,55990,64460,42570,146870,14820,14850,24280,27180,10950
06/05/2022,46400,31050,10210,12350,55060,63810,41700,147820,14820,14970,24280,27330,10810
07/05/2022,44600,31670,10210,12350,50790,62070,41210,146870,14820,14970,24140,27330,10810
08/05/2022,44040,31670,10210,12350,45270,58390,41020,148430,14820,14970,22780,27180,10810
09/05/2022,40100,30360,10240,12240,43000,52760,39600,151510,14700,15300,24040,26680,10620
10/05/2022,41380,30010,10210,12350,40330,46080,40620,145430,14600,14970,23900,26730,10950
11/05/2022,41570,30900,10210,12350,41400,51780,41360,144780,14600,14970,23900,27390,10810
12/05/2022,44980,31980,10350,12350,42680,51810,40760,145540,14730,14970,23360,26740,10910
13/05/2022,47170,32330,10080,12410,46840,59180,40900,144680,14520,14640,23310,27050,10890
14/05/2022,45540,31980,10210,12350,42420,58990,40770,144000,14580,14970,22970,26470,10910
15/05/2022,47730,31180,10350,12350,40540,56630,41250,144780,14580,14970,22970,26610,10910
16/05/2022,46780,29940,10210,12350,39980,55240,40030,145750,14770,14970,22830,26700,10910
17/05/2022,44200,28290,10240,12240,39380,56440,38550,145600,14570,15300,22800,26650,10730
18/05/2022,45950,29060,10210,12350,40500,51830,40060,144780,14630,14970,22830,27170,10910
19/05/2022,46920,29450,10210,12350,42700,56210,40790,148460,14630,14970,22830,27370,10980
20/05/2022,50110,30400,10210,12350,44250,60140,41430,147420,14840,14970,22700,27370,11040
21/05/2022,50240,30990,10210,12350,47830,62760,40840,148460,14630,14970,22840,27280,11040
22/05/2022,50320,30180,10210,12350,49010,63690,41590,147500,14690,14970,23010,27370,11000
23/05/2022,48900,29510,10210,12350,48680,64860,40800,148230,14490,14970,23120,27520,11040
24/05/2022,48610,29510,10210,12350,46840,64270,40950,148750,14630,14970,23120,27370,10910
25/05/2022,48330,29800,10210,12350,46930,65060,40280,147290,14630,14970,22960,27370,11040
26/05/2022,48850,29780,10210,12350,47170,65690,39660,147290,14350,14970,22510,27370,11040
27/05/2022,49560,29710,10210,12350,50190,70500,40440,146530,14350,14970,22650,27520,11040
28/05/2022,49060,28660,10210,12350,52790,73610,40150,145740,14490,14970,20940,27370,11040
29/05/2022,49730,28810,10210,12350,56270,74670,40720,147290,14490,14970,22350,27680,11050
30/05/2022,49950,28170,10350,12350,57860,83610,40980,149350,14550,14970,22210,27680,11040
31/05/2022,50430,28800,10210,12350,61410,84730,41180,150880,14420,14970,22350,27520,11040
01/06/2022,50430,28170,10350,12350,62070,84650,41180,149350,14420,14970,22220,27540,11040
02/06/2022,49430,27770,10210,12350,60790,81480,40720,149060,14490,14970,22210,27630,11160
03/06/2022,50630,26940,10290,12290,71410,93880,39330,150310,14580,15300,21540,27860,10920
04/06/2022,49710,28390,10210,12350,64950,92580,40270,149350,14490,14970,22370,27870,10950
05/06/2022,48420,27100,10240,12240,67530,97480,39460,147340,14160,15620,22110,27810,10940
06/06/2022,54960,26810,10100,12490,66690,107860,43230,152880,14390,14640,21750,28650,10920
07/06/2022,49810,27150,10150,12350,62460,100990,41850,147400,14630,14970,21370,27970,11080
08/06/2022,52270,28140,10210,12350,74650,123860,41970,148910,14490,14970,21240,28210,11080
09/06/2022,54630,27920,10370,12370,77300,128060,41020,149360,14370,15300,21450,27610,10670
10/06/2022,,,,,,,,,,,,,
11/06/2022,,,,,,,,,,,,,
12/06/2022,,,,,,,,,,,,,
13/06/2022,,,,,,,,,,,,,
14/06/2022,,,,,,,,,,,,,
15/06/2022,,,,,,,,,,,,,
16/06/2022,,,,,,,,,,,,,
17/06/2022,,,,,,,,,,,,,
18/06/2022,,,,,,,,,,,,,
19/06/2022,,,,,,,,,,,,,
20/06/2022,,,,,,,,,,,,,
21/06/2022,,,,,,,,,,,,,
22/06/2022,,,,,,,,,,,,,
23/06/2022,,,,,,,,,,,,,
24/06/2022,,,,,,,,,,,,,
25/06/2022,,,,,,,,,,,,,
26/06/2022,,,,,,,,,,,,,
27/06/2022,,,,,,,,,,,,,
28/06/2022,,,,,,,,,,,,,
29/06/2022,,,,,,,,,,,,,
30/06/2022,,,,,,,,,,,,,
01/07/2022,,,,,,,,,,,,,
02/07/2022,,,,,,,,,,,,,
03/07/2022,,,,,,,,,,,,,
04/07/2022,,,,,,,,,,,,,
05/07/2022,,,,,,,,,,,,,
06/07/2022,,,,,,,,,,,,,
07/07/2022,,,,,,,,,,,,,
08/07/2022,,,,,,,,,,,,,
09/07/2022,,,,,,,,,,,,,
10/07/2022,,,,,,,,,,,,,
11/07/2022,,,,,,,,,,,,,
12/07/2022,,,,,,,,,,,,,
13/07/2022,,,,,,,,,,,,,
14/07/2022,69520,27340,10210,12350,126900,155530,38720,149880,14310,14640,16960,29880,11570
15/07/2022,72110,27340,10210,12490,127910,151430,38720,151370,14310,14330,16770,29880,11570
16/07/2022,70490,28980,10210,12490,124410,145110,38900,148460,14310,14330,16970,29880,11570
17/07/2022,68060,27340,10210,12350,118050,135490,37840,148460,14380,14640,16560,29880,11570
18/07/2022,66710,28490,10210,12490,108250,139690,37840,149930,14310,14640,16410,29150,11570
19/07/2022,66990,26160,10210,12490,108700,135800,38210,148460,14310,14640,16410,29310,11570
20/07/2022,67970,27290,10210,12490,106120,128330,37500,149180,14310,14640,16140,29600,11750
21/07/2022,66200,27640,10210,12490,98140,130440,38210,149880,14380,14280,15360,29700,11750
22/07/2022,62240,26650,10210,12490,97020,119160,37690,147720,14380,13980,15110,29500,11750
23/07/2022,62380,26800,10210,12350,95720,121650,38040,147720,14380,14090,15110,29500,11750
24/07/2022,61840,26820,10210,12490,95230,119130,38530,147720,14380,13980,15110,29510,11750
25/07/2022,59960,25730,10210,12490,95760,115120,37760,147720,14380,13980,15110,29400,11750
26/07/2022,58200,26740,10210,12450,95500,107290,37030,149180,14090,13980,14940,29400,11750
27/07/2022,58690,27620,10240,12410,92810,106530,36750,149040,14270,13980,14820,29500,11550
28/07/2022,54910,26770,10210,12490,91360,101160,36740,148460,14380,13980,14980,29400,11750
29/07/2022,54980,26800,10210,12490,88370,104410,37200,147720,14230,13330,14700,29400,11750
30/07/2022,52700,26650,10210,12490,88270,105620,37130,148460,14230,13660,14700,29400,11750
31/07/2022,53730,26820,10210,12490,86630,105020,36240,148460,14230,13660,14700,29400,11610
01/08/2022,51420,26140,10210,12450,89040,103880,35440,149180,14230,13980,14560,29400,11750
02/08/2022,50950,27450,10210,12490,87010,98940,36540,147720,14230,13660,14560,29630,11750
03/08/2022,50070,27300,10210,12490,85960,97190,36040,148460,14170,13660,14560,29470,11750
04/08/2022,49770,27270,10210,12490,85200,98850,36010,147720,14230,13660,14560,29470,11750
05/08/2022,49120,26950,10210,12490,84540,96470,36110,148460,14230,13660,14700,29470,11750
06/08/2022,47740,26950,10210,12490,84530,96690,36220,147720,14230,13660,14700,29470,11750
07/08/2022,48400,27510,10210,12490,75880,93140,36580,149180,14230,13660,14700,29470,11750
08/08/2022,46200,26730,10210,12490,79380,89160,35350,148460,14230,13660,14700,29470,11750
09/08/2022,45880,26270,10100,12490,80420,91270,37110,148780,14130,13490,14590,29240,11280
10/08/2022,44580,25920,10350,12490,83090,88570,34580,148410,14310,13660,14840,29180,11740
11/08/2022,44710,25570,10350,12490,82100,88770,34580,148410,14380,14000,14710,29470,11740
12/08/2022,44110,25470,10350,12490,78850,85460,34900,148410,14230,14000,14700,29470,11590
13/08/2022,43370,25190,10350,12490,78380,81590,35050,146950,14380,14000,14550,29470,11590
14/08/2022,43390,26000,10210,12490,76630,79970,34900,148410,14380,14000,14550,29470,11870
15/08/2022,41400,26590,10350,12490,78250,78630,34400,148410,14380,14000,14700,29740,11870
16/08/2022,40970,26950,10350,12350,78810,76290,34730,148410,14380,14000,14700,29950,11740
17/08/2022,38360,25640,10300,12490,75770,76500,34340,148410,14380,14000,14550,29950,11870
18/08/2022,38670,25600,10440,12490,73070,74620,33280,148410,14380,14000,14550,29950,11870
19/08/2022,39490,25500,10440,12490,72930,76450,33830,149180,14380,14000,14420,29950,11870
20/08/2022,38640,25070,10300,12490,69770,73090,33790,149180,14380,14000,14420,29950,11740
21/08/2022,39610,26090,10190,12410,63400,74130,35420,149040,14110,14000,14330,29940,11280
22/08/2022,38140,25360,10440,12490,70220,73520,34500,149180,14380,14000,14420,30120,11870
23/08/2022,36280,25670,10440,12490,71340,72840,34480,149180,14230,14000,14550,30120,11870
24/08/2022,36740,24660,10300,12490,67070,68210,34740,149180,14380,14000,14550,30320,11870
25/08/2022,35990,24960,10300,12490,63890,66540,34890,148460,14330,14000,14550,30320,11690
26/08/2022,35680,25590,10350,12410,64690,68980,34660,149040,14220,14000,14330,30750,11690
27/08/2022,36540,25670,10440,12490,65530,71880,34820,148460,14330,14000,14550,30460,11590
28/08/2022,37390,25770,10440,12490,64360,71390,34520,146190,14380,14000,14550,30460,11590
29/08/2022,35800,25110,10300,12490,67150,73240,35300,149180,14230,14000,14550,30460,11870
30/08/2022,35270,26210,10300,12350,67400,71830,35240,149180,14380,14000,14420,30380,11870
31/08/2022,34790,25240,10300,12490,72830,72830,35540,149180,14380,14000,14550,30280,11590
01/09/2022,36050,25240,10300,12490,74960,72550,35540,149180,14330,14000,14420,30370,11870
02/09/2022,35200,25240,10300,12490,78370,75940,34910,149180,14380,14000,14420,30370,11870
03/09/2022,34870,25240,10300,12350,75990,74730,34760,149180,14230,14000,14420,30200,11870
04/09/2022,36050,26040,10300,12490,84380,76970,35540,149180,14230,14000,14550,30370,11870
05/09/2022,35160,25350,10400,12490,82940,78270,34760,149180,14230,14000,14420,30370,11870
06/09/2022,35950,25200,10300,12490,86710,79140,33790,149180,14380,14000,14840,30270,11870
07/09/2022,35170,25500,10300,12490,90440,83820,34250,148460,14380,14000,14710,30270,11870
08/09/2022,37100,25220,10370,12490,93000,87030,34120,149180,14230,14000,14710,30370,11740
09/09/2022,37190,25930,10520,12490,92160,87230,34910,149180,14380,14000,14710,30370,11740
10/09/2022,36270,25520,10520,12490,90930,80140,35240,147720,14380,14000,14710,30150,11740
11/09/2022,36880,25370,10520,12490,90820,82960,34760,148460,14380,14490,14710,30100,11740
12/09/2022,36740,24910,10520,12490,85680,79900,35690,148460,14230,14000,14710,30100,11740
13/09/2022,36170,25030,10520,12490,84750,75920,36040,149180,14230,14000,14710,29900,11740
14/09/2022,36700,25650,10520,12490,80000,76710,35570,148460,14230,14000,14710,30100,11740
15/09/2022,37230,25040,10520,12490,78820,77060,35890,148460,14230,14000,14710,29900,11740
16/09/2022,36860,25490,10520,12490,82500,79380,35570,148460,14230,14000,14710,29900,11740
17/09/2022,37000,24940,10520,12490,82860,79890,35570,148460,14230,14000,14710,29900,11740
18/09/2022,36810,24650,10520,12490,83300,78120,36200,148460,14230,14000,14710,29900,11740
19/09/2022,36550,25180,10520,12490,81470,80300,36000,148460,14230,14000,14710,29900,11740
20/09/2022,36820,25160,10520,12490,77350,81210,34910,148460,14380,14000,14710,29550,11740
21/09/2022,37320,24800,10520,12490,76070,83430,35690,148460,14230,14000,14710,29250,11740
22/09/2022,37720,24790,10520,12490,75050,78330,34600,148460,14380,14000,14710,29320,11740
23/09/2022,37280,25230,10520,12490,77200,79680,34760,148460,14380,14000,14710,29250,11740
24/09/2022,36660,24950,10520,12490,70160,80650,35060,148460,14230,14000,14710,29250,11740
25/09/2022,36200,24800,10520,12560,67600,78080,34800,148460,14380,14000,14710,29250,11740
26/09/2022,35940,24800,10520,12560,69710,79690,34890,148460,14380,14000,14710,29250,11740
27/09/2022,35480,24510,10520,12420,62520,78660,34420,148460,14230,14000,14710,29250,11740
28/09/2022,35650,24660,10660,12560,67840,76270,34890,148460,14230,14000,14710,28680,11740
29/09/2022,35570,24660,10520,12560,62220,79000,34710,148460,14230,14000,14560,28970,11740
30/09/2022,35590,24260,10520,12560,61420,79140,35340,148460,14230,14000,14420,28750,11590
01/10/2022,35900,24260,10520,12560,61700,78730,34470,148460,14090,14000,14420,28980,11740
02/10/2022,35910,24260,10520,12560,61940,78990,35560,148460,14230,14000,14420,28750,11740
03/10/2022,36010,24260,10520,12560,58920,79510,34650,148460,14090,14000,14420,28510,11740
04/10/2022,36130,24260,10520,12560,61220,76820,34500,148460,14230,14000,14420,28510,11740
05/10/2022,36320,24310,10610,12490,58440,81220,34930,148200,14110,14000,14330,28540,11690
06/10/2022,36300,24770,10610,12490,58680,78220,34930,147310,14110,14000,14330,28180,11690
07/10/2022,35880,24140,10490,12490,60610,78830,32650,149920,14270,14000,14650,27980,11690
08/10/2022,37980,24770,10440,12660,60730,80730,35490,148140,14110,14000,14330,28030,11400
09/10/2022,37230,24810,10520,12560,63310,78360,34500,147690,14090,14000,14420,28300,11740
10/10/2022,36730,24810,10520,12560,63780,77840,34180,148460,14230,14000,14420,28300,11740
11/10/2022,36730,24800,10660,12560,64350,78080,34500,147690,14230,14000,14420,28270,11740
12/10/2022,37400,24540,10520,12420,64880,76660,34970,147690,14090,14000,14420,28180,11740
13/10/2022,37390,24550,10520,12420,62540,77510,34500,148460,14090,14000,14420,28180,11740
14/10/2022,38590,25490,10530,12590,67750,74390,36330,147770,14130,14000,14390,28430,11450
15/10/2022,37540,25100,10520,12560,64170,76600,33910,146980,14090,14000,14280,28070,11740
16/10/2022,36290,24810,10520,12420,63310,76760,33600,146980,14090,14000,14280,28070,11740
17/10/2022,35650,24830,10520,12420,57820,74780,33600,147690,14090,14000,14280,28070,11740
18/10/2022,35900,24810,10520,12420,58240,69450,33740,147690,14090,14000,14280,27850,11740
19/10/2022,36400,24810,10520,12550,56640,75200,33740,147690,14090,14000,14280,27850,11740
20/10/2022,36300,24810,10520,12420,53430,69690,33520,146980,14030,14000,14280,28080,11460
21/10/2022,35840,24540,10520,12420,53280,70430,33540,147690,14090,14000,14280,28080,11460
22/10/2022,35840,24970,10520,12420,49940,70810,33680,146980,14090,14000,14280,28080,11460
23/10/2022,35700,24810,10520,12420,49120,68390,33520,146980,14090,14000,14420,28080,11460
24/10/2022,38070,24580,10530,12590,48550,68890,33530,147770,13940,14000,14190,27890,10910
25/10/2022,35490,24480,10490,12320,48540,67200,31260,149070,14110,14000,14330,28270,11370
26/10/2022,36400,24810,10520,12420,48580,66460,32810,146980,14090,14000,14280,28080,11460
27/10/2022,36330,25930,10520,12420,50590,67000,33560,146240,14090,14000,14280,28080,11460
28/10/2022,36990,24540,10520,12660,49230,67070,32790,146980,14090,14000,14280,28200,11600
29/10/2022,37020,24550,10520,12420,46510,65050,32480,146980,14090,14000,14280,28080,11600
30/10/2022,35890,24410,10520,12420,47530,63710,32460,146540,14090,14000,14280,28080,11600
31/10/2022,35810,24410,10520,12420,46400,57150,31630,146540,14090,14000,14280,28080,11600
01/11/2022,37040,24550,10520,12420,44860,55910,32100,146540,14090,14000,14490,28600,11600
02/11/2022,37590,25100,10520,12420,46980,58390,32580,146540,14090,14000,14490,28650,11600
03/11/2022,36710,24480,10520,12440,45300,59920,31620,148560,14110,14000,14580,28450,11540
04/11/2022,37620,25820,10520,12520,47090,59310,32740,146980,14090,14000,14490,28700,11600
05/11/2022,37640,24700,10540,12520,45890,59740,32720,146540,14090,14000,14490,28740,11600
06/11/2022,37180,24550,10540,12520,46330,59020,33040,146540,14090,14000,14490,28740,11600
07/11/2022,35780,24250,10540,12650,44660,55390,33310,147250,14090,14000,14490,28530,11600
08/11/2022,37390,24550,10540,12520,44480,52320,32740,147250,14090,14000,14960,28530,11600
09/11/2022,37070,24250,10540,12520,43820,51620,32720,147250,14090,14000,15250,28600,11600
10/11/2022,37570,24480,10640,12610,44790,53970,33860,146800,14110,14000,15290,28570,11540
11/11/2022,37570,24130,10640,12610,43940,53230,33480,146800,14110,14000,15290,28570,11540
