Date,MYRUSD Close,SGDUSD Close,THBUSD Close,USDIDR Close,Harga Bahan Pangan Bawang Merah,Harga Bahan Pangan Bawang Putih Bonggol,Harga Bahan Pangan Beras Medium,Harga Bahan Pangan Beras Premium,Harga Bahan Pangan Cabai Merah Keriting,Harga Bahan Pangan Cabai Rawit Merah,Harga Bahan Pangan Daging Ayam Ras,Harga Bahan Pangan Daging Sapi Murni,Harga Bahan Pangan Gula Konsumsi,Harga Bahan Pangan Minyak Goreng Curah,Harga Bahan Pangan Minyak Goreng Kemasan Sederhana,Harga Bahan Pangan Telur Ayam Ras,Harga Bahan Pangan Tepung Terigu (Curah)
09/02/2022,0.239102885,0.743715644,0.030434916,14379.5,26410,27050,12120,13170,30240,42000,27690,129130,14280,,16110,21540,8790
10/02/2022,0.239062876,0.745378673,0.03057356,14334.2002,27130,26880,12070,13050,31330,42000,27570,128860,14280,,16210,21560,8690
11/02/2022,0.239120036,0.743240178,0.0305773,14328,27130,27190,12200,13340,30950,39420,27990,129730,14280,,16210,21860,8970
12/02/2022,,,,,27360,27540,12230,13310,32010,35000,28160,129810,14190,,16090,21610,8850
13/02/2022,,,,,28500,27480,12100,13260,32830,35000,27680,130060,14330,,16220,21520,8920
14/02/2022,0.238777444,0.74240154,0.030599754,14344.7002,29350,27120,12040,13210,34340,40000,28380,130130,14310,,16160,21520,8920
15/02/2022,0.238777444,0.742666125,0.030838501,14303,29740,26880,12070,13090,35080,40000,26720,130600,14390,,16100,21390,8740
16/02/2022,0.239017144,0.743649244,0.030916678,14260.59961,29760,26850,12070,13150,35790,40000,28250,128060,14370,,16290,21380,8940
17/02/2022,0.23903431,0.744596124,0.030959753,14274.40039,29330,26770,12230,13370,36150,30000,28720,130010,14340,,16020,21790,8940
18/02/2022,0.238948628,0.744712532,0.031149736,14348,30400,27440,12110,13160,37850,30000,28130,130740,14280,,16050,21100,8740
19/02/2022,,,,,29950,27140,12130,13220,37490,35000,28140,130080,14260,,16270,21530,8940
20/02/2022,,,,,29840,27210,12100,13180,37210,35000,27950,129960,14270,,16040,21180,8830
21/02/2022,0.23900573,0.742853701,0.031121623,14365.90039,30030,26910,12070,13170,37910,30000,28230,130070,14280,,16050,21380,8860
22/02/2022,0.239406273,0.742610991,0.031000063,14355,30760,27030,12130,13260,39560,35000,28900,129950,14320,,16290,21840,8910
23/02/2022,0.239062876,0.743240178,0.030848963,14395,30750,27490,12130,13240,40020,37180,28610,129950,14270,,16400,22130,8940
24/02/2022,0.23900573,0.742837191,0.030987574,14365,30810,27190,12130,13250,40740,35000,28900,130560,14220,,16400,21980,8950
25/02/2022,0.238180295,0.738001943,0.030772069,14452.5,30500,27220,12240,13400,41000,35000,28040,131370,14280,,16410,22400,8940
26/02/2022,,,,,31530,27000,12170,13310,42830,40000,28440,130730,14160,,16530,22310,8910
27/02/2022,,,,,30760,26820,12080,13190,42580,45000,28860,130690,14230,,16460,22130,8800
28/02/2022,0.238180295,0.735813498,0.030601626,14334.2002,30610,26830,12100,13210,43110,40000,29390,130570,14210,,16230,22070,8980
01/03/2022,0.238322213,0.73784405,0.030629748,14360,31220,27060,12120,13250,45930,40000,28910,131730,14200,,16270,22060,8950
02/03/2022,0.238635018,0.73674053,0.030556742,14425,31320,27600,12120,13280,46400,36000,28750,130540,14130,,16250,21980,8950
03/03/2022,0.238492742,0.738018274,0.03079292,14387.5,30680,27450,12110,13250,47550,35000,29160,131140,14210,,16740,22110,8980
04/03/2022,0.23900573,0.737300038,0.030715361,14358.40039,30350,27000,12170,13280,49390,35000,28170,131140,14210,,16320,22060,9040
05/03/2022,,,,,30680,27300,12170,13230,51230,35000,28810,131140,14290,,16440,21880,8950
06/03/2022,,,,,30260,27140,12270,13420,51630,25000,28750,130570,14310,,16430,22130,9070
07/03/2022,0.239463598,0.734246731,0.030581973,14381.7002,30820,27070,12130,13290,54110,25000,29490,131430,14280,,16550,22060,9060
08/03/2022,0.239549652,0.734306037,0.030295687,14406.40039,31850,27140,12220,13310,55220,25000,29810,132440,14400,,16530,22600,8980
09/03/2022,0.239234462,0.732509494,0.03012774,14362.7002,30930,27190,12100,13220,54180,25000,29360,131430,14300,,16230,22150,8950
10/03/2022,0.238948628,0.736865342,0.030327844,14251,30480,27300,12240,13380,52440,30000,30120,131140,14300,,16840,22340,9010
11/03/2022,0.238891557,0.73634994,0.030191412,14275,30750,27280,12120,13230,52870,30000,29580,131620,14280,,16620,22070,9010
12/03/2022,,,,,30810,27130,12160,13270,52540,30000,29470,130860,14300,,16620,22100,9010
13/03/2022,,,,,30390,27170,12090,13200,50730,30000,30040,131530,14280,,16690,22100,8950
14/03/2022,0.23854962,0.733837247,0.030064337,14325.5,30860,27100,12210,13380,50670,30000,30720,131820,14300,,16740,22120,9010
15/03/2022,0.237953603,0.731984019,0.029943706,14347.5,30260,27180,12170,13290,49050,30000,30230,131820,14350,,16520,22340,9070
16/03/2022,0.237812132,0.732477307,0.02984184,14305.2998,30130,27450,12130,13310,48800,30000,30330,131620,14470,,16530,21830,9150
17/03/2022,0.23866348,0.736236036,0.029992202,14263.5,29160,27620,12090,13260,48570,30000,31410,131620,14520,,17630,21880,9260
18/03/2022,0.238379017,0.738950789,0.030103253,14326,29870,27790,12120,13250,49080,30000,31220,132270,14570,,19190,22010,9190
19/03/2022,,,,,30310,27780,12100,13230,49470,30000,31200,131620,14600,,19540,22090,9320
20/03/2022,,,,,30200,27730,12160,13280,49720,30000,30840,131530,14650,,19700,22150,9320
21/03/2022,0.238606542,0.73737067,0.030021014,14342.2998,30430,28780,12200,13330,49770,30000,32310,131940,14590,,19000,21780,9200
22/03/2022,0.237953603,0.736377001,0.029777857,14345,29820,28790,12140,13290,50810,30000,31390,132160,14680,,19920,22200,9300
23/03/2022,0.237247914,0.736984849,0.029866796,14345.5,28820,28730,12130,13310,49650,,31420,131620,14650,,18390,22350,9330
24/03/2022,0.236854568,0.736545146,0.029738894,14389,28610,28540,12120,13310,48590,,32140,131620,14700,,18400,22290,9300
25/03/2022,0.236742422,0.73671335,0.029832046,14337.09961,28220,28140,12160,13280,48040,,31560,132160,14750,,18100,22440,9380
26/03/2022,,,,,28730,27680,12110,13240,46220,,31900,131710,14770,,18130,22930,9430
27/03/2022,,,,,28340,28130,12180,13310,44630,,31450,131530,14910,,19220,22380,9380
28/03/2022,0.237642571,0.736160219,0.029730937,14334,28030,28520,12180,13310,39220,35000,32430,132000,15070,,18680,22580,9320
29/03/2022,0.237304211,0.735050857,0.02959981,14373,27860,28130,12080,13200,37180,,31300,132440,14960,,18960,22540,9190
30/03/2022,0.237416908,0.737479448,0.029856985,14334,27980,27960,12120,13310,36120,25000,32250,132700,15070,,19900,22730,9320
31/03/2022,0.237953603,0.739355147,0.030012906,14327.5,27350,28600,12170,13310,34590,25000,32770,133760,15070,,20540,22780,9270
01/04/2022,0.237925291,0.738388836,0.030086048,14351,27500,28330,12160,13290,33550,70000,32580,138910,15040,,19510,22670,9270
02/04/2022,,,,,27170,28240,12130,13230,33830,70000,32340,137460,15070,,19560,22610,9320
03/04/2022,,,,,27520,28380,12200,13350,34770,70000,32620,136560,15090,,19380,22720,9300
04/04/2022,0.237642571,0.73713696,0.029868579,14361,27570,28430,12140,13290,36540,70000,32730,137760,15090,,19980,22620,9270
05/04/2022,0.237247914,0.73713696,0.029905202,14322.2998,28620,29110,12200,13320,37390,70000,31510,137320,15090,,20380,22520,9300
06/04/2022,0.237586126,0.735651135,0.029808924,14365.5,28910,29040,12220,13350,37240,45830,31650,136230,15120,,19930,22500,9410
07/04/2022,0.237360567,0.735121191,0.029787615,14382,29530,29040,12200,13350,36740,45830,32390,136230,15120,,19700,22520,9470
08/04/2022,0.237202913,0.734311461,0.029862335,14385,29510,28710,12180,13310,33770,45830,32240,136610,15130,,19450,22570,9460
09/04/2022,,,,,28580,28750,12170,13320,32980,45830,31610,136790,15180,,19570,22550,9440
10/04/2022,,,,,28790,28480,12090,13210,31220,45830,31390,135710,15130,,19460,22450,9370
11/04/2022,0.237022996,0.733492732,0.029812479,14355,29910,28620,12120,13200,32560,45830,31810,136240,15200,,19600,22740,9490
12/04/2022,0.236518443,0.732547045,0.029735355,14360.7002,30970,28530,12120,13270,29650,45830,31480,137090,15130,,19620,22280,9460
13/04/2022,0.23637867,0.73310554,0.029808924,14364.2002,30790,28650,12120,13300,29690,45830,31530,136500,15100,,19400,22290,9460
14/04/2022,0.236462519,0.734613478,0.029890897,14360.2002,30580,28590,12190,13340,28690,45830,31840,136690,15150,,19450,22110,9490
15/04/2022,0.236406624,0.737332582,0.029709736,14383.90039,31470,28550,12180,13290,29320,44160,31590,136330,15170,,19660,22020,9640
16/04/2022,,,,,30840,28430,12190,13330,28910,44160,31260,136590,15200,,19500,22150,9630
17/04/2022,,,,,30480,28750,12230,13380,28720,44160,30370,136870,15240,,19390,22270,9690
18/04/2022,0.236239091,0.736371577,0.029763676,14337,31280,29000,12210,13370,29410,44160,30490,136170,15110,,19850,22260,9670
19/04/2022,0.235183448,0.734645903,0.029688569,14353.7998,31620,28380,12190,13390,28650,44160,31020,136400,15020,,18950,22540,9510
20/04/2022,0.235128164,0.731197238,0.029609453,14364.90039,31490,29290,12140,13350,28970,44160,31160,136870,15130,,19290,22270,9730
21/04/2022,0.233699471,0.733621836,0.02960244,14351,32320,28840,12160,13310,28670,44160,32350,137160,15100,18030,24080,22610,9580
22/04/2022,0.233181775,0.732595325,0.029503746,14382,32910,29110,12090,13210,27520,65000,31500,138190,15110,17560,24070,22530,9460
23/04/2022,,,,,32030,28860,12230,13410,28230,44160,31570,137590,15140,18730,23350,22820,9720
24/04/2022,,,,,33350,28550,12210,13360,28830,44160,31960,138910,15130,18300,23360,22910,9690
25/04/2022,0.231347591,0.730001569,0.029458553,14350,33650,28610,12210,13360,29220,44160,31800,138570,15130,18050,23760,22920,9690
26/04/2022,0.229621127,0.727966249,0.029359091,14478,35660,29190,12210,13410,29830,44160,32220,139110,15120,18300,23420,23350,9690
27/04/2022,0.231347591,0.725789487,0.029209873,14466,36180,29080,12240,13360,31030,44160,33330,140940,15130,17890,23400,23600,9690
28/04/2022,0.229489386,0.724233568,0.029112929,14447.5,36540,28970,12210,13360,32720,30000,34140,142590,15130,18490,23060,25060,9690
29/04/2022,0.229278922,0.72124052,0.029041065,14502,36760,29340,12240,13410,32650,42430,33130,142210,15230,18030,23460,25330,9780
30/04/2022,,,,,38020,29080,12230,13330,33770,42430,34120,143100,15190,18000,23450,24450,9680
01/05/2022,,,,,36750,28910,12240,13300,33020,35570,33310,145010,15170,17740,23730,24500,9780
02/05/2022,0.229832232,0.7227,0.029249175,14490,36650,28850,12310,13500,33230,60000,33970,144210,15140,18160,23770,23980,9720
03/05/2022,0.229779392,0.721688151,0.029017467,14522.59961,36670,28720,12290,13470,34130,42430,33700,143710,15100,18310,23680,24260,9810
04/05/2022,0.229779392,0.722626925,0.029140076,14491,37240,29430,12430,13510,34150,42430,33080,144390,15080,18340,23340,24920,9860
05/05/2022,0.229779392,0.727674901,0.029368576,14425,37140,29000,12230,13390,34870,42430,35260,143410,15080,17810,23660,24610,9730
06/05/2022,0.23001726,0.722543359,0.02915452,14458.7002,36030,28780,12230,13390,34300,42430,33800,144540,15080,17770,23610,24810,9730
07/05/2022,,,,,37020,28600,12230,13330,32640,42430,34630,143410,15080,17580,23950,24760,9680
08/05/2022,,,,,38410,29200,12190,13390,31300,42430,34410,143410,15110,17430,23980,24600,9780
09/05/2022,0.228963941,0.720705152,0.029102761,14490,41390,28130,12130,13260,29810,42430,35600,142780,15080,17090,23790,24540,9730
10/05/2022,0.228258386,0.719553888,0.028910089,14552.2002,42260,28810,12170,13370,29060,42430,35620,142750,15080,16980,23530,24680,9730
11/05/2022,0.228336573,0.718809068,0.028861696,14520.7998,42540,29000,12100,13270,28590,30980,35050,141630,14610,16920,23770,24260,9730
12/05/2022,0.228623688,0.719305456,0.028879199,14543.40039,43180,28750,12200,13360,28790,42430,35210,142090,15020,16730,23560,24240,9690
13/05/2022,0.227738574,0.716435015,0.028792722,14632.09961,43860,28690,12180,13320,28560,52540,35540,141920,15020,16900,23240,24430,9730
14/05/2022,,,,,44330,28440,12190,13360,29650,48990,35420,142360,15020,16710,23480,24230,9690
15/05/2022,,,,,44290,27760,12110,13370,29330,40000,36010,141310,14930,16450,23370,24100,9660
16/05/2022,0.227505401,0.718055487,0.028860863,14606,42610,27900,12150,13300,29980,48990,35340,142820,15020,16540,23510,24090,9690
17/05/2022,0.227505401,0.719026148,0.028820103,14645,42270,28300,12120,13290,29600,57970,34920,142360,15000,16920,23580,23960,9750
18/05/2022,0.228180259,0.722298086,0.029004002,14630.59961,44060,27720,12080,13280,29580,55860,34900,142820,14940,16480,23430,24370,9760
19/05/2022,0.227608979,0.718741894,0.028924303,14740,44010,26960,12190,13450,30750,55860,34770,142780,14940,16370,23540,24400,9710
20/05/2022,0.227272719,0.72415489,0.029089218,14626.7998,43890,26860,12130,13300,31210,48990,34110,142620,14940,16620,23410,24270,9720
21/05/2022,,,,,43230,27390,12120,13270,32390,54770,34080,141660,14940,16510,23460,24840,9750
22/05/2022,,,,,43320,26600,12110,13270,35570,53670,33780,142480,14940,16650,23040,24450,9820
23/05/2022,0.227972195,0.724637687,0.02913668,14645,43570,27020,12110,13260,37030,53670,33420,142780,14940,16470,23460,24430,9720
24/05/2022,0.227946207,0.727659047,0.029295446,14619.2002,44300,27300,12230,13420,37790,53670,32180,143360,14830,16190,23510,24710,9750
25/05/2022,0.227634862,0.729410529,0.029330673,14635.7998,45100,27380,12110,13320,37630,53670,31900,143460,14890,16350,23460,24750,9810
26/05/2022,0.227634862,0.727643192,0.029205605,14597,43710,27630,12190,13260,38920,53670,32120,142700,15020,16220,23540,25910,9840
27/05/2022,0.227505401,0.728623986,0.02922524,14584.2002,47460,27010,12090,13180,41560,53670,32030,143120,14880,16190,22450,25630,9770
28/05/2022,,,,,47950,26890,12140,13260,43080,51270,32680,142540,14880,15750,23370,25760,9800
29/05/2022,,,,,46540,26700,12180,13380,46070,53670,32140,142540,14880,15870,23360,25770,9700
30/05/2022,0.22849308,0.731047571,0.029345306,14570,46920,26190,12090,13190,49990,53670,31840,142540,14880,16320,23230,26220,9770
31/05/2022,0.229158074,0.731742978,0.029335836,14538.40039,47140,25930,12200,13420,54620,50610,30720,143120,14830,15970,22900,26250,9770
01/06/2022,0.228519201,0.730006933,0.029212434,14543.90039,47510,26580,12120,13220,55630,53670,29380,143320,14880,16630,22740,25980,9850
02/06/2022,0.228284448,0.727484345,0.029101068,14531.5,47480,26360,12170,13280,54210,53670,31250,142830,14830,15790,23170,26110,9830
03/06/2022,0.227842331,0.729927003,0.029208167,14426.7998,47390,26230,12130,13260,54800,60000,30460,143220,14860,15800,22730,25840,9830
04/06/2022,,,,,47280,26100,12140,13220,54600,60000,30650,142250,14940,15770,23250,26090,9820
05/06/2022,,,,,47830,25430,12270,13460,57020,54510,31540,143210,14890,15650,23280,26290,9870
06/06/2022,0.227868274,0.72725153,0.029120559,14431,47420,26050,12110,13230,56640,60000,31350,143410,14890,15740,23270,26090,9860
07/06/2022,0.227842331,0.726242781,0.029044438,14435.2002,48360,26640,12060,13140,61670,60000,30480,143990,14850,15810,23220,26260,9800
08/06/2022,0.227634862,0.727802038,0.0290647,14458.7998,48780,26110,12150,13260,64860,60000,31390,142830,14850,16400,22550,27360,9720
09/06/2022,0.227712631,0.726659656,0.028994754,14495.2998,49380,26740,12110,13150,65010,51960,30050,143200,15030,15770,23390,28010,9850
10/06/2022,0.227738574,0.723316848,0.028940208,14611.7998,,,,,,,,,,,,,
11/06/2022,,,,,,,,,,,,,,,,,
12/06/2022,,,,,,,,,,,,,,,,,
13/06/2022,0.227298558,0.718809068,0.028734807,14546,,,,,,,,,,,,,
14/06/2022,0.226449281,0.717442513,0.028700171,14795,,,,,,,,,,,,,
15/06/2022,0.226244345,0.718339205,0.028546961,14740.7998,,,,,,,,,,,,,
16/06/2022,0.226705968,0.721656919,0.028705938,14681,,,,,,,,,,,,,
17/06/2022,0.227272719,0.723118067,0.028566532,14776.09961,,,,,,,,,,,,,
18/06/2022,,,,,,,,,,,,,,,,,
19/06/2022,,,,,,,,,,,,,,,,,
20/06/2022,0.227298558,0.720248342,0.028392151,14816,,,,,,,,,,,,,
21/06/2022,0.227324381,0.720668793,0.028304556,14827.7002,,,,,,,,,,,,,
22/06/2022,0.227479532,0.721755922,0.028340654,14831.7002,,,,,,,,,,,,,
23/06/2022,0.227117881,0.720918179,0.028288545,14843,,,,,,,,,,,,,
24/06/2022,0.227066308,0.719859481,0.028181715,14841.7998,,,,,,,,,,,,,
25/06/2022,,,,,,,,,,,,,,,,,
26/06/2022,,,,,,,,,,,,,,,,,
27/06/2022,0.227298558,0.721750677,0.028208744,14841,,,,,,,,,,,,,
28/06/2022,0.227195263,0.721834064,0.028281342,14791,,,,,,,,,,,,,
29/06/2022,0.227557182,0.720736325,0.028441411,14857,,,,,,,,,,,,,
30/06/2022,0.227412283,0.718060672,0.028507898,14877,,,,,,,,,,,,,
01/07/2022,0.22701475,0.719352007,0.028309364,14921.90039,,,,,,,,,,,,,
02/07/2022,,,,,,,,,,,,,,,,,
03/07/2022,,,,,,,,,,,,,,,,,
04/07/2022,0.227040529,0.716743112,0.028105676,14931,,,,,,,,,,,,,
05/07/2022,0.226731658,0.716527402,0.028008852,15008,,,,,,,,,,,,,
06/07/2022,0.226398021,0.7118451,0.027802492,15037,,,,,,,,,,,,,
07/07/2022,0.226142019,0.712047875,0.027658693,15010,,,,,,,,,,,,,
08/07/2022,0.225963175,0.71416837,0.027723102,14964.59961,,,,,,,,,,,,,
09/07/2022,,,,,,,,,,,,,,,,,
10/07/2022,,,,,,,,,,,,,,,,,
11/07/2022,0.226014242,0.714878082,0.027886223,14970,,,,,,,,,,,,,
12/07/2022,0.226014242,0.711758971,0.027599912,14989.09961,,,,,,,,,,,,,
13/07/2022,0.225504562,0.710439205,0.027627362,15010,,,,,,,,,,,,,
14/07/2022,0.225504562,0.710727036,0.027599912,15030.40039,,,,,,,,,,,,,
15/07/2022,0.225149155,0.712961614,0.027374761,15037.09961,50350,23320,12130,13270,104900,95000,32380,142690,14480,14030,21950,26180,10000
16/07/2022,,,,,48630,23310,12120,13250,103470,94870,31380,142690,14480,13950,22090,25990,10000
17/07/2022,,,,,48970,22590,11940,13020,95910,100000,31380,141340,14520,14000,21900,25880,9790
18/07/2022,0.224895999,0.715415061,0.027352296,14986,48410,23230,12180,13320,93200,76490,31120,142690,14490,14120,21790,25870,10030
19/07/2022,0.22469385,0.715870798,0.027255384,14977,48610,22590,12280,13490,95240,84850,30180,142690,14530,13590,21640,25350,9990
20/07/2022,0.224845409,0.718710959,0.027342573,14960.7998,48930,23470,12130,13270,90110,65000,29670,142690,14560,13870,21240,26250,10030
21/07/2022,0.22474435,0.717885435,0.027273966,15022,47350,22320,12300,13470,89080,65000,29780,142690,14490,13890,21530,25910,10030
22/07/2022,0.224492073,0.719735146,0.027209405,15004.2002,45160,22900,12050,13210,91900,60000,29700,142350,14610,13970,21560,25950,9900
23/07/2022,,,,,43500,24510,12110,13240,90270,60000,29600,143390,14730,14130,21670,25890,9900
24/07/2022,,,,,44680,23430,12110,13210,91160,60000,30020,142210,14610,14430,21270,25460,9850
25/07/2022,0.22474435,0.719942391,0.027293321,15011,43490,23910,12180,13250,88230,60000,30180,142690,14680,14740,21560,25520,9900
26/07/2022,0.224668607,0.721485138,0.027280664,14978,42040,23450,12070,13160,91590,60000,29870,142900,14640,13910,21310,26020,10030
27/07/2022,0.224542499,0.719942391,0.027249441,14982.7998,39730,22870,12130,13200,87020,40000,28620,142510,14520,13930,21170,25290,10020
28/07/2022,0.224416524,0.723746061,0.027294811,14914.2002,37990,22610,12120,13250,88020,69280,28870,142210,14600,13950,21020,25130,9960
29/07/2022,0.224719107,0.72511059,0.027483854,14849.09961,37570,22540,12250,13370,86510,52920,28280,142790,14570,13720,20870,25180,10020
30/07/2022,,,,,36930,22330,12270,13410,87610,54220,28100,142510,14490,13720,20710,25110,10160
31/07/2022,,,,,36160,22920,12240,13300,88450,52920,28960,142090,14600,13960,20800,25010,9940
01/08/2022,0.224820152,0.723850906,0.027553523,14826,35670,23210,12140,13270,86800,52920,28980,142210,14570,13780,20260,25430,9960
02/08/2022,0.224719107,0.726638615,0.027698528,14838,36730,22520,12230,13300,87050,48200,28350,142790,14570,13860,19910,24970,10060
03/08/2022,0.224567696,0.7227,0.027622022,14890.09961,35790,22430,12120,13250,86470,63250,28060,140640,14390,13430,19740,25460,10050
04/08/2022,0.22446689,0.724223077,0.027593818,14900,35170,22710,12190,13300,85380,63250,28470,142210,14570,13840,19620,24900,10100
05/08/2022,0.224416524,0.727087677,0.027917365,14884.7002,36080,22640,12290,13390,86210,48200,27890,142630,14490,13690,19690,24820,10030
06/08/2022,,,,,34360,22710,12290,13390,83540,61600,28320,142090,14490,13690,19620,24960,10030
07/08/2022,,,,,33660,22160,12210,13270,78680,54290,27700,140530,14490,13820,19550,24850,9910
08/08/2022,0.224542499,0.72352618,0.027972028,14886,33310,22700,12220,13270,80600,59810,28930,142350,14490,13820,19660,24820,10100
09/08/2022,0.224391341,0.725557745,0.028145229,14831.2002,32760,22810,12290,13390,82610,62930,27670,142630,14460,13690,19890,25250,10100
10/08/2022,0.224567696,0.725531459,0.028304556,14856.7002,32540,22870,12270,13330,79900,50400,26910,142170,14490,13790,19420,24860,10160
11/08/2022,0.22446689,0.730566919,0.028312571,14756.90039,31760,22620,12300,13410,78320,52410,28190,140960,14490,13680,19090,25110,10090
12/08/2022,0.225073159,0.73014015,0.02840909,14724.2002,32120,22660,12240,13300,77170,44720,27430,141240,14490,13860,19060,25000,10200
13/08/2022,,,,,31070,22090,12170,13250,75520,51220,26890,139900,14460,13490,19040,25070,10000
14/08/2022,,,,,32700,22490,12300,13360,72080,51220,27710,140960,14410,13590,19720,25060,10040
15/08/2022,0.225133955,0.729607463,0.028328612,14661,30500,23040,12290,13380,64680,55180,27920,140480,14570,13590,19060,25260,10100
16/08/2022,0.224366173,0.72562623,0.028138101,14776.40039,29430,22410,12320,13420,63300,55180,27920,142050,14490,13390,18490,25690,10140
17/08/2022,0.224014327,0.725373566,0.028270148,14747.09961,28590,22310,12310,13420,62030,55180,28150,141590,14460,13430,18690,25480,10210
18/08/2022,0.223939091,0.723903298,0.028184893,14764.09961,28710,22510,12240,13380,63360,49970,28540,141080,14430,13710,18760,25660,10220
