Date,MYRUSD Close,SGDUSD Close,THBUSD Close,USDIDR Close,Harga Bahan Pangan Bawang Merah,Harga Bahan Pangan Bawang Putih Bonggol,Harga Bahan Pangan Beras Medium,Harga Bahan Pangan Beras Premium,Harga Bahan Pangan Cabai Merah Keriting,Harga Bahan Pangan Cabai Rawit Merah,Harga Bahan Pangan Daging Ayam Ras,Harga Bahan Pangan Daging Sapi Murni,Harga Bahan Pangan Gula Konsumsi,Harga Bahan Pangan Minyak Goreng Curah,Harga Bahan Pangan Minyak Goreng Kemasan Sederhana,Harga Bahan Pangan Telur Ayam Ras,Harga Bahan Pangan Tepung Terigu (Curah)
15/02/2022,0.238777444,0.742666125,0.030838501,14303,34890,28300,12440,13970,46700,75820,44660,143170,14360,,18660,26250,9520
16/02/2022,0.239017144,0.743649244,0.030916678,14260.59961,35280,28230,12500,14000,44000,77860,44210,143420,14390,,18710,26340,9560
17/02/2022,0.23903431,0.744596124,0.030959753,14274.40039,35470,28490,12440,13970,42700,77460,44410,143170,14360,,19270,26050,9520
18/02/2022,0.238948628,0.744712532,0.031149736,14348,35660,28460,12440,13970,42220,77310,44180,143170,14300,,18980,26050,9520
19/02/2022,,,,,36580,28500,12300,13960,42740,78790,44390,144600,14350,,18900,26410,9530
20/02/2022,,,,,37060,28770,12390,13880,43040,81670,45080,141830,14310,,19110,25610,9570
21/02/2022,0.23900573,0.742853701,0.031121623,14365.90039,36810,28770,12360,13890,43310,80220,44600,141290,14300,,19000,25850,9440
22/02/2022,0.239406273,0.742610991,0.031000063,14355,37410,28930,12360,13890,43530,80340,44460,141290,14260,,19000,25850,9440
23/02/2022,0.239062876,0.743240178,0.030848963,14395,38110,29650,12400,13970,45830,81310,44530,143170,14240,,19580,26100,9480
24/02/2022,0.23900573,0.742837191,0.030987574,14365,39300,29000,12360,13890,45600,81260,44010,141290,14260,,19220,25750,9490
25/02/2022,0.238180295,0.738001943,0.030772069,14452.5,39910,29090,12330,13880,46510,81490,43600,141400,14200,,19070,26000,9530
26/02/2022,,,,,38310,28600,12340,13960,47830,78790,43900,144240,14260,,19300,26160,9560
27/02/2022,,,,,39030,28780,12380,13970,48270,78830,43510,143170,14240,,19200,25990,9520
28/02/2022,0.238180295,0.735813498,0.030601626,14334.2002,39200,29000,12340,13890,48010,79240,43390,141290,14260,,19140,25740,9490
01/03/2022,0.238322213,0.73784405,0.030629748,14360,38490,29000,12350,13890,48010,78930,43760,141290,14380,,19220,25540,9490
02/03/2022,0.238635018,0.73674053,0.030556742,14425,38440,28780,12380,13970,47880,78540,43930,143170,14350,,19270,25640,9520
03/03/2022,0.238492742,0.738018274,0.03079292,14387.5,39030,29010,12290,13880,48300,79440,43470,141400,14410,,19320,25740,9440
04/03/2022,0.23900573,0.737300038,0.030715361,14358.40039,38430,29000,12340,13890,49090,80730,43390,141290,14380,,19530,25480,9490
05/03/2022,,,,,38320,28820,12340,13890,50150,81140,43810,141290,14380,,19550,25480,9490
06/03/2022,,,,,38120,28850,12340,13890,47760,79910,43840,141290,14380,,19350,25480,9490
07/03/2022,0.239463598,0.734246731,0.030581973,14381.7002,38390,28830,12400,13980,49750,79120,43840,143170,14350,,19430,25690,9520
08/03/2022,0.239549652,0.734306037,0.030295687,14406.40039,37850,28290,12460,13980,49760,80370,43800,144600,14330,,19740,25840,9570
09/03/2022,0.239234462,0.732509494,0.03012774,14362.7002,37480,28390,12400,13980,47240,78340,43210,143170,14350,,19530,25760,9520
10/03/2022,0.238948628,0.736865342,0.030327844,14251,37270,28180,12390,13980,46770,80920,43200,144180,14300,,19860,25850,9560
11/03/2022,0.238891557,0.73634994,0.030191412,14275,36760,28130,12360,13900,45210,80120,42390,142050,14450,,19860,25340,9490
12/03/2022,,,,,37640,28610,12430,13980,47420,81790,43520,144590,14450,,20020,25510,9600
13/03/2022,,,,,37020,28420,12300,13900,46770,82270,42850,143100,14490,,19940,25700,9530
14/03/2022,0.23854962,0.733837247,0.030064337,14325.5,36210,28430,12390,13980,46730,82590,43370,144110,14460,,20700,25640,9520
15/03/2022,0.237953603,0.731984019,0.029943706,14347.5,35780,28310,12370,13900,42920,81190,43020,141670,14450,,20930,25210,9440
16/03/2022,0.237812132,0.732477307,0.02984184,14305.2998,36370,28720,12340,13980,44880,81620,43460,145260,14490,,21470,25360,9560
17/03/2022,0.23866348,0.736236036,0.029992202,14263.5,35670,28710,12390,14010,45490,80740,43580,144110,14460,,22550,25110,9520
18/03/2022,0.238379017,0.738950789,0.030103253,14326,35220,28750,12390,14010,48260,78440,43350,144110,14460,,22570,25260,9520
19/03/2022,,,,,35730,29030,12370,13940,47900,82770,43470,142920,14570,,22850,24730,9570
20/03/2022,,,,,35170,28750,12390,14010,46200,81210,43380,143880,14560,,24210,25030,9520
21/03/2022,0.238606542,0.73737067,0.030021014,14342.2998,34630,28880,12380,14020,48540,80270,42770,144470,14540,,25240,25680,9650
22/03/2022,0.237953603,0.736377001,0.029777857,14345,34660,29110,12400,14010,46410,80900,43680,143410,14560,,25440,24950,9660
23/03/2022,0.237247914,0.736984849,0.029866796,14345.5,34410,29180,12330,14010,46850,80150,44260,143830,14490,,25720,24460,9660
24/03/2022,0.236854568,0.736545146,0.029738894,14389,34030,29040,12200,13930,46830,79670,43380,143880,14630,,25530,24800,9570
25/03/2022,0.236742422,0.73671335,0.029832046,14337.09961,34010,29100,12330,14010,45600,78220,43990,144360,14490,,25910,24540,9660
26/03/2022,,,,,33650,29250,12420,14020,44160,77300,44310,145370,14530,,25740,24350,9640
27/03/2022,,,,,33150,29410,12220,14020,45910,73960,44480,144700,14530,,25810,24670,9640
28/03/2022,0.237642571,0.736160219,0.029730937,14334,33600,29340,12310,14010,45230,76450,44850,145020,14490,,25970,24850,9660
29/03/2022,0.237304211,0.735050857,0.02959981,14373,33140,29290,12420,14020,44400,76800,44600,144700,14530,,25900,24920,9640
30/03/2022,0.237416908,0.737479448,0.029856985,14334,32520,30070,12260,14020,45920,76760,45130,144700,14680,,26040,25580,9640
31/03/2022,0.237953603,0.739355147,0.030012906,14327.5,32260,29960,12310,14010,45090,76820,45040,145310,14780,,26250,25830,9660
01/04/2022,0.237925291,0.738388836,0.030086048,14351,32770,29490,12310,14010,45560,76010,44740,147380,14850,,26150,26500,9790
02/04/2022,,,,,32990,29820,12260,14020,47370,76350,44630,148050,14800,,26390,27320,9770
03/04/2022,,,,,32770,29830,12310,14010,46970,75220,44790,146010,14810,,25450,26780,9790
04/04/2022,0.237642571,0.73713696,0.029868579,14361,32540,30070,12310,14010,47010,74360,44700,146410,14810,,26310,26860,9790
05/04/2022,0.237247914,0.73713696,0.029905202,14322.2998,32440,29740,12240,14010,47850,73140,44610,147090,14810,,26780,27350,9860
06/04/2022,0.237586126,0.735651135,0.029808924,14365.5,32340,29740,12310,14010,47210,71430,44490,146410,14810,,27130,27230,9860
07/04/2022,0.237360567,0.735121191,0.029787615,14382,32310,29860,12280,14010,46600,63390,44410,146030,14770,,27200,27460,9860
08/04/2022,0.237202913,0.734311461,0.029862335,14385,32750,29890,12280,14010,46870,73580,43950,145700,14820,,27200,27690,9860
09/04/2022,,,,,32980,30010,12280,14010,47270,72250,44300,144980,14820,,26620,27830,10000
10/04/2022,,,,,32630,30010,12280,14010,47040,72200,44300,144980,14820,,26650,27900,10000
11/04/2022,0.237022996,0.733492732,0.029812479,14355,32500,30170,12280,14010,45650,72230,42870,144980,14820,,26830,28600,10080
12/04/2022,0.236518443,0.732547045,0.029735355,14360.7002,31460,29830,12280,14010,46420,71800,42570,144360,14740,,26910,29210,10080
13/04/2022,0.23637867,0.73310554,0.029808924,14364.2002,31000,30070,12280,14010,45540,69230,42770,144730,14780,,26780,29550,10120
14/04/2022,0.236462519,0.734613478,0.029890897,14360.2002,30670,29330,12240,14010,45360,68460,42670,144360,14740,,26810,29550,10120
15/04/2022,0.236406624,0.737332582,0.029709736,14383.90039,31000,29830,12240,14010,44140,68140,42840,144360,14740,,26780,29630,10120
16/04/2022,,,,,31100,29580,12240,14010,44080,68010,42670,145400,14780,,26700,29670,10120
17/04/2022,,,,,31410,29460,12300,14060,45500,69010,42030,145820,14760,,26750,29890,10210
18/04/2022,0.236239091,0.736371577,0.029763676,14337,31080,29650,12240,14010,44000,68460,42300,146030,14780,,26760,30150,10120
19/04/2022,0.235183448,0.734645903,0.029688569,14353.7998,31350,30000,12340,14020,45520,69450,42310,146920,14840,,26930,30010,10210
20/04/2022,0.235128164,0.731197238,0.029609453,14364.90039,30110,29850,12240,14010,43520,66030,41540,146030,14780,,26510,30290,10120
21/04/2022,0.233699471,0.733621836,0.02960244,14351,29900,29610,12260,14020,41110,62660,41430,146010,14690,20860,26360,30470,10050
22/04/2022,0.233181775,0.732595325,0.029503746,14382,29890,29920,12240,14010,41850,63250,41600,146300,14710,20650,26340,30640,10120
23/04/2022,,,,,29970,29720,12240,14010,40870,61650,41730,146300,14710,20290,26340,30980,10120
24/04/2022,,,,,30080,29530,12240,14010,40990,61290,41660,146300,14650,20290,26210,30980,10190
25/04/2022,0.231347591,0.730001569,0.029458553,14350,30070,29530,12240,14010,40750,59020,41820,145740,14710,19150,25700,31350,10190
26/04/2022,0.229621127,0.727966249,0.029359091,14478,30230,29530,12240,13980,40410,58580,41780,146100,14710,18850,25510,31740,10190
27/04/2022,0.231347591,0.725789487,0.029209873,14466,30560,29450,12170,13980,41010,58090,42190,146450,14710,18850,25430,31860,10220
28/04/2022,0.229489386,0.724233568,0.029112929,14447.5,30710,29430,12170,13980,43050,56800,42700,148210,14710,19400,25510,33030,10220
29/04/2022,0.229278922,0.72124052,0.029041065,14502,31190,29470,12170,13980,44650,58190,43490,148940,14670,18850,25500,32130,10220
30/04/2022,,,,,31040,29930,12170,13980,45550,60730,44260,151770,14670,18930,25560,32520,10220
01/05/2022,,,,,31190,29720,12170,13980,47640,63340,44830,156610,14670,18930,25560,32400,10300
02/05/2022,0.229832232,0.7227,0.029249175,14490,31120,27920,12750,14750,50020,56260,45500,169710,14490,22000,26140,30980,10950
03/05/2022,0.229779392,0.721688151,0.029017467,14522.59961,31750,29410,12350,14370,50010,54560,45250,162140,14740,20650,25560,31490,10470
04/05/2022,0.229779392,0.722626925,0.029140076,14491,31760,30100,12140,13980,48290,62400,43350,150250,14640,19250,25550,31590,10320
05/05/2022,0.229779392,0.727674901,0.029368576,14425,31920,29770,12150,13970,47720,62220,43370,148360,14610,19170,25590,31910,10270
06/05/2022,0.23001726,0.722543359,0.02915452,14458.7002,31820,29640,12170,13980,50730,66980,44080,148920,14710,18760,25500,30910,10300
07/05/2022,,,,,32240,29310,12170,13980,48910,67270,44010,148920,14670,18760,25500,30830,10300
08/05/2022,,,,,32120,29260,12220,14060,48160,66410,43440,149630,14650,18950,25460,30760,10410
09/05/2022,0.228963941,0.720705152,0.029102761,14490,32700,29460,12240,13980,46720,64900,43770,148230,14670,18420,25100,30480,10220
10/05/2022,0.228258386,0.719553888,0.028910089,14552.2002,32240,29180,12170,14010,48250,64420,43310,147500,14680,18420,24980,30360,10290
11/05/2022,0.228336573,0.718809068,0.028861696,14520.7998,32000,28960,12170,13980,47420,64080,42930,147500,14680,18420,24770,30070,10290
12/05/2022,0.228623688,0.719305456,0.028879199,14543.40039,32200,29130,12170,13980,47670,64440,43050,146780,14680,18420,24770,29840,10290
13/05/2022,0.227738574,0.716435015,0.028792722,14632.09961,32600,29230,12170,14010,48610,65270,42840,146780,14680,18190,24500,29810,10290
14/05/2022,,,,,32810,29230,12130,13980,49240,64880,42430,146780,14680,18160,24500,29620,10290
15/05/2022,,,,,32810,28850,12130,13980,50040,66330,42340,146780,14680,18160,24500,29620,10290
16/05/2022,0.227505401,0.718055487,0.028860863,14606,33050,28710,12130,13980,49730,64050,42020,147280,14680,18830,24430,29620,10290
17/05/2022,0.227505401,0.719026148,0.028820103,14645,32060,28360,12130,13980,49300,65530,41760,148360,14680,18220,24630,29540,10290
18/05/2022,0.228180259,0.722298086,0.029004002,14630.59961,31970,27810,12130,13980,47830,63350,41850,148360,14680,18220,24630,29540,10290
19/05/2022,0.227608979,0.718741894,0.028924303,14740,31620,27850,12130,13980,48490,63720,41450,149530,14680,18220,24630,29540,10290
20/05/2022,0.227272719,0.72415489,0.029089218,14626.7998,31870,28170,12100,13940,48310,64390,41450,149530,14680,18220,24560,29540,10290
21/05/2022,,,,,31870,27860,12100,13940,48900,67060,41450,149530,14680,17780,24420,29310,10290
22/05/2022,,,,,32110,27860,12100,13940,48870,66880,41510,149530,14680,17780,24570,29270,10290
23/05/2022,0.227972195,0.724637687,0.02913668,14645,32610,27790,12160,13940,49220,67890,42040,149290,14680,17950,24320,29390,10290
24/05/2022,0.227946207,0.727659047,0.029295446,14619.2002,34250,27780,12100,13940,49410,70030,42410,148760,14610,17810,24050,29540,10370
25/05/2022,0.227634862,0.729410529,0.029330673,14635.7998,34170,27780,12100,13940,49330,69880,42410,148760,14610,17810,24050,29540,10370
26/05/2022,0.227634862,0.727643192,0.029205605,14597,34610,27780,12100,13940,49530,70370,41740,148760,14610,17810,23900,29620,10370
27/05/2022,0.227505401,0.728623986,0.02922524,14584.2002,35730,27960,12100,13940,50250,72570,42380,148760,14610,17630,23750,29610,10370
28/05/2022,,,,,36140,27610,12170,13980,51240,73220,42230,148760,14640,17430,23720,30240,10370
29/05/2022,,,,,36770,27770,12130,13940,53180,73340,42320,148080,14640,17480,23790,29770,10370
30/05/2022,0.22849308,0.731047571,0.029345306,14570,37440,27290,12130,13940,53540,74040,42510,148080,14640,17520,23760,29880,10370
31/05/2022,0.229158074,0.731742978,0.029335836,14538.40039,38730,27440,12140,13940,53980,76010,42410,148720,14690,17470,23860,29960,10400
01/06/2022,0.228519201,0.730006933,0.029212434,14543.90039,38910,27500,12130,13940,53530,74740,42450,147290,14640,17430,23730,29620,10370
02/06/2022,0.228284448,0.727484345,0.029101068,14531.5,40490,27360,12130,13940,53200,75710,42680,147830,14640,17430,23730,29340,10700
03/06/2022,0.227842331,0.729927003,0.029208167,14426.7998,41190,27000,12130,13940,52840,76680,42580,147830,14640,17390,23760,29380,10430
04/06/2022,,,,,42060,26830,12130,13940,52050,78010,42750,147490,14640,17430,23670,29350,10370
05/06/2022,,,,,42740,26840,12100,13940,53070,77620,42860,147490,14640,17330,23590,29270,10370
06/06/2022,0.227868274,0.72725153,0.029120559,14431,43430,26720,12130,13940,52410,77780,43160,147490,14640,17330,23590,29200,10370
07/06/2022,0.227842331,0.726242781,0.029044438,14435.2002,44820,26690,12130,13940,51390,80970,43850,147850,14640,17330,23590,29200,10370
08/06/2022,0.227634862,0.727802038,0.0290647,14458.7998,45750,26160,12140,13940,53200,80590,44480,149710,14690,17250,23720,29090,10400
09/06/2022,0.227712631,0.726659656,0.028994754,14495.2998,45480,26690,12220,13940,53200,82030,44920,149270,14690,17150,23530,28870,10560
10/06/2022,0.227738574,0.723316848,0.028940208,14611.7998,,,,,,,,,,,,,
11/06/2022,,,,,,,,,,,,,,,,,
12/06/2022,,,,,,,,,,,,,,,,,
13/06/2022,0.227298558,0.718809068,0.028734807,14546,,,,,,,,,,,,,
14/06/2022,0.226449281,0.717442513,0.028700171,14795,,,,,,,,,,,,,
15/06/2022,0.226244345,0.718339205,0.028546961,14740.7998,,,,,,,,,,,,,
16/06/2022,0.226705968,0.721656919,0.028705938,14681,,,,,,,,,,,,,
17/06/2022,0.227272719,0.723118067,0.028566532,14776.09961,,,,,,,,,,,,,
18/06/2022,,,,,,,,,,,,,,,,,
19/06/2022,,,,,,,,,,,,,,,,,
20/06/2022,0.227298558,0.720248342,0.028392151,14816,,,,,,,,,,,,,
21/06/2022,0.227324381,0.720668793,0.028304556,14827.7002,,,,,,,,,,,,,
22/06/2022,0.227479532,0.721755922,0.028340654,14831.7002,,,,,,,,,,,,,
23/06/2022,0.227117881,0.720918179,0.028288545,14843,,,,,,,,,,,,,
24/06/2022,0.227066308,0.719859481,0.028181715,14841.7998,,,,,,,,,,,,,
25/06/2022,,,,,,,,,,,,,,,,,
26/06/2022,,,,,,,,,,,,,,,,,
27/06/2022,0.227298558,0.721750677,0.028208744,14841,,,,,,,,,,,,,
28/06/2022,0.227195263,0.721834064,0.028281342,14791,,,,,,,,,,,,,
29/06/2022,0.227557182,0.720736325,0.028441411,14857,,,,,,,,,,,,,
30/06/2022,0.227412283,0.718060672,0.028507898,14877,,,,,,,,,,,,,
01/07/2022,0.22701475,0.719352007,0.028309364,14921.90039,,,,,,,,,,,,,
02/07/2022,,,,,,,,,,,,,,,,,
03/07/2022,,,,,,,,,,,,,,,,,
04/07/2022,0.227040529,0.716743112,0.028105676,14931,,,,,,,,,,,,,
05/07/2022,0.226731658,0.716527402,0.028008852,15008,,,,,,,,,,,,,
06/07/2022,0.226398021,0.7118451,0.027802492,15037,,,,,,,,,,,,,
07/07/2022,0.226142019,0.712047875,0.027658693,15010,,,,,,,,,,,,,
08/07/2022,0.225963175,0.71416837,0.027723102,14964.59961,,,,,,,,,,,,,
09/07/2022,,,,,,,,,,,,,,,,,
10/07/2022,,,,,,,,,,,,,,,,,
11/07/2022,0.226014242,0.714878082,0.027886223,14970,,,,,,,,,,,,,
12/07/2022,0.226014242,0.711758971,0.027599912,14989.09961,,,,,,,,,,,,,
13/07/2022,0.225504562,0.710439205,0.027627362,15010,,,,,,,,,,,,,
14/07/2022,0.225504562,0.710727036,0.027599912,15030.40039,65840,26300,12100,13940,59730,92370,45000,149280,14680,14530,21540,29840,11070
15/07/2022,0.225149155,0.712961614,0.027374761,15037.09961,66050,26680,12100,13940,59880,92070,44030,149280,14680,14730,21240,29910,11070
16/07/2022,,,,,65850,26680,12100,13940,60130,91990,43830,149280,14600,14480,21050,29840,11070
17/07/2022,,,,,66770,26630,12060,13940,60130,91990,43540,149280,14600,14480,21050,29840,11140
18/07/2022,0.224895999,0.715415061,0.027352296,14986,66770,26190,12100,13940,60450,90890,43380,149280,14600,14270,21050,29480,11170
19/07/2022,0.22469385,0.715870798,0.027255384,14977,66090,26340,12100,13940,60450,91310,43320,149280,14680,14130,20900,29370,11170
20/07/2022,0.224845409,0.718710959,0.027342573,14960.7998,66700,26130,12100,13940,63330,92210,42810,149280,14680,14130,20850,29190,11170
21/07/2022,0.22474435,0.717885435,0.027273966,15022,67440,25410,12100,13940,63870,91520,42810,149280,14680,14130,20850,29190,11170
22/07/2022,0.224492073,0.719735146,0.027209405,15004.2002,67680,25760,12040,13860,61020,91360,42300,147790,14570,14280,20480,28980,11110
23/07/2022,,,,,67010,26450,12110,13940,62990,91670,44010,150020,14570,14240,20920,29190,11270
24/07/2022,,,,,66600,25780,12150,13980,61160,90300,42580,149220,14500,14120,20740,28930,11110
25/07/2022,0.22474435,0.719942391,0.027293321,15011,66870,25930,12100,13940,60980,89260,42460,149280,14530,14270,20650,28910,11190
26/07/2022,0.224668607,0.721485138,0.027280664,14978,67160,26150,12100,13940,61410,88180,42370,148890,14530,14270,20730,28760,11190
27/07/2022,0.224542499,0.719942391,0.027249441,14982.7998,67160,26280,12100,13940,62570,89270,42370,148890,14530,14120,20730,28760,11190
28/07/2022,0.224416524,0.723746061,0.027294811,14914.2002,66140,26550,12100,13940,63600,89630,42170,148890,14460,14120,20550,28340,11190
29/07/2022,0.224719107,0.72511059,0.027483854,14849.09961,64720,25990,12100,13940,64000,87810,41740,148890,14460,14040,20970,28270,11270
30/07/2022,,,,,62970,25560,12040,13860,59440,85610,40740,147380,14490,14040,20150,28230,11140
31/07/2022,,,,,62360,25520,12100,13940,63800,85220,41300,148890,14460,14080,20540,28310,11270
01/08/2022,0.224820152,0.723850906,0.027553523,14826,57400,25300,12100,13940,64530,85150,40750,149280,14460,14080,20320,28380,11270
02/08/2022,0.224719107,0.726638615,0.027698528,14838,54160,25340,12140,13940,63460,84250,40540,149280,14390,13860,20040,28080,11270
03/08/2022,0.224567696,0.7227,0.027622022,14890.09961,51860,25230,12120,13890,64130,81660,40920,149330,14370,13920,19970,28120,11320
04/08/2022,0.22446689,0.724223077,0.027593818,14900,51920,25410,12150,13940,64210,87540,41220,149690,14340,13950,20140,28010,11370
05/08/2022,0.224416524,0.727087677,0.027917365,14884.7002,50520,25350,12140,13940,64410,86760,39990,148590,14320,13860,19900,28080,11270
06/08/2022,,,,,51080,25460,12150,13940,63470,86900,39990,148480,14340,13850,19680,28250,11290
07/08/2022,,,,,49590,25380,12140,13980,63280,86200,40420,148590,14320,13860,19830,28150,11270
08/08/2022,0.224542499,0.72352618,0.027972028,14886,48800,25380,12140,13980,62270,85210,40000,148200,14320,13860,19830,28150,11270
09/08/2022,0.224391341,0.725557745,0.028145229,14831.2002,49090,25580,12140,13980,63920,84660,39760,148200,14320,13860,19650,28150,11270
10/08/2022,0.224567696,0.725531459,0.028304556,14856.7002,48590,25580,12170,13980,63760,84080,39760,148200,14320,13960,19650,28160,11270
11/08/2022,0.22446689,0.730566919,0.028312571,14756.90039,48180,25580,12170,13980,64270,85720,40000,148200,14320,13960,19830,28200,11270
12/08/2022,0.225073159,0.73014015,0.02840909,14724.2002,46880,25460,12170,13980,62270,84430,40000,148200,14320,13860,19650,28230,11270
13/08/2022,,,,,46990,25840,12190,13980,63190,83060,41060,149270,14340,13950,19710,28110,11370
14/08/2022,,,,,45540,25420,12170,13980,59410,80620,39690,148200,14390,13860,19270,28270,11270
15/08/2022,0.225133955,0.729607463,0.028328612,14661,45250,25340,12170,13980,59920,79040,39610,148200,14390,14330,18980,28570,11270
16/08/2022,0.224366173,0.72562623,0.028138101,14776.40039,43970,25330,12170,13980,60700,79350,39550,148590,14390,13780,18770,28630,11270
