Date,MYRUSD Close,SGDUSD Close,THBUSD Close,USDIDR Close,Harga Bahan Pangan Bawang Merah,Harga Bahan Pangan Bawang Putih Bonggol,Harga Bahan Pangan Beras Medium,Harga Bahan Pangan Beras Premium,Harga Bahan Pangan Cabai Merah Keriting,Harga Bahan Pangan Cabai Rawit Merah,Harga Bahan Pangan Daging Ayam Ras,Harga Bahan Pangan Daging Sapi Murni,Harga Bahan Pangan Gula Konsumsi,Harga Bahan Pangan Minyak Goreng Curah,Harga Bahan Pangan Minyak Goreng Kemasan Sederhana,Harga Bahan Pangan Telur Ayam Ras,Harga Bahan Pangan Tepung Terigu (Curah)
18/03/2022,0.238379017,0.738950789,0.030103253,14326,29970,26950,10270,11610,39800,47450,31080,131770,14070,,21830,23710,8580
19/03/2022,,,,,29990,27240,10280,11610,40020,45940,32290,131640,14130,,21560,24020,8470
20/03/2022,,,,,29480,27090,10280,11530,39840,46820,32050,130590,14130,,21690,23580,8500
21/03/2022,0.238606542,0.73737067,0.030021014,14342.2998,30490,28010,10270,11610,39090,48100,33050,129350,14020,,22120,23640,8470
22/03/2022,0.237953603,0.736377001,0.029777857,14345,30160,28060,10270,11540,41290,46900,32380,130640,14180,,22770,23860,8440
23/03/2022,0.237247914,0.736984849,0.029866796,14345.5,29930,27620,10370,11690,41120,46580,32610,131200,14220,,23800,23940,8570
24/03/2022,0.236854568,0.736545146,0.029738894,14389,29720,27880,10330,11670,40950,47620,32070,131640,14160,,24070,23940,8650
25/03/2022,0.236742422,0.73671335,0.029832046,14337.09961,30300,28170,10370,11680,40190,45670,32460,131200,14220,,23860,24150,8600
26/03/2022,,,,,29860,28170,10370,11680,39440,45220,32260,131880,14120,,23860,24680,8630
27/03/2022,,,,,29620,28170,10340,11650,37450,44150,32540,131880,14150,,23740,24350,8630
28/03/2022,0.237642571,0.736160219,0.029730937,14334,29560,28290,10340,11650,36890,44620,32890,131680,14150,,23730,24350,8570
29/03/2022,0.237304211,0.735050857,0.02959981,14373,29440,28310,10360,11700,36410,45670,33050,132040,14200,,23960,24410,8610
30/03/2022,0.237416908,0.737479448,0.029856985,14334,29300,27970,10410,11650,37070,45340,32890,132510,14220,,24150,24520,8660
31/03/2022,0.237953603,0.739355147,0.030012906,14327.5,28770,27720,10310,11580,35460,44910,33160,135550,14140,,24020,24370,8800
01/04/2022,0.237925291,0.738388836,0.030086048,14351,28810,28040,10270,11610,34880,45050,33760,138780,14320,,24280,24790,8840
02/04/2022,,,,,28900,28390,10270,11610,34560,44910,34330,139150,14390,,24280,24920,8930
03/04/2022,,,,,29230,28110,10260,11610,35060,45000,33950,137780,14360,,24190,24600,8930
04/04/2022,0.237642571,0.73713696,0.029868579,14361,29920,28420,10320,11670,36400,43880,33670,137000,14380,,24520,24710,8830
05/04/2022,0.237247914,0.73713696,0.029905202,14322.2998,29510,27960,10270,11590,36390,43610,33740,134840,14390,,24550,24730,8900
06/04/2022,0.237586126,0.735651135,0.029808924,14365.5,29610,28030,10210,11550,36740,44580,33170,134490,14310,,24410,24780,8970
07/04/2022,0.237360567,0.735121191,0.029787615,14382,30320,28140,10270,11570,35840,44380,33580,133850,14390,,24520,24790,8930
08/04/2022,0.237202913,0.734311461,0.029862335,14385,30090,28010,10330,11650,35100,43450,33390,135040,14320,,24450,24730,8900
09/04/2022,,,,,30000,27590,10220,11550,34680,42720,33440,135040,14320,,24390,24790,8970
10/04/2022,,,,,30580,27390,10230,11550,33420,41970,33260,134710,14290,,24260,24790,9010
11/04/2022,0.237022996,0.733492732,0.029812479,14355,30080,27980,10230,11580,30940,39650,33170,134710,14360,,24270,24720,9010
12/04/2022,0.236518443,0.732547045,0.029735355,14360.7002,30230,27650,10190,11540,31220,38890,33510,135040,14290,,24390,24480,9010
13/04/2022,0.23637867,0.73310554,0.029808924,14364.2002,30410,27710,10050,11510,31210,38380,33360,135040,14150,,24270,24540,9010
14/04/2022,0.236462519,0.734613478,0.029890897,14360.2002,29840,27640,10050,11510,30830,38110,33570,135040,14290,,23410,24410,9010
15/04/2022,0.236406624,0.737332582,0.029709736,14383.90039,29130,27760,10050,11480,29510,37830,33640,134670,14290,,24350,24320,9010
16/04/2022,,,,,28860,27660,10050,11480,29070,37020,33310,136010,14290,,23870,24320,9070
17/04/2022,,,,,29170,27660,10020,11540,29130,37340,33850,135640,14290,,23740,24390,9100
18/04/2022,0.236239091,0.736371577,0.029763676,14337,29360,27070,10010,11440,29070,38180,33160,135640,14290,,23740,24460,9040
19/04/2022,0.235183448,0.734645903,0.029688569,14353.7998,29480,26920,10000,11450,30270,38720,33140,135300,14290,,23800,24950,9040
20/04/2022,0.235128164,0.731197238,0.029609453,14364.90039,30010,27340,10020,11440,30490,38320,33400,135640,14320,,24700,24590,9070
21/04/2022,0.233699471,0.733621836,0.02960244,14351,30410,27610,10000,11440,30910,37430,33270,136880,14320,18910,24630,25310,9100
22/04/2022,0.233181775,0.732595325,0.029503746,14382,31450,28470,10000,11440,31630,38150,33970,137910,14320,18560,24800,25580,9100
23/04/2022,,,,,32610,28310,10000,11440,32870,38600,34170,138100,14320,18560,24690,25810,9110
24/04/2022,,,,,33080,28720,10000,11440,33360,37850,34170,138480,14320,18560,24620,26040,9070
25/04/2022,0.231347591,0.730001569,0.029458553,14350,34820,28710,10000,11450,34760,39440,34620,139170,14320,18470,24750,26170,9040
26/04/2022,0.229621127,0.727966249,0.029359091,14478,37810,29190,10000,11440,41340,40100,35370,139810,14320,18470,24750,26510,9070
27/04/2022,0.231347591,0.725789487,0.029209873,14466,37380,28710,10000,11440,47790,44070,35860,141850,14320,18410,24750,26640,9070
28/04/2022,0.229489386,0.724233568,0.029112929,14447.5,39830,29610,9990,11440,52490,43670,36110,146110,14320,18430,24720,27280,9110
29/04/2022,0.229278922,0.72124052,0.029041065,14502,39720,29250,9980,11500,55130,41120,36930,145980,14380,18150,24700,27340,9050
30/04/2022,,,,,40730,29770,9940,11470,60870,46940,38010,149870,14360,18890,24860,27640,9110
01/05/2022,,,,,40410,29460,9990,11470,67870,54930,38870,153180,14360,19030,24930,27640,9140
02/05/2022,0.229832232,0.7227,0.029249175,14490,40990,28980,9100,10950,57450,64810,42430,157000,14490,16430,25500,28000,9490
03/05/2022,0.229779392,0.721688151,0.029017467,14522.59961,40000,32400,9490,10490,59160,69280,38340,144910,15000,19440,26000,27000,10000
04/05/2022,0.229779392,0.722626925,0.029140076,14491,39320,30700,9890,11430,59180,54900,36530,146300,14310,18640,24850,27180,9190
05/05/2022,0.229779392,0.727674901,0.029368576,14425,39210,29650,9960,11470,55790,55570,36410,142840,14390,19030,24860,27030,9100
06/05/2022,0.23001726,0.722543359,0.02915452,14458.7002,40220,29300,9950,11470,51380,51790,36720,141100,14320,19130,24790,26830,9100
07/05/2022,,,,,38880,29790,9910,11470,48240,50030,36410,141100,14290,19130,24790,26830,9070
08/05/2022,,,,,38390,29350,9910,11500,43760,46350,36610,141930,14240,19080,24920,27110,9010
09/05/2022,0.228963941,0.720705152,0.029102761,14490,37390,29110,9820,11360,40890,43260,36290,139930,14290,18240,24600,26840,9070
10/05/2022,0.228258386,0.719553888,0.028910089,14552.2002,36610,29250,9860,11390,39230,43790,35870,138630,14290,18010,24420,26900,8980
11/05/2022,0.228336573,0.718809068,0.028861696,14520.7998,36810,29090,9830,11360,39880,43630,35630,138290,14290,18010,24290,26700,8980
12/05/2022,0.228623688,0.719305456,0.028879199,14543.40039,37190,28140,9760,11350,36870,41170,35040,139630,14190,17830,24290,26440,8980
13/05/2022,0.227738574,0.716435015,0.028792722,14632.09961,37450,28350,9800,11390,38330,41830,35280,139090,14230,17690,24290,26230,8980
14/05/2022,,,,,37150,28580,9750,11380,36760,41790,34970,139790,14220,18010,24310,26040,9060
15/05/2022,,,,,38090,27750,9800,11390,36870,41060,35140,137450,14230,17770,23690,26170,9070
16/05/2022,0.227505401,0.718055487,0.028860863,14606,37280,27670,9730,11370,36580,41150,35090,137610,14170,17790,24160,26700,9130
17/05/2022,0.227505401,0.719026148,0.028820103,14645,38780,27840,9800,11390,38530,42510,34910,136750,14230,17770,24150,26290,9050
18/05/2022,0.228180259,0.722298086,0.029004002,14630.59961,40530,28990,9800,11380,40040,42290,35430,136750,14230,17690,24120,26310,9050
19/05/2022,0.227608979,0.718741894,0.028924303,14740,41090,28910,9800,11380,40240,43040,35440,137110,14230,17470,23910,27350,9080
20/05/2022,0.227272719,0.72415489,0.029089218,14626.7998,41710,28460,9840,11280,40290,42850,35730,136670,14190,17340,23910,27130,9090
21/05/2022,,,,,39000,28550,9810,11390,40660,43870,35370,137110,14230,17400,23950,27200,9050
22/05/2022,,,,,40030,27460,9800,11410,40890,45600,34900,136480,14230,17890,23880,26990,9050
23/05/2022,0.227972195,0.724637687,0.02913668,14645,40460,27530,9770,11380,41030,45120,35020,137110,14230,17440,23980,27230,9020
24/05/2022,0.227946207,0.727659047,0.029295446,14619.2002,40730,27070,9790,11390,41030,45100,34810,137110,14230,17480,23840,27330,8980
25/05/2022,0.227634862,0.729410529,0.029330673,14635.7998,40870,27230,9730,11390,42910,46280,34870,137110,14260,17160,23970,27610,8980
26/05/2022,0.227634862,0.727643192,0.029205605,14597,41150,27740,9760,11400,42810,46690,34680,136230,14310,17060,24050,27620,8980
27/05/2022,0.227505401,0.728623986,0.02922524,14584.2002,42240,26610,9760,11390,44160,47820,34730,137410,14160,17440,24080,27800,9110
28/05/2022,,,,,42630,26260,9720,11330,46470,49280,34810,136630,14050,16750,23830,27940,9080
29/05/2022,,,,,42550,26130,9690,11370,50580,55190,34540,136680,14140,17150,23910,28010,9120
30/05/2022,0.22849308,0.731047571,0.029345306,14570,42540,26010,9750,11390,52590,57260,34440,135600,14160,17160,23710,28110,9080
31/05/2022,0.229158074,0.731742978,0.029335836,14538.40039,42720,26520,9720,11360,54000,57610,34530,134630,14210,17060,23760,28080,9010
01/06/2022,0.228519201,0.730006933,0.029212434,14543.90039,43350,25340,9710,11420,58400,59270,34360,136200,14080,17500,23800,28060,9160
02/06/2022,0.228284448,0.727484345,0.029101068,14531.5,43100,26000,9690,11400,58960,58640,34430,134270,14200,17280,23530,28080,9110
03/06/2022,0.227842331,0.729927003,0.029208167,14426.7998,43700,25250,9830,11350,58920,58480,35000,136010,14170,17300,23500,28150,9180
04/06/2022,,,,,43560,24270,9760,11360,59500,61410,34770,134520,14210,17230,23640,28010,9120
05/06/2022,,,,,43720,24170,9740,11390,62640,63100,35180,134880,14200,17670,23590,28010,9180
06/06/2022,0.227868274,0.72725153,0.029120559,14431,44210,24060,9740,11390,64220,70710,35180,134930,14130,17430,23530,27730,9210
07/06/2022,0.227842331,0.726242781,0.029044438,14435.2002,43750,23580,9700,11390,66550,70550,35180,135550,14200,17710,23180,28010,9170
08/06/2022,0.227634862,0.727802038,0.0290647,14458.7998,45660,23550,9620,11370,71590,63020,35130,135240,14210,17250,23350,28540,9370
09/06/2022,0.227712631,0.726659656,0.028994754,14495.2998,46780,22110,9580,11410,67700,70770,35220,136700,14090,17750,23320,28200,9420
10/06/2022,0.227738574,0.723316848,0.028940208,14611.7998,,,,,,,,,,,,,
11/06/2022,,,,,,,,,,,,,,,,,
12/06/2022,,,,,,,,,,,,,,,,,
13/06/2022,0.227298558,0.718809068,0.028734807,14546,,,,,,,,,,,,,
14/06/2022,0.226449281,0.717442513,0.028700171,14795,,,,,,,,,,,,,
15/06/2022,0.226244345,0.718339205,0.028546961,14740.7998,,,,,,,,,,,,,
16/06/2022,0.226705968,0.721656919,0.028705938,14681,,,,,,,,,,,,,
17/06/2022,0.227272719,0.723118067,0.028566532,14776.09961,,,,,,,,,,,,,
18/06/2022,,,,,,,,,,,,,,,,,
19/06/2022,,,,,,,,,,,,,,,,,
20/06/2022,0.227298558,0.720248342,0.028392151,14816,,,,,,,,,,,,,
21/06/2022,0.227324381,0.720668793,0.028304556,14827.7002,,,,,,,,,,,,,
22/06/2022,0.227479532,0.721755922,0.028340654,14831.7002,,,,,,,,,,,,,
23/06/2022,0.227117881,0.720918179,0.028288545,14843,,,,,,,,,,,,,
24/06/2022,0.227066308,0.719859481,0.028181715,14841.7998,,,,,,,,,,,,,
25/06/2022,,,,,,,,,,,,,,,,,
26/06/2022,,,,,,,,,,,,,,,,,
27/06/2022,0.227298558,0.721750677,0.028208744,14841,,,,,,,,,,,,,
28/06/2022,0.227195263,0.721834064,0.028281342,14791,,,,,,,,,,,,,
29/06/2022,0.227557182,0.720736325,0.028441411,14857,,,,,,,,,,,,,
30/06/2022,0.227412283,0.718060672,0.028507898,14877,,,,,,,,,,,,,
01/07/2022,0.22701475,0.719352007,0.028309364,14921.90039,,,,,,,,,,,,,
02/07/2022,,,,,,,,,,,,,,,,,
03/07/2022,,,,,,,,,,,,,,,,,
04/07/2022,0.227040529,0.716743112,0.028105676,14931,,,,,,,,,,,,,
05/07/2022,0.226731658,0.716527402,0.028008852,15008,,,,,,,,,,,,,
06/07/2022,0.226398021,0.7118451,0.027802492,15037,,,,,,,,,,,,,
07/07/2022,0.226142019,0.712047875,0.027658693,15010,,,,,,,,,,,,,
08/07/2022,0.225963175,0.71416837,0.027723102,14964.59961,,,,,,,,,,,,,
09/07/2022,,,,,,,,,,,,,,,,,
10/07/2022,,,,,,,,,,,,,,,,,
11/07/2022,0.226014242,0.714878082,0.027886223,14970,,,,,,,,,,,,,
12/07/2022,0.226014242,0.711758971,0.027599912,14989.09961,,,,,,,,,,,,,
13/07/2022,0.225504562,0.710439205,0.027627362,15010,,,,,,,,,,,,,
14/07/2022,0.225504562,0.710727036,0.027599912,15030.40039,60250,21710,9830,11500,97770,99500,35520,138710,14130,15680,22410,27850,9410
15/07/2022,0.225149155,0.712961614,0.027374761,15037.09961,59880,21410,9850,11500,96180,97580,34880,138790,14130,15760,22170,28410,9470
16/07/2022,,,,,59870,21720,9950,11460,95700,96300,35260,138020,14210,15740,22330,28330,9410
17/07/2022,,,,,58640,20930,9790,11500,93820,96800,35450,138380,14140,16050,22260,27920,9600
18/07/2022,0.224895999,0.715415061,0.027352296,14986,58540,21510,9860,11620,92520,94330,35500,139000,14150,15810,22130,28000,9590
19/07/2022,0.22469385,0.715870798,0.027255384,14977,58510,21510,9870,11500,93160,92110,35180,138790,14130,15420,21690,28060,9450
20/07/2022,0.224845409,0.718710959,0.027342573,14960.7998,57670,21390,9850,11500,92110,88990,35290,137420,14130,15480,21800,28130,9430
21/07/2022,0.22474435,0.717885435,0.027273966,15022,54720,21570,9890,11480,86830,84850,35040,137420,14130,15350,21600,28060,9420
22/07/2022,0.224492073,0.719735146,0.027209405,15004.2002,50680,21770,9880,11480,81140,80210,34880,137420,14060,15070,21460,27700,9400
23/07/2022,,,,,49470,21420,9890,11480,80630,75820,34640,136730,14060,14980,21400,28840,9460
24/07/2022,,,,,48260,21350,9870,11460,75820,74220,34100,136610,13990,15010,21710,27990,9560
25/07/2022,0.22474435,0.719942391,0.027293321,15011,47980,21620,9890,11480,75060,74020,34480,136410,14060,15080,21460,27990,9400
26/07/2022,0.224668607,0.721485138,0.027280664,14978,47350,21510,9890,11480,73220,71630,34580,136740,14060,14810,21330,27990,9460
27/07/2022,0.224542499,0.719942391,0.027249441,14982.7998,46560,21540,9890,11460,73710,70800,34730,136370,13990,14740,21360,27990,9460
28/07/2022,0.224416524,0.723746061,0.027294811,14914.2002,44130,21560,9890,11460,75040,67420,34660,136040,13990,14740,21250,27990,9460
29/07/2022,0.224719107,0.72511059,0.027483854,14849.09961,41420,21210,9840,11460,71920,65790,34290,136110,13990,14490,21040,27920,9570
30/07/2022,,,,,41280,21660,9860,11370,72300,66150,34520,137060,14070,14790,21130,28070,9310
31/07/2022,,,,,40840,22000,9900,11460,72760,65860,34370,136040,13990,14630,21100,28060,9460
01/08/2022,0.224820152,0.723850906,0.027553523,14826,40640,22030,9900,11480,72350,65070,34020,136370,13990,14420,20230,27860,9460
02/08/2022,0.224719107,0.726638615,0.027698528,14838,40240,21480,9900,11460,72830,65690,34070,136370,13990,14090,19610,27860,9460
03/08/2022,0.224567696,0.7227,0.027622022,14890.09961,38690,20220,10240,11370,74920,74240,35290,134540,14000,14230,19750,27750,9720
04/08/2022,0.22446689,0.724223077,0.027593818,14900,39990,21360,9900,11450,71820,65110,33160,135030,13960,14030,19250,28150,9470
05/08/2022,0.224416524,0.727087677,0.027917365,14884.7002,38520,21430,9940,11460,72080,65900,32950,134680,13960,13830,18880,27860,9470
06/08/2022,,,,,38490,21430,9910,11460,72020,65660,33140,134680,13820,13580,17540,27860,9470
07/08/2022,,,,,38180,21430,10010,11550,70930,64920,33340,134680,13930,13580,17480,27860,9470
08/08/2022,0.224542499,0.72352618,0.027972028,14886,38330,21430,9960,11500,71020,64700,33140,134310,13930,13580,17710,27860,9430
09/08/2022,0.224391341,0.725557745,0.028145229,14831.2002,38110,21500,9890,11520,70960,65380,33140,134680,13930,13580,17480,27790,9470
10/08/2022,0.224567696,0.725531459,0.028304556,14856.7002,37830,21570,9900,11500,71130,64600,33140,134350,13930,13580,17800,27720,9470
11/08/2022,0.22446689,0.730566919,0.028312571,14756.90039,36620,21430,10000,11500,69720,62460,33260,134010,13990,13580,17380,27790,9470
12/08/2022,0.225073159,0.73014015,0.02840909,14724.2002,36830,21290,9950,11510,69520,63410,33160,134680,13930,13580,17380,27920,9470
13/08/2022,,,,,36470,20890,9910,11520,69740,62140,33280,134650,13850,13550,17420,27990,9730
14/08/2022,,,,,35510,20920,9950,11520,69230,61670,33110,134350,13930,13510,17260,28240,9670
15/08/2022,0.225133955,0.729607463,0.028328612,14661,34500,21240,9960,11520,66560,60160,33240,134010,13930,13510,17290,28640,9670
16/08/2022,0.224366173,0.72562623,0.028138101,14776.40039,34830,20800,10010,11610,64670,58930,33180,134680,13890,13800,17210,28550,9580
