Date,MYRUSD Close,SGDUSD Close,THBUSD Close,USDIDR Close,Harga Bahan Pangan Bawang Merah,Harga Bahan Pangan Bawang Putih Bonggol,Harga Bahan Pangan Beras Medium,Harga Bahan Pangan Beras Premium,Harga Bahan Pangan Cabai Merah Keriting,Harga Bahan Pangan Cabai Rawit Merah,Harga Bahan Pangan Daging Ayam Ras,Harga Bahan Pangan Daging Sapi Murni,Harga Bahan Pangan Gula Konsumsi,Harga Bahan Pangan Minyak Goreng Curah,Harga Bahan Pangan Minyak Goreng Kemasan Sederhana,Harga Bahan Pangan Telur Ayam Ras,Harga Bahan Pangan Tepung Terigu (Curah)
06/02/2022,,,,,18520,26940,9660,10770,25180,28690,45470,121980,14490,,19450,24160,8560
07/02/2022,0.239348978,0.743405998,0.030367445,14400.40039,19230,26180,9880,10790,21610,37320,43040,121980,14530,,18700,23600,8210
08/02/2022,0.23903431,0.744280219,0.030330602,14405.59961,19910,26370,9860,10760,21600,38040,43640,122200,14590,,19440,23950,8130
09/02/2022,0.239102885,0.743715644,0.030434916,14379.5,20550,27120,9860,10820,21420,34930,42340,122210,14480,,18610,23450,8240
10/02/2022,0.239062876,0.745378673,0.03057356,14334.2002,19910,26670,9860,10820,21470,37730,41800,122200,14380,,19030,23280,8240
11/02/2022,0.239120036,0.743240178,0.0305773,14328,21620,26030,9790,10730,23490,36500,42310,122470,14430,,19880,23450,8140
12/02/2022,,,,,20410,26290,9730,10680,22960,36540,41350,122470,14300,,18470,23320,8140
13/02/2022,,,,,19740,28230,9970,10980,25900,35680,45350,120000,15000,,21160,23200,8110
14/02/2022,0.238777444,0.74240154,0.030599754,14344.7002,23010,26910,9860,10700,25620,34420,40930,122200,14380,,17720,23220,8240
15/02/2022,0.238777444,0.742666125,0.030838501,14303,22690,27040,9860,10820,24810,34420,40930,122200,14380,,17600,22990,8240
16/02/2022,0.239017144,0.743649244,0.030916678,14260.59961,23160,27040,9860,10820,24810,34420,40930,122200,14380,,18590,22870,8240
17/02/2022,0.23903431,0.744596124,0.030959753,14274.40039,23190,26500,9810,10710,24310,33230,41410,122200,14480,,18510,23420,8130
18/02/2022,0.238948628,0.744712532,0.031149736,14348,23010,26920,9920,10820,25620,33990,41650,121640,14650,,19380,22990,8240
19/02/2022,,,,,24070,27040,9960,10910,24310,36970,41160,122200,14380,,18810,23100,8240
20/02/2022,,,,,25020,26790,9760,10770,26280,41660,42610,122120,14490,,18670,23150,8160
21/02/2022,0.23900573,0.742853701,0.031121623,14365.90039,25270,26900,9770,10730,27210,40310,41900,122270,14680,,18480,22880,8310
22/02/2022,0.239406273,0.742610991,0.031000063,14355,24380,26580,9760,10710,26070,43310,41570,122520,14700,,17950,23090,8240
23/02/2022,0.239062876,0.743240178,0.030848963,14395,25030,26900,9870,10830,27210,43250,41900,122270,14680,,18480,22980,8310
24/02/2022,0.23900573,0.742837191,0.030987574,14365,26300,27840,9810,10820,26920,46410,41400,122520,14540,,18320,22700,8350
25/02/2022,0.238180295,0.738001943,0.030772069,14452.5,24770,26910,9870,10870,28430,45960,42570,121970,14760,,18050,22700,8480
26/02/2022,,,,,26930,26910,9810,10820,26920,48990,41530,122520,14420,,18320,22700,8350
27/02/2022,,,,,26850,27160,9850,10860,28480,48980,42430,121850,14610,,18750,23070,8330
28/02/2022,0.238180295,0.735813498,0.030601626,14334.2002,28160,26730,9720,10900,27280,54510,42070,122470,14650,,18400,23120,8370
01/03/2022,0.238322213,0.73784405,0.030629748,14360,28320,26910,9920,10870,29190,57160,42660,121640,14600,,19410,23210,8350
02/03/2022,0.238635018,0.73674053,0.030556742,14425,28500,27030,9810,10760,29430,62900,41220,122200,14380,,18750,22580,8460
03/03/2022,0.238492742,0.738018274,0.03079292,14387.5,29760,26770,9760,10770,30640,61040,42380,122120,14490,,19550,23210,8310
04/03/2022,0.23900573,0.737300038,0.030715361,14358.40039,27310,26630,9690,10620,30180,60060,41370,122130,14490,,18940,22620,8380
05/03/2022,,,,,28080,27020,9810,10820,32180,63450,42890,121640,14600,,19290,23210,8350
06/03/2022,,,,,27890,26730,9560,10570,33610,69010,42320,122470,14240,,19040,23610,8370
07/03/2022,0.239463598,0.734246731,0.030581973,14381.7002,27840,26710,9830,10790,35880,66770,41700,121980,14740,,19950,22870,8410
08/03/2022,0.239549652,0.734306037,0.030295687,14406.40039,27930,27460,9830,10740,34000,65560,41250,121640,14580,,20520,23170,8220
09/03/2022,0.239234462,0.732509494,0.03012774,14362.7002,28870,27040,9830,10790,35980,66240,41940,121980,14790,,20410,22870,8600
10/03/2022,0.238948628,0.736865342,0.030327844,14251,31220,27360,9760,10690,35580,67400,40470,122120,14570,,21870,22650,8520
11/03/2022,0.238891557,0.73634994,0.030191412,14275,28550,27210,9780,10730,34530,67720,42800,121850,14800,,20820,23360,8660
12/03/2022,,,,,24640,27440,9790,10800,35040,63620,41460,121850,14620,,21730,23330,8520
13/03/2022,,,,,27510,27550,9690,10590,34870,61950,41500,120980,14690,,21250,23660,8160
14/03/2022,0.23854962,0.733837247,0.030064337,14325.5,29900,28260,9830,10780,37170,62920,42270,121980,14890,,21820,23620,8600
15/03/2022,0.237953603,0.731984019,0.029943706,14347.5,29870,27930,9720,10730,38800,60740,39070,121850,14740,,22060,25650,8520
16/03/2022,0.237812132,0.732477307,0.02984184,14305.2998,29760,27310,9720,10730,37870,63350,41670,122470,14870,,21450,23750,8630
17/03/2022,0.23866348,0.736236036,0.029992202,14263.5,31060,27600,9750,10760,39690,65370,41350,122200,14870,,22820,23430,8670
18/03/2022,0.238379017,0.738950789,0.030103253,14326,30840,27810,9810,10760,37860,66500,41540,122200,14870,,22200,23170,8560
19/03/2022,,,,,31210,27800,9720,10730,38800,64590,42080,121850,14800,,23430,23890,8520
20/03/2022,,,,,29290,27550,9690,10590,38220,63800,43040,121980,14890,,24540,25030,8070
21/03/2022,0.238606542,0.73737067,0.030021014,14342.2998,31930,28460,9600,10600,38160,66750,39960,122470,14620,,22790,23500,8460
22/03/2022,0.237953603,0.736377001,0.029777857,14345,31070,28630,9690,10650,38870,66250,40490,122200,14770,,22200,23900,8410
23/03/2022,0.237247914,0.736984849,0.029866796,14345.5,31070,28630,9660,10650,37800,65170,40730,122200,14530,,22200,23790,8410
24/03/2022,0.236854568,0.736545146,0.029738894,14389,31510,28250,9370,10420,37990,61320,39590,122830,14500,,22120,23580,8380
25/03/2022,0.236742422,0.73671335,0.029832046,14337.09961,30410,28950,9690,10680,38010,60360,41610,121980,14830,,22960,24160,8550
26/03/2022,,,,,31070,28750,9610,10650,38930,60630,40770,123290,14710,,23310,24270,8620
27/03/2022,,,,,31070,29090,9610,10650,38270,59990,40770,123290,14710,,23310,24380,8620
28/03/2022,0.237642571,0.736160219,0.029730937,14334,30880,29290,9890,10820,37220,56320,42590,121980,14940,,22860,24400,8690
29/03/2022,0.237304211,0.735050857,0.02959981,14373,31210,29650,9690,10670,38530,60450,42080,121850,14800,,23760,24710,8630
30/03/2022,0.237416908,0.737479448,0.029856985,14334,30450,29210,9780,10760,37480,56040,42660,122730,14870,,23200,23880,8660
31/03/2022,0.237953603,0.739355147,0.030012906,14327.5,31930,29560,9720,10700,38040,53870,42700,123830,14820,,23200,24080,8770
01/04/2022,0.237925291,0.738388836,0.030086048,14351,31230,30000,9690,10730,39180,55670,43060,124310,14740,,23350,23810,8750
02/04/2022,,,,,30930,30290,9500,10530,39270,56140,43400,126050,14660,,22940,24300,8770
03/04/2022,,,,,31260,30290,9550,10590,38040,55650,44160,126050,14550,,23410,24190,8770
04/04/2022,0.237642571,0.73713696,0.029868579,14361,32520,31000,9730,10630,43590,63120,44710,125430,14840,,22870,24690,8590
05/04/2022,0.237247914,0.73713696,0.029905202,14322.2998,31510,30590,9730,10630,43530,63120,44240,125430,14840,,22870,24860,8590
06/04/2022,0.237586126,0.735651135,0.029808924,14365.5,33100,30730,9790,10670,41340,63280,42960,125560,14800,,21560,24430,8490
07/04/2022,0.237360567,0.735121191,0.029787615,14382,29590,30590,9730,10630,42750,60170,44290,125430,14840,,23860,24960,8490
08/04/2022,0.237202913,0.734311461,0.029862335,14385,30430,30730,9660,10600,42830,59030,44180,124310,14800,,23260,24220,8630
09/04/2022,,,,,30430,31140,9660,10540,43460,57290,44450,124920,14800,,22980,25260,8520
10/04/2022,,,,,25600,29560,9640,10590,41030,54740,43690,124930,14720,,24340,24490,8790
11/04/2022,0.237022996,0.733492732,0.029812479,14355,29660,30660,9730,10680,37450,49880,44860,124430,14840,,22760,24970,8750
12/04/2022,0.236518443,0.732547045,0.029735355,14360.7002,29530,30660,9630,10680,35420,48280,44860,124430,14840,,23180,24970,8700
13/04/2022,0.23637867,0.73310554,0.029808924,14364.2002,28660,28690,9490,10490,32630,47620,45210,124310,14870,,23510,24730,8880
14/04/2022,0.236462519,0.734613478,0.029890897,14360.2002,26780,28720,9540,10490,33300,43520,45090,123270,14880,,23090,25080,8830
15/04/2022,0.236406624,0.737332582,0.029709736,14383.90039,27240,30000,9700,10760,33990,42950,45440,123270,14940,,22990,25200,9320
16/04/2022,,,,,27080,29690,9680,10680,33560,43150,45080,123920,14890,,23180,25140,9060
17/04/2022,,,,,27200,29290,9680,10680,33960,40560,45190,123920,14890,,23180,25240,9060
18/04/2022,0.236239091,0.736371577,0.029763676,14337,27450,29430,9700,10760,35300,40000,45070,124370,14950,,24380,25090,9430
19/04/2022,0.235183448,0.734645903,0.029688569,14353.7998,27500,29180,9680,10680,32910,39830,44760,125920,14890,,24440,25240,9380
20/04/2022,0.235128164,0.731197238,0.029609453,14364.90039,27630,28960,9680,10680,33350,39560,44540,125920,14890,,24440,25140,9380
21/04/2022,0.233699471,0.733621836,0.02960244,14351,27630,28960,9680,10680,32520,39090,44540,125920,14890,22960,27280,25140,9380
22/04/2022,0.233181775,0.732595325,0.029503746,14382,28650,29520,9680,10680,31960,36530,45360,126400,15000,22280,27100,25300,9380
23/04/2022,,,,,28280,29210,9640,10650,32280,36170,46000,125440,14880,21990,27000,25970,9320
24/04/2022,,,,,28410,28840,9700,10760,32810,36730,45400,125480,14940,22110,26880,25270,9790
25/04/2022,0.231347591,0.730001569,0.029458553,14350,27720,27690,9680,10680,32760,36530,45570,124410,14890,20780,26600,25300,9330
26/04/2022,0.229621127,0.727966249,0.029359091,14478,28150,28050,9700,10650,33330,36340,45300,123810,14990,20890,26900,25450,9360
27/04/2022,0.231347591,0.725789487,0.029209873,14466,29170,28240,9680,10680,32810,36690,45750,124410,14940,21130,26600,25130,9650
28/04/2022,0.229489386,0.724233568,0.029112929,14447.5,29170,28430,9680,10680,34310,37130,46190,125410,14940,21130,26510,25330,9440
29/04/2022,0.229278922,0.72124052,0.029041065,14502,28420,27910,9490,10490,32040,37280,46890,125540,14990,21150,26520,25060,9490
30/04/2022,,,,,30210,29530,9600,10600,34160,39690,46010,126750,14990,20750,26930,25860,9430
01/05/2022,,,,,32400,29680,9730,10730,35590,41470,45680,129900,14990,21020,26180,25330,9430
02/05/2022,0.229832232,0.7227,0.029249175,14490,29720,30000,9750,10740,41600,41600,48700,131650,14740,21540,27540,26890,9160
03/05/2022,0.229779392,0.721688151,0.029017467,14522.59961,31730,29830,9480,10590,39870,45470,48190,129880,14990,21880,26720,26410,9390
04/05/2022,0.229779392,0.722626925,0.029140076,14491,30090,28900,9680,10680,37800,43660,46190,126400,14990,21430,26910,25580,9440
05/05/2022,0.229779392,0.727674901,0.029368576,14425,31050,29400,9600,10600,40050,44300,47590,127400,14990,21560,27040,26000,9360
06/05/2022,0.23001726,0.722543359,0.02915452,14458.7002,29860,28400,9420,10420,36420,45010,45860,126320,14770,20090,26780,26120,9490
07/05/2022,,,,,30100,28900,9680,10680,35930,43300,46300,125910,14840,21200,26910,25500,9440
08/05/2022,,,,,29910,28900,9680,10680,36060,41040,46830,126880,14840,21200,26910,25500,9440
09/05/2022,0.228963941,0.720705152,0.029102761,14490,29550,28140,9530,10540,34530,36000,46680,125460,14940,20880,26370,25090,9430
10/05/2022,0.228258386,0.719553888,0.028910089,14552.2002,30760,28280,9470,10480,34410,37870,45340,124920,14930,20350,26300,24780,9490
11/05/2022,0.228336573,0.718809068,0.028861696,14520.7998,29450,27100,9430,10430,33670,37540,45970,123270,14820,20410,26480,25470,9490
12/05/2022,0.228623688,0.719305456,0.028879199,14543.40039,29710,27280,9650,10350,34000,37080,45080,123680,15060,21010,26690,25170,9490
13/05/2022,0.227738574,0.716435015,0.028792722,14632.09961,30350,27570,9530,10530,34330,38450,44610,124370,14820,20440,26480,25120,9490
14/05/2022,,,,,29750,27570,9530,10530,36220,37790,45240,124370,14940,21010,26270,25040,9430
15/05/2022,,,,,32520,28590,9670,10770,37280,41390,45220,125900,14990,21140,26160,25460,9390
16/05/2022,0.227505401,0.718055487,0.028860863,14606,30060,26610,9470,10480,35530,38300,44390,124920,14930,20500,26050,24590,9490
17/05/2022,0.227505401,0.719026148,0.028820103,14645,29380,27370,9640,10650,37390,40470,45330,123270,14820,21010,26500,25990,9380
18/05/2022,0.228180259,0.722298086,0.029004002,14630.59961,29880,26490,9580,10580,38380,37980,44540,123440,14740,21330,26240,25260,9490
19/05/2022,0.227608979,0.718741894,0.028924303,14740,29570,26680,9580,10580,38440,41750,43790,123440,14740,21440,26430,25380,9490
20/05/2022,0.227272719,0.72415489,0.029089218,14626.7998,30930,26130,9530,10530,39230,42440,43150,123830,14720,21080,24710,25180,9550
21/05/2022,,,,,32100,27020,9470,10480,39720,43230,43550,124310,14810,21500,25680,25440,9490
22/05/2022,,,,,29590,26870,9580,10580,40940,42770,43100,123440,14740,21190,26720,25460,9440
23/05/2022,0.227972195,0.724637687,0.02913668,14645,32170,25930,9640,10650,43070,45400,43250,123830,14830,20580,26380,25630,9430
24/05/2022,0.227946207,0.727659047,0.029295446,14619.2002,30930,25460,9360,10360,41660,45240,42470,123080,14810,20190,26290,25380,9610
25/05/2022,0.227634862,0.729410529,0.029330673,14635.7998,31090,25930,9530,10530,43380,47380,43320,123830,14830,20580,25920,25450,9540
26/05/2022,0.227634862,0.727643192,0.029205605,14597,31360,26310,9530,10530,41830,46840,43320,123830,14830,20580,26370,25450,9540
27/05/2022,0.227505401,0.728623986,0.02922524,14584.2002,31650,26310,9530,10530,41770,47940,43320,123830,14830,20580,26370,25560,9540
28/05/2022,,,,,31690,26310,9530,10530,42320,47440,43320,123830,14830,20580,26370,25560,9540
29/05/2022,,,,,31150,26180,9580,10580,44040,48510,43700,123440,14850,20410,26510,25870,9490
30/05/2022,0.22849308,0.731047571,0.029345306,14570,29580,25120,9590,10650,47220,56160,44300,123290,14830,20770,26200,26080,9430
31/05/2022,0.229158074,0.731742978,0.029335836,14538.40039,29610,24280,9530,10480,44630,56310,44060,121980,14890,20710,25700,26140,9490
01/06/2022,0.228519201,0.730006933,0.029212434,14543.90039,30700,24780,9470,10480,48210,58150,43320,121850,14990,20590,25300,25480,9610
02/06/2022,0.228284448,0.727484345,0.029101068,14531.5,31150,24200,9470,10420,47840,56580,44020,122200,14880,21310,24910,25950,9430
03/06/2022,0.227842331,0.729927003,0.029208167,14426.7998,29860,24550,9590,10530,46330,59300,43450,122200,14990,20910,25960,26500,9540
04/06/2022,,,,,30220,24200,9470,10420,45540,62480,42380,122200,14880,20090,25030,26090,9650
05/06/2022,,,,,29560,23640,9340,10280,45690,52830,42620,121410,14840,19600,25240,27830,9700
06/06/2022,0.227868274,0.72725153,0.029120559,14431,31870,24660,9470,10480,52410,79060,44190,122270,14890,20320,25050,27020,9590
07/06/2022,0.227842331,0.726242781,0.029044438,14435.2002,30970,24130,9320,10320,52230,77890,43780,121970,14880,19720,25040,27250,9650
08/06/2022,0.227634862,0.727802038,0.0290647,14458.7998,31440,23990,9320,10320,49770,75330,43780,121970,14880,19720,24690,27340,9650
09/06/2022,0.227712631,0.726659656,0.028994754,14495.2998,33270,24910,9470,10480,50160,74410,44190,122270,14890,20110,24810,27250,9640
10/06/2022,0.227738574,0.723316848,0.028940208,14611.7998,,,,,,,,,,,,,
11/06/2022,,,,,,,,,,,,,,,,,
12/06/2022,,,,,,,,,,,,,,,,,
13/06/2022,0.227298558,0.718809068,0.028734807,14546,,,,,,,,,,,,,
14/06/2022,0.226449281,0.717442513,0.028700171,14795,,,,,,,,,,,,,
15/06/2022,0.226244345,0.718339205,0.028546961,14740.7998,,,,,,,,,,,,,
16/06/2022,0.226705968,0.721656919,0.028705938,14681,,,,,,,,,,,,,
17/06/2022,0.227272719,0.723118067,0.028566532,14776.09961,,,,,,,,,,,,,
18/06/2022,,,,,,,,,,,,,,,,,
19/06/2022,,,,,,,,,,,,,,,,,
20/06/2022,0.227298558,0.720248342,0.028392151,14816,,,,,,,,,,,,,
21/06/2022,0.227324381,0.720668793,0.028304556,14827.7002,,,,,,,,,,,,,
22/06/2022,0.227479532,0.721755922,0.028340654,14831.7002,,,,,,,,,,,,,
23/06/2022,0.227117881,0.720918179,0.028288545,14843,,,,,,,,,,,,,
24/06/2022,0.227066308,0.719859481,0.028181715,14841.7998,,,,,,,,,,,,,
25/06/2022,,,,,,,,,,,,,,,,,
26/06/2022,,,,,,,,,,,,,,,,,
27/06/2022,0.227298558,0.721750677,0.028208744,14841,,,,,,,,,,,,,
28/06/2022,0.227195263,0.721834064,0.028281342,14791,,,,,,,,,,,,,
29/06/2022,0.227557182,0.720736325,0.028441411,14857,,,,,,,,,,,,,
30/06/2022,0.227412283,0.718060672,0.028507898,14877,,,,,,,,,,,,,
01/07/2022,0.22701475,0.719352007,0.028309364,14921.90039,,,,,,,,,,,,,
02/07/2022,,,,,,,,,,,,,,,,,
03/07/2022,,,,,,,,,,,,,,,,,
04/07/2022,0.227040529,0.716743112,0.028105676,14931,,,,,,,,,,,,,
05/07/2022,0.226731658,0.716527402,0.028008852,15008,,,,,,,,,,,,,
06/07/2022,0.226398021,0.7118451,0.027802492,15037,,,,,,,,,,,,,
07/07/2022,0.226142019,0.712047875,0.027658693,15010,,,,,,,,,,,,,
08/07/2022,0.225963175,0.71416837,0.027723102,14964.59961,,,,,,,,,,,,,
09/07/2022,,,,,,,,,,,,,,,,,
10/07/2022,,,,,,,,,,,,,,,,,
11/07/2022,0.226014242,0.714878082,0.027886223,14970,,,,,,,,,,,,,
12/07/2022,0.226014242,0.711758971,0.027599912,14989.09961,,,,,,,,,,,,,
13/07/2022,0.225504562,0.710439205,0.027627362,15010,,,,,,,,,,,,,
14/07/2022,0.225504562,0.710727036,0.027599912,15030.40039,53390,24810,9620,10480,75630,66100,45940,121980,14840,18990,23080,28210,9780
15/07/2022,0.225149155,0.712961614,0.027374761,15037.09961,52150,24780,9700,10530,76130,80230,46050,122200,14940,19200,24040,28590,9870
16/07/2022,,,,,51970,24810,9570,10480,74340,79750,45840,121980,14840,18730,23080,28210,9780
17/07/2022,,,,,51520,24600,9570,10480,72500,81980,45840,121980,14840,18570,22900,28210,9780
18/07/2022,0.224895999,0.715415061,0.027352296,14986,50340,25050,9570,10430,70960,73270,44830,121980,14840,18340,22720,28370,9780
19/07/2022,0.22469385,0.715870798,0.027255384,14977,50340,25050,9620,10480,73500,76650,45840,121980,14840,18880,22800,28370,9780
20/07/2022,0.224845409,0.718710959,0.027342573,14960.7998,49810,24940,9570,10480,72630,70190,44830,121980,14840,18340,22800,28420,9780
21/07/2022,0.22474435,0.717885435,0.027273966,15022,49810,24770,9620,10480,70960,68250,44610,121980,14840,18220,22400,28370,9780
22/07/2022,0.224492073,0.719735146,0.027209405,15004.2002,47020,23910,9480,10320,72580,67800,44250,121640,14820,17350,22230,28730,9760
23/07/2022,,,,,47160,24460,9530,10480,70230,60420,44400,121480,14840,17770,22650,28560,9780
24/07/2022,,,,,47790,25720,9610,10600,72320,61310,45710,120610,14990,18540,22770,28600,9860
25/07/2022,0.22474435,0.719942391,0.027293321,15011,44690,24200,9570,10430,71590,60180,44720,121480,14840,17600,22610,28560,9880
26/07/2022,0.224668607,0.721485138,0.027280664,14978,43420,24640,9480,10430,67470,59790,44500,121480,14840,17420,22040,28260,9880
27/07/2022,0.224542499,0.719942391,0.027249441,14982.7998,43500,24640,9480,10430,65880,57500,43980,121480,14840,17420,22040,28260,9880
28/07/2022,0.224416524,0.723746061,0.027294811,14914.2002,41180,25310,9570,10430,67420,55220,43980,121480,14840,17570,22250,28450,9980
29/07/2022,0.224719107,0.72511059,0.027483854,14849.09961,39470,25110,9570,10430,63510,52950,43980,121480,14840,17180,22250,28520,9980
30/07/2022,,,,,37680,25130,9540,10530,62900,53530,44450,121640,14820,17580,22270,29080,9870
31/07/2022,,,,,38150,24830,9480,10430,64980,51990,43770,121480,14840,17180,22080,28520,9980
01/08/2022,0.224820152,0.723850906,0.027553523,14826,36960,23940,9480,10430,58910,52810,43050,121480,14840,17000,21800,28500,10090
02/08/2022,0.224719107,0.726638615,0.027698528,14838,35640,24210,9480,10470,61160,50780,43330,121480,14790,17000,21710,28500,10090
03/08/2022,0.224567696,0.7227,0.027622022,14890.09961,36280,22900,9270,10060,57170,47790,40990,122120,14560,15720,20800,28120,10120
04/08/2022,0.22446689,0.724223077,0.027593818,14900,33580,23080,9430,10260,59650,48690,42840,121640,14760,16390,21290,28790,10100
05/08/2022,0.224416524,0.727087677,0.027917365,14884.7002,36930,24130,9480,10430,60630,50630,43110,121480,14790,17060,21710,28800,9980
06/08/2022,,,,,35910,24920,9480,10470,60380,50040,43960,121090,14880,17440,21680,28770,9980
07/08/2022,,,,,35910,24920,9480,10470,60380,50040,43960,121090,14880,17250,21680,28870,10100
08/08/2022,0.224542499,0.72352618,0.027972028,14886,34440,24680,9480,10430,57030,47290,43270,121480,14690,16900,21610,28780,10020
09/08/2022,0.224391341,0.725557745,0.028145229,14831.2002,34110,24400,9480,10430,57030,47790,43480,121480,14690,16900,21610,28780,9980
10/08/2022,0.224567696,0.725531459,0.028304556,14856.7002,34590,24340,9370,10360,56210,45990,43640,121640,14760,17250,21680,28440,9870
11/08/2022,0.22446689,0.730566919,0.028312571,14756.90039,33360,24380,9460,10420,57800,44740,43410,121480,14720,17110,21810,28970,9960
12/08/2022,0.225073159,0.73014015,0.02840909,14724.2002,33380,25080,9440,10330,57650,47650,43390,121410,14890,17400,22660,30140,10100
13/08/2022,,,,,32930,24320,9460,10420,54610,42780,43480,121480,14720,16900,21810,28970,9880
14/08/2022,,,,,33480,25200,9450,10470,54430,43380,43890,121090,14800,17250,21680,29040,9980
15/08/2022,0.225133955,0.729607463,0.028328612,14661,32210,24730,9460,10420,54270,36220,42950,121480,14670,16900,21810,29090,9960
16/08/2022,0.224366173,0.72562623,0.028138101,14776.40039,31440,24700,9510,10530,53670,36980,43010,121090,14630,17000,21790,30070,9930
