Date,MYRUSD Close,SGDUSD Close,THBUSD Close,USDIDR Close,Harga Bahan Pangan Bawang Merah,Harga Bahan Pangan Bawang Putih Bonggol,Harga Bahan Pangan Beras Medium,Harga Bahan Pangan Beras Premium,Harga Bahan Pangan Cabai Merah Keriting,Harga Bahan Pangan Cabai Rawit Merah,Harga Bahan Pangan Daging Ayam Ras,Harga Bahan Pangan Daging Sapi Murni,Harga Bahan Pangan Gula Konsumsi,Harga Bahan Pangan Minyak Goreng Curah,Harga Bahan Pangan Minyak Goreng Kemasan Sederhana,Harga Bahan Pangan Telur Ayam Ras,Harga Bahan Pangan Tepung Terigu (Curah)
20/02/2022,,,,,34960,31270,13100,14480,50990,70070,39700,140250,13180,,15810,27480,10060
21/02/2022,0.23900573,0.742853701,0.031121623,14365.90039,35260,30320,13120,14570,53100,68540,39050,146040,13040,,16690,27760,10180
22/02/2022,0.239406273,0.742610991,0.031000063,14355,33480,30270,13100,14480,52450,68020,38290,140250,13180,,15620,27020,10000
23/02/2022,0.239062876,0.743240178,0.030848963,14395,34060,30130,13100,14480,55800,67940,39850,140250,13130,,15620,26000,10000
24/02/2022,0.23900573,0.742837191,0.030987574,14365,31950,28180,12810,13970,52250,66820,39830,137200,12700,,14650,24740,9840
25/02/2022,0.238180295,0.738001943,0.030772069,14452.5,34090,30130,12790,14330,55550,69820,39700,139520,13130,,15620,26000,10000
26/02/2022,,,,,31480,28180,12810,13970,52280,59620,39490,136370,12700,,14480,24770,9840
27/02/2022,,,,,35060,30660,13180,14480,57680,71170,39870,139520,13130,,15330,25980,10060
28/02/2022,0.238180295,0.735813498,0.030601626,14334.2002,34360,30770,13210,14660,58900,73850,39850,139440,13330,,15560,25480,10160
01/03/2022,0.238322213,0.73784405,0.030629748,14360,34140,30130,12870,14560,58580,74060,40490,139520,13210,,15470,26020,9930
02/03/2022,0.238635018,0.73674053,0.030556742,14425,31530,28350,12990,14060,54540,70440,40410,136370,12690,,14480,24410,9770
03/03/2022,0.238492742,0.738018274,0.03079292,14387.5,31530,28350,12990,14060,55760,71840,40410,136370,12850,,14380,24250,9770
04/03/2022,0.23900573,0.737300038,0.030715361,14358.40039,34580,29690,13260,14480,62140,78430,40330,139520,13260,,15580,25560,10060
05/03/2022,,,,,34140,28980,13260,14480,64620,79620,40330,139520,13260,,15580,25650,10060
06/03/2022,,,,,34140,29130,13260,14480,64990,79620,40330,139520,13260,,15580,25240,10060
07/03/2022,0.239463598,0.734246731,0.030581973,14381.7002,33860,29240,12940,14480,64740,79160,39870,139520,13260,,15580,25230,10060
08/03/2022,0.239549652,0.734306037,0.030295687,14406.40039,31230,27380,12990,13970,61860,76140,39690,136370,12850,,14600,24130,9910
09/03/2022,0.239234462,0.732509494,0.03012774,14362.7002,31470,27650,12990,13970,62040,77480,40070,136370,12850,,14000,24220,9910
10/03/2022,0.238948628,0.736865342,0.030327844,14251,34820,29930,13300,14570,69630,83250,37650,145160,13140,,15320,26320,10250
11/03/2022,0.238891557,0.73634994,0.030191412,14275,34710,29830,12940,14480,66220,80690,40200,139520,13260,,15210,25310,10060
12/03/2022,,,,,34860,30500,13260,14480,66110,81500,40200,139520,13260,,15930,25630,10060
13/03/2022,,,,,35250,30650,12940,14570,66550,79350,39720,135000,13220,,16270,25540,9990
14/03/2022,0.23854962,0.733837247,0.030064337,14325.5,33610,29830,13260,14480,65370,57370,40040,140220,13260,,15930,25280,10060
15/03/2022,0.237953603,0.731984019,0.029943706,14347.5,30680,28280,12990,14060,61790,78460,40070,137170,12820,,14980,24450,9930
16/03/2022,0.237812132,0.732477307,0.02984184,14305.2998,33210,29960,13320,14560,63760,80640,40200,140220,13230,,16330,25110,10000
17/03/2022,0.23866348,0.736236036,0.029992202,14263.5,33500,29960,13320,14560,62790,79470,40510,137280,13230,,19740,25060,10000
18/03/2022,0.238379017,0.738950789,0.030103253,14326,33210,29960,13320,14560,62400,78540,40510,141410,13280,,21190,25440,10080
19/03/2022,,,,,34020,30310,13380,14660,64510,79020,39810,147460,13170,,22710,26350,10270
20/03/2022,,,,,34020,30490,13380,14660,61490,77150,40270,136340,13250,,20900,25070,10010
21/03/2022,0.238606542,0.73737067,0.030021014,14342.2998,32920,29680,13360,14210,59200,76680,40670,132970,12820,,24250,23770,9440
22/03/2022,0.237953603,0.736377001,0.029777857,14345,35310,31120,13560,14750,63630,79860,40940,142870,13360,,22500,25150,9860
23/03/2022,0.237247914,0.736984849,0.029866796,14345.5,30310,27620,13150,14140,57690,73340,39880,138010,12820,,23370,23970,9930
24/03/2022,0.236854568,0.736545146,0.029738894,14389,33310,29610,13400,14640,57540,75400,40040,140950,13230,,23310,24580,10620
25/03/2022,0.236742422,0.73671335,0.029832046,14337.09961,33310,29610,13400,14640,62220,75740,40040,140950,13230,,23190,24750,10620
26/03/2022,,,,,34190,29780,13340,14770,60400,41630,39400,149160,13190,,22800,25210,10540
27/03/2022,,,,,33780,30520,13470,14750,62550,78000,39260,146900,13110,,23620,25290,10270
28/03/2022,0.237642571,0.736160219,0.029730937,14334,33310,29770,13320,14640,60170,75740,40040,142110,13300,,23700,24620,10620
29/03/2022,0.237304211,0.735050857,0.02959981,14373,33310,29770,13320,14640,60170,74560,40040,140950,13300,,23700,24790,10620
30/03/2022,0.237416908,0.737479448,0.029856985,14334,34290,30740,13460,14900,61290,78280,38740,142670,13130,,23430,25360,10220
31/03/2022,0.237953603,0.739355147,0.030012906,14327.5,33310,29450,13320,14640,55850,71370,40170,142800,13300,,23620,24660,10620
01/04/2022,0.237925291,0.738388836,0.030086048,14351,30410,27620,13060,14140,52830,65820,40720,141860,12900,,23560,23870,10560
02/04/2022,,,,,32890,29050,13320,14640,56400,71370,40600,147120,13300,,23480,25140,10620
03/04/2022,,,,,32540,28990,13320,14640,57890,71370,40190,147120,13330,,23330,25340,10650
04/04/2022,0.237642571,0.73713696,0.029868579,14361,32540,28990,13320,14640,64560,74100,39160,146390,13330,,23330,24780,10650
05/04/2022,0.237247914,0.73713696,0.029905202,14322.2998,32540,28990,13320,14640,64360,74100,40610,146390,13330,,23300,25160,10650
06/04/2022,0.237586126,0.735651135,0.029808924,14365.5,32750,29390,13320,14640,61540,71590,40780,145550,13330,,23440,25090,10650
07/04/2022,0.237360567,0.735121191,0.029787615,14382,32750,29950,13320,14640,59800,69340,40310,152500,13450,,21710,25830,10790
08/04/2022,0.237202913,0.734311461,0.029862335,14385,32100,29390,13320,14560,56440,68400,40800,145550,12920,,23840,25550,10720
09/04/2022,,,,,32570,29390,13320,14560,56600,68400,40950,145550,13260,,23710,25060,10800
10/04/2022,,,,,32570,29450,13320,14560,54950,68400,41090,146990,13260,,23440,25060,10800
11/04/2022,0.237022996,0.733492732,0.029812479,14355,34220,30320,13560,14750,56980,69900,41830,150030,13480,,23950,25240,10610
12/04/2022,0.236518443,0.732547045,0.029735355,14360.7002,32770,29120,13320,14560,52660,62520,40780,146990,13190,,23580,25060,10800
13/04/2022,0.23637867,0.73310554,0.029808924,14364.2002,32330,28960,13320,14560,52170,65710,40920,146990,13140,,23390,25060,10800
14/04/2022,0.236462519,0.734613478,0.029890897,14360.2002,29370,27440,13060,14060,47110,63590,40550,144930,12710,,23130,24370,10760
15/04/2022,0.236406624,0.737332582,0.029709736,14383.90039,32480,28960,13320,14560,50190,67840,40750,146990,13140,,23390,25100,10800
16/04/2022,,,,,29370,27440,13060,14060,45900,63590,40550,144930,12710,,23130,24370,10760
17/04/2022,,,,,28530,27360,13060,14060,44820,60610,40550,144930,12710,,23130,24410,10940
18/04/2022,0.236239091,0.736371577,0.029763676,14337,31030,29580,13320,14560,50010,66210,40780,146990,13140,,23600,25370,11020
19/04/2022,0.235183448,0.734645903,0.029688569,14353.7998,28350,27580,13060,14060,45720,61820,40400,144110,12710,,23060,24670,11020
20/04/2022,0.235128164,0.731197238,0.029609453,14364.90039,29770,30040,13320,14560,48050,64580,40620,146990,13140,,23580,25250,11020
21/04/2022,0.233699471,0.733621836,0.02960244,14351,30900,28710,13010,14560,48970,64580,40620,146990,13140,17580,23460,25250,11020
22/04/2022,0.233181775,0.732595325,0.029503746,14382,27860,26420,13060,14060,45850,60610,40400,144930,12710,14490,23230,24800,11020
23/04/2022,,,,,30290,27930,13320,14560,51560,64130,40620,144020,13140,16130,23610,26530,11260
24/04/2022,,,,,31480,28900,13320,14560,51600,65620,40620,149640,13140,16900,23470,25530,11020
25/04/2022,0.231347591,0.730001569,0.029458553,14350,28680,26850,13060,14060,47960,62250,40400,147980,12710,16760,23230,25170,11020
26/04/2022,0.229621127,0.727966249,0.029359091,14478,30720,28710,13320,14560,49900,64260,41090,149640,13140,16980,23260,25930,11070
27/04/2022,0.231347591,0.725789487,0.029209873,14466,28930,27610,13080,14070,48890,60550,40540,143930,12660,14000,23060,24760,11100
28/04/2022,0.229489386,0.724233568,0.029112929,14447.5,28490,27380,12990,14090,46860,62720,39840,161200,12800,14250,22880,25500,11160
29/04/2022,0.229278922,0.72124052,0.029041065,14502,28630,27200,12990,14060,48120,59360,40940,149400,12710,14000,22880,25310,11080
30/04/2022,,,,,31430,28840,13260,14590,53700,64350,41170,152480,13210,16950,23300,25930,11130
01/05/2022,,,,,29090,26770,12990,14090,50250,60850,41330,151260,12800,14250,22880,25310,11160
02/05/2022,0.229832232,0.7227,0.029249175,14490,30470,27950,12980,14110,52700,66960,41610,150040,12860,14250,23060,25650,11270
03/05/2022,0.229779392,0.721688151,0.029017467,14522.59961,33890,30830,13330,14460,57220,69720,42500,146540,13190,18710,23910,27040,10920
04/05/2022,0.229779392,0.722626925,0.029140076,14491,33090,30260,12990,14410,56160,70350,41680,147110,13190,17180,23820,27010,11230
05/05/2022,0.229779392,0.727674901,0.029368576,14425,32910,30480,12990,14320,56250,69220,41710,150030,13210,17180,23550,27180,11200
06/05/2022,0.23001726,0.722543359,0.02915452,14458.7002,32910,30480,12990,14320,56830,68920,41710,150030,13340,17180,23550,27180,11200
07/05/2022,,,,,33280,30710,12990,14370,57140,68950,39950,156300,13090,17180,23480,27840,10920
08/05/2022,,,,,33640,30710,12990,14370,57710,67950,40970,143980,13250,16780,23820,26380,11230
09/05/2022,0.228963941,0.720705152,0.029102761,14490,33310,30300,12990,14320,52870,68240,41400,147190,13210,16780,23550,26710,11200
10/05/2022,0.228258386,0.719553888,0.028910089,14552.2002,31950,29930,12990,14320,48160,66710,41570,145750,13140,16550,23470,26790,11070
11/05/2022,0.228336573,0.718809068,0.028861696,14520.7998,31950,29930,12990,14320,47210,66710,41570,147190,13140,16550,23470,26830,11070
12/05/2022,0.228623688,0.719305456,0.028879199,14543.40039,31950,29610,12990,14320,46870,66710,42100,147190,13140,16550,23470,26830,11070
13/05/2022,0.227738574,0.716435015,0.028792722,14632.09961,32150,29450,12990,14320,46010,66710,41940,147190,13140,16550,23330,26750,11070
14/05/2022,,,,,32180,29700,12900,14370,43790,68890,42360,154510,13000,16550,23210,27860,10780
15/05/2022,,,,,32150,29450,12990,14320,45240,66100,43250,147190,13140,16550,23330,26750,11070
16/05/2022,0.227505401,0.718055487,0.028860863,14606,31510,29050,12990,14320,48110,64400,43250,147190,13140,16550,23330,26750,11070
17/05/2022,0.227505401,0.719026148,0.028820103,14645,32090,29050,12990,14320,47760,60630,43250,148560,13140,16550,23330,26290,11070
18/05/2022,0.228180259,0.722298086,0.029004002,14630.59961,31300,29210,12990,14320,47370,59940,43250,147350,13090,16550,23170,26990,11080
19/05/2022,0.227608979,0.718741894,0.028924303,14740,32210,28960,12990,14320,46130,59720,43420,147350,13090,16550,23170,26990,11080
20/05/2022,0.227272719,0.72415489,0.029089218,14626.7998,32210,29930,12990,14320,47630,60800,43280,147940,13090,16550,23170,27540,11080
21/05/2022,,,,,31830,29030,12990,14320,53870,61020,43280,150910,13090,16550,23170,27920,11080
22/05/2022,,,,,31400,29130,12990,14320,55190,66340,43680,150910,13090,16780,23170,27920,11080
23/05/2022,0.227972195,0.724637687,0.02913668,14645,31400,28660,12990,14320,54360,65690,43540,150910,13090,16550,23170,27920,11080
24/05/2022,0.227946207,0.727659047,0.029295446,14619.2002,32030,28750,12990,14320,53460,66830,43250,150910,13090,16350,23330,28720,11080
25/05/2022,0.227634862,0.729410529,0.029330673,14635.7998,32060,29110,12990,14370,53200,69030,42220,154700,12910,16350,23150,30260,10640
26/05/2022,0.227634862,0.727643192,0.029205605,14597,32060,29110,12820,14370,53200,69030,40350,154700,12910,16120,23010,30260,10640
27/05/2022,0.227505401,0.728623986,0.02922524,14584.2002,31640,28290,12990,14320,54950,67440,43700,150910,13060,16520,22880,28480,11080
28/05/2022,,,,,31920,29940,12990,14370,58710,66090,43020,147940,13070,16520,22870,29520,11100
29/05/2022,,,,,32210,29060,12990,14320,57380,67290,43700,150910,13060,16520,22750,28840,11080
30/05/2022,0.22849308,0.731047571,0.029345306,14570,32210,28790,12990,14320,59080,68840,43030,150910,12980,16520,22750,28840,11100
31/05/2022,0.229158074,0.731742978,0.029335836,14538.40039,31370,29280,12990,14370,61070,67860,42710,147940,12980,16520,22870,28200,11120
01/06/2022,0.228519201,0.730006933,0.029212434,14543.90039,29950,28500,12990,14320,61140,70080,43030,150910,12850,16520,22830,29070,11100
02/06/2022,0.228284448,0.727484345,0.029101068,14531.5,29950,28500,12990,14320,62670,73080,43030,150910,12850,16520,22570,29120,11100
03/06/2022,0.227842331,0.729927003,0.029208167,14426.7998,30140,28500,12990,14320,67570,78330,43330,151660,12850,16520,22490,30040,11100
04/06/2022,,,,,31690,28930,12990,14370,69620,77220,43060,148810,12820,16520,22580,28690,11120
05/06/2022,,,,,31540,28500,12990,14320,70360,80130,43330,151660,12850,16520,22490,29270,11100
06/06/2022,0.227868274,0.72725153,0.029120559,14431,32310,28500,12990,14360,68550,83400,42730,151660,12880,16520,22490,29270,11100
07/06/2022,0.227842331,0.726242781,0.029044438,14435.2002,32310,28500,12990,14360,68550,83400,42730,151660,12880,16520,22490,30170,11100
08/06/2022,0.227634862,0.727802038,0.0290647,14458.7998,32590,29200,12840,14360,74500,92380,42110,146790,12880,16520,22490,30170,11100
09/06/2022,0.227712631,0.726659656,0.028994754,14495.2998,33690,30410,13160,14460,79740,93780,43500,146270,13030,17940,22660,30640,10960
10/06/2022,0.227738574,0.723316848,0.028940208,14611.7998,,,,,,,,,,,,,
11/06/2022,,,,,,,,,,,,,,,,,
12/06/2022,,,,,,,,,,,,,,,,,
13/06/2022,0.227298558,0.718809068,0.028734807,14546,,,,,,,,,,,,,
14/06/2022,0.226449281,0.717442513,0.028700171,14795,,,,,,,,,,,,,
15/06/2022,0.226244345,0.718339205,0.028546961,14740.7998,,,,,,,,,,,,,
16/06/2022,0.226705968,0.721656919,0.028705938,14681,,,,,,,,,,,,,
17/06/2022,0.227272719,0.723118067,0.028566532,14776.09961,,,,,,,,,,,,,
18/06/2022,,,,,,,,,,,,,,,,,
19/06/2022,,,,,,,,,,,,,,,,,
20/06/2022,0.227298558,0.720248342,0.028392151,14816,,,,,,,,,,,,,
21/06/2022,0.227324381,0.720668793,0.028304556,14827.7002,,,,,,,,,,,,,
22/06/2022,0.227479532,0.721755922,0.028340654,14831.7002,,,,,,,,,,,,,
23/06/2022,0.227117881,0.720918179,0.028288545,14843,,,,,,,,,,,,,
24/06/2022,0.227066308,0.719859481,0.028181715,14841.7998,,,,,,,,,,,,,
25/06/2022,,,,,,,,,,,,,,,,,
26/06/2022,,,,,,,,,,,,,,,,,
27/06/2022,0.227298558,0.721750677,0.028208744,14841,,,,,,,,,,,,,
28/06/2022,0.227195263,0.721834064,0.028281342,14791,,,,,,,,,,,,,
29/06/2022,0.227557182,0.720736325,0.028441411,14857,,,,,,,,,,,,,
30/06/2022,0.227412283,0.718060672,0.028507898,14877,,,,,,,,,,,,,
01/07/2022,0.22701475,0.719352007,0.028309364,14921.90039,,,,,,,,,,,,,
02/07/2022,,,,,,,,,,,,,,,,,
03/07/2022,,,,,,,,,,,,,,,,,
04/07/2022,0.227040529,0.716743112,0.028105676,14931,,,,,,,,,,,,,
05/07/2022,0.226731658,0.716527402,0.028008852,15008,,,,,,,,,,,,,
06/07/2022,0.226398021,0.7118451,0.027802492,15037,,,,,,,,,,,,,
07/07/2022,0.226142019,0.712047875,0.027658693,15010,,,,,,,,,,,,,
08/07/2022,0.225963175,0.71416837,0.027723102,14964.59961,,,,,,,,,,,,,
09/07/2022,,,,,,,,,,,,,,,,,
10/07/2022,,,,,,,,,,,,,,,,,
11/07/2022,0.226014242,0.714878082,0.027886223,14970,,,,,,,,,,,,,
12/07/2022,0.226014242,0.711758971,0.027599912,14989.09961,,,,,,,,,,,,,
13/07/2022,0.225504562,0.710439205,0.027627362,15010,,,,,,,,,,,,,
14/07/2022,0.225504562,0.710727036,0.027599912,15030.40039,37380,26950,12630,13880,108060,115240,41380,151170,12720,14190,20910,29200,11340
15/07/2022,0.225149155,0.712961614,0.027374761,15037.09961,37590,26670,12630,13880,110950,118070,41190,149440,12880,14190,20510,29380,11340
16/07/2022,,,,,37590,27980,12990,14370,109330,118070,40010,154700,13080,14160,20640,30870,11030
17/07/2022,,,,,37930,28260,12680,14170,111550,121780,41310,150910,13070,14080,21040,30040,11290
18/07/2022,0.224895999,0.715415061,0.027352296,14986,38380,28260,12680,14170,108810,117270,41310,150910,13140,14080,20950,30040,11290
19/07/2022,0.22469385,0.715870798,0.027255384,14977,38380,28100,12680,14170,108810,115760,41310,150910,13140,14080,20950,30040,11290
20/07/2022,0.224845409,0.718710959,0.027342573,14960.7998,38380,28260,12680,14170,108090,115820,41310,152220,13140,14390,20600,30040,11290
21/07/2022,0.22474435,0.717885435,0.027273966,15022,38380,28630,12680,14170,108210,114950,40970,152220,13140,14080,20090,30160,11290
22/07/2022,0.224492073,0.719735146,0.027209405,15004.2002,38660,28630,12680,14170,108650,114950,40970,152220,13190,14080,20090,30160,11290
23/07/2022,,,,,38660,28630,12680,14170,111070,114950,40970,152220,13190,14080,20090,30160,11290
24/07/2022,,,,,37800,28220,12990,14370,108930,114130,39630,156270,13220,14080,19180,30910,11030
25/07/2022,0.22474435,0.719942391,0.027293321,15011,38110,28290,12680,14170,109330,113110,40800,152220,13190,14080,20030,30160,11290
26/07/2022,0.224668607,0.721485138,0.027280664,14978,38130,28870,12630,14200,108250,102260,39670,152590,13220,14090,19700,30180,11340
27/07/2022,0.224542499,0.719942391,0.027249441,14982.7998,38110,28290,12680,14170,104400,94380,40520,154960,13330,14080,19240,29990,11290
28/07/2022,0.224416524,0.723746061,0.027294811,14914.2002,38110,28830,12680,14170,104050,93110,40520,153630,13470,14080,19240,29910,11290
29/07/2022,0.224719107,0.72511059,0.027483854,14849.09961,38630,29190,12680,14170,102880,92940,40690,153630,13470,13990,19090,29750,11290
30/07/2022,,,,,38630,29190,12680,14170,102880,92940,40690,153630,13470,13990,19090,29750,11290
31/07/2022,,,,,38350,29190,12680,14170,104410,92940,40690,153630,13470,13990,19090,29920,11290
01/08/2022,0.224820152,0.723850906,0.027553523,14826,38670,28910,12680,14170,101240,91790,39940,153630,13470,13900,18170,29800,11290
02/08/2022,0.224719107,0.726638615,0.027698528,14838,38670,28910,12680,14170,100920,90680,40520,153630,13540,13740,18000,29800,11320
03/08/2022,0.224567696,0.7227,0.027622022,14890.09961,39490,29760,13000,14210,99750,97720,40600,164920,13990,14000,17030,31060,10970
04/08/2022,0.22446689,0.724223077,0.027593818,14900,37460,28550,12680,14170,98620,90680,40860,153630,13540,13740,18000,29330,11320
05/08/2022,0.224416524,0.727087677,0.027917365,14884.7002,37460,28550,12680,14170,98620,90680,40860,153630,13540,13740,18000,29200,11320
06/08/2022,,,,,36720,29190,12630,14200,97880,86550,40060,151060,13470,13690,18230,28880,11380
07/08/2022,,,,,37360,28360,12680,14200,98530,92390,40860,153630,13540,13740,18050,29200,11100
08/08/2022,0.224542499,0.72352618,0.027972028,14886,37360,28360,12680,14070,98530,92390,40860,153630,13540,13740,18050,29200,11100
09/08/2022,0.224391341,0.725557745,0.028145229,14831.2002,37090,28360,12680,14070,96930,93350,40860,153630,13510,13690,17990,29200,11100
10/08/2022,0.224567696,0.725531459,0.028304556,14856.7002,36650,28740,12680,14070,96090,89990,40220,153630,13660,13570,17710,29320,11160
11/08/2022,0.22446689,0.730566919,0.028312571,14756.90039,39590,28740,12680,14070,97410,90950,40220,153630,13660,13380,17530,29320,11160
12/08/2022,0.225073159,0.73014015,0.02840909,14724.2002,38970,28700,12680,14070,96670,90160,38970,153630,13660,13380,17530,29240,11160
13/08/2022,,,,,38970,28700,12680,14070,95970,90160,40050,153630,13660,13380,17530,29240,11160
14/08/2022,,,,,38250,28190,12990,14250,93620,92200,38920,157960,13640,13380,16420,30010,10870
15/08/2022,0.225133955,0.729607463,0.028328612,14661,38490,29100,12680,14040,94620,87710,40220,153630,13660,13380,17530,29240,11160
16/08/2022,0.224366173,0.72562623,0.028138101,14776.40039,37640,28970,12990,14220,90820,91070,38790,157960,13550,13380,16580,30010,10890
